SAMPLES,c1_13482,c1_4799,c1_8186,c2_10681,c2_14731,c2_22024,c2_34870,c2_47202,c2_48370,c2_4910,c2_50391,c2_53914,c2_55779,c2_57401,c2_5966
15062124,2,1,2,4,4,1,1,2,2,1,2,2,1,1,2
15062126,1,1,1,4,4,1,2,4,3,0,3,2,0,0,3
15062133,1,2,3,4,3,3,2,4,2,2,3,2,1,2,2
15062136,2,3,1,4,2,2,2,3,4,1,3,2,2,1,2
15062139,2,2,2,4,4,2,0,3,3,1,4,2,0,2,1
15062143,2,1,1,3,4,1,2,3,3,2,4,2,2,0,2
15062144,1,0,1,4,4,0,2,4,3,0,3,1,0,0,4
15062145,4,2,2,4,3,2,1,3,3,1,2,4,1,0,2
15062146,2,0,2,3,4,1,2,3,2,1,3,3,2,3,2
15062147,2,2,2,4,4,2,0,3,3,1,4,2,0,2,1
15062149,2,2,2,4,4,1,0,3,3,1,4,2,0,2,1
15062150,2,1,2,4,4,1,1,4,3,1,3,2,0,1,1
15062151,3,1,1,3,3,2,2,3,2,1,3,2,1,0,1
15062152,1,1,1,3,3,1,3,4,3,1,4,3,2,0,2
15062153,1,1,1,3,3,1,3,4,3,1,4,3,2,0,2
15062332,1,2,3,4,3,2,2,3,4,3,3,2,0,0,1
15062333,0,1,1,2,3,3,1,4,4,3,2,2,1,0,2
15062334,1,2,3,4,3,2,2,3,4,3,3,2,0,0,1
15062335,2,2,1,4,3,0,3,2,4,1,4,3,NA,0,1
15062337,2,2,1,3,4,1,1,3,3,2,4,3,2,0,2
15062338,2,2,1,3,4,1,1,3,3,2,4,3,2,0,2
15062339,1,3,2,4,1,1,0,2,4,3,2,3,2,1,3
15062344,0,2,2,4,2,2,3,1,2,1,3,2,1,0,3
15062346,3,1,3,3,3,0,1,2,3,0,2,2,1,0,2
15062347,3,1,1,3,3,2,1,3,3,0,4,2,2,0,2
15062349,2,2,1,4,3,2,1,3,3,2,3,2,1,0,2
15062350,1,1,2,3,4,2,2,3,3,2,3,2,2,0,2
15062351,1,2,3,4,3,3,2,4,2,2,3,2,1,2,2
15062353,1,0,1,3,4,2,2,2,3,1,4,1,2,0,3
15062354,2,2,1,3,4,1,1,3,3,2,4,3,2,0,2
15062356,2,0,2,3,4,1,2,3,2,1,2,3,2,3,2
15062357,1,0,1,4,4,0,2,4,3,0,3,2,0,0,4
15062358,1,1,1,3,3,1,3,4,3,1,4,3,2,0,2
15062359,2,2,1,4,2,2,3,4,2,3,4,2,0,0,2
15062360,2,1,3,3,4,2,1,4,4,3,3,3,1,1,3
15062361,2,1,1,3,3,1,1,3,3,2,3,2,1,0,1
15062363,1,3,2,4,2,0,0,4,3,2,2,3,2,0,2
15062366,3,2,0,4,3,1,1,4,3,0,4,3,0,0,2
15062367,4,2,2,2,2,3,1,3,3,1,3,3,1,0,2
15062368,2,2,1,3,4,1,1,3,3,2,4,3,2,0,2
15062369,2,2,2,4,4,2,0,3,3,1,4,2,0,2,1
15062371,1,2,3,4,3,2,2,3,4,3,3,2,0,0,1
