Prefix,HCL_component,Traits,Models,Predictive_ability
PriFlor,C,PriFlor.C,BA,0.714
PriFlor,C,PriFlor.C,BA,0.402
PriFlor,C,PriFlor.C,BA,0.517
PriFlor,C,PriFlor.C,BA,0.226
PriFlor,C,PriFlor.C,BA,0.489
PriFlor,C,PriFlor.C,BA,0.552
PriFlor,C,PriFlor.C,BA,0.534
PriFlor,C,PriFlor.C,BA,0.531
PriFlor,C,PriFlor.C,BB,0.433
PriFlor,C,PriFlor.C,BB,0.405
PriFlor,C,PriFlor.C,BB,0.477
PriFlor,C,PriFlor.C,BB,0.632
PriFlor,C,PriFlor.C,BB,0.375
PriFlor,C,PriFlor.C,BB,0.466
PriFlor,C,PriFlor.C,BB,0.341
PriFlor,C,PriFlor.C,BB,0.547
PriFlor,C,PriFlor.C,BB,0.457
PriFlor,C,PriFlor.C,BB,0.543
PriFlor,C,PriFlor.C,BB,0.557
PriFlor,C,PriFlor.C,BB,0.534
PriFlor,C,PriFlor.C,BB,0.461
PriFlor,C,PriFlor.C,BB,0.449
PriFlor,C,PriFlor.C,BB,0.544
PriFlor,C,PriFlor.C,BB,0.6
PriFlor,C,PriFlor.C,BB,0.388
PriFlor,C,PriFlor.C,BB,0.524
PriFlor,C,PriFlor.C,BB,0.34
PriFlor,C,PriFlor.C,BB,0.474
PriFlor,C,PriFlor.C,BB,0.718
PriFlor,C,PriFlor.C,BB,0.471
PriFlor,C,PriFlor.C,BB,0.567
PriFlor,C,PriFlor.C,BB,0.434
PriFlor,C,PriFlor.C,BB,0.158
PriFlor,C,PriFlor.C,BC,0.487
PriFlor,C,PriFlor.C,BC,0.42
PriFlor,C,PriFlor.C,BC,0.65
PriFlor,C,PriFlor.C,BC,0.532
PriFlor,C,PriFlor.C,BC,0.481
PriFlor,C,PriFlor.C,BC,0.481
PriFlor,C,PriFlor.C,BC,0.629
PriFlor,C,PriFlor.C,BC,0.474
PriFlor,C,PriFlor.C,BC,0.616
PriFlor,C,PriFlor.C,BC,0.29
PriFlor,C,PriFlor.C,BC,0.272
PriFlor,C,PriFlor.C,BC,0.614
PriFlor,C,PriFlor.C,BC,0.623
PriFlor,C,PriFlor.C,BC,0.559
PriFlor,C,PriFlor.C,BC,0.219
PriFlor,C,PriFlor.C,BC,0.416
PriFlor,C,PriFlor.C,BC,0.537
PriFlor,C,PriFlor.C,BC,0.406
PriFlor,C,PriFlor.C,BC,0.604
PriFlor,C,PriFlor.C,BC,0.599
PriFlor,C,PriFlor.C,BC,0.443
PriFlor,C,PriFlor.C,BC,0.637
PriFlor,C,PriFlor.C,BC,0.53
PriFlor,C,PriFlor.C,BC,0.59
PriFlor,C,PriFlor.C,BC,0.3
PriFlor,C,PriFlor.C,BL,0.518
PriFlor,C,PriFlor.C,BL,0.422
PriFlor,C,PriFlor.C,BL,0.477
PriFlor,C,PriFlor.C,BL,0.58
PriFlor,C,PriFlor.C,BL,0.51
PriFlor,C,PriFlor.C,BL,0.477
PriFlor,C,PriFlor.C,BL,0.529
PriFlor,C,PriFlor.C,BL,0.585
PriFlor,C,PriFlor.C,BL,0.579
PriFlor,C,PriFlor.C,BL,0.408
PriFlor,C,PriFlor.C,BL,0.466
PriFlor,C,PriFlor.C,BL,0.535
PriFlor,C,PriFlor.C,BL,0.525
PriFlor,C,PriFlor.C,BL,0.603
PriFlor,C,PriFlor.C,BL,0.538
PriFlor,C,PriFlor.C,BL,0.479
PriFlor,C,PriFlor.C,BL,0.494
PriFlor,C,PriFlor.C,BL,0.6
PriFlor,C,PriFlor.C,BL,0.458
PriFlor,C,PriFlor.C,BL,0.593
PriFlor,C,PriFlor.C,BL,0.624
PriFlor,C,PriFlor.C,BL,0.523
PriFlor,C,PriFlor.C,BL,0.55
PriFlor,C,PriFlor.C,BL,0.453
PriFlor,C,PriFlor.C,BL,0.447
PriFlor,C,PriFlor.C,BRR,0.59
PriFlor,C,PriFlor.C,BRR,0.466
PriFlor,C,PriFlor.C,BRR,0.533
PriFlor,C,PriFlor.C,BRR,0.424
PriFlor,C,PriFlor.C,BRR,0.486
PriFlor,C,PriFlor.C,BRR,0.4
PriFlor,C,PriFlor.C,BRR,0.463
PriFlor,C,PriFlor.C,BRR,0.494
PriFlor,C,PriFlor.C,BRR,0.579
PriFlor,C,PriFlor.C,BRR,0.635
PriFlor,C,PriFlor.C,BRR,0.477
PriFlor,C,PriFlor.C,BRR,0.161
PriFlor,C,PriFlor.C,BRR,0.607
PriFlor,C,PriFlor.C,BRR,0.626
PriFlor,C,PriFlor.C,BRR,0.558
PriFlor,C,PriFlor.C,BRR,0.588
PriFlor,C,PriFlor.C,BRR,0.588
PriFlor,C,PriFlor.C,BRR,0.416
PriFlor,C,PriFlor.C,BRR,0.516
PriFlor,C,PriFlor.C,BRR,0.467
PriFlor,C,PriFlor.C,BRR,0.43
PriFlor,C,PriFlor.C,BRR,0.549
PriFlor,C,PriFlor.C,BRR,0.459
PriFlor,C,PriFlor.C,BRR,0.546
PriFlor,C,PriFlor.C,BRR,0.579
PriFlor,C,PriFlor.C,RKHS,0.717
PriFlor,C,PriFlor.C,RKHS,0.65
PriFlor,C,PriFlor.C,RKHS,0.547
PriFlor,C,PriFlor.C,RKHS,0.733
PriFlor,C,PriFlor.C,RKHS,0.559
PriFlor,C,PriFlor.C,RKHS,0.684
PriFlor,C,PriFlor.C,RKHS,0.676
PriFlor,C,PriFlor.C,RKHS,0.718
PriFlor,C,PriFlor.C,RKHS,0.665
PriFlor,C,PriFlor.C,RKHS,0.414
PriFlor,C,PriFlor.C,RKHS,0.662
PriFlor,C,PriFlor.C,RKHS,0.737
PriFlor,C,PriFlor.C,RKHS,0.585
PriFlor,C,PriFlor.C,RKHS,0.624
PriFlor,C,PriFlor.C,RKHS,0.655
PriFlor,C,PriFlor.C,RKHS,0.636
PriFlor,C,PriFlor.C,RKHS,0.727
PriFlor,C,PriFlor.C,RKHS,0.613
PriFlor,C,PriFlor.C,RKHS,0.677
PriFlor,C,PriFlor.C,RKHS,0.623
PriFlor,C,PriFlor.C,RKHS,0.721
PriFlor,C,PriFlor.C,RKHS,0.743
PriFlor,C,PriFlor.C,RKHS,0.716
PriFlor,C,PriFlor.C,RKHS,0.192
PriFlor,C,PriFlor.C,RKHS,0.633
PriFlor,C,PriFlor.C,Lasso,0.416
PriFlor,C,PriFlor.C,Lasso,0.708
PriFlor,C,PriFlor.C,Lasso,0.471
PriFlor,C,PriFlor.C,Lasso,0.394
PriFlor,C,PriFlor.C,Lasso,0.266
PriFlor,C,PriFlor.C,Lasso,0.442
PriFlor,C,PriFlor.C,Lasso,0.474
PriFlor,C,PriFlor.C,Lasso,0.54
PriFlor,C,PriFlor.C,Lasso,0.559
PriFlor,C,PriFlor.C,Lasso,0.544
PriFlor,C,PriFlor.C,Lasso,0.375
PriFlor,C,PriFlor.C,Lasso,0.564
PriFlor,C,PriFlor.C,Lasso,0.633
PriFlor,C,PriFlor.C,Lasso,0.556
PriFlor,C,PriFlor.C,Lasso,0.436
PriFlor,C,PriFlor.C,Lasso,0.388
PriFlor,C,PriFlor.C,Lasso,0.552
PriFlor,C,PriFlor.C,Lasso,0.425
PriFlor,C,PriFlor.C,Lasso,0.482
PriFlor,C,PriFlor.C,Lasso,0.616
PriFlor,C,PriFlor.C,Lasso,0.532
PriFlor,C,PriFlor.C,Lasso,0.403
PriFlor,C,PriFlor.C,Lasso,0.542
PriFlor,C,PriFlor.C,Lasso,0.458
PriFlor,C,PriFlor.C,Lasso,0.619
PriFlor,C,PriFlor.C,RR,0.374
PriFlor,C,PriFlor.C,RR,0.562
PriFlor,C,PriFlor.C,RR,0.398
PriFlor,C,PriFlor.C,RR,0.518
PriFlor,C,PriFlor.C,RR,0.635
PriFlor,C,PriFlor.C,RR,0.637
PriFlor,C,PriFlor.C,RR,0.584
PriFlor,C,PriFlor.C,RR,0.537
PriFlor,C,PriFlor.C,RR,0.242
PriFlor,C,PriFlor.C,RR,0.273
PriFlor,C,PriFlor.C,RR,0.351
PriFlor,C,PriFlor.C,RR,0.456
PriFlor,C,PriFlor.C,RR,0.596
PriFlor,C,PriFlor.C,RR,0.428
PriFlor,C,PriFlor.C,RR,0.573
PriFlor,C,PriFlor.C,RR,0.532
PriFlor,C,PriFlor.C,RR,0.418
PriFlor,C,PriFlor.C,RR,0.589
PriFlor,C,PriFlor.C,RR,0.532
PriFlor,C,PriFlor.C,RR,0.467
PriFlor,C,PriFlor.C,RR,0.633
PriFlor,C,PriFlor.C,RR,0.481
PriFlor,C,PriFlor.C,RR,0.348
PriFlor,C,PriFlor.C,RR,0.601
PriFlor,C,PriFlor.C,RR,0.509
PriFlor,C,PriFlor.C,SVM,0.543
PriFlor,C,PriFlor.C,SVM,0.525
PriFlor,C,PriFlor.C,SVM,0.509
PriFlor,C,PriFlor.C,SVM,0.512
PriFlor,C,PriFlor.C,SVM,0.471
PriFlor,C,PriFlor.C,SVM,0.526
PriFlor,C,PriFlor.C,SVM,0.45
PriFlor,C,PriFlor.C,SVM,0.586
PriFlor,C,PriFlor.C,SVM,0.495
PriFlor,C,PriFlor.C,SVM,0.49
PriFlor,C,PriFlor.C,SVM,0.443
PriFlor,C,PriFlor.C,SVM,0.584
PriFlor,C,PriFlor.C,SVM,0.643
PriFlor,C,PriFlor.C,SVM,0.367
PriFlor,C,PriFlor.C,SVM,0.425
PriFlor,C,PriFlor.C,SVM,0.477
PriFlor,C,PriFlor.C,SVM,0.501
PriFlor,C,PriFlor.C,SVM,0.543
PriFlor,C,PriFlor.C,SVM,0.575
PriFlor,C,PriFlor.C,SVM,0.396
PriFlor,C,PriFlor.C,SVM,0.535
PriFlor,C,PriFlor.C,SVM,0.473
PriFlor,C,PriFlor.C,SVM,0.548
PriFlor,C,PriFlor.C,SVM,0.619
PriFlor,C,PriFlor.C,SVM,0.335
PriFlor,C,PriFlor.C,RF,0.516
PriFlor,C,PriFlor.C,RF,0.632
PriFlor,C,PriFlor.C,RF,0.781
PriFlor,C,PriFlor.C,RF,0.588
PriFlor,C,PriFlor.C,RF,0.552
PriFlor,C,PriFlor.C,RF,0.639
PriFlor,C,PriFlor.C,RF,0.812
PriFlor,C,PriFlor.C,RF,0.494
PriFlor,C,PriFlor.C,RF,0.482
PriFlor,C,PriFlor.C,RF,0.477
PriFlor,C,PriFlor.C,RF,0.484
PriFlor,C,PriFlor.C,RF,0.786
PriFlor,C,PriFlor.C,RF,0.537
PriFlor,C,PriFlor.C,RF,0.665
PriFlor,C,PriFlor.C,RF,0.498
PriFlor,C,PriFlor.C,RF,0.632
PriFlor,C,PriFlor.C,RF,0.727
PriFlor,C,PriFlor.C,RF,0.677
PriFlor,C,PriFlor.C,RF,0.544
PriFlor,C,PriFlor.C,RF,0.356
PriFlor,C,PriFlor.C,RF,0.676
PriFlor,C,PriFlor.C,RF,0.636
PriFlor,C,PriFlor.C,RF,0.661
PriFlor,C,PriFlor.C,RF,0.526
PriFlor,C,PriFlor.C,RF,0.75
PriFlor,H,PriFlor.H,BA,0.761
PriFlor,H,PriFlor.H,BA,0.606
PriFlor,H,PriFlor.H,BA,0.688
PriFlor,H,PriFlor.H,BA,0.621
PriFlor,H,PriFlor.H,BA,0.633
PriFlor,H,PriFlor.H,BA,0.741
PriFlor,H,PriFlor.H,BA,0.651
PriFlor,H,PriFlor.H,BA,0.682
PriFlor,H,PriFlor.H,BA,0.57
PriFlor,H,PriFlor.H,BA,0.659
PriFlor,H,PriFlor.H,BA,0.641
PriFlor,H,PriFlor.H,BA,0.655
PriFlor,H,PriFlor.H,BA,0.78
PriFlor,H,PriFlor.H,BA,0.389
PriFlor,H,PriFlor.H,BA,0.671
PriFlor,H,PriFlor.H,BA,0.698
PriFlor,H,PriFlor.H,BA,0.766
PriFlor,H,PriFlor.H,BA,0.58
PriFlor,H,PriFlor.H,BA,0.675
PriFlor,H,PriFlor.H,BA,0.399
PriFlor,H,PriFlor.H,BA,0.667
PriFlor,H,PriFlor.H,BA,0.436
PriFlor,H,PriFlor.H,BA,0.554
PriFlor,H,PriFlor.H,BA,0.762
PriFlor,H,PriFlor.H,BA,0.741
PriFlor,H,PriFlor.H,BB,0.683
PriFlor,H,PriFlor.H,BB,0.59
PriFlor,H,PriFlor.H,BB,0.677
PriFlor,H,PriFlor.H,BB,0.501
PriFlor,H,PriFlor.H,BB,0.733
PriFlor,H,PriFlor.H,BB,0.741
PriFlor,H,PriFlor.H,BB,0.754
PriFlor,H,PriFlor.H,BB,0.658
PriFlor,H,PriFlor.H,BB,0.556
PriFlor,H,PriFlor.H,BB,0.544
PriFlor,H,PriFlor.H,BB,0.652
PriFlor,H,PriFlor.H,BB,0.695
PriFlor,H,PriFlor.H,BB,0.772
PriFlor,H,PriFlor.H,BB,0.457
PriFlor,H,PriFlor.H,BB,0.592
PriFlor,H,PriFlor.H,BB,0.731
PriFlor,H,PriFlor.H,BB,0.454
PriFlor,H,PriFlor.H,BB,0.618
PriFlor,H,PriFlor.H,BB,0.662
PriFlor,H,PriFlor.H,BB,0.748
PriFlor,H,PriFlor.H,BB,0.669
PriFlor,H,PriFlor.H,BB,0.712
PriFlor,H,PriFlor.H,BB,0.758
PriFlor,H,PriFlor.H,BB,0.657
PriFlor,H,PriFlor.H,BB,0.524
PriFlor,H,PriFlor.H,BC,0.48
PriFlor,H,PriFlor.H,BC,0.573
PriFlor,H,PriFlor.H,BC,0.708
PriFlor,H,PriFlor.H,BC,0.773
PriFlor,H,PriFlor.H,BC,0.572
PriFlor,H,PriFlor.H,BC,0.698
PriFlor,H,PriFlor.H,BC,0.717
PriFlor,H,PriFlor.H,BC,0.623
PriFlor,H,PriFlor.H,BC,0.692
PriFlor,H,PriFlor.H,BC,0.667
PriFlor,H,PriFlor.H,BC,0.652
PriFlor,H,PriFlor.H,BC,0.692
PriFlor,H,PriFlor.H,BC,0.689
PriFlor,H,PriFlor.H,BC,0.544
PriFlor,H,PriFlor.H,BC,0.696
PriFlor,H,PriFlor.H,BC,0.668
PriFlor,H,PriFlor.H,BC,0.823
PriFlor,H,PriFlor.H,BC,0.548
PriFlor,H,PriFlor.H,BC,0.623
PriFlor,H,PriFlor.H,BC,0.598
PriFlor,H,PriFlor.H,BC,0.62
PriFlor,H,PriFlor.H,BC,0.751
PriFlor,H,PriFlor.H,BC,0.483
PriFlor,H,PriFlor.H,BC,0.697
PriFlor,H,PriFlor.H,BC,0.777
PriFlor,H,PriFlor.H,BL,0.518
PriFlor,H,PriFlor.H,BL,0.649
PriFlor,H,PriFlor.H,BL,0.713
PriFlor,H,PriFlor.H,BL,0.7
PriFlor,H,PriFlor.H,BL,0.57
PriFlor,H,PriFlor.H,BL,0.646
PriFlor,H,PriFlor.H,BL,0.333
PriFlor,H,PriFlor.H,BL,0.781
PriFlor,H,PriFlor.H,BL,0.733
PriFlor,H,PriFlor.H,BL,0.685
PriFlor,H,PriFlor.H,BL,0.748
PriFlor,H,PriFlor.H,BL,0.639
PriFlor,H,PriFlor.H,BL,0.574
PriFlor,H,PriFlor.H,BL,0.72
PriFlor,H,PriFlor.H,BL,0.593
PriFlor,H,PriFlor.H,BL,0.672
PriFlor,H,PriFlor.H,BL,0.532
PriFlor,H,PriFlor.H,BL,0.633
PriFlor,H,PriFlor.H,BL,0.7
PriFlor,H,PriFlor.H,BL,0.765
PriFlor,H,PriFlor.H,BL,0.703
PriFlor,H,PriFlor.H,BL,0.701
PriFlor,H,PriFlor.H,BL,0.7
PriFlor,H,PriFlor.H,BL,0.457
PriFlor,H,PriFlor.H,BL,0.672
PriFlor,H,PriFlor.H,BRR,0.726
PriFlor,H,PriFlor.H,BRR,0.401
PriFlor,H,PriFlor.H,BRR,0.752
PriFlor,H,PriFlor.H,BRR,0.715
PriFlor,H,PriFlor.H,BRR,0.676
PriFlor,H,PriFlor.H,BRR,0.721
PriFlor,H,PriFlor.H,BRR,0.477
PriFlor,H,PriFlor.H,BRR,0.778
PriFlor,H,PriFlor.H,BRR,0.408
PriFlor,H,PriFlor.H,BRR,0.778
PriFlor,H,PriFlor.H,BRR,0.744
PriFlor,H,PriFlor.H,BRR,0.574
PriFlor,H,PriFlor.H,BRR,0.58
PriFlor,H,PriFlor.H,BRR,0.572
PriFlor,H,PriFlor.H,BRR,0.817
PriFlor,H,PriFlor.H,BRR,0.503
PriFlor,H,PriFlor.H,BRR,0.811
PriFlor,H,PriFlor.H,BRR,0.707
PriFlor,H,PriFlor.H,BRR,0.731
PriFlor,H,PriFlor.H,BRR,0.271
PriFlor,H,PriFlor.H,BRR,0.601
PriFlor,H,PriFlor.H,BRR,0.684
PriFlor,H,PriFlor.H,BRR,0.696
PriFlor,H,PriFlor.H,BRR,0.766
PriFlor,H,PriFlor.H,BRR,0.113
PriFlor,H,PriFlor.H,GBLUP,0.19
PriFlor,H,PriFlor.H,GBLUP,0.406
PriFlor,H,PriFlor.H,GBLUP,0.549
PriFlor,H,PriFlor.H,GBLUP,0.702
PriFlor,H,PriFlor.H,GBLUP,0.492
PriFlor,H,PriFlor.H,GBLUP,0.478
PriFlor,H,PriFlor.H,GBLUP,0.245
PriFlor,H,PriFlor.H,GBLUP,0.184
PriFlor,H,PriFlor.H,GBLUP,0.493
PriFlor,H,PriFlor.H,GBLUP,0.553
PriFlor,H,PriFlor.H,GBLUP,0.371
PriFlor,H,PriFlor.H,GBLUP,0.29
PriFlor,H,PriFlor.H,GBLUP,0.51
PriFlor,H,PriFlor.H,GBLUP,0.235
PriFlor,H,PriFlor.H,GBLUP,0.729
PriFlor,H,PriFlor.H,GBLUP,0.292
PriFlor,H,PriFlor.H,GBLUP,0.862
PriFlor,H,PriFlor.H,GBLUP,0.721
PriFlor,H,PriFlor.H,GBLUP,-0.027
PriFlor,H,PriFlor.H,GBLUP,0.236
PriFlor,H,PriFlor.H,GBLUP,0.259
PriFlor,H,PriFlor.H,GBLUP,0.421
PriFlor,H,PriFlor.H,GBLUP,0.639
PriFlor,H,PriFlor.H,GBLUP,0.649
PriFlor,H,PriFlor.H,GBLUP,0.006
PriFlor,H,PriFlor.H,EGBLUP,0.667
PriFlor,H,PriFlor.H,EGBLUP,0.645
PriFlor,H,PriFlor.H,EGBLUP,0.562
PriFlor,H,PriFlor.H,EGBLUP,0.741
PriFlor,H,PriFlor.H,EGBLUP,0.674
PriFlor,H,PriFlor.H,EGBLUP,0.602
PriFlor,H,PriFlor.H,EGBLUP,0.749
PriFlor,H,PriFlor.H,EGBLUP,0.543
PriFlor,H,PriFlor.H,EGBLUP,0.744
PriFlor,H,PriFlor.H,EGBLUP,0.518
PriFlor,H,PriFlor.H,EGBLUP,0.703
PriFlor,H,PriFlor.H,EGBLUP,0.669
PriFlor,H,PriFlor.H,EGBLUP,0.47
PriFlor,H,PriFlor.H,EGBLUP,0.393
PriFlor,H,PriFlor.H,EGBLUP,0.838
PriFlor,H,PriFlor.H,EGBLUP,0.668
PriFlor,H,PriFlor.H,EGBLUP,0.574
PriFlor,H,PriFlor.H,EGBLUP,0.753
PriFlor,H,PriFlor.H,EGBLUP,0.646
PriFlor,H,PriFlor.H,EGBLUP,0.693
PriFlor,H,PriFlor.H,EGBLUP,0.559
PriFlor,H,PriFlor.H,EGBLUP,0.61
PriFlor,H,PriFlor.H,EGBLUP,0.563
PriFlor,H,PriFlor.H,EGBLUP,0.58
PriFlor,H,PriFlor.H,EGBLUP,0.819
PriFlor,H,PriFlor.H,RKHS,0.961
PriFlor,H,PriFlor.H,RKHS,0.86
PriFlor,H,PriFlor.H,RKHS,0.879
PriFlor,H,PriFlor.H,RKHS,0.853
PriFlor,H,PriFlor.H,RKHS,0.856
PriFlor,H,PriFlor.H,RKHS,0.699
PriFlor,H,PriFlor.H,RKHS,0.78
PriFlor,H,PriFlor.H,RKHS,0.855
PriFlor,H,PriFlor.H,RKHS,0.951
PriFlor,H,PriFlor.H,RKHS,0.885
PriFlor,H,PriFlor.H,RKHS,0.881
PriFlor,H,PriFlor.H,RKHS,0.657
PriFlor,H,PriFlor.H,RKHS,0.747
PriFlor,H,PriFlor.H,RKHS,0.959
PriFlor,H,PriFlor.H,RKHS,0.849
PriFlor,H,PriFlor.H,RKHS,0.91
PriFlor,H,PriFlor.H,RKHS,0.86
PriFlor,H,PriFlor.H,RKHS,0.859
PriFlor,H,PriFlor.H,RKHS,0.614
PriFlor,H,PriFlor.H,RKHS,0.842
PriFlor,H,PriFlor.H,RKHS,0.816
PriFlor,H,PriFlor.H,RKHS,0.872
PriFlor,H,PriFlor.H,RKHS,0.875
PriFlor,H,PriFlor.H,RKHS,0.955
PriFlor,H,PriFlor.H,RKHS,0.692
PriFlor,H,PriFlor.H,Lasso,0.742
PriFlor,H,PriFlor.H,Lasso,0.679
PriFlor,H,PriFlor.H,Lasso,0.702
PriFlor,H,PriFlor.H,Lasso,0.568
PriFlor,H,PriFlor.H,Lasso,0.661
PriFlor,H,PriFlor.H,Lasso,0.709
PriFlor,H,PriFlor.H,Lasso,0.805
PriFlor,H,PriFlor.H,Lasso,0.341
PriFlor,H,PriFlor.H,Lasso,0.555
PriFlor,H,PriFlor.H,Lasso,0.626
PriFlor,H,PriFlor.H,Lasso,0.467
PriFlor,H,PriFlor.H,Lasso,0.742
PriFlor,H,PriFlor.H,Lasso,0.766
PriFlor,H,PriFlor.H,Lasso,0.709
PriFlor,H,PriFlor.H,Lasso,0.604
PriFlor,H,PriFlor.H,Lasso,0.707
PriFlor,H,PriFlor.H,Lasso,0.511
PriFlor,H,PriFlor.H,Lasso,0.799
PriFlor,H,PriFlor.H,Lasso,0.516
PriFlor,H,PriFlor.H,Lasso,0.509
PriFlor,H,PriFlor.H,Lasso,0.716
PriFlor,H,PriFlor.H,Lasso,0.691
PriFlor,H,PriFlor.H,Lasso,0.616
PriFlor,H,PriFlor.H,Lasso,0.64
PriFlor,H,PriFlor.H,Lasso,0.715
PriFlor,H,PriFlor.H,RR,0.644
PriFlor,H,PriFlor.H,RR,0.719
PriFlor,H,PriFlor.H,RR,0.635
PriFlor,H,PriFlor.H,RR,0.701
PriFlor,H,PriFlor.H,RR,0.422
PriFlor,H,PriFlor.H,RR,0.772
PriFlor,H,PriFlor.H,RR,0.454
PriFlor,H,PriFlor.H,RR,0.628
PriFlor,H,PriFlor.H,RR,0.657
PriFlor,H,PriFlor.H,RR,0.575
PriFlor,H,PriFlor.H,RR,0.709
PriFlor,H,PriFlor.H,RR,0.544
PriFlor,H,PriFlor.H,RR,0.666
PriFlor,H,PriFlor.H,RR,0.751
PriFlor,H,PriFlor.H,RR,0.447
PriFlor,H,PriFlor.H,RR,0.582
PriFlor,H,PriFlor.H,RR,0.823
PriFlor,H,PriFlor.H,RR,0.556
PriFlor,H,PriFlor.H,RR,0.653
PriFlor,H,PriFlor.H,RR,0.461
PriFlor,H,PriFlor.H,RR,0.695
PriFlor,H,PriFlor.H,RR,0.646
PriFlor,H,PriFlor.H,RR,0.641
PriFlor,H,PriFlor.H,RR,0.517
PriFlor,H,PriFlor.H,RR,0.773
PriFlor,H,PriFlor.H,SVM,0.554
PriFlor,H,PriFlor.H,SVM,0.787
PriFlor,H,PriFlor.H,SVM,0.398
PriFlor,H,PriFlor.H,SVM,0.512
PriFlor,H,PriFlor.H,SVM,0.789
PriFlor,H,PriFlor.H,SVM,0.39
PriFlor,H,PriFlor.H,SVM,0.715
PriFlor,H,PriFlor.H,SVM,0.616
PriFlor,H,PriFlor.H,SVM,0.827
PriFlor,H,PriFlor.H,SVM,0.655
PriFlor,H,PriFlor.H,SVM,0.715
PriFlor,H,PriFlor.H,SVM,0.588
PriFlor,H,PriFlor.H,SVM,0.701
PriFlor,H,PriFlor.H,SVM,0.689
PriFlor,H,PriFlor.H,SVM,0.825
PriFlor,H,PriFlor.H,SVM,0.608
PriFlor,H,PriFlor.H,SVM,0.735
PriFlor,H,PriFlor.H,SVM,0.507
PriFlor,H,PriFlor.H,SVM,0.724
PriFlor,H,PriFlor.H,SVM,0.726
PriFlor,H,PriFlor.H,SVM,0.668
PriFlor,H,PriFlor.H,SVM,0.829
PriFlor,H,PriFlor.H,SVM,0.554
PriFlor,H,PriFlor.H,SVM,0.588
PriFlor,H,PriFlor.H,SVM,0.815
PriFlor,H,PriFlor.H,RF,0.934
PriFlor,H,PriFlor.H,RF,0.843
PriFlor,H,PriFlor.H,RF,0.933
PriFlor,H,PriFlor.H,RF,0.779
PriFlor,H,PriFlor.H,RF,0.892
PriFlor,H,PriFlor.H,RF,0.817
PriFlor,H,PriFlor.H,RF,0.912
PriFlor,H,PriFlor.H,RF,0.775
PriFlor,H,PriFlor.H,RF,0.62
PriFlor,H,PriFlor.H,RF,0.935
PriFlor,H,PriFlor.H,RF,0.965
PriFlor,H,PriFlor.H,RF,0.876
PriFlor,H,PriFlor.H,RF,0.868
PriFlor,H,PriFlor.H,RF,0.793
PriFlor,H,PriFlor.H,RF,0.715
PriFlor,H,PriFlor.H,RF,0.767
PriFlor,H,PriFlor.H,RF,0.895
PriFlor,H,PriFlor.H,RF,0.866
PriFlor,H,PriFlor.H,RF,0.739
PriFlor,H,PriFlor.H,RF,0.937
PriFlor,H,PriFlor.H,RF,0.833
PriFlor,H,PriFlor.H,RF,0.778
PriFlor,H,PriFlor.H,RF,0.871
PriFlor,H,PriFlor.H,RF,0.85
PriFlor,H,PriFlor.H,RF,0.944
PriFlor,L,PriFlor.L,BA,0.555
PriFlor,L,PriFlor.L,BA,0.632
PriFlor,L,PriFlor.L,BA,0.4
PriFlor,L,PriFlor.L,BA,0.484
PriFlor,L,PriFlor.L,BA,0.606
PriFlor,L,PriFlor.L,BA,0.626
PriFlor,L,PriFlor.L,BA,0.548
PriFlor,L,PriFlor.L,BA,0.599
PriFlor,L,PriFlor.L,BA,0.387
PriFlor,L,PriFlor.L,BA,0.514
PriFlor,L,PriFlor.L,BA,0.54
PriFlor,L,PriFlor.L,BA,0.717
PriFlor,L,PriFlor.L,BA,0.385
PriFlor,L,PriFlor.L,BA,0.538
PriFlor,L,PriFlor.L,BA,0.514
PriFlor,L,PriFlor.L,BA,0.639
PriFlor,L,PriFlor.L,BA,0.271
PriFlor,L,PriFlor.L,BA,0.675
PriFlor,L,PriFlor.L,BA,0.667
PriFlor,L,PriFlor.L,BA,0.386
PriFlor,L,PriFlor.L,BA,0.367
PriFlor,L,PriFlor.L,BA,0.716
PriFlor,L,PriFlor.L,BA,0.491
PriFlor,L,PriFlor.L,BA,0.56
PriFlor,L,PriFlor.L,BA,0.502
PriFlor,L,PriFlor.L,BB,0.513
PriFlor,L,PriFlor.L,BB,0.414
PriFlor,L,PriFlor.L,BB,0.384
PriFlor,L,PriFlor.L,BB,0.599
PriFlor,L,PriFlor.L,BB,0.48
PriFlor,L,PriFlor.L,BB,0.574
PriFlor,L,PriFlor.L,BB,0.628
PriFlor,L,PriFlor.L,BB,0.342
PriFlor,L,PriFlor.L,BB,0.493
PriFlor,L,PriFlor.L,BB,0.617
PriFlor,L,PriFlor.L,BB,0.431
PriFlor,L,PriFlor.L,BB,0.408
PriFlor,L,PriFlor.L,BB,0.51
PriFlor,L,PriFlor.L,BB,0.503
PriFlor,L,PriFlor.L,BB,0.676
PriFlor,L,PriFlor.L,BB,0.625
PriFlor,L,PriFlor.L,BB,0.46
PriFlor,L,PriFlor.L,BB,0.572
PriFlor,L,PriFlor.L,BB,0.535
PriFlor,L,PriFlor.L,BB,0.459
PriFlor,L,PriFlor.L,BB,0.311
PriFlor,L,PriFlor.L,BB,0.463
PriFlor,L,PriFlor.L,BB,0.668
PriFlor,L,PriFlor.L,BB,0.559
PriFlor,L,PriFlor.L,BB,0.535
PriFlor,L,PriFlor.L,BC,0.624
PriFlor,L,PriFlor.L,BC,0.343
PriFlor,L,PriFlor.L,BC,0.359
