,,,,,,,,,"Color Tallo",,,,,,,"Color Primario Flor",,,,,,,,,,,,,,,,"Color Baya",,,,,"Color Primario Tuberculo",,,,,"Color Secudario Tuberculo",,,,,,"Color Primario Pulpa",,,,"Color Secundario Pulpa",,,,,,,,,,"Color Primario Brote",,,,,"Color Secundario Brote",,,
105,15061239,"3856(113)","CRIOLLA BLANCA","Tib L49",1,"1 Verde",144,"A","144A",1,"1 Recto",7,"7 Morado",84,"A","84A",2,"2 Intermedio",,"0 Ausente",0,"0 Ausente",5,"5 Pentagonal",3,"3 Escasa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","144B","144B",2,"2 Amarillo",162,"B","162B","2 Intermedio","6 Rojo",182,"B","182B","6 Manchas salpicadas",2,"2 Crema",155,"A","155A","0 Ausente",0,0,0,"0 Ausente",1,"1 Comprimido","0 Ausente","5 Medio",3,"3 Rojo","N78","A","N78A",1,"1 Blanco","NN155","D","NN155D",5,"5 En las yemas",
106,15061244,"4037(114)","BADULAQUE","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado",84,"A","84A",2,"2 Intermedio",,"1 Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","146B","146B",6,"6 Rojo",183,"B","183B","3 Intenso / Oscuro","0 Ausente",,,,"0 Ausente",2,"2 Crema",155,"A","155A","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
111,15061255,"4191(119)","S.N.","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado",86,"B","86B",3,"3 Intenso / Oscuro",,"1 Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",5,"5 Moderada",3,"3 Ovoide",1,"1 Verde","144B","144B",1,"1 Blanco-crema",161,"B","161B","2 Intermedio","6 Rojo",182,"A","182A","4 Manchas dispersas",2,"2 Crema",160,"D","160D","0 Ausente",0,0,0,"0 Ausente",1,"2 Redondo","1 Aplanado","5 Medio",3,"3 Rojo","NN74","B","NN74B",1,"1 Blanco","NN155","B","NN155B",2,"2 En el ápice",
113,15061256,"4193(121)","S.N.","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N81","A","N81A",3,"3 Intenso / Oscuro",,"1  Blanco",3,"3 Acumen (blanco)-Ambos",5,"5 Pentagonal",5,"5 Moderada",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","144A","144A",9,"9 Negruzco","N187","A","N187A","2 Intermedio","1 Blanco-crema",161,"A","161A","4 Manchas dispersas",2,"2 Crema",157,"C","157C","0 Ausente",83,"A","83A","5 Anillo vascular y médula",2,"1 Comprimido","0 Ausente","7 Profundo",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","C","NN155C",5,"5 En las yemas",
114,15061257,"4194(122)","S.N.","Tib L49",4,"4 Pigmentado con abundante verde","N77","A","N77A",1,"1 Recto",7,"7 Morado",86,"B","86B",3,"3 Intenso / Oscuro",,"1  Blanco",2,"2 Acumen (blanco)-Envez",3,"3 Semi-estrellada",3,"3 Escasa",1,"1 Globosa",6,"6 Verde con bandas pigmentadas","144B","144B",6,"6 Rojo",182,"A","182A","3 Intenso / Oscuro",0,0,0,0,"0 Ausente",2,"2 Crema",160,"D","160D","0 Ausente",0,0,0,"0 Ausente",1,"1 Comprimido","0 Ausente","5 Medio",4,"4 Morado","N95","D","N95D",0,"0 Ausente",,,,0,"0 Ausente",
116,15061258,"4196(124)","S.N","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",1,"1 Recto",7,"7 Morado",84,"A","84A",2,"2 Intermedio",,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","144A","144A",8,"8 Morado","N187","A","N187A","2 Intermedio","1 Blanco-crema",162,"B","162B","4 Manchas dispersas",2,"2 Crema",155,"C","155C","7 Morado",79,"A","79A","5 Anillo vascular y médula",6,"6 Oblongo","0 Ausente","3 Superficial",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","B","NN155B",5,"5 En las yemas",
119,15061259,"4201(127)","S.N.","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",1,"1 Recto",7,"7 Morado",86,"C","86C",3,"3 Intenso / Oscuro",,"1  Blanco",2,"2 Acumen (blanco)-Envez",5,"5 Pentagonal",3,"3 Escasa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","146A","146A",9,"9 Negruzco","N186","A","N186A","3 Intenso / Oscuro","1 Blanco-crema",162,"B","162B","4 Manchas dispersas",1,"1 Blanco",155,"A","155A","7 Morado",83,"A","83A","3 Anillo vascular angosto",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
121,15062063,"4206(129)","TOCANA ROSADA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado",83,"B","83B",3,"3 Intenso / Oscuro",,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","144B","144B",6,"6 Rojo",187,"A","187A","3 Intenso / Oscuro","8 Morado","N186","A","N186A","6 Manchas salpicadas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",2,"2 Redondo","0 Ausente","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",2,"2 En el ápice",
122,15061926,"4207,1(130)","S.N","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N81","A","N81A",3,"3 Intenso / Oscuro",,"1  Blanco",2,"2 Acumen (blanco)-Envez",5,"5 Pentagonal",3,"3 Escasa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","N144A","N144A",8,"8 Morado","N77","A","N77A","3 Intenso / Oscuro","1 Blanco-crema",162,"B","162B","4 Manchas dispersas",2,"2 Crema",155,"C","155C","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","1 Aplanado","5 Medio",4,"4 Morado",86,"A","86A",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
123,15061927,"4207(131)","S.N.","Tib L49",4,"4 Pigmentado con abundante verde","N77","A","N77A",2,"2 Ondulado",7,"7 Morado",85,"A","85A",3,"3 Intenso / Oscuro",,"1  Blanco",3,"3 Acumen (blanco)-Ambos",3,"3 Semi-estrellada",3,"3 Escasa",5,"5 Cónica",1,"1 Verde","N144A","N144A",9,"9 Negruzco","N186","A","N186A","3 Intenso / Oscuro","1 Blanco-crema",160,"A","160A","4 Manchas dispersas",2,"2 Crema",155,"A","155A","7 Morado","N82","A","N82A","0 Ausente",6,"6 Oblongo","4 Fusiforme","3 Superficial",4,"4 Morado",93,"C","93C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
124,15062344,"4208(132)","S.N.","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",8,"8 Violeta","N81","A","N81A",2,"2 Intermedio",,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",".",".",".",".",".",".",7,"7 Rojo-morado",187,"B","187B","3 Intenso / Oscuro","1 Blanco-crema",160,"A","160A","4 Manchas dispersas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",2,"2 Redondo","0 Ausente","7 Profundo",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","D","NN155D",5,"5 En las yemas",
125,15061928,"4209(133)","S.N.","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",2,"2 Ondulado",7,"7 Morado","N81","B","N81B",3,"3 Intenso / Oscuro",,"0 Ausente",0,"0 Ausente",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","144A","144A",8,"8 Morado","N187","A","N187A","3 Intenso / Oscuro","1 Blanco-crema",162,"B","162B","4 Manchas dispersas",2,"2 Crema",155,"A","155A","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","0 Ausente","5 Medio",4,"4 Morado",92,"B","92B",1,"1 Blanco","NN155","D","NN155D",5,"5 En las yemas",
126,15062067,"4210(134)","TOCANA NEGRA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N81","B","N81B",1,"1 Pálido / Claro",,"1  Blanco",3,"3 Acumen (blanco)-Ambos",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",1,"1 Verde","N144A","N144A",2,"2 amarillo",160,"A","160A","2 Intermedio","6 Rojo",181,"A","181A","6 Manchas salpicadas",2,"2 Crema",155,"A","155A","0 Ausente",,,,"0 Ausente",2,"2 Redondo","0 Ausente","5 Medio",3,"3 Rojo",72,"A","72A",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
127,15061929,"4211(135)","TOCANA BLANCA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",8,"8 Violeta",83,"C","83C",3,"3 Intenso / Oscuro",,"0 Ausente",0,"0 Ausente",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","144A","144A",1,"1 Blanco-crema",161,"A","161A","3 Intenso / Oscuro","8 Morado","N77","B","N77B","6 Manchas salpicadas",2,"2 Crema",155,"A","155A","0 Ausente",,,,"0 Ausente",2,"2 Redondo","0 Ausente","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","C","NN155C",5,"5 En las yemas",
128,15061930,"4212(136)","TOCANA ROSADA","Tib L49",4,"4 Pigmentado con abundante verde","N77","A","N77A",2,"2 Ondulado",7,"7 Morado","N81","B","N81B",3,"3 Intenso / Oscuro",,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",".",".",".",".",".",".",8,"8 Morado","N77","D","N77D","1 Pálido / Claro","1 Blanco-crema",161,"B","161B","3 Alrededor de los ojos",2,"2 Crema",155,"C","155C","0 Ausente",0,0,0,"0 Ausente",2,"2 Redondo","0 Ausente","5 Medio",4,"4 Morado",83,"A","83A",1,"1 Blanco","NN155","C","NN155C",5,"5 En las yemas",
129,15062069,"4213(137)","TOCANA ROSADA","Tib L49",4,"4 Pigmentado con abundante verde","N77","A","N77A",2,"2 Ondulado",8,"8 Violeta",83,"A","83A",3,"3 Intenso / Oscuro",,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",3,"3 Ovoide",4,"4 Verde con abundantes puntos blancos","144A","144A",8,"8 Morado","N186","B","N186B","3 Intenso / Oscuro","6 Rojo",187,"A","187A","3 Alrededor de los ojos",3,"3 Amarillo claro",160,"C","160C","7 Morado",86,"A","86A","1 Pocas manchas",6,"6 Oblongo","0 Ausente","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","D","NN155D",5,"5 En las yemas",
131,15061260,"4217(139)","QUINCHA","Tib L49",1,"1 Verde",144,"A","144A",1,"1 Recto",7,"7 Morado","N81","C","N81C",2,"2 Intermedio",,"0 Ausente",0,"0 Ausente",7,"7 Rotada",3,"3 Escasa",3,"3 Ovoide",4,"4 Verde con abundantes puntos blancos","143B","143B",8,"8 Morado","N187","A","N187A","3 Intenso / Oscuro","1 Blanco-crema",161,"A","161A","4 Manchas dispersas",2,"2 Crema",155,"A","155A","0 Ausente",0,0,0,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
132,15061261,"4218(140)","QUINCHA ALARGADA","Tib L49",1,"1 Verde",144,"A","144A",1,"1 Recto",7,"7 Morado",92,"A","92A",1,"1 Pálido / Claro",,"8 Violeta",7,"7 Bandas en ambas caras",3,"3 Semi-estrellada",3,"3 Escasa",1,"1 Globosa",1,"1 Verde","N144A","N144A",1,"1 Blanco-crema",162,"B","162B","2 Intermedio","8 Morado",182,"B","182B","6 Manchas salpicadas",2,"4 Amarillo",160,"A","160A","0 Ausente",0,0,0,"0 Ausente",7,"7 Oblongo-alargado","0 Ausente","7 Profundo",4,"4 Morado",86,"A","86A",1,"1 Blanco","NN155","C","NN155C",5,"5 En las yemas",
133,15061262,"4219(141)","PARDA REDONDA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",1,"1 Blanco",157,"A","157A",".",".",,"0 Ausente",0,"0 Ausente",5,"5 Pentagonal",3,"3 Escasa",1,"1 Globosa",1,"1 Verde","143B","143B",5,"5 Rosado","N177","D","N177D","3 Intenso / Oscuro","1 Blanco-crema",164,"B","164B","6 Manchas salpicadas",3,"3 Amarillo claro",160,"D","160D","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","0 Ausente","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",2,"2 En el ápice",
134,15062071,"4220(142)","ARBOLONA PINTADA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",1,"1 Blanco",157,"A","157A",".",".",,"0 Ausente",0,"0 Ausente",5,"5 Pentagonal",3,"3 Escasa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","143A","143A",1,"1 Blanco-crema",174,"C","174C","1 Pálido / Claro","8 Morado","N77","D","N77D","6 Manchas salpicadas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","0 Ausente","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","C","NN155C",5,"5 En las yemas",
135,15061263,"4221(143)","ARBOLONA RODASA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",1,"1 Recto",1,"1 Blanco",155,"A","155A",".",".",,"0 Ausente",0,"0 Ausente",3,"3 Semi-estrellada",3,"3 Escasa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","143B","143B",8,"8 Morado","N77","A","N77A","2 Intermedio","0 Ausente",0,0,0,"0 Ausente",2,"2 Crema",160,"C","160C","0 Ausente",0,0,0,"0 Ausente",6,"6 Oblongo","0 Ausente","7 Profundo",4,"4 Morado",94,"C","94C",1,"1 Blanco","NN155","D","NN155D",2,"2 En el ápice",
136,15061932,"4222(144)","ARBOLONA BLANCA","Tib L49",1,"1 Verde",144,"A","144A",2,"2 Ondulado",6,"6 Lila","N81","C","N81C",3,"3 Intenso / Oscuro",,"1  Blanco",3,"3 Acumen (blanco)-Ambos",5,"5 Pentagonal",5,"5 Moderada",1,"1 Globosa",1,"1 Verde","143B","143B",2,"2 Amarillo",160,"A","160A","3 Intenso / Oscuro","0 Ausente",0,0,0,"0 Ausente",2,"2 Crema",155,"A","155A","0 Ausente",0,0,0,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado",77,"B","77B",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
137,15061264,"4223(145)","MONGUA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",1,"1 Blanco",155,"A","155A",".",".",,"0 Ausente",0,"0 Ausente",5,"5 Pentagonal",5,"5 Moderada",1,"1 Globosa",1,"1 Verde","144A","144A",2,"2 Amarillo",161,"A","161A","1 Pálido / Claro","8 Morado",183,"D","183D","4 Manchas dispersas",3,"3 Amarillo claro",160,"C","160C","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","8 Concertinado","7 Profundo",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",2,"2 En el ápice",
138,15061933,"4223.B(146)","MONGUA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado",90,"C","90C",3,"3 Intenso / Oscuro",,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",7,"7 Predominantemente pigmentado","146A","146A",7,"7 Rojo-morado","N77","A","N77A","3 Intenso / Oscuro","2 Amarillo",161,"A","161A","2 En las cejas",2,"2 Crema",160,"C","160C","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",2,"2 En el ápice",
139,15061265,"4223.A(147)","MONGUA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado",92,"A","92A",3,"3 Intenso / Oscuro",,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","144B","144B",7,"7 Rojo-morado",187,"B","187B","3 Intenso / Oscuro","2 Amarillo",160,"A","160A","4 Manchas dispersas",2,"2 Crema",155,"A","155A","0 Ausente",,,,"0 Ausente",1,"1 Comprimido","1 Aplanado","7 Profundo",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","C","NN155C",5,"5 En las yemas",
140,15061270,"4231(148)","ROSADA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado","N82","B","N82B",3,"3 Intenso / Oscuro",,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","144A","144A",6,"6 Rojo",182,"A","182A","3 Intenso / Oscuro","0 Ausente",0,0,0,"0 Ausente",2,"2 Crema",160,"D","160D","0 Ausente",0,0,0,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N92","C","N92C",0,"0 Ausente",,,,0,"0 Ausente",
141,15062074,"4232(149)","ROSADA ALARGADA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado",91,"B","91B",2,"2 Intermedio",,"1  Blanco",3,"3 Acumen (blanco)-Ambos",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","144A","144A",2,"2 Amarillo",162,"B","162B","2 Intermedio","8 Morado","N77","D","N77D","6 Manchas salpicadas",1,"1 Blanco",155,"C","155C","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
142,15061934,"4233(150)","LIZARAZA","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",1,"1 Recto",7,"7 Morado","N82","A","N82A",2,"2 Intermedio",,"1  Blanco",2,"2 Acumen (blanco)-Envez",3,"3 Semi-estrellada",5,"5 Moderada",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","143A","143A",2,"2 Amarillo",162,"B","162B","2 Intermedio","7 Rojo-morado","N77","A","N77A","4 Manchas dispersas",3,"3 Amarillo claro",160,"C","160C","0 Ausente",,,,"0 Ausente",2,"2 Redondo","0 Ausente","3 Superficial",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
143,15061935,"4234(151)","S.N.","Tib L49",1,"1 Verde",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N81","A","N81A",3,"3 Intenso / Oscuro",,"1  Blanco",3,"3 Acumen (blanco)-Ambos",5,"5 Pentagonal",3,"3 Escasa",1,"1 Globosa",1,"1 Verde","N144A","N144A",6,"6 Rojo",181,"A","181A","1 Pálido / Claro","2 Amarillo",162,"B","162B","4 Manchas dispersas",2,"2 Crema",155,"A","155A","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","3 Superficial",3,"3 Rojo",71,"D","71D",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
144,15061271,"4235(152)","S.N.","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado","N88","B","N88B",3,"3 Intenso / Oscuro",,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","143C","143C",8,"8 Morado","N187","A","N187A","3 Intenso / Oscuro","2 Amarillo",160,"A","160A","3 Alrededor de los ojos",2,"2 Crema",155,"C","155C","7 Morado","N77","B","N77B","3 Anillo vascular angosto",2,"1 Comprimido","1 Aplanado","7 Profundo",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","D","NN155D",5,"5 En las yemas",
145,15061936,"4235,9(153)","S.N","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N81","A","N81A",3,"3 Intenso / Oscuro",,"1 Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",1,"1 Verde","146A","146A",6,"6 Rojo",183,"A","183A","3 Intenso / Oscuro","0 Ausente",,,,"0 Ausente",3,"3 Amarillo claro",160,"D","160D","0 Ausente",,,,"0 Ausente",1,"1 Comprimido","1 Aplanado","7 Profundo",3,"3 Rojo",71,"A","71A",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
146,15061273,"4237(154)","ARGENTINA PARDA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N87","A","N87A",3,"3 Intenso / Oscuro",,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",3,"3 Ovoide",5,"5 Verde con áreas pigmentadas","144A","144A",5,"5 Rosado",182,"A","182A","2 Intermedio","6 Rojo",183,"C","183C","1 En los ojos",2,"2 Crema",160,"C","160C","0 Ausente",0,0,0,"0 Ausente",2,"2 Redondo","0 Ausente","5 Medio",4,"4 Morado","N92","C","N92C",3,"3 Rojo",71,"B","71B",5,"5 En las yemas",
147,15061274,"4238(155)","TOCANA PARDA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado","N88","B","N88B",2,"2 Intermedio",,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","146A","146A",6,"6 Rojo",184,"B","184B","3 Intenso / Oscuro","0 Ausente",,,,"0 Ausente",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","3 Superficial",3,"3 Rojo",72,"B","72B",1,"1 Blanco","NN155","D","NN155D",5,"5 En las yemas",
148,15061937,"4246(156)","ALPHA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado",83,"B","83B",2,"2 Intermedio",,"1  Blanco",3,"3 Acumen (blanco)-Ambos",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","144C","144C",7,"7 Rojo-morado","N77","A","N77A","3 Intenso / Oscuro","1 Blanco-crema",160,"A","160A","3 Alrededor de los ojos",1,"1 Blanco",155,"C","155C","0 Ausente",0,0,0,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
149,15061277,"4247(157)","SALENTUNA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado","N82","B","N82B",1,"1 Pálido / Claro",,"1  Blanco",3,"3 Acumen (blanco)-Ambos",1,"1 Estrellada",3,"3 Escasa",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","143B","143B",2,"2 Amarillo",162,"B","162B","2 Intermedio","5 Rosado",182,"B","182B","1 En los ojos",2,"2 Crema",155,"A","155A","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","3 Superficial",4,"4 Morado",81,"A","81A",1,"1 Blanco","NN155","D","NN155D",2,"2 En el ápice",
150,15062080,"4250(158)","S.N.","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N82","A","N82A",3,"3 Intenso / Oscuro",,"0 Ausente",0,"0 Ausente",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",6,"6 Verde con bandas pigmentadas","144A","144A",1,"1 Blanco-crema",162,"A","162A","2 Intermedio","8 Morado","N77","B","N77B","1 En los ojos",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N81","C","N81C",1,"1 Blanco","NN155","D","NN155D",2,"2 En el ápice",
151,15062081,"4251(159)","ARGENTINA","Tib L49",7,"7 Morado",200,"A","200A",2,"2 Ondulado",7,"7 Morado",90,"D","90D",2,"2 Intermedio",8,"8 Violeta",6,"6 Bandas en el Envez",3,"3 Semi-estrellada",5,"5 Moderada",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","144C","144C",8,"8 Morado",187,"A","187A","2 Intermedio","0 Ausente",,,,"0 Ausente",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","3 Superficial",4,"4 Morado","N92","C","N92C",0,"0 Ausente",,,,0,"0 Ausente",
152,15061279,"4253(161)","SALENTUNA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado","N82","B","N82B",2,"2 Intermedio",8,"8 Violeta",6,"6 Bandas en el Envez",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",1,"1 Verde","144A","144A",6,"6 Rojo",183,"B","183B","3 Intenso / Oscuro","0 Ausente",,,,"0 Ausente",3,"3 Amarillo claro",160,"C","160C","0 Ausente",,,,"0 Ausente",1,"1 Comprimido","1 Aplanado","7 Profundo",4,"4 Morado","N92","D","N92D",3,"3 Rojo",72,"A","72A",5,"5 En las yemas",
153,15061280,"4254(162)","RUBI","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N82","A","N82A",1,"1 Pálido / Claro",1,"1  Blanco",3,"3 Acumen (blanco)-Ambos",3,"3 Semi-estrellada",1,"1 Aborto floral",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","143B","143B",5,"5 Rosado",181,"A","181A","1 Pálido / Claro","1 Blanco-crema",161,"B","161B","3 Alrededor de los ojos",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",3,"3 Rojo",72,"B","72B",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
154,15061281,"4255(163)","CHAUCHA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N80","A","N80A",3,"3 Intenso / Oscuro",1,"1  Blanco",3,"3 Acumen (blanco)-Ambos",3,"3 Semi-estrellada",3,"3 Escasa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","146B","146B",6,"6 Rojo",181,"A","181A","1 Pálido / Claro","1 Blanco-crema",160,"A","160A","3 Alrededor de los ojos",2,"2 Crema",155,"A","155A","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N82","B","N82B",1,"1 Blanco","NN155","D","NN155D",5,"5 En las yemas",
