SAMPLES,c1_14770,c1_15521,c1_16021,c1_8132,c1_8353,c1_8518,c2_1506,c2_22205,c2_23841,c2_26165,c2_26167,c2_26210,c2_26211,c2_2653,c2_31180,c2_32644,c2_34002,c2_35101,c2_37762,c2_44712,c2_49128,c2_50502,c2_52067,c2_56238,c2_57678
15061646,2,3,4,3,1,2,4,2,1,3,1,1,3,1,2,4,3,4,2,4,2,1,3,4,2
15061649,2,3,3,4,2,4,2,2,2,4,0,2,3,3,4,4,2,4,1,4,2,2,3,2,3
15061650,0,3,4,4,2,3,4,0,0,3,2,3,3,1,2,4,1,3,1,2,3,1,3,4,2
15061651,3,4,4,3,1,2,4,4,3,2,2,2,3,1,3,4,2,4,2,2,1,1,3,4,1
15061653,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15061654,1,4,3,4,1,4,4,1,2,3,1,1,4,3,3,2,2,3,1,3,3,1,4,4,2
15061658,1,4,3,3,2,4,4,1,2,2,1,1,4,3,3,3,2,3,1,3,3,1,4,4,2
15061659,0,4,4,4,2,3,4,2,2,2,2,2,2,2,4,2,2,4,2,3,1,0,2,4,3
15061665,2,4,3,3,1,4,4,2,3,0,4,4,0,2,1,4,2,3,2,2,3,2,4,4,1
15061666,3,4,4,4,2,4,4,3,3,4,0,3,3,1,1,4,3,3,0,4,1,3,3,4,2
15061667,2,4,4,4,2,3,4,3,4,1,2,2,2,1,3,2,3,4,0,3,1,2,4,4,1
15061668,2,4,3,3,1,4,4,2,3,0,4,4,0,2,1,4,2,3,2,2,3,2,4,4,1
15061669,2,NA,4,4,0,3,4,3,3,1,3,3,1,1,3,4,3,4,0,4,1,0,3,4,1
15061670,1,4,3,3,2,4,4,2,3,3,2,2,2,3,1,3,1,2,2,2,3,1,3,4,0
15061671,0,3,4,4,1,3,3,1,3,3,1,2,2,1,3,4,3,3,0,4,2,2,3,3,2
15061673,2,4,4,3,2,3,3,2,2,3,3,3,3,1,3,3,2,NA,1,2,2,3,3,3,1
15061677,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15061678,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15061679,3,NA,4,3,2,3,4,3,3,2,2,2,2,2,2,2,2,4,1,3,1,1,3,4,1
15061680,1,4,3,3,2,4,4,2,3,3,2,2,2,3,1,2,1,2,2,2,3,1,3,4,0
15061682,3,4,4,4,1,3,4,3,3,2,1,1,3,2,3,4,3,3,0,3,0,1,3,4,1
15061683,2,3,4,3,0,3,4,3,4,2,2,2,2,1,3,4,3,4,1,3,1,1,4,4,2
15061684,3,4,3,4,1,4,3,1,3,3,1,2,3,2,4,3,2,3,0,3,3,1,4,3,2
15061686,2,3,4,3,0,3,4,3,4,2,2,2,2,1,3,4,3,4,1,3,1,2,4,4,2
15061687,2,3,4,4,1,3,4,3,3,2,1,1,3,1,4,4,4,4,0,4,1,1,3,4,2
15061688,2,3,4,3,0,3,4,3,4,2,2,2,2,1,3,4,3,4,1,3,1,1,4,4,2
15061690,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15061702,1,3,4,4,1,4,2,1,3,1,2,2,2,1,2,4,4,4,0,3,2,2,3,2,1
15061706,3,4,4,4,3,4,3,1,2,4,0,2,4,3,3,4,1,2,0,1,1,2,2,3,2
15061707,2,4,4,4,1,4,3,2,3,3,1,2,2,2,4,3,4,3,0,4,2,1,3,3,2
15061709,2,NA,4,4,0,3,4,3,3,1,3,3,1,1,3,4,3,4,0,4,1,0,3,4,1
15061712,0,4,4,2,1,4,3,2,3,2,3,3,3,0,2,4,2,4,2,3,2,0,4,3,2
15061714,2,4,4,3,0,4,3,1,3,3,2,2,3,1,3,4,3,3,2,4,2,1,3,3,0
15061717,1,4,4,4,0,4,4,1,4,2,1,1,3,2,3,4,3,3,0,3,1,1,4,4,2
15061719,2,3,4,3,1,2,4,2,1,3,1,1,3,1,2,4,3,4,2,4,2,1,3,4,2
15061720,2,4,4,3,0,4,3,2,3,3,2,2,3,0,3,4,3,3,2,4,2,1,3,3,0
15061722,2,3,3,3,1,4,3,2,4,2,2,2,2,1,2,3,1,4,1,3,2,1,3,3,1
15061723,1,4,3,4,2,4,3,2,4,3,1,2,3,2,3,3,2,4,0,3,2,2,3,3,2
15061724,2,4,3,4,1,4,3,2,3,2,2,2,3,1,4,3,3,3,0,3,1,2,3,3,1
15061725,2,4,4,3,0,4,3,1,3,3,2,2,3,1,3,4,3,3,2,4,2,1,3,3,0
15061726,1,4,4,4,2,4,4,2,2,3,1,2,3,2,1,4,2,3,1,3,3,1,2,4,3
15061729,2,4,3,4,0,4,3,2,3,2,2,3,3,1,4,4,4,3,0,3,1,2,3,3,1
15061733,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15061734,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15061735,2,4,4,3,0,4,3,1,3,3,2,2,3,1,3,4,3,3,2,4,2,1,3,3,0
15061736,2,4,3,4,0,4,3,2,3,2,2,3,3,1,4,4,4,3,0,3,1,2,3,3,1
15061737,2,4,3,4,0,4,3,2,3,2,2,3,3,1,4,4,4,3,0,3,1,2,3,3,1
15061738,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15061740,1,4,3,3,0,4,4,1,3,2,3,2,3,1,2,4,3,3,2,4,1,0,3,4,0
15061744,0,4,3,3,0,4,4,1,2,4,0,2,2,4,3,2,2,3,0,4,1,1,4,4,2
15061747,2,3,4,3,1,2,4,2,1,3,1,1,3,1,2,4,3,4,2,4,2,1,3,4,2
15061751,0,4,4,4,2,3,4,2,2,2,2,3,2,2,4,3,2,4,2,3,1,0,2,4,3
15061752,1,4,3,3,0,4,4,1,3,2,3,2,3,1,2,4,3,3,2,4,1,0,3,4,0
15061753,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15061754,1,3,4,3,0,4,4,3,2,3,1,2,2,1,1,4,2,4,1,2,1,1,3,4,2
15061755,1,3,4,3,1,3,4,1,2,4,0,2,2,2,3,3,3,3,1,3,2,1,2,4,1
15061756,1,3,4,3,1,3,4,1,2,4,0,2,2,2,3,3,3,3,1,3,2,1,2,4,1
15061757,3,NA,4,3,2,3,4,3,3,2,2,2,2,2,2,3,2,4,1,3,1,1,3,4,1
15061758,2,4,3,3,2,3,3,4,3,2,2,3,3,1,4,4,2,2,1,4,2,2,3,3,1
15061760,2,4,3,4,0,4,3,2,3,2,2,3,3,1,4,4,4,3,0,3,1,2,2,3,1
15061761,2,3,4,3,1,2,4,2,1,3,1,1,3,1,2,4,3,4,2,4,2,1,3,4,2
15061762,1,4,3,3,1,4,3,2,3,2,3,2,4,0,4,4,2,3,2,4,2,1,3,3,2
15061764,2,3,3,3,0,3,3,2,3,2,2,2,3,1,3,4,3,4,1,3,1,2,3,3,0
15061766,2,4,4,3,1,3,4,3,1,2,1,1,3,1,3,4,3,3,0,3,1,2,3,4,2
15061769,2,4,4,4,2,4,2,3,2,2,2,4,1,1,2,4,3,3,2,4,3,2,3,3,2
15061771,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15061772,1,3,4,3,0,3,4,2,3,4,0,0,4,2,1,4,3,3,1,4,0,1,4,4,1
15061773,1,4,4,2,1,4,3,3,3,3,2,1,4,1,4,3,3,1,3,3,2,1,3,3,1
15061776,1,3,4,2,2,3,4,2,2,3,1,2,2,2,2,3,2,4,3,3,2,0,3,4,1
15061777,3,NA,4,3,2,3,4,3,3,2,2,2,2,2,2,3,2,4,1,3,1,1,3,4,1
15061784,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15061785,2,4,4,4,1,2,4,4,2,3,0,0,4,2,4,4,3,2,0,4,1,0,2,4,3
15061788,1,4,4,4,2,4,4,2,1,2,3,3,3,1,4,3,2,3,1,3,1,0,1,4,1
15061789,1,3,4,2,1,3,4,2,2,3,1,2,2,2,2,3,2,4,3,3,2,0,3,4,2
15061790,3,NA,4,3,2,3,4,3,3,2,2,2,2,2,2,3,2,4,1,3,1,1,3,4,1
15061795,1,4,4,4,0,3,2,2,3,3,2,1,3,1,3,4,1,3,0,2,1,1,2,2,2
15061797,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15061798,3,3,4,3,0,4,4,3,4,1,3,3,2,0,1,4,1,4,NA,3,1,0,4,4,1
15061799,3,NA,4,3,2,3,4,3,3,2,2,2,2,2,2,3,2,4,1,3,1,1,3,4,1
15061800,2,3,2,3,2,3,4,2,4,2,2,4,1,0,2,4,1,4,3,2,2,2,4,4,1
15061811,3,4,4,4,1,3,4,3,3,2,1,1,3,2,3,4,3,3,0,3,0,1,3,4,1
15061813,1,3,4,2,2,3,4,2,2,3,1,2,2,2,2,3,2,4,3,3,2,0,3,4,1
15061814,1,4,3,3,2,4,4,2,3,3,2,2,2,3,1,3,1,2,2,2,3,1,3,4,0
15061815,1,4,3,4,1,4,4,1,2,3,1,1,4,3,3,3,2,3,1,3,3,1,4,4,2
15061826,3,3,4,3,0,4,4,3,4,1,3,3,1,0,1,4,1,4,NA,3,1,0,4,4,1
15061905,1,4,4,3,0,3,4,3,2,3,1,1,3,3,2,3,1,3,2,3,2,2,2,4,2
15061906,2,4,4,3,0,3,4,2,4,3,1,2,2,1,2,4,2,4,1,4,1,0,4,4,1
15061907,1,NA,2,3,3,4,2,2,0,3,1,4,3,3,2,1,1,4,1,4,4,4,2,2,2
15061908,2,4,4,4,1,3,3,2,3,1,2,2,2,2,3,3,3,3,0,3,2,2,3,3,1
15061909,1,3,2,4,0,3,3,1,3,2,2,3,3,1,2,4,3,3,0,4,2,1,4,3,3
15061910,1,4,3,4,1,4,4,1,2,3,1,1,4,3,3,3,2,3,1,3,3,1,4,4,2
15061911,1,4,4,3,0,4,4,3,0,3,1,2,2,2,2,3,1,4,2,3,2,2,1,4,1
15061915,1,4,4,3,0,4,4,3,0,3,1,2,2,2,2,3,1,4,2,3,2,2,1,4,2
15061917,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15061918,0,4,4,4,2,3,4,2,2,2,2,3,2,2,4,3,2,4,2,3,1,0,2,4,3
15061926,1,4,3,4,1,4,4,1,2,3,1,1,4,3,3,3,2,3,1,3,3,1,4,4,2
15061927,1,4,3,4,2,2,4,3,2,1,3,4,2,1,3,4,3,3,1,3,2,1,4,4,3
15061929,0,4,4,4,1,3,3,2,3,3,2,4,2,2,4,4,2,4,0,4,1,2,3,4,3
15061930,0,4,4,4,2,3,4,2,2,2,2,3,2,2,4,3,2,4,2,3,1,0,2,4,3
15061933,2,3,4,3,0,3,4,3,4,2,2,2,2,1,3,4,3,4,1,3,1,2,4,4,2
15061934,2,4,3,4,0,4,3,2,3,2,2,3,3,1,4,4,4,3,0,3,1,2,3,3,1
15061937,2,4,4,3,1,3,3,3,3,3,1,1,3,1,3,4,3,4,1,3,1,2,4,3,1
15061939,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,4,3,0,4,3,0
15061941,2,NA,4,4,0,3,4,3,3,1,3,3,1,1,3,4,3,4,0,4,1,0,3,4,1
15061944,1,4,4,4,0,4,2,2,2,2,2,2,2,2,3,2,4,3,1,4,4,1,3,2,1
15061945,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15061948,2,3,4,3,0,3,4,3,4,2,2,2,2,1,3,4,3,4,1,3,1,1,4,4,2
15061949,0,3,4,3,0,3,4,2,4,1,3,3,1,2,2,2,4,4,1,4,2,0,4,4,1
15061951,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15061952,2,4,3,4,0,4,3,2,3,2,2,3,3,1,4,4,4,3,0,3,1,2,3,3,1
15061953,2,3,4,3,0,3,3,4,3,2,2,2,2,0,2,4,3,4,2,4,2,0,3,3,1
15061954,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15061957,1,3,4,3,1,3,4,1,2,4,0,1,3,1,2,4,2,4,1,3,3,2,2,4,1
15061958,1,4,4,4,3,4,NA,2,2,2,2,2,2,3,0,3,2,3,1,4,2,1,2,NA,0
15061960,2,4,4,3,0,3,4,2,4,3,1,2,2,1,2,4,2,4,1,4,1,0,4,4,1
15061961,2,3,4,3,0,3,3,4,3,2,2,2,2,0,2,4,3,4,2,4,2,0,3,3,1
15061964,2,3,4,3,1,2,4,2,1,3,1,1,3,1,2,4,3,4,2,4,2,1,3,4,2
15061965,2,3,4,3,1,2,4,2,1,2,2,1,2,1,3,4,2,3,1,4,1,1,3,4,2
15061966,1,4,3,4,1,3,2,3,2,2,2,3,3,1,3,4,3,2,1,3,2,3,2,2,1
15061967,2,4,4,4,0,2,4,2,3,2,2,3,2,1,4,4,3,4,0,2,2,2,3,4,1
15061968,3,NA,4,3,2,3,4,3,3,2,2,2,2,2,2,3,2,4,1,3,1,1,3,4,1
15061969,2,4,4,3,1,3,4,2,3,2,3,3,3,2,1,4,0,4,1,0,1,1,4,4,2
15062036,1,4,4,3,0,3,4,2,3,3,1,3,3,0,2,4,1,2,2,2,2,1,3,4,1
15062038,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15062039,1,4,4,3,0,3,4,3,2,3,1,1,3,3,2,3,1,3,2,3,2,2,2,4,2
15062050,1,4,4,4,0,4,3,3,2,4,1,2,3,3,3,3,2,3,3,4,2,2,2,3,1
15062051,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15062052,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15062053,1,4,4,3,0,3,4,3,1,3,1,1,3,3,2,2,1,3,2,3,2,2,NA,4,2
15062063,2,3,4,3,0,3,4,3,4,2,2,2,2,1,3,4,3,4,1,3,1,1,4,4,2
15062067,2,4,4,3,1,3,4,2,3,2,3,3,3,2,1,4,0,4,1,0,1,1,4,4,2
15062069,1,4,4,4,2,4,4,2,1,2,3,3,3,1,4,3,2,3,1,3,1,0,1,4,1
15062071,2,3,4,3,1,2,4,2,1,3,1,1,3,1,2,4,3,4,2,4,2,1,3,4,2
15062080,1,4,4,4,1,NA,3,2,2,4,1,2,2,2,3,4,3,3,2,4,2,2,3,3,1
15062081,3,4,4,3,1,3,4,2,3,3,0,1,3,3,3,4,3,3,1,3,0,0,3,4,0
15062092,2,3,4,3,0,3,4,3,4,2,2,2,2,1,3,4,3,4,1,3,1,1,4,4,2
15062094,2,3,4,3,0,3,3,4,3,2,2,2,2,0,2,4,3,4,2,4,2,0,3,3,1
15062097,3,4,4,4,1,3,4,3,3,2,1,1,3,2,3,4,3,3,0,3,0,1,3,4,1
15062100,2,4,4,4,2,3,4,1,2,2,3,4,3,2,3,3,1,4,1,2,1,3,4,4,2
15062101,2,4,4,4,1,3,4,3,4,1,2,2,2,1,3,3,3,4,0,3,1,2,4,4,1
15062102,2,4,3,3,2,3,4,1,2,2,2,4,4,0,1,4,1,3,2,2,0,2,4,4,1
15062103,3,4,4,4,0,2,2,4,4,3,1,4,0,1,4,4,3,4,0,4,3,0,4,2,0
15062105,2,3,4,3,0,2,3,4,3,2,2,2,2,0,2,4,3,4,2,4,2,0,3,3,1
15062106,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15062107,3,4,4,3,1,2,4,4,3,2,2,2,3,1,3,4,2,4,2,2,1,1,3,4,1
15062108,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15062109,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15062112,2,3,4,3,0,3,3,4,3,2,2,2,2,0,2,4,3,4,2,4,2,0,3,3,1
15062115,1,4,4,3,0,3,3,3,4,2,1,1,3,0,3,4,3,3,2,4,3,1,4,3,1
15062117,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15062118,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15062119,3,3,4,3,0,4,3,3,4,2,3,3,2,2,3,4,3,4,1,4,1,0,4,4,0
15062122,3,4,4,4,2,4,4,3,3,4,0,3,3,1,1,4,3,3,0,4,1,3,3,4,2
15062124,2,3,3,3,0,3,3,2,3,2,2,2,3,1,3,4,3,4,1,3,1,2,3,3,0
15062126,2,3,4,3,0,3,3,3,3,2,2,2,2,1,2,4,3,4,2,4,2,0,3,3,1
15062133,1,4,3,3,1,4,3,2,3,2,3,2,4,0,4,4,2,3,2,4,2,1,3,3,2
15062136,0,4,3,4,2,4,2,2,4,1,3,3,1,1,4,2,2,2,1,3,3,0,3,2,1
15062139,2,4,4,3,0,4,3,1,3,3,2,2,3,1,3,4,3,3,2,4,2,1,3,3,0
15062143,2,4,4,4,1,3,4,3,4,1,2,2,2,1,3,3,3,4,0,3,1,2,4,4,1
15062144,2,3,4,3,0,3,3,4,3,2,2,2,2,0,2,4,3,4,2,4,2,0,3,3,1
15062145,2,4,4,4,1,4,3,2,3,3,1,2,2,2,4,2,4,3,0,4,2,1,3,3,2
15062146,1,4,4,4,0,3,2,2,3,3,2,1,3,1,3,4,1,3,0,2,1,1,2,2,2
15062147,2,4,4,3,0,4,3,1,3,3,2,2,3,1,3,4,3,3,2,4,2,1,3,3,0
15062149,2,4,4,3,0,4,3,1,3,3,2,2,3,1,3,4,3,3,2,4,2,1,3,3,0
15062150,3,4,4,3,0,3,2,3,3,1,3,2,2,0,3,4,3,4,1,2,1,3,3,2,2
15062151,3,3,4,4,0,2,3,3,3,1,3,3,2,0,4,4,4,4,1,3,0,2,3,3,0
15062152,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15062153,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15062332,0,4,4,4,2,3,4,2,2,2,2,3,2,2,4,3,2,4,2,3,1,0,2,4,3
15062333,0,4,4,4,2,4,2,2,3,3,1,1,3,3,2,4,3,4,0,4,2,2,3,2,2
15062334,0,4,4,4,2,3,4,2,2,2,2,3,2,2,4,3,2,4,2,3,1,0,2,4,3
15062335,1,4,4,4,0,4,2,1,3,2,1,2,2,2,1,3,4,3,0,4,1,1,3,2,2
15062337,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15062338,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15062339,1,4,4,4,1,4,2,1,3,4,2,3,3,0,3,3,3,4,1,3,1,1,3,3,3
15062344,0,4,3,4,3,4,3,0,4,3,1,2,2,1,4,4,2,3,0,4,3,0,3,4,2
15062346,2,4,4,3,1,4,3,4,1,2,1,1,3,1,3,4,4,2,0,3,1,2,3,3,1
15062347,1,3,4,3,0,3,4,2,3,4,0,0,4,2,1,4,3,3,1,4,0,1,4,4,1
15062349,3,3,4,3,0,4,3,3,4,2,3,3,2,2,3,4,3,4,1,4,1,0,4,4,0
15062350,0,3,4,3,0,3,4,2,4,1,3,3,1,2,2,2,4,4,1,4,2,0,4,4,1
15062351,1,4,3,3,1,4,3,2,3,2,3,2,4,0,4,4,2,3,2,4,1,1,3,3,2
15062353,2,NA,4,4,0,3,4,3,3,1,3,3,1,1,3,4,3,4,0,4,1,0,3,4,1
15062354,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15062356,1,4,4,4,0,3,2,2,3,3,2,1,3,1,3,4,1,3,0,2,1,1,2,2,2
15062357,2,3,4,3,0,3,3,4,3,2,2,2,2,0,2,4,3,4,2,4,2,0,3,3,1
15062358,1,4,4,3,0,3,3,2,4,3,1,3,1,1,3,4,3,3,1,3,3,0,4,3,0
15062359,2,4,3,3,1,4,4,2,3,0,4,4,0,2,1,4,2,3,2,2,3,2,4,4,1
15062360,2,4,4,3,1,3,4,2,3,2,3,3,3,2,1,4,0,4,1,0,1,1,4,4,2
15062361,1,4,4,4,1,3,3,2,3,1,2,2,2,2,3,3,3,3,0,3,2,2,3,3,1
15062363,1,4,4,3,0,3,4,3,2,3,1,1,3,3,2,2,1,3,2,3,2,2,2,4,2
15062366,2,3,4,3,0,4,4,2,4,1,3,2,1,0,2,4,1,4,2,3,1,0,4,4,1
15062367,1,4,4,3,0,3,3,3,4,2,1,1,3,0,3,4,3,3,2,4,3,1,4,3,1
15062368,1,4,4,3,0,4,3,3,3,3,1,1,3,2,2,4,3,4,1,4,1,1,4,4,2
15062369,2,4,4,3,0,4,3,1,3,3,2,2,3,1,3,4,3,3,2,4,2,1,3,3,0
15062371,0,4,4,4,2,3,4,2,2,2,2,3,2,2,4,3,2,4,2,3,1,0,2,4,3
