SAMPLES,c1_13006,c1_16534,c1_16540,c1_16542,c1_3098,c1_3497,c1_3499,c1_4347,c1_5112,c1_513,c1_5837,c1_7871,c1_7872,c1_7874,c1_8069,c2_10681,c2_12976,c2_14980,c2_22024,c2_27270,c2_39029,c2_4030,c2_47202,c2_53914,c2_686
15061649,2,1,2,4,3,3,2,3,1,2,0,1,1,1,2,4,2,3,3,3,1,2,3,3,2
15061650,1,0,1,3,3,2,1,1,1,3,1,3,3,0,4,2,0,1,4,3,2,2,4,4,2
15061651,2,3,3,3,4,2,0,1,3,2,0,4,4,0,3,4,2,0,2,3,0,1,4,1,4
15061653,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15061654,2,2,2,3,NA,3,2,1,2,3,0,3,3,0,3,3,2,1,3,4,0,2,4,3,3
15061658,2,2,2,3,NA,3,2,2,2,3,0,3,3,0,3,3,2,1,3,4,0,2,4,3,3
15061659,3,1,2,2,3,1,0,4,1,3,0,2,2,1,3,4,2,3,2,3,2,2,3,2,1
15061665,2,1,2,4,4,3,1,3,3,2,0,3,4,0,2,4,4,0,2,3,1,3,4,2,3
15061666,2,1,3,3,4,2,0,3,2,3,0,4,4,0,2,2,3,2,0,2,0,2,4,1,2
15061667,2,1,1,4,3,1,1,3,2,3,1,3,3,1,4,3,2,2,1,3,2,2,3,2,3
15061668,2,1,2,4,4,3,1,3,3,2,0,3,4,0,2,4,4,0,2,3,1,3,4,2,3
15061669,1,2,2,3,3,3,1,4,3,3,0,3,3,1,4,3,2,2,2,3,1,1,2,1,2
15061670,1,0,1,4,4,1,0,4,2,3,1,3,3,0,2,4,3,2,1,4,0,3,4,4,1
15061671,2,0,1,4,3,3,1,3,2,4,1,2,3,1,4,3,3,2,1,3,0,1,3,3,0
15061673,1,2,2,NA,3,2,1,3,2,3,NA,3,3,0,1,4,2,1,2,4,0,2,4,2,3
15061677,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15061678,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15061679,1,1,1,4,3,1,1,3,4,3,0,2,3,1,4,3,1,2,1,2,3,3,3,2,2
15061680,1,0,1,4,4,1,0,4,2,3,1,3,3,0,2,4,3,2,1,4,0,3,4,4,1
15061682,2,1,1,4,4,2,1,3,1,2,1,3,3,1,4,3,2,2,1,3,1,2,3,2,3
15061683,2,2,2,4,3,3,1,2,2,2,1,3,3,1,4,3,3,2,2,3,1,1,3,2,2
15061684,2,1,0,4,3,2,2,4,1,2,1,1,1,1,4,4,0,3,3,2,1,3,3,2,3
15061686,2,2,2,4,3,3,1,2,2,2,1,3,3,1,4,3,2,2,2,3,1,1,3,2,2
15061687,4,1,2,4,4,2,0,3,2,2,0,4,4,0,4,4,2,0,0,4,2,1,4,2,2
15061688,2,2,2,4,3,3,1,2,2,2,1,3,3,1,4,3,2,2,2,3,1,1,3,2,2
15061690,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15061702,3,3,3,4,4,3,1,3,1,2,0,3,3,1,4,3,2,2,1,2,0,2,3,2,3
15061706,1,1,2,4,3,2,1,3,4,2,1,4,4,0,4,3,1,2,1,4,0,3,4,3,2
15061707,3,1,1,4,2,2,0,3,1,4,1,2,3,1,3,4,2,2,2,2,2,1,3,4,2
15061709,1,2,2,3,3,3,1,4,3,3,0,3,3,1,4,3,2,2,2,3,1,1,2,1,2
15061712,0,0,1,4,4,2,0,2,1,2,0,2,2,0,4,4,3,2,2,3,1,3,4,1,4
15061714,1,1,2,3,4,3,1,2,1,2,0,3,3,1,4,4,1,0,1,2,1,3,3,2,2
15061717,1,1,2,4,4,3,1,3,2,2,0,3,3,1,4,3,2,2,2,3,2,2,3,3,2
15061719,2,1,2,4,4,3,2,3,2,3,1,3,3,0,4,2,2,1,1,4,1,2,4,3,2
15061720,1,1,2,3,4,3,1,1,1,2,0,3,3,1,4,4,0,0,1,2,1,3,3,2,2
15061722,2,1,1,4,4,2,0,1,1,3,1,3,3,NA,2,4,3,1,2,3,1,1,3,2,1
15061723,3,1,1,4,4,1,0,2,2,4,1,3,3,1,2,4,2,1,3,3,2,1,3,2,1
15061724,2,2,2,NA,4,2,0,1,2,2,1,3,3,1,2,4,1,2,2,3,1,1,3,2,2
15061725,1,1,2,3,4,3,1,2,1,2,0,3,3,1,4,4,1,0,1,2,1,3,3,2,2
15061726,2,0,2,3,2,3,2,3,0,3,1,2,2,1,2,3,2,3,1,3,0,2,3,3,0
15061729,2,2,2,3,4,2,0,1,2,2,1,3,3,1,3,4,1,3,2,3,1,1,3,3,3
15061733,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15061734,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15061735,1,1,2,3,4,3,1,2,1,2,0,3,3,1,4,4,1,0,2,2,1,3,3,2,2
15061736,2,2,2,3,4,2,0,1,2,2,1,3,3,1,3,4,1,3,2,3,1,1,3,3,3
15061737,2,2,2,3,4,2,0,1,2,2,1,3,3,1,3,4,1,3,2,3,1,1,3,3,3
15061738,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,2,2,0,1,3,1,1,4,3,2
15061740,0,2,1,3,4,3,1,3,3,1,0,3,3,1,3,4,3,2,2,2,2,2,3,2,2
15061744,2,3,2,2,3,2,0,3,1,2,1,1,2,1,2,3,2,3,3,3,2,2,2,4,2
15061747,2,1,2,4,4,3,2,3,2,3,1,3,3,0,4,2,2,1,1,4,1,2,4,3,2
15061751,3,1,2,2,3,1,0,4,1,3,0,2,2,1,3,4,2,3,2,3,2,2,3,2,1
15061752,0,2,1,3,4,3,1,3,3,1,0,3,3,1,3,4,3,2,2,2,2,2,3,2,2
15061753,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15061754,1,2,1,4,3,2,0,2,2,3,2,2,3,1,3,2,3,2,2,3,1,3,3,3,2
15061755,3,1,1,4,3,2,0,2,2,3,1,3,4,0,3,4,2,0,1,4,1,2,4,3,2
15061756,3,1,1,4,3,2,0,1,1,3,1,3,4,0,3,4,2,0,1,4,1,2,4,3,2
15061757,1,1,1,4,3,1,1,3,4,3,0,2,3,1,4,3,1,2,1,2,3,3,3,2,2
15061758,1,2,1,4,4,3,1,2,2,1,0,4,4,0,2,4,2,0,2,2,1,1,4,NA,3
15061760,2,2,2,3,4,2,0,1,2,2,1,3,3,1,3,4,1,3,2,3,1,1,3,3,3
15061761,2,1,2,4,4,3,2,3,2,3,1,3,3,0,4,2,2,1,1,4,1,2,4,3,2
15061762,1,1,1,3,4,4,1,1,1,1,0,4,4,0,4,4,2,0,3,2,1,2,4,2,3
15061764,2,2,1,3,4,2,2,2,1,3,1,1,2,2,4,4,2,NA,1,2,1,2,2,2,2
15061766,2,1,1,4,4,2,1,2,1,3,0,3,3,1,4,3,1,2,1,3,1,2,3,2,4
15061769,2,0,1,3,4,0,0,4,1,2,1,4,4,0,3,4,3,0,0,2,1,1,4,2,3
15061771,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15061772,1,1,1,4,3,2,1,3,2,4,1,3,3,1,4,3,2,2,2,3,3,1,3,2,1
15061773,1,2,1,4,4,2,0,1,3,2,0,4,4,0,3,4,1,0,2,2,2,2,4,2,2
15061776,2,2,0,4,4,0,0,3,3,2,0,2,3,0,4,4,3,1,1,4,1,1,4,2,2
15061777,1,1,1,4,3,1,1,3,4,3,0,2,3,1,4,3,1,2,1,2,3,3,3,2,2
15061784,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15061785,1,3,0,4,4,2,0,4,2,4,0,4,4,0,4,4,2,0,2,4,1,2,4,1,4
15061788,2,0,0,4,4,2,1,2,2,2,0,4,4,0,4,4,3,0,2,2,1,4,4,2,3
15061789,2,2,0,4,4,0,0,3,3,2,0,2,3,0,4,4,3,1,1,4,1,1,4,2,2
15061790,1,1,1,4,3,1,1,3,4,3,0,2,3,1,4,3,1,2,1,2,3,3,3,2,2
15061795,0,0,1,3,3,4,2,3,3,0,1,3,3,1,4,3,1,2,1,2,3,3,3,3,1
15061797,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15061798,1,1,2,4,4,3,0,1,0,3,1,4,4,0,4,4,4,0,1,3,1,1,4,3,2
15061799,1,1,1,4,3,1,1,3,4,3,0,2,3,1,4,3,1,2,1,2,3,3,3,2,2
15061800,2,2,1,3,4,2,0,1,2,3,1,2,2,1,1,3,2,2,1,2,1,1,3,2,0
15061811,3,1,1,4,4,2,1,3,1,2,1,3,3,1,4,3,2,2,1,3,1,2,3,2,3
15061813,2,2,0,4,4,0,0,3,3,2,0,2,3,0,4,4,3,1,1,4,1,1,4,2,2
15061814,1,0,1,4,4,1,0,4,2,3,1,3,3,0,2,4,3,2,1,4,0,3,4,4,1
15061815,2,2,2,3,NA,3,2,2,2,3,0,3,3,0,3,3,2,1,3,4,0,2,4,3,3
15061826,1,1,1,4,4,3,0,1,0,3,1,4,4,0,4,4,4,0,1,2,1,1,4,3,2
15061905,3,3,2,3,3,2,0,3,3,0,0,3,4,0,4,4,2,2,0,3,2,2,4,3,2
15061906,3,1,1,4,4,2,1,3,2,3,1,4,4,0,3,3,2,0,3,4,2,2,4,2,2
15061907,1,0,1,4,3,2,1,3,2,2,0,4,4,0,4,4,1,0,3,4,1,3,4,3,0
15061908,3,1,1,4,3,2,1,1,2,2,0,2,3,1,3,3,2,1,1,3,1,1,2,2,3
15061909,1,2,0,4,4,3,1,2,2,3,0,2,2,2,3,3,2,2,3,2,2,2,3,1,2
15061910,2,2,2,3,NA,3,2,2,2,3,0,3,3,0,3,3,2,1,3,4,0,2,4,3,3
15061911,1,1,1,4,3,2,0,4,1,2,2,2,4,0,4,3,2,0,1,4,2,1,4,3,3
15061915,1,1,1,4,3,2,0,4,2,2,2,2,4,0,4,3,2,0,1,4,2,1,4,3,3
15061917,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15061918,3,1,2,2,3,1,0,4,1,3,0,2,2,1,3,4,2,3,2,3,2,2,3,2,1
15061926,2,2,2,3,NA,3,2,1,2,3,0,3,3,0,3,3,2,1,3,4,0,2,4,3,3
15061927,2,3,2,3,4,2,1,2,2,2,1,3,3,1,3,4,3,0,3,4,1,1,4,1,1
15061929,1,2,2,4,3,3,1,3,3,2,1,3,3,1,2,4,1,1,1,4,2,2,3,3,3
15061930,3,1,2,2,3,1,0,4,1,3,0,2,2,1,3,4,2,2,2,3,2,2,3,2,1
15061933,2,2,2,4,3,3,1,2,2,2,1,3,3,1,4,3,2,2,2,3,1,1,3,2,2
15061934,2,2,2,3,4,2,0,1,2,2,1,3,3,1,3,4,1,3,2,3,1,1,3,3,3
15061937,1,2,2,4,4,3,1,3,3,4,1,4,4,0,4,3,3,0,1,4,1,2,4,2,3
15061939,1,1,1,4,4,2,1,4,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15061941,1,2,2,3,3,3,1,4,3,3,0,3,3,1,4,3,2,2,2,3,1,1,2,1,2
15061944,2,1,1,4,4,1,0,4,3,4,0,3,4,0,4,4,1,0,1,4,1,1,4,4,4
15061945,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15061948,2,2,2,4,3,3,1,2,2,2,1,3,3,1,4,3,2,2,2,3,1,1,3,2,2
15061949,2,0,2,4,4,2,1,3,3,3,1,3,3,1,4,3,1,2,2,3,2,0,3,2,2
15061951,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15061952,2,2,2,3,4,2,0,1,2,2,1,3,3,1,3,4,1,3,2,3,1,1,3,3,3
15061953,3,2,2,3,4,2,0,4,3,2,0,4,4,0,4,4,2,0,0,4,1,0,4,1,3
15061954,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15061957,2,1,0,4,4,2,0,4,2,3,0,1,2,1,3,4,4,2,2,3,0,2,2,2,2
15061958,3,2,0,4,4,1,0,3,3,4,0,3,4,0,3,4,0,0,1,3,2,4,4,2,3
15061960,3,1,1,4,4,2,1,3,2,3,1,4,4,0,3,3,2,0,3,4,2,2,4,2,2
15061961,3,2,2,3,4,2,0,4,3,2,0,4,4,0,4,4,2,0,0,4,1,0,4,1,3
15061964,2,1,2,4,4,3,2,3,2,3,1,3,3,0,4,2,2,1,1,4,1,2,4,3,2
15061965,2,2,1,4,4,2,1,3,2,2,NA,3,3,0,4,2,1,1,1,4,1,2,4,2,3
15061966,2,1,3,2,4,2,0,1,1,2,0,4,4,0,3,4,2,2,2,3,0,2,4,2,3
15061967,2,2,3,3,3,4,3,2,1,2,0,3,4,0,3,3,3,2,0,3,1,1,4,1,2
15061968,1,1,1,4,3,1,1,3,4,3,0,2,3,1,4,3,1,2,1,2,3,3,3,2,2
15061969,4,2,1,3,2,1,1,4,1,2,0,3,4,0,2,3,3,1,2,4,1,3,4,3,2
15062036,2,2,2,3,4,2,1,3,2,2,0,3,3,1,1,3,2,2,1,3,1,2,3,2,3
15062038,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15062039,3,3,2,3,3,2,0,3,3,0,0,3,4,0,4,4,2,2,0,3,2,2,4,3,2
15062050,1,1,0,4,3,2,1,2,1,2,2,2,3,1,4,4,1,0,1,3,1,2,3,NA,2
15062051,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15062052,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15062053,2,2,2,3,3,2,0,3,3,1,NA,3,4,0,4,NA,2,1,0,3,2,2,4,3,2
15062063,2,2,2,4,3,3,1,2,2,2,1,3,3,1,4,3,2,2,2,3,1,1,3,2,2
15062067,4,2,1,3,2,1,1,4,1,2,0,3,4,0,2,3,3,1,2,4,1,3,4,3,2
15062069,2,0,0,4,4,2,1,2,2,2,0,4,4,0,4,4,3,0,2,2,1,4,4,2,3
15062071,2,1,2,4,4,3,2,3,2,3,1,3,3,0,4,2,2,1,1,4,1,2,4,3,2
15062080,2,1,1,4,4,1,0,2,1,3,2,2,4,NA,3,NA,3,2,1,3,1,2,4,3,3
15062081,2,0,1,4,4,2,0,3,0,4,1,4,4,0,4,4,2,0,1,4,3,4,3,2,2
15062092,2,2,2,4,3,3,1,2,2,2,1,3,3,1,4,3,2,2,2,3,1,1,3,2,2
15062094,3,2,2,3,4,2,0,4,3,2,0,4,4,0,4,4,2,0,0,4,1,0,4,1,3
15062097,3,1,1,4,4,2,1,3,1,2,1,3,3,1,4,3,2,2,1,3,1,2,3,2,3
15062100,1,3,3,2,2,0,0,3,1,4,0,3,3,0,2,4,2,1,2,4,1,2,4,3,3
15062101,2,1,1,4,3,1,1,3,2,3,1,3,3,1,4,3,2,2,1,3,2,2,3,2,3
15062102,2,1,4,3,4,2,1,3,2,3,0,3,3,1,2,3,1,0,2,4,1,2,4,3,2
15062103,2,0,0,4,4,3,1,4,4,2,0,4,4,0,4,3,2,0,1,2,1,1,4,3,3
15062105,3,2,2,3,4,2,0,4,3,2,0,4,4,0,4,4,2,0,0,4,1,0,4,1,3
15062106,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15062107,2,3,3,3,4,2,0,1,3,2,0,4,4,0,3,4,2,0,2,3,0,1,4,1,4
15062108,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15062109,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15062112,3,2,2,3,4,2,0,4,3,2,0,4,4,0,4,4,2,0,0,4,1,0,4,1,3
15062115,2,2,2,3,4,3,2,3,1,2,1,3,4,0,3,2,0,0,3,4,0,1,3,3,4
15062117,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15062118,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15062119,2,2,0,4,3,3,0,2,2,3,1,3,3,1,4,4,2,2,2,2,2,3,3,2,1
15062122,2,1,3,3,4,2,0,3,2,3,0,4,4,0,2,2,3,2,0,2,0,2,4,1,2
15062124,2,2,1,3,4,2,2,2,1,3,1,1,2,2,4,4,2,NA,1,2,1,2,2,2,2
15062126,3,2,1,NA,4,2,0,3,3,2,NA,4,4,NA,4,4,2,1,1,3,1,1,4,2,2
15062133,1,1,1,3,4,4,1,1,2,1,0,4,4,0,4,4,2,0,3,2,1,2,4,2,3
15062136,2,0,2,3,3,1,0,3,3,4,0,2,2,2,4,4,2,1,2,4,3,3,3,2,1
15062139,1,1,2,3,4,3,1,2,1,2,0,3,3,1,4,4,1,0,2,2,1,3,3,2,2
15062143,2,1,1,4,3,1,1,3,2,3,1,3,3,1,4,3,2,2,1,3,2,2,3,2,3
15062144,3,2,2,3,4,2,0,4,3,2,0,4,4,0,4,4,2,0,0,4,1,0,4,1,3
15062145,3,1,1,4,2,2,0,3,1,4,1,2,3,1,3,4,2,2,2,2,2,1,3,4,2
15062146,0,0,1,3,3,4,2,3,3,0,1,3,3,1,4,3,1,2,1,2,3,3,3,3,1
15062147,1,1,2,3,4,3,1,2,1,2,0,3,3,1,4,4,1,0,2,2,1,3,3,2,2
15062149,1,1,2,3,4,3,1,1,1,2,0,3,3,1,4,4,1,0,1,2,1,3,3,2,2
15062150,3,1,1,4,4,4,2,4,0,3,1,4,4,0,1,4,4,0,1,3,1,3,4,2,1
15062151,1,2,2,3,4,4,1,0,1,2,1,3,3,1,4,3,2,2,2,2,0,3,3,2,3
15062152,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15062153,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,2,0,1,3,1,1,4,3,2
15062332,3,1,2,2,3,1,0,4,1,3,0,2,2,1,3,4,2,2,2,3,2,2,3,2,1
15062333,4,3,1,4,3,3,2,3,3,3,0,4,4,0,3,2,0,0,3,3,1,2,4,2,3
15062334,3,1,2,2,3,1,0,4,1,3,0,2,2,1,3,4,2,3,2,3,2,2,3,2,1
15062335,2,2,0,4,4,1,1,3,2,4,0,2,2,2,3,4,3,0,0,4,2,1,2,3,0
15062337,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15062338,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15062339,2,2,1,3,4,4,2,0,1,4,0,3,3,1,3,4,2,1,1,3,4,2,2,3,3
15062344,2,2,0,4,4,2,0,1,3,2,1,3,3,1,3,4,4,1,2,3,2,0,1,2,3
15062346,2,1,0,4,4,3,1,2,1,3,0,2,2,2,4,3,0,3,0,2,2,2,2,2,3
15062347,1,1,1,4,3,2,1,3,2,4,1,3,3,1,4,3,2,2,2,3,3,1,3,2,1
15062349,2,2,0,4,3,3,0,2,2,3,1,3,3,1,4,4,2,2,2,2,2,3,3,2,1
15062350,2,0,2,4,4,2,1,3,3,3,1,3,3,1,4,3,1,2,2,3,2,0,3,2,2
15062351,1,1,1,NA,4,4,1,1,2,1,0,4,4,0,4,4,2,0,3,2,1,2,4,2,3
15062353,1,2,2,3,3,3,1,4,3,3,0,3,3,1,4,3,2,2,2,3,1,1,2,1,2
15062354,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15062356,0,0,1,3,3,4,2,3,3,0,1,3,3,1,4,3,1,2,1,2,3,3,3,3,1
15062357,3,2,2,3,4,2,0,4,3,2,0,4,4,0,4,4,2,0,0,4,1,0,4,2,3
15062358,1,1,1,4,4,2,1,3,3,3,1,4,4,0,4,3,3,0,1,3,1,1,4,3,2
15062359,2,1,2,4,4,3,1,3,3,2,0,3,4,0,2,4,4,0,2,3,1,3,4,2,3
15062360,4,2,1,3,2,1,1,4,1,2,0,3,4,0,2,3,3,1,2,4,1,3,4,3,2
15062361,3,1,1,4,3,2,1,1,2,2,0,2,3,1,3,3,2,2,1,3,1,1,3,2,3
15062363,3,3,2,3,3,2,0,3,3,0,0,3,4,0,4,4,2,2,0,3,2,2,4,3,2
15062366,1,1,1,4,4,2,0,1,0,2,1,4,4,0,4,4,4,0,1,2,1,1,4,3,1
15062367,2,2,2,3,4,3,2,3,1,2,1,3,4,0,3,2,0,0,3,4,0,1,3,3,4
15062368,3,2,2,4,3,3,1,3,3,4,1,3,3,1,4,3,2,2,1,3,2,1,3,3,3
15062369,1,1,2,3,4,3,1,2,1,2,0,3,3,1,4,4,1,0,2,2,1,3,3,2,2
15062371,3,1,2,2,3,1,0,4,1,3,0,2,2,1,3,4,2,3,2,3,2,2,3,2,1
