SAMPLES,c1_10180,c1_11459,c1_13482,c1_3098,c1_3499,c1_4799,c1_5837,c1_7874,c1_8186,c2_10681,c2_14731,c2_22024,c2_28224,c2_32257,c2_34870,c2_47202,c2_48370,c2_4910,c2_50041,c2_50391,c2_53914,c2_55779,c2_55781,c2_57401,c2_5966
15061646,4,4,3,4,2,0,1,0,2,2,4,1,1,3,2,4,1,1,4,3,3,0,4,0,3
15061649,3,4,3,3,2,2,0,1,1,4,4,3,1,4,1,3,4,1,3,2,3,0,4,0,0
15061650,4,NA,2,3,1,1,1,0,1,2,3,4,1,4,2,4,3,1,4,3,4,0,4,2,3
15061651,4,4,1,4,0,0,0,0,2,4,4,2,0,4,1,4,2,1,4,3,1,2,2,0,1
15061653,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15061654,3,3,3,NA,2,0,0,0,3,3,4,3,0,4,0,4,4,1,3,3,3,0,4,0,2
15061658,3,3,3,NA,2,0,0,0,3,3,4,3,NA,4,0,4,4,1,3,3,3,0,NA,0,2
15061659,4,3,1,3,0,2,0,1,3,4,3,2,0,3,2,3,4,3,4,3,2,0,4,0,1
15061665,3,4,2,4,1,2,0,0,1,4,2,2,0,3,3,4,2,3,4,4,2,0,4,0,2
15061666,2,3,3,4,0,3,0,0,1,2,3,0,1,4,2,4,3,2,2,3,1,1,3,0,0
15061667,3,4,2,3,1,1,1,1,1,3,4,1,1,4,2,3,3,2,3,4,2,2,2,0,2
15061668,2,4,2,4,1,2,0,0,1,4,2,2,0,3,3,4,2,3,4,4,2,0,4,0,2
15061669,2,4,1,3,1,0,0,1,1,3,4,2,1,4,2,2,3,1,4,4,1,2,2,0,3
15061670,4,3,2,4,0,0,1,0,1,4,4,1,0,3,3,4,4,1,4,4,4,1,3,0,3
15061671,2,4,2,3,1,2,1,1,1,3,3,1,2,4,2,3,3,3,3,4,3,2,2,0,3
15061673,4,3,2,3,1,0,NA,0,2,4,4,2,0,4,2,4,3,0,4,3,2,1,3,0,2
15061677,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,1
15061678,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15061679,3,4,1,3,1,1,0,1,2,3,3,1,0,4,2,3,2,1,3,3,2,1,3,0,3
15061680,4,3,2,4,0,0,1,0,1,4,4,1,0,3,3,4,4,1,4,4,4,1,3,0,3
15061682,4,4,3,4,1,1,1,1,1,3,4,1,2,4,2,3,3,2,4,4,2,1,3,0,2
15061683,3,4,2,3,1,1,1,1,1,3,3,2,1,4,0,3,2,1,4,3,2,1,3,0,2
15061684,3,4,3,3,2,3,1,1,1,4,1,3,0,2,1,3,4,1,3,3,2,1,3,0,2
15061686,3,4,2,3,1,1,1,1,1,3,3,2,1,4,1,3,2,1,4,3,2,1,3,0,2
15061687,4,4,1,4,0,1,0,0,1,4,3,0,1,4,1,4,1,0,4,3,2,1,3,0,2
15061688,3,4,2,3,1,1,1,1,1,3,3,2,1,4,1,3,2,1,4,3,2,1,3,0,2
15061690,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15061702,3,3,4,4,1,2,0,1,2,3,4,1,1,4,2,3,4,3,4,3,2,2,2,0,3
15061706,4,2,1,3,1,1,1,0,3,3,4,1,0,3,2,4,4,2,3,4,3,1,3,1,2
15061707,4,4,4,2,0,2,1,1,2,4,3,2,1,3,1,3,3,1,3,2,4,1,3,0,2
15061709,2,4,1,3,1,0,0,1,1,3,4,2,1,4,2,2,3,1,4,4,1,2,2,0,3
15061712,4,4,1,4,0,1,0,0,2,4,3,2,0,3,3,4,2,2,3,3,1,0,4,2,2
15061714,2,3,2,4,1,2,0,1,2,4,4,1,0,4,0,3,3,1,4,4,2,0,4,2,1
15061717,4,4,2,4,1,1,0,1,2,3,3,2,1,4,3,3,3,1,3,3,3,0,4,0,2
15061719,4,4,3,4,2,0,1,0,2,2,4,1,1,3,2,4,1,1,4,3,3,0,4,0,3
15061720,4,3,2,4,1,2,0,1,2,4,4,1,0,4,0,3,3,1,4,4,2,0,4,2,0
15061722,3,3,2,4,0,2,1,NA,1,4,3,2,1,4,2,3,2,0,3,4,2,0,3,0,2
15061723,2,3,2,4,0,1,1,1,2,4,3,3,0,4,2,3,2,0,3,4,2,1,3,1,2
15061724,3,3,2,4,0,1,1,1,2,4,3,2,0,3,1,3,3,1,3,3,2,1,3,1,2
15061725,2,3,2,4,1,2,0,1,2,4,4,1,0,4,0,3,3,1,4,4,2,0,4,2,1
15061726,1,3,3,2,2,2,1,1,2,3,4,1,1,3,2,3,4,4,3,4,3,0,4,0,3
15061729,4,3,2,4,0,1,1,1,2,4,3,2,0,3,1,3,3,2,3,3,3,1,3,1,2
15061733,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15061734,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15061735,2,3,2,4,1,2,0,1,2,4,4,2,0,4,0,3,3,1,4,4,2,0,4,2,1
15061736,4,3,2,4,0,1,1,1,2,4,3,2,0,3,1,3,3,2,3,3,3,1,3,1,2
15061737,4,3,2,4,0,1,1,1,2,4,3,2,0,3,1,3,3,2,3,3,3,1,3,1,2
15061738,3,4,1,4,1,1,1,0,1,2,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15061740,2,4,1,4,1,2,0,1,1,4,3,2,0,4,2,3,4,0,4,3,2,0,4,1,4
15061744,4,4,2,3,0,2,1,1,1,3,3,3,2,4,1,2,2,2,1,1,4,1,3,1,3
15061747,4,4,3,4,2,0,1,0,2,2,4,1,1,3,2,4,1,1,4,3,3,0,4,0,3
15061751,4,3,1,3,0,2,0,1,3,4,3,2,0,3,2,3,4,3,4,3,2,0,4,0,1
15061752,2,4,1,4,1,2,0,1,1,4,3,2,0,4,2,3,4,0,4,3,2,0,4,1,4
15061753,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15061754,4,3,1,3,0,1,2,1,0,2,4,2,2,3,1,3,3,2,3,3,3,0,4,0,1
15061755,4,4,3,3,0,0,1,0,1,4,4,1,0,4,2,4,3,0,3,4,3,2,2,0,1
15061756,4,4,3,3,0,0,1,0,1,4,4,1,0,4,2,4,3,0,3,4,3,2,2,0,1
15061757,3,4,1,3,1,1,0,1,2,3,2,1,0,4,2,3,2,1,3,3,2,1,3,0,3
15061758,4,4,1,4,1,1,0,0,2,4,4,2,NA,4,2,4,2,1,3,3,NA,1,3,1,1
15061760,4,3,2,4,0,1,1,1,2,4,3,2,0,3,1,3,3,2,3,3,3,1,3,1,2
15061761,4,4,3,4,2,0,1,0,2,2,4,1,1,3,2,4,1,1,4,3,3,0,4,0,3
15061762,4,3,1,4,1,2,0,0,3,4,3,3,0,4,2,4,2,2,3,3,2,1,3,2,2
15061764,1,4,2,4,2,1,1,2,2,4,4,1,1,4,1,2,2,1,4,2,2,1,3,1,2
15061766,4,4,4,4,1,0,0,1,2,3,4,1,NA,4,1,3,3,0,4,3,2,1,3,0,2
15061769,4,4,3,4,0,3,1,0,1,4,3,0,1,4,2,4,4,2,3,4,2,NA,NA,0,3
15061771,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15061772,3,4,3,3,1,1,1,1,1,3,3,2,0,4,1,3,3,0,4,4,2,2,2,0,2
15061773,4,2,2,4,0,1,0,0,1,4,4,2,0,4,1,4,2,2,3,2,2,1,3,1,3
15061776,4,3,1,4,0,1,0,0,1,4,4,1,1,3,1,4,3,2,3,2,2,0,4,0,2
15061777,3,4,1,3,1,1,0,1,2,3,3,1,0,4,2,3,2,1,3,3,2,1,3,0,3
15061784,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15061785,4,4,2,4,0,4,0,0,1,4,1,2,1,4,2,4,3,0,4,4,1,1,3,0,3
15061788,4,3,2,4,1,3,0,0,2,4,3,2,0,4,2,4,2,1,4,3,2,1,3,2,2
15061789,4,3,1,4,0,1,0,0,1,4,4,1,1,3,1,4,3,2,3,2,2,0,4,0,2
15061790,3,4,1,3,1,1,0,1,2,3,3,1,0,4,2,3,2,1,3,3,2,1,3,0,3
15061795,2,3,2,3,2,0,1,1,2,3,4,1,1,4,2,3,2,1,3,2,3,2,2,3,2
15061797,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15061798,4,4,3,4,0,2,1,0,0,4,3,1,NA,4,1,4,3,0,3,4,3,0,4,0,2
15061799,3,4,1,3,1,1,0,1,2,3,3,1,0,4,2,3,2,1,3,3,2,1,3,0,3
15061800,2,4,4,4,0,3,1,1,3,3,0,1,1,3,2,3,2,3,3,3,2,NA,2,1,1
15061811,4,4,3,4,1,1,1,1,1,3,4,1,2,4,2,3,3,2,4,4,2,1,3,0,2
15061813,4,3,1,4,0,1,0,0,1,4,4,1,1,3,1,4,3,2,3,2,2,0,4,0,2
15061814,4,3,2,4,0,0,1,0,1,4,4,1,0,3,3,4,4,1,4,4,4,1,3,0,3
15061815,3,3,3,NA,2,0,0,0,3,3,4,3,0,4,0,4,4,1,3,3,3,0,4,0,2
15061826,4,4,3,4,0,3,1,0,0,4,3,1,NA,4,1,4,3,0,3,4,3,0,4,0,2
15061905,4,3,1,3,0,3,0,0,2,4,2,0,1,3,0,4,3,2,3,2,3,2,2,0,2
15061906,3,4,2,4,1,0,1,0,1,3,4,3,0,3,2,4,3,1,4,4,2,NA,NA,0,1
15061907,2,4,4,3,1,2,0,0,4,4,2,3,1,3,2,4,3,3,3,3,3,1,3,1,3
15061908,4,4,2,3,1,1,0,1,1,3,3,1,2,4,1,2,3,2,2,3,2,1,3,0,1
15061909,4,4,1,4,1,2,0,2,3,3,4,3,0,4,2,3,0,0,4,3,1,1,3,1,1
15061910,3,3,3,NA,2,0,0,0,3,3,4,3,0,4,0,4,4,1,3,3,3,0,4,0,2
15061911,4,3,2,3,0,2,2,0,0,3,3,1,1,3,1,4,2,1,3,2,3,0,4,0,2
15061915,4,3,2,3,0,2,2,0,0,3,3,1,1,3,1,4,2,1,3,2,3,0,4,0,2
15061917,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15061918,4,3,1,3,0,2,0,1,3,4,3,2,0,3,2,3,4,3,4,3,2,0,4,0,1
15061926,3,3,3,NA,2,0,0,0,3,3,4,3,0,4,0,4,4,1,3,3,3,0,4,0,2
15061927,1,3,2,4,1,1,1,1,2,4,4,3,1,4,0,4,1,1,4,3,1,1,3,1,2
15061929,2,4,0,3,1,3,1,1,3,4,3,1,0,3,0,3,2,1,4,4,3,1,3,0,4
15061930,4,3,1,3,0,2,0,1,3,4,3,2,0,3,2,3,4,3,4,3,2,0,4,0,1
15061933,3,4,2,3,1,1,1,1,1,3,3,2,1,4,1,3,2,1,4,3,2,1,3,0,2
15061934,4,3,2,4,0,1,1,1,2,4,3,2,0,3,1,3,3,2,3,3,3,1,3,1,2
15061937,3,4,2,4,1,0,1,0,2,3,4,1,0,4,2,4,4,2,4,4,2,1,3,0,1
15061939,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,3
15061941,2,4,1,3,1,0,0,1,1,3,4,2,1,4,2,2,3,1,4,4,1,2,2,0,3
15061944,4,4,1,4,0,3,0,0,1,4,4,1,0,4,1,4,4,3,1,4,4,2,2,0,2
15061945,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15061948,3,4,2,3,1,1,1,1,1,3,3,2,1,4,1,3,2,1,4,3,2,1,3,0,2
15061949,3,4,1,4,1,1,1,1,2,3,4,2,0,4,2,3,3,2,2,3,2,2,2,0,2
15061951,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15061952,4,3,2,4,0,1,1,1,2,4,3,2,0,3,1,3,3,2,3,3,3,1,3,1,2
15061953,4,2,1,4,0,0,0,0,1,4,4,0,1,4,2,4,3,0,4,3,1,0,4,0,4
15061954,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15061957,4,3,1,4,0,0,0,1,1,4,4,2,1,4,2,2,3,2,2,4,2,2,2,0,3
15061958,4,4,1,4,0,1,0,0,2,4,3,1,0,4,2,4,4,2,2,3,2,1,3,0,1
15061960,3,4,2,4,1,0,1,0,1,3,4,3,0,3,2,4,3,1,4,4,2,NA,NA,0,1
15061961,4,2,1,4,0,0,0,0,1,4,4,0,1,4,2,4,3,0,4,3,1,0,4,0,4
15061964,4,4,3,4,2,0,1,0,2,2,4,1,1,3,2,4,1,1,4,3,3,0,4,0,3
15061965,4,4,3,4,1,1,NA,0,1,2,4,1,1,3,2,4,2,2,4,3,2,0,NA,0,3
15061966,4,3,2,4,0,1,0,0,2,4,3,2,0,3,1,4,3,3,3,3,2,2,2,2,2
15061967,1,3,3,3,3,1,0,0,1,3,4,0,2,4,2,4,3,2,4,3,1,1,3,0,2
15061968,3,4,1,3,1,1,0,1,2,3,3,1,0,4,2,3,2,1,3,3,2,1,3,0,3
15061969,4,2,2,2,1,1,0,0,3,3,4,2,0,4,1,4,4,3,3,3,3,1,3,1,3
15062036,3,2,1,4,1,1,0,1,2,3,3,1,0,4,2,3,4,2,2,3,2,2,2,1,2
15062038,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15062039,4,3,1,3,0,3,0,0,2,4,2,0,1,3,0,4,3,2,3,2,3,2,2,0,2
15062050,4,2,2,3,1,4,2,1,2,4,3,1,1,4,0,3,3,2,4,4,NA,0,4,0,2
15062051,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15062052,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15062053,4,3,1,3,0,3,NA,0,1,NA,2,0,1,3,0,4,3,1,3,2,3,1,2,0,2
15062063,3,4,2,3,1,1,1,1,1,3,3,2,1,4,1,3,2,1,4,3,2,1,3,0,2
15062067,4,2,2,2,1,1,0,0,3,3,4,2,0,4,1,4,4,3,3,3,3,1,3,1,3
15062069,4,3,2,4,1,3,0,0,2,4,3,2,0,4,2,4,2,1,4,3,2,1,3,2,2
15062071,4,4,3,4,2,0,1,0,2,2,4,1,1,3,2,4,1,1,4,3,3,0,4,0,3
15062080,4,3,2,4,0,2,2,NA,2,NA,3,1,0,3,3,4,4,2,4,3,3,1,2,0,2
15062081,4,4,4,4,0,0,1,0,2,4,4,1,0,4,3,3,3,2,3,4,2,2,2,0,2
15062092,3,4,2,3,1,1,1,1,1,3,3,2,1,4,1,3,2,1,4,3,2,1,3,0,2
15062094,4,2,1,4,0,0,0,0,1,4,4,0,1,4,2,4,3,0,4,3,1,0,4,0,4
15062097,4,4,3,4,1,1,1,1,1,3,4,1,2,4,2,3,3,2,4,4,2,1,3,0,2
15062100,4,2,2,2,0,0,0,0,2,4,4,2,0,3,2,4,4,1,3,2,3,1,3,1,4
15062101,3,4,2,3,1,1,1,1,1,3,4,1,1,4,2,3,3,2,3,4,2,2,2,0,2
15062102,1,4,2,4,1,1,0,1,3,3,4,2,0,4,3,4,3,1,2,4,3,1,3,0,3
15062103,2,4,0,4,1,1,0,0,0,3,3,1,0,3,4,4,4,0,4,4,3,1,3,0,2
15062105,4,2,1,4,0,0,0,0,1,4,4,0,1,4,2,4,3,0,4,3,1,0,4,0,4
15062106,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15062107,4,4,1,4,0,0,0,0,2,4,4,2,0,4,1,4,2,1,4,3,1,2,2,0,1
15062108,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15062109,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15062112,4,2,1,4,0,0,0,0,1,4,4,0,1,4,2,4,3,0,4,3,1,0,4,0,4
15062115,2,4,4,4,2,2,1,0,2,2,2,3,1,4,1,3,3,1,3,3,3,1,3,0,2
15062117,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15062118,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15062119,4,4,2,3,0,2,1,1,1,4,3,2,1,4,1,3,3,2,3,3,2,1,3,0,2
15062122,2,3,3,4,0,3,0,0,1,2,3,0,1,4,2,4,3,2,2,3,1,1,3,0,0
15062124,1,4,2,4,2,1,1,2,2,4,4,1,1,4,1,2,2,1,4,2,2,1,3,1,2
15062126,4,3,1,4,0,1,NA,NA,1,4,4,1,1,4,2,4,3,0,NA,3,2,0,NA,0,3
15062133,4,3,1,4,1,2,0,0,3,4,3,3,0,4,2,4,2,2,3,3,2,1,3,2,2
15062136,4,3,2,3,0,3,0,2,1,4,2,2,1,3,2,3,4,1,3,3,2,2,2,1,2
15062139,2,3,2,4,1,2,0,1,2,4,4,2,0,4,0,3,3,1,4,4,2,0,4,2,1
15062143,3,4,2,3,1,1,1,1,1,3,4,1,1,4,2,3,3,2,3,4,2,2,2,0,2
15062144,4,2,1,4,0,0,0,0,1,4,4,0,1,4,2,4,3,0,4,3,1,0,4,0,4
15062145,4,4,4,2,0,2,1,1,2,4,3,2,1,3,1,3,3,1,3,2,4,1,3,0,2
15062146,2,3,2,3,2,0,1,1,2,3,4,1,1,4,2,3,2,1,3,3,3,2,2,3,2
15062147,2,3,2,4,1,2,0,1,2,4,4,2,0,4,0,3,3,1,4,4,2,0,4,2,1
15062149,2,3,2,4,1,2,0,1,2,4,4,1,0,4,0,3,3,1,4,4,2,0,4,2,1
15062150,2,3,2,4,2,1,1,0,2,4,4,1,0,4,1,4,3,1,3,3,2,0,4,1,1
15062151,3,3,3,4,1,1,1,1,1,3,3,2,1,4,2,3,2,1,3,3,2,1,3,0,1
15062152,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15062153,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15062332,4,3,1,3,0,2,0,1,3,4,3,2,0,3,2,3,4,3,4,3,2,0,4,0,1
15062333,2,4,0,3,2,1,0,0,1,2,3,3,0,4,1,4,4,3,4,2,2,1,3,0,2
15062334,4,3,1,3,0,2,0,1,3,4,3,2,0,3,2,3,4,3,4,3,2,0,4,0,1
15062335,4,3,2,4,1,2,0,2,1,4,3,0,0,4,3,2,4,1,3,4,3,NA,NA,0,1
15062337,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15062338,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15062339,4,4,1,4,2,3,0,1,2,4,1,1,0,1,0,2,4,3,4,2,3,2,2,1,3
15062344,4,4,0,4,0,2,1,1,2,4,2,2,0,3,3,1,2,1,3,3,2,1,3,0,3
15062346,4,3,3,4,1,1,0,2,3,3,3,0,2,4,1,2,3,0,4,2,2,1,3,0,2
15062347,3,4,3,3,1,1,1,1,1,3,3,2,0,4,1,3,3,0,4,4,2,2,2,0,2
15062349,4,4,2,3,0,2,1,1,1,4,3,2,1,4,1,3,3,2,3,3,2,1,3,0,2
15062350,3,4,1,4,1,1,1,1,2,3,4,2,0,4,2,3,3,2,2,3,2,2,2,0,2
15062351,4,3,1,4,1,2,0,0,3,4,3,3,0,4,2,4,2,2,3,3,2,1,3,2,2
15062353,3,4,1,3,1,0,0,1,1,3,4,2,1,4,2,2,3,1,4,4,1,2,2,0,3
15062354,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15062356,2,3,2,3,2,0,1,1,2,3,4,1,1,4,2,3,2,1,3,2,3,2,2,3,2
15062357,4,2,1,4,0,0,0,0,1,4,4,0,1,4,2,4,3,0,4,3,2,0,4,0,4
15062358,3,4,1,4,1,1,1,0,1,3,3,1,0,3,3,4,3,1,4,4,3,2,2,0,2
15062359,2,4,2,4,1,2,0,0,1,4,2,2,0,3,3,4,2,3,4,4,2,0,4,0,2
15062360,4,2,2,2,1,1,0,0,3,3,4,2,0,4,1,4,4,3,3,3,3,1,3,1,3
15062361,4,4,2,3,1,1,0,1,1,3,3,1,2,4,1,3,3,2,2,3,2,1,3,0,1
15062363,4,3,1,3,0,3,0,0,2,4,2,0,1,3,0,4,3,2,3,2,3,2,2,0,2
15062366,4,4,3,4,0,2,1,0,0,4,3,1,NA,4,1,4,3,0,3,4,3,0,4,0,2
15062367,2,4,4,4,2,2,1,0,2,2,2,3,1,4,1,3,3,1,2,3,3,1,3,0,2
15062368,3,4,2,3,1,2,1,1,1,3,4,1,1,4,1,3,3,2,3,4,3,2,2,0,2
15062369,2,3,2,4,1,2,0,1,2,4,4,2,0,4,0,3,3,1,4,4,2,0,4,2,1
15062371,4,3,1,3,0,2,0,1,3,4,3,2,0,3,2,3,4,3,4,3,2,0,4,0,1
