SAMPLES,c1_11356,c1_11920,c1_15204,c1_16540,c1_4803,c1_8118,c2_12760,c2_12788,c2_13766,c2_30741,c2_31439,c2_3146,c2_34179,c2_36370,c2_7919
15062124,3,1,0,1,2,0,0,0,2,3,0,4,3,3,1
15062126,2,1,0,1,2,0,NA,NA,2,3,NA,2,1,NA,1
15062133,0,1,1,1,3,2,0,0,3,4,0,4,1,1,0
15062136,3,0,2,2,4,0,1,1,2,3,0,3,2,3,1
15062139,2,1,0,2,3,2,0,0,4,2,1,3,1,2,0
15062143,3,0,1,1,2,0,0,0,3,2,0,2,1,3,0
15062144,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15062145,2,1,0,1,3,1,1,1,1,4,1,3,2,4,2
15062146,2,1,1,1,2,1,1,1,1,4,1,3,3,3,0
15062147,2,1,0,2,3,2,0,0,4,2,1,3,1,2,0
15062149,2,1,0,2,3,2,0,0,4,2,1,3,1,2,0
15062150,2,1,0,1,3,0,0,1,2,4,1,2,3,3,0
15062151,2,0,0,2,2,3,0,0,2,4,0,3,2,3,0
15062152,3,1,1,1,3,1,0,0,1,4,0,3,2,4,1
15062153,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15062332,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15062333,2,1,1,1,3,1,1,1,2,4,0,2,3,3,1
15062334,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
15062335,0,1,1,0,3,0,0,1,2,3,0,0,2,3,0
15062337,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15062338,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15062339,1,0,2,1,2,1,0,1,3,4,1,2,3,3,0
15062344,0,0,1,0,3,0,2,2,2,3,1,3,0,2,1
15062346,2,0,1,0,2,2,0,0,1,3,0,3,1,2,1
15062347,2,2,1,1,2,0,0,0,3,2,0,2,1,3,0
15062349,2,1,1,0,3,0,1,1,3,4,1,3,1,4,1
15062350,3,0,1,2,4,1,1,1,1,4,0,1,2,4,1
15062351,0,1,1,1,3,2,0,0,3,4,0,4,1,1,0
15062353,2,0,2,2,2,0,0,0,1,4,1,2,2,4,0
15062354,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15062356,2,1,1,1,2,1,1,1,1,4,1,3,3,3,0
15062357,2,1,0,2,2,0,0,0,1,3,0,2,2,3,1
15062358,3,1,1,1,3,1,0,0,1,4,0,3,3,4,1
15062359,2,1,1,2,1,1,1,2,1,2,0,3,1,4,0
15062360,2,1,0,1,2,2,1,1,2,1,2,3,3,4,1
15062361,3,0,1,1,3,0,1,1,1,4,1,2,2,3,0
15062363,3,1,1,2,2,1,1,1,1,2,0,3,2,4,0
15062366,2,1,0,1,4,0,0,0,3,4,0,3,1,4,0
15062367,4,1,0,2,2,0,1,1,1,4,0,2,3,4,1
15062368,3,0,1,2,2,0,0,0,0,3,0,2,0,3,0
15062369,2,1,0,2,3,2,0,0,4,2,1,3,1,2,0
15062371,2,1,0,2,1,1,0,0,3,1,2,3,3,2,1
