SAMPLES,c1_12386,c1_13243,c1_13289,c1_15219,c1_16171,c1_16540,c1_2112,c1_2640,c1_4192,c1_513,c1_6192,c2_10539,c2_12760,c2_12779,c2_12788,c2_13821,c2_25662,c2_27928,c2_32334,c2_33514,c2_34179,c2_38667,c2_39834,c2_41405,c2_41963,c2_42169,c2_43243,c2_45168,c2_46777,c2_50220,c2_51800,c2_55072,c2_55199,c2_56145,c2_58373
15061505,3,3,4,1,0,0,0,4,3,4,4,3,0,4,1,1,3,4,3,4,2,4,4,4,4,0,3,4,2,2,2,3,1,4,4
15061507,3,1,3,2,0,3,0,3,3,2,4,1,1,4,1,1,3,4,3,4,1,3,3,4,2,0,2,3,2,2,3,3,1,4,3
15061508,3,1,3,2,0,3,0,3,3,2,4,1,1,4,1,1,3,4,4,4,1,3,3,4,3,0,2,3,2,2,3,3,1,4,3
15061509,2,4,3,2,0,1,0,3,3,3,4,2,0,4,0,3,3,4,3,4,2,3,3,4,4,0,2,4,2,2,3,4,1,4,3
15061511,2,4,3,2,0,1,0,3,3,3,4,2,0,4,0,3,3,4,3,4,2,3,3,4,4,0,2,4,2,2,3,4,1,4,3
15061514,3,2,3,2,0,1,0,3,2,2,3,4,0,4,0,1,4,4,3,4,2,4,3,4,4,0,1,4,3,2,2,3,2,4,4
15061516,3,2,3,1,0,1,0,2,4,4,4,1,1,4,1,3,3,4,3,3,2,2,4,4,4,0,4,4,2,3,2,4,1,4,4
15061517,3,3,4,1,0,2,0,3,3,2,4,3,1,4,1,2,3,3,3,4,2,4,1,4,4,0,3,4,2,1,3,4,2,4,4
15061518,4,1,4,1,1,1,0,3,3,2,4,4,0,4,0,3,2,4,3,4,1,4,1,4,4,0,2,4,2,1,3,3,2,4,4
15061520,3,3,3,1,1,1,0,4,2,0,3,4,1,3,1,0,4,3,3,4,2,4,2,4,1,1,0,3,1,0,4,2,2,4,3
15061521,2,4,3,1,1,2,0,3,4,2,3,3,1,3,1,1,3,3,3,4,3,3,1,4,2,1,1,3,1,0,3,3,2,4,2
15061523,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,3,4,3,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15061524,2,3,3,1,0,0,0,3,4,2,4,4,0,4,0,3,3,4,3,4,2,2,1,4,3,0,3,3,2,3,2,2,1,4,3
15061525,3,1,3,2,0,3,0,3,3,2,4,1,1,4,1,1,3,4,3,4,1,3,3,4,2,0,2,3,2,2,3,3,1,4,3
15061526,3,2,3,0,1,2,0,4,3,2,4,2,0,4,0,2,3,3,3,4,3,3,3,4,3,1,2,3,2,1,4,3,2,4,4
15061528,2,2,2,1,1,1,0,3,3,1,4,3,0,4,0,2,4,4,4,4,1,2,1,4,2,1,2,3,2,1,4,2,0,4,3
15061530,3,1,3,2,0,3,0,3,3,2,4,1,1,4,1,1,3,4,3,4,1,3,3,4,2,0,2,3,2,2,3,3,1,4,3
15061533,3,1,3,2,0,3,0,3,3,2,4,1,1,4,1,1,3,4,3,4,1,3,3,4,2,0,2,3,2,2,3,3,1,4,3
15061534,2,4,3,3,1,1,0,4,3,0,3,4,1,3,1,2,4,2,3,4,3,3,1,4,2,1,2,3,3,2,4,1,2,4,3
15061535,2,2,2,1,1,1,0,3,3,1,4,3,0,4,0,2,4,4,3,4,1,2,1,4,2,1,2,3,2,1,4,2,0,4,3
15061536,3,1,3,2,0,3,0,3,3,2,4,1,1,4,1,1,3,4,3,4,1,3,3,4,2,0,1,3,2,2,3,3,1,4,3
15061537,4,1,2,2,1,1,0,2,2,3,3,3,0,4,0,3,2,4,2,3,3,3,4,4,3,1,2,4,2,1,2,2,2,4,4
15061538,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,3,4,3,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15061539,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,3,4,2,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15061542,3,2,3,3,0,1,0,3,2,3,3,3,0,4,0,1,3,4,2,3,1,3,3,4,4,0,1,4,3,2,2,4,2,4,4
15061543,2,4,2,1,0,2,1,4,3,0,3,3,1,3,1,0,4,3,3,4,2,2,2,3,1,0,1,3,2,1,3,3,1,3,3
15061546,4,3,3,0,0,3,0,2,2,3,3,1,0,4,0,1,3,3,3,4,3,4,3,4,3,0,1,4,2,0,4,3,3,4,4
15061549,3,4,4,1,0,1,0,3,3,2,3,4,1,4,1,1,4,3,3,4,3,4,3,4,4,0,2,4,2,2,3,3,2,4,4
15061550,3,2,3,0,1,2,0,4,3,2,4,2,0,4,0,2,3,3,3,4,2,3,3,4,3,1,3,3,2,1,4,3,2,4,4
15061551,3,2,2,0,0,0,0,4,2,2,2,1,0,4,1,1,4,4,3,3,2,2,4,3,2,0,1,4,2,1,3,3,3,3,3
15061553,4,3,1,2,1,2,0,2,3,3,2,3,0,4,0,2,3,4,3,3,3,3,3,4,2,1,0,4,3,2,2,2,3,4,3
15061555,3,2,3,2,0,1,0,3,2,2,3,4,0,4,0,1,4,4,3,4,2,4,3,4,4,0,1,4,3,2,2,3,2,4,4
15061556,3,2,2,0,0,0,1,4,2,2,2,1,0,4,1,1,4,4,3,3,2,3,4,3,2,0,1,4,2,1,3,3,3,3,3
15061557,3,2,3,2,0,1,0,3,2,2,3,4,0,4,0,1,4,4,4,4,2,4,3,4,4,0,1,4,3,2,2,3,2,4,4
15061561,4,2,4,0,1,1,0,4,4,2,3,2,1,3,1,4,1,3,4,3,1,3,3,4,4,0,3,4,2,1,4,4,1,4,3
15061564,4,1,4,2,1,2,0,3,3,3,4,4,0,4,0,3,3,4,4,4,1,4,1,4,4,0,2,4,1,1,3,3,3,4,4
15061565,3,3,2,1,1,1,1,4,2,1,2,3,2,2,2,2,3,3,4,4,4,4,1,3,2,1,1,3,3,3,3,1,2,3,2
15061566,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,4,4,2,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15061567,3,2,3,3,0,0,0,3,1,4,3,1,0,4,0,2,4,4,4,4,3,4,3,4,4,0,1,4,2,2,2,3,2,4,4
15061571,2,1,4,2,0,2,0,2,3,4,3,3,0,4,0,2,3,4,4,4,2,4,4,4,4,0,2,4,3,3,2,4,2,4,4
15061575,3,2,3,2,0,1,0,3,3,3,3,3,0,4,0,2,3,2,3,4,1,4,1,4,3,0,3,4,3,2,2,3,3,4,3
15061576,2,4,3,1,1,2,1,3,3,3,3,1,0,4,0,1,4,3,3,4,3,3,2,3,2,1,0,3,2,2,3,1,3,3,3
15061577,3,3,4,1,0,0,0,4,2,3,4,3,1,4,1,1,3,2,4,4,1,4,3,4,3,0,3,4,4,0,3,3,2,4,4
15061580,3,3,4,1,0,2,0,3,3,2,4,3,1,4,1,2,3,3,4,4,2,4,1,4,4,0,3,4,2,1,3,4,2,4,4
15061585,2,4,3,1,1,2,1,3,3,3,3,1,0,4,0,1,4,3,3,4,3,3,2,3,2,1,0,3,2,2,3,1,3,3,3
15061586,2,4,3,1,1,2,1,3,3,3,3,1,0,4,0,1,4,3,3,4,3,3,2,3,2,1,0,3,2,2,3,1,3,3,3
15061588,3,2,2,0,0,0,1,4,2,2,2,1,0,4,1,1,4,4,4,3,2,3,4,3,2,0,1,4,2,1,3,3,3,3,3
15061601,3,3,4,1,0,2,0,3,3,2,4,3,1,4,1,2,3,3,4,4,2,4,1,4,4,0,3,4,2,1,3,4,2,4,4
15061602,4,2,2,1,1,2,0,2,3,2,2,3,0,4,0,2,3,4,3,3,2,3,3,4,2,1,1,4,2,1,2,1,2,4,3
15061604,4,3,1,1,3,1,0,2,2,2,2,3,0,4,1,3,3,4,3,4,1,2,2,4,3,2,0,4,1,3,1,2,1,4,4
15061608,2,4,3,1,1,2,1,3,3,3,3,1,0,4,0,1,4,3,3,4,3,3,2,3,2,1,0,3,2,2,3,1,3,3,3
15061609,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,3,4,2,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15061610,3,3,4,1,0,2,0,3,3,2,4,3,1,4,1,2,3,3,3,4,2,4,1,4,4,0,3,4,2,1,3,4,2,4,4
15061614,4,3,3,2,0,2,1,3,3,3,3,3,1,3,1,1,3,3,3,4,1,4,3,3,3,0,1,4,2,2,3,2,2,3,3
15061621,3,2,3,1,0,1,0,2,4,4,4,1,1,4,1,3,3,4,3,3,2,2,4,4,4,0,4,4,2,3,2,4,1,4,4
15061622,3,2,3,2,1,2,0,3,3,2,3,4,0,4,0,1,4,4,3,4,3,3,3,4,3,0,1,NA,3,2,2,2,2,4,4
15061626,3,3,4,2,0,1,0,3,2,3,3,2,2,NA,1,2,4,3,3,4,3,3,2,4,4,0,2,4,3,2,3,4,1,4,4
15061627,3,3,3,3,0,1,0,3,3,3,3,3,0,4,0,3,3,4,4,4,2,4,2,4,4,0,1,4,4,2,2,3,2,4,4
15061628,2,4,3,2,0,1,0,3,3,3,4,2,0,4,0,3,3,4,3,4,2,3,3,4,4,0,2,4,2,2,3,4,1,4,3
15061629,1,2,3,2,1,4,0,3,4,3,4,3,0,4,0,2,4,3,3,4,3,2,2,4,2,1,1,3,2,2,3,1,1,4,4
15061630,2,4,3,3,1,1,0,4,3,0,3,4,1,3,1,2,4,2,3,4,3,3,1,4,2,1,2,3,3,2,4,1,2,4,3
15061632,4,3,2,2,0,2,1,3,3,3,3,3,1,3,1,1,3,3,3,4,1,4,3,3,3,0,1,4,2,2,3,2,2,3,3
15061633,3,3,3,3,0,1,1,4,4,2,3,4,0,4,1,2,3,4,3,3,3,3,1,3,3,0,2,4,3,1,4,3,2,3,4
15061638,3,2,3,2,0,1,0,3,2,2,3,4,0,4,0,1,4,4,3,4,2,4,3,4,4,0,1,4,3,2,2,3,2,4,4
15061639,3,2,2,2,1,1,0,4,3,3,3,1,1,3,1,1,1,4,3,4,1,3,3,4,3,1,1,4,1,2,2,3,1,4,3
15061640,2,3,4,1,0,3,0,1,4,2,4,2,1,4,1,3,3,4,3,4,1,4,1,4,4,0,2,4,2,1,2,2,1,4,4
15061641,3,2,2,2,1,1,0,4,3,3,3,1,1,3,1,1,1,4,3,4,1,3,3,4,3,1,1,4,1,2,2,3,1,4,3
15061642,3,2,3,2,0,1,0,3,2,2,3,4,0,4,0,1,4,4,3,4,3,4,3,4,4,0,1,4,3,2,2,3,2,4,4
15061645,2,3,4,1,0,3,0,1,4,2,4,2,1,4,1,3,3,4,3,4,1,4,1,4,4,0,2,4,2,1,2,2,1,4,4
15061646,4,1,2,2,1,2,0,2,2,3,3,3,0,4,0,3,2,4,2,3,3,3,4,4,3,1,2,4,2,1,2,2,2,4,4
15061649,3,3,2,1,1,2,1,3,3,2,4,4,0,4,0,2,3,3,3,4,2,3,2,3,3,1,3,4,3,1,NA,2,0,3,4
15061650,3,2,2,2,0,1,1,4,3,3,3,3,0,4,0,1,3,1,2,4,4,4,3,3,4,0,0,3,1,3,3,1,0,3,4
15061651,3,1,3,2,0,3,0,3,3,2,4,1,1,4,1,1,3,4,3,4,1,3,3,4,2,0,2,3,2,2,3,3,1,4,3
15061653,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,3,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15061654,4,3,3,2,0,2,1,3,3,3,3,3,1,3,1,1,3,3,3,4,1,4,3,3,3,0,1,4,2,2,3,2,2,3,3
15061658,4,3,2,2,0,2,1,3,3,3,3,3,1,3,1,1,3,3,3,4,1,4,3,3,3,0,1,4,2,2,2,2,2,3,3
15061659,2,4,3,1,1,2,1,3,3,3,3,1,0,4,0,1,4,3,2,4,3,3,2,3,2,1,0,3,2,2,3,1,3,3,3
15061665,2,2,2,4,1,2,1,2,4,2,4,3,1,4,2,3,1,4,2,4,2,3,3,3,4,1,3,4,3,2,2,2,0,3,4
15061666,3,1,3,2,0,3,0,2,2,3,4,0,0,4,0,3,2,3,3,4,0,2,3,4,2,0,4,3,4,4,1,3,0,4,4
15061667,3,2,3,2,0,1,0,3,3,3,3,3,0,4,0,2,3,2,3,4,1,4,1,4,3,0,3,4,3,2,2,3,3,4,3
15061668,2,2,2,4,1,2,1,2,4,2,4,3,1,4,2,3,1,4,1,4,2,3,3,3,4,1,3,4,3,2,2,2,0,3,4
15061669,3,4,3,1,0,2,0,2,3,3,3,1,0,4,0,3,3,3,3,4,2,4,3,4,4,0,2,4,2,2,3,3,2,4,4
15061670,3,2,2,2,1,1,0,4,3,3,3,1,1,3,1,1,1,4,3,4,1,3,3,4,3,1,1,4,1,2,2,3,1,4,3
15061671,4,4,4,2,0,1,0,3,2,4,3,3,0,4,0,2,4,3,3,4,2,4,3,4,4,0,3,4,3,2,3,3,2,4,4
15061673,3,2,3,1,1,2,0,3,4,3,3,3,1,3,1,2,2,3,3,4,1,3,3,4,3,0,2,3,2,2,4,1,2,4,3
15061677,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,3,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15061678,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,3,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15061679,3,3,4,0,0,1,0,4,3,3,4,2,0,4,0,2,3,3,3,4,3,4,3,4,4,0,4,4,3,1,4,4,2,4,4
15061680,3,2,2,2,1,1,0,4,3,3,3,1,1,3,1,1,1,4,3,4,1,3,3,4,3,1,1,4,1,2,2,3,1,4,3
15061682,3,2,3,2,0,1,0,3,2,2,3,4,0,4,0,1,4,4,3,4,2,4,3,4,4,0,1,4,3,2,2,3,2,4,4
15061683,3,3,4,1,0,2,0,3,3,2,4,3,1,4,1,2,3,3,3,4,3,4,1,4,4,0,3,4,2,1,3,4,2,4,4
15061684,4,3,4,2,1,0,2,4,3,2,4,4,1,4,1,2,3,3,3,4,1,3,2,2,2,1,0,4,0,1,3,3,2,2,4
15061686,3,3,4,1,0,2,0,3,3,2,4,3,1,4,1,2,3,3,3,4,2,4,1,4,4,0,3,4,2,1,3,4,2,4,4
15061687,2,2,2,1,0,2,0,3,3,2,3,4,0,4,0,2,3,4,4,4,2,4,2,4,4,0,1,4,2,2,2,4,2,4,4
15061688,3,3,4,1,0,2,0,3,3,2,4,3,1,4,1,2,3,3,3,4,2,4,1,4,4,0,3,4,2,1,3,4,2,4,4
15061690,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,3,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15061702,2,3,4,1,0,3,0,1,4,2,4,2,1,4,1,3,3,4,3,4,1,4,1,4,4,0,2,4,2,1,2,2,1,4,4
15061706,3,1,2,2,0,2,1,2,2,2,4,3,0,4,0,2,3,3,3,4,2,2,2,3,2,0,2,3,2,2,3,1,2,3,4
15061707,3,4,3,1,0,1,0,4,2,4,4,4,1,4,1,2,3,2,3,4,2,4,2,4,3,0,2,4,2,2,1,4,2,4,4
15061709,3,4,3,1,0,2,0,2,3,3,3,1,0,4,0,3,3,3,3,4,2,4,3,4,4,0,2,4,2,2,3,3,2,4,4
15061712,3,4,3,1,1,1,0,1,2,2,3,4,1,4,1,1,4,2,3,4,1,2,2,4,2,1,1,2,1,2,3,4,0,4,4
15061714,4,2,2,0,1,2,0,3,3,2,4,3,0,4,0,2,4,3,3,4,1,3,2,4,2,1,2,3,3,2,3,3,0,4,3
15061717,2,2,4,2,0,2,0,2,3,2,4,3,0,4,0,1,4,4,3,4,1,4,2,4,4,0,2,4,3,3,4,4,1,4,4
15061719,4,1,2,2,1,2,0,2,2,3,3,3,0,4,0,3,2,4,2,3,3,3,4,4,3,1,2,4,2,1,2,2,2,4,4
15061720,4,2,2,0,1,2,0,3,3,2,4,3,0,4,0,1,4,3,3,4,1,3,1,4,2,1,3,3,4,2,4,3,0,4,3
15061722,3,1,3,1,1,1,0,2,3,3,4,2,NA,4,NA,3,3,4,3,3,1,2,3,4,4,0,3,4,2,2,2,3,1,4,4
15061723,3,2,3,1,0,1,0,2,4,4,4,1,1,4,1,3,3,4,3,3,2,2,4,4,4,0,4,4,2,3,2,4,1,4,4
15061724,3,2,3,0,1,2,0,3,3,2,4,2,NA,4,NA,2,3,4,3,NA,2,2,3,4,3,1,3,3,2,2,3,3,1,4,4
15061725,4,2,2,0,1,2,0,3,3,2,4,3,0,4,0,2,4,3,3,4,1,3,2,4,2,1,2,3,3,2,3,3,0,4,3
15061726,4,3,2,1,1,2,0,3,2,3,2,3,1,3,1,1,2,4,3,4,1,4,4,4,3,1,1,4,2,2,1,2,2,4,3
15061729,3,2,3,0,1,2,0,4,3,2,4,2,0,4,0,2,3,3,3,4,2,3,3,4,3,1,3,3,2,1,4,3,2,4,4
15061733,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,4,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15061734,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,3,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15061735,4,2,2,0,1,2,0,3,3,2,4,3,0,4,0,2,4,3,3,4,1,3,2,4,2,1,2,3,3,2,3,3,0,4,3
15061736,3,2,3,0,1,2,0,4,3,2,4,2,0,4,0,2,3,3,3,4,2,3,3,4,3,1,3,3,2,1,4,3,2,4,4
15061737,3,2,3,0,1,2,0,4,3,2,4,2,0,4,0,2,3,3,4,4,2,3,3,4,3,1,3,3,2,1,4,3,2,4,4
15061738,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,4,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15061740,3,2,3,1,0,1,0,4,3,1,4,4,0,4,1,1,3,3,4,4,2,2,2,4,3,0,2,3,2,2,3,3,1,4,3
15061744,3,4,3,3,0,2,0,3,2,2,4,2,0,4,0,4,3,2,4,3,2,2,3,4,4,0,2,4,2,2,3,2,1,4,4
15061747,4,1,2,2,1,2,0,2,2,3,3,3,0,4,0,3,2,4,2,3,3,3,4,4,3,1,2,4,2,1,2,2,2,4,4
15061751,2,4,3,1,1,2,1,3,3,3,3,1,0,4,0,1,4,3,3,4,3,3,2,3,2,1,0,3,2,2,3,1,3,3,3
15061752,3,2,3,1,0,1,0,4,3,1,4,4,0,4,1,1,3,3,4,4,2,2,2,4,3,0,2,3,2,2,3,3,1,4,3
15061753,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,4,4,2,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15061754,1,3,2,2,0,1,0,3,3,3,3,3,0,4,1,4,2,4,4,4,3,2,2,4,3,0,2,4,3,2,2,4,1,4,4
15061755,3,3,4,1,0,1,0,3,2,3,3,2,0,4,0,2,3,3,4,4,4,4,2,4,4,0,3,4,3,0,2,3,3,4,4
15061756,3,3,4,1,0,1,0,3,2,3,3,2,0,4,0,2,3,3,4,4,4,4,2,4,4,0,3,4,3,0,2,3,3,4,4
15061757,3,3,4,0,0,1,0,4,3,3,4,2,0,4,0,2,2,3,4,4,3,4,3,4,4,0,4,4,3,1,4,4,2,4,4
15061758,2,2,4,2,0,1,0,3,4,1,4,3,0,4,0,2,2,4,4,4,0,2,3,4,4,0,2,3,4,2,4,2,1,4,3
15061760,3,2,3,0,1,2,0,4,3,2,4,2,0,4,0,2,3,3,4,4,2,3,3,4,3,1,3,3,2,1,4,3,2,4,4
15061761,4,1,2,2,1,2,0,2,2,3,3,3,0,4,0,3,2,4,3,3,3,3,4,4,3,1,2,4,2,1,2,2,2,4,4
15061762,2,2,2,1,1,1,0,3,3,1,4,3,0,4,0,2,4,4,4,4,1,2,1,4,2,1,2,3,2,1,4,2,0,4,3
15061764,2,4,3,2,0,1,0,3,3,3,4,2,0,4,0,3,3,4,4,4,2,3,3,4,4,0,2,4,2,2,3,4,1,4,3
15061766,3,2,3,3,0,1,0,3,2,3,3,3,0,4,0,1,3,4,3,3,2,3,3,4,4,0,1,4,3,2,2,4,2,4,4
15061769,2,3,2,1,0,1,0,4,3,2,4,1,0,4,0,3,2,4,4,4,1,4,3,4,4,0,2,4,2,1,4,1,0,4,4
15061771,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,4,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15061772,3,2,4,1,0,1,0,3,3,4,4,3,0,4,0,2,3,4,4,3,1,4,4,4,3,0,4,4,4,2,3,4,2,4,4
15061773,2,3,2,0,1,1,0,3,4,2,4,3,0,4,0,3,4,4,4,4,1,2,1,4,2,1,3,2,2,2,2,4,0,4,4
15061776,3,2,2,0,0,0,1,4,2,2,2,1,0,4,1,1,4,4,4,3,2,2,4,3,2,0,1,4,2,1,3,3,3,3,3
15061777,3,3,4,0,0,1,0,4,3,3,4,2,0,4,0,2,2,3,4,4,2,4,3,4,4,0,4,4,3,1,4,4,2,4,4
15061784,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,4,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15061785,2,2,4,2,0,0,0,4,2,4,4,3,0,4,0,4,3,4,4,4,1,4,2,4,4,0,2,4,4,3,2,3,2,4,4
15061788,2,3,3,1,0,0,0,3,4,2,4,4,0,4,0,3,3,4,4,4,2,2,1,4,3,0,3,3,2,3,2,2,1,4,3
15061789,3,2,2,0,0,0,1,4,2,2,2,1,0,4,1,1,4,4,4,3,2,2,4,3,2,0,1,4,2,1,3,3,3,3,3
15061790,3,3,4,0,0,1,0,4,3,3,4,2,0,4,0,2,2,3,4,4,3,4,3,4,4,0,4,4,3,1,4,4,2,4,4
15061795,2,4,3,3,1,1,0,4,3,0,3,4,1,3,1,2,4,2,4,4,3,3,1,4,1,1,2,3,3,2,4,1,2,4,3
15061797,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,4,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15061798,4,1,4,1,2,2,0,3,3,3,4,4,0,4,0,3,2,4,4,4,1,4,1,4,4,0,2,4,2,2,3,3,3,4,4
15061799,3,3,4,0,0,1,0,4,3,3,4,2,0,4,0,2,2,3,4,4,3,4,3,4,4,0,4,4,3,1,4,4,2,4,4
15061800,3,1,2,1,0,1,0,4,2,3,4,2,0,4,1,2,3,4,4,3,1,3,3,4,4,0,3,4,3,3,4,2,1,4,3
15061811,3,2,3,2,0,1,0,3,2,2,3,4,0,4,0,1,4,4,4,4,2,4,3,4,4,0,1,4,3,2,2,3,2,4,4
15061813,3,2,2,0,0,0,1,4,2,2,2,1,0,4,1,1,4,4,4,3,2,3,4,3,2,0,1,4,2,1,3,3,3,3,3
15061814,3,2,1,2,1,1,0,4,3,3,3,1,1,3,1,1,1,4,4,4,2,3,3,4,3,1,1,4,1,2,2,3,1,4,3
15061815,4,3,2,2,0,2,1,3,3,3,3,3,1,3,1,1,3,3,4,4,1,4,3,3,3,0,1,4,2,2,3,2,2,3,3
15061826,4,1,4,1,1,1,0,2,3,3,4,4,0,4,0,2,3,4,4,4,1,4,1,4,4,0,1,4,2,1,3,3,3,4,4
15061905,2,4,2,1,0,2,1,4,3,0,3,3,1,3,1,0,4,3,4,4,2,2,2,3,1,0,1,3,2,1,3,3,1,3,3
15061906,3,2,4,1,0,1,0,3,3,3,4,3,1,4,1,1,4,3,4,4,1,4,3,4,4,0,3,4,2,2,3,4,2,4,4
15061907,4,2,1,1,3,1,4,1,2,2,2,2,0,3,1,2,3,4,4,4,2,3,2,0,3,2,0,4,0,1,NA,0,1,0,4
15061908,3,4,4,1,0,1,0,3,3,2,3,4,1,4,1,1,4,3,4,4,2,4,3,4,4,0,2,4,2,2,3,3,1,4,4
15061909,3,3,2,2,0,0,0,4,3,3,3,3,1,3,1,3,3,3,4,3,1,2,2,4,3,0,4,4,3,2,4,3,2,4,3
15061910,4,3,3,2,0,2,1,3,3,3,3,3,1,3,1,1,3,3,3,4,1,4,3,3,3,0,1,4,2,2,3,2,2,3,3
15061911,2,4,2,2,0,1,2,4,3,2,4,2,0,4,0,2,4,4,4,4,1,2,3,2,3,0,2,4,3,1,3,4,1,2,4
15061915,2,4,2,2,0,1,2,4,3,2,4,2,0,4,0,2,4,4,3,4,1,2,3,2,3,0,2,4,3,1,3,4,1,2,4
15061917,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,4,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15061918,2,4,3,1,1,2,1,3,3,3,3,1,0,4,0,1,4,3,3,4,3,3,2,3,2,1,0,3,2,2,3,1,3,3,3
15061926,4,3,2,2,0,2,1,3,3,3,3,3,1,3,1,1,3,3,3,4,1,4,3,3,3,0,1,4,2,2,3,2,2,3,3
15061927,2,2,2,1,0,2,0,3,4,2,4,3,1,4,1,1,3,3,3,4,3,2,4,4,1,1,1,4,1,3,2,3,2,4,4
15061929,0,1,3,1,0,2,0,1,3,2,4,3,0,4,0,1,2,3,3,4,3,3,4,4,2,0,3,3,1,2,1,2,0,4,3
15061930,2,4,3,1,1,2,1,3,3,3,3,1,0,4,0,1,4,3,2,4,3,3,2,3,2,1,0,3,2,2,3,1,3,3,3
15061933,3,3,4,1,0,2,0,3,3,2,4,3,1,4,1,2,3,3,3,4,2,4,1,4,4,0,3,4,2,1,3,4,2,4,4
15061934,3,2,3,0,1,2,0,4,3,2,4,2,0,4,0,2,3,3,3,4,2,3,3,4,3,1,3,3,2,1,4,3,2,4,4
15061937,2,3,3,1,0,2,0,4,1,4,3,3,1,4,1,2,3,2,3,3,2,4,3,4,4,0,1,4,3,2,3,3,2,4,4
15061939,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,3,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15061941,3,4,3,1,0,2,0,2,3,3,3,1,0,4,0,3,3,3,3,4,3,4,3,4,4,0,2,4,2,2,3,3,2,4,4
15061944,2,1,2,2,0,1,0,2,3,4,4,2,0,4,0,2,4,4,4,3,1,4,3,4,4,0,2,4,2,1,2,4,1,4,3
15061945,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,3,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15061948,3,3,4,1,0,2,0,3,3,2,4,3,1,4,1,2,3,3,3,4,2,4,1,4,4,0,3,4,2,1,3,4,2,4,4
15061949,3,3,2,2,0,2,0,3,2,3,4,3,1,4,1,2,3,4,3,4,2,4,2,4,4,0,2,4,2,2,2,4,2,4,4
15061951,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,3,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15061952,3,2,3,0,1,2,0,4,3,2,4,2,0,4,0,2,3,3,3,4,2,3,3,4,3,1,3,3,2,1,4,3,2,4,4
15061953,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,3,4,3,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15061954,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,3,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15061957,4,4,3,2,2,0,0,4,3,3,2,4,1,3,1,2,4,3,4,4,1,3,2,4,2,2,2,3,3,1,3,3,1,4,3
15061958,3,2,3,3,0,0,0,3,1,4,3,1,0,4,0,2,4,4,4,4,3,4,3,4,4,0,1,4,2,2,2,3,2,4,4
15061960,3,2,4,1,0,1,0,3,3,3,4,3,1,4,1,1,4,3,3,4,2,4,3,4,4,0,3,4,2,2,3,4,2,4,4
15061961,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,3,4,2,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15061964,4,1,2,2,1,2,0,2,2,3,3,3,0,4,0,3,2,4,2,3,3,3,4,4,3,1,2,4,2,1,2,2,2,4,4
