SAMPLES,c1_10109,c1_12015,c1_12320,c1_12345,c1_13135,c1_15044,c1_2112,c1_307,c2_15045,c2_19584,c2_21934,c2_34789,c2_34863,c2_34864,c2_34866,c2_41405,c2_41412,c2_42655,c2_43998,c2_44000,c2_44307,c2_4480,c2_46081,c2_46100,c2_46107,c2_46777,c2_50983,c2_51974,c2_52905,c2_53943,c2_56145,c2_56238,c2_57284,c2_8867,c2_942
15061505,3,0,3,3,0,3,0,4,0,3,4,2,2,3,0,4,4,0,3,3,0,4,3,3,3,2,4,3,3,3,4,2,1,4,4
15061507,2,2,4,4,0,1,0,3,1,0,3,1,1,4,3,4,4,0,4,4,0,3,4,4,4,2,4,3,4,4,4,4,0,4,4
15061508,2,2,4,4,0,1,0,3,1,0,3,1,1,4,3,4,4,0,4,4,0,3,4,4,4,2,4,3,4,4,4,4,0,4,4
15061509,1,2,4,4,1,1,0,4,0,2,3,2,1,4,3,4,3,0,4,4,0,1,4,4,4,2,4,3,4,4,4,3,0,3,4
15061511,1,2,4,4,1,1,0,4,0,2,3,2,1,4,3,4,3,0,4,4,0,1,4,4,4,2,4,3,4,4,4,3,0,3,4
15061514,2,0,4,4,0,1,0,2,2,2,1,0,0,4,2,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061516,4,2,4,4,0,1,0,3,2,1,3,3,0,4,4,4,4,0,3,3,0,3,4,4,4,2,4,3,4,4,4,3,0,4,2
15061517,1,3,4,4,0,2,0,4,1,0,2,1,1,4,3,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061518,3,1,3,3,0,2,0,4,2,0,1,1,0,4,4,4,4,0,2,3,0,0,4,4,4,2,4,3,4,4,4,4,0,4,4
15061520,0,1,4,4,0,2,0,3,1,2,3,3,2,4,2,4,4,0,3,3,0,2,4,4,4,1,4,3,4,4,4,3,0,4,3
15061521,0,2,4,4,0,3,0,3,2,0,3,3,1,4,2,4,4,0,3,3,0,2,4,4,4,1,2,3,4,4,4,4,0,4,4
15061523,3,2,4,4,0,1,0,3,3,2,2,2,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15061524,2,2,4,4,0,2,0,4,3,1,3,3,1,4,2,4,4,0,2,2,0,4,3,3,3,2,4,3,2,4,4,4,0,4,4
15061525,2,2,4,4,0,1,0,3,1,0,3,1,1,4,3,4,4,0,4,4,0,3,4,4,4,2,4,3,4,4,4,4,0,4,4
15061526,3,2,4,4,0,1,0,4,1,1,2,2,1,4,2,4,4,0,3,3,0,2,4,4,4,2,2,3,4,4,4,3,0,4,4
15061528,3,1,4,4,0,2,0,4,3,0,2,3,1,4,3,4,4,0,2,2,0,4,4,4,4,2,4,3,4,4,4,3,0,4,4
15061530,2,2,4,4,0,1,0,3,1,0,3,1,1,4,3,4,4,0,4,4,0,3,4,4,4,2,4,3,4,4,4,4,0,4,4
15061533,2,2,4,4,0,1,0,3,1,0,3,2,1,4,3,4,4,0,4,4,0,3,4,4,4,2,4,3,4,4,4,4,0,4,4
15061534,3,1,4,4,0,2,0,4,2,1,3,3,1,4,2,4,4,0,3,3,0,3,4,4,4,3,3,3,4,4,4,2,0,4,3
15061535,3,1,4,4,0,2,0,4,3,0,2,3,1,4,3,4,4,0,2,2,0,4,4,4,4,2,4,3,4,4,4,3,0,4,4
15061536,2,2,4,4,0,1,0,3,1,0,3,2,1,4,3,4,4,0,4,4,0,3,4,4,4,2,4,3,4,4,4,4,0,4,4
15061537,3,2,3,3,0,2,0,4,2,2,2,2,1,3,1,4,4,0,3,3,0,0,4,4,4,2,4,3,4,4,4,4,1,4,4
15061538,3,2,4,4,0,1,0,3,3,2,2,1,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15061539,3,2,4,4,0,1,0,3,3,2,2,1,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15061542,2,1,4,4,0,1,0,4,3,3,2,1,0,4,1,4,4,0,4,4,0,0,4,4,4,3,4,3,4,4,4,4,1,4,4
15061543,1,2,4,4,1,1,1,3,1,1,2,2,2,4,1,3,3,1,4,4,1,1,4,4,4,2,4,3,4,4,3,4,0,3,4
15061546,3,2,4,4,0,1,0,3,3,2,2,2,1,3,3,4,4,0,4,4,0,2,4,4,4,2,3,3,4,4,4,3,1,4,4
15061549,2,1,3,3,0,3,0,4,0,1,4,0,1,4,2,4,4,0,3,3,0,3,4,4,4,2,4,3,4,3,4,3,2,4,4
15061550,3,2,4,4,0,0,0,4,1,1,2,2,1,4,3,4,4,0,3,3,0,3,4,4,4,2,2,3,4,4,4,3,0,4,4
15061551,2,2,4,4,1,1,0,4,2,2,2,3,1,3,1,3,3,1,3,3,1,2,4,4,4,2,4,3,4,4,3,4,0,3,4
15061553,3,2,4,3,0,1,0,3,1,3,3,2,0,4,0,4,4,0,1,2,0,1,4,4,NA,3,4,NA,4,4,4,4,0,4,4
15061555,3,0,4,4,0,1,0,3,1,2,1,0,0,4,2,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061556,2,2,4,4,1,1,1,4,2,2,2,2,1,3,1,3,3,1,3,3,1,1,4,4,4,2,4,3,4,4,3,4,0,3,4
15061557,2,0,4,4,0,1,0,3,2,2,1,0,0,4,2,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061561,1,2,4,4,0,2,0,3,1,1,3,1,1,3,1,4,4,0,4,4,1,2,3,3,3,2,3,3,3,4,4,3,2,4,4
15061564,3,1,3,2,0,3,0,4,2,0,1,2,0,4,4,4,4,0,3,3,0,0,4,4,4,1,4,3,4,4,4,4,0,4,4
15061565,3,2,4,4,1,1,1,2,1,3,3,2,0,4,1,3,3,0,2,2,1,4,4,4,4,3,4,3,4,4,3,3,0,4,3
15061566,3,2,4,4,0,1,0,3,3,2,2,1,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15061567,4,1,3,3,0,1,0,3,1,3,3,2,2,2,1,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,NA,2,4,2
15061571,2,1,4,4,0,1,0,4,2,1,2,1,1,3,3,4,4,0,4,4,0,1,3,3,3,3,4,3,3,3,4,4,0,4,4
15061575,2,2,4,4,0,3,0,3,1,1,3,0,1,4,1,4,4,0,3,3,1,0,4,4,4,3,2,3,4,4,4,4,1,4,4
15061576,2,2,3,3,1,3,1,3,0,1,1,1,1,3,3,3,3,0,3,3,1,0,4,4,4,2,2,3,4,4,3,4,1,4,3
15061577,1,1,4,4,0,1,0,4,0,1,3,1,1,4,3,4,4,0,3,3,1,0,4,4,4,4,3,3,4,4,4,4,1,4,4
15061580,1,3,4,4,0,2,0,4,1,0,2,1,1,4,3,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061585,2,2,3,3,1,3,1,3,0,1,1,1,1,3,3,3,3,0,3,3,1,0,4,4,4,2,2,3,4,4,3,4,1,4,3
15061586,2,2,3,3,1,3,1,3,0,1,1,1,1,3,3,3,3,0,3,3,1,0,4,4,4,2,2,3,4,4,3,4,1,4,3
15061588,2,2,4,4,1,1,1,4,3,2,2,2,1,3,1,3,3,1,3,3,1,1,4,4,4,2,4,3,4,4,3,4,0,3,4
15061601,1,3,4,4,0,2,0,4,1,0,2,1,1,4,3,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061602,3,2,3,3,0,1,0,3,3,3,3,1,0,4,1,4,4,0,2,2,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061604,2,2,3,3,0,1,0,2,1,3,3,2,1,3,0,4,4,1,4,4,0,3,3,3,3,1,1,3,3,3,4,3,1,4,3
15061608,2,2,3,3,1,3,1,3,0,1,1,1,1,3,3,3,3,0,3,3,1,0,4,4,4,2,2,3,4,4,3,4,1,4,3
15061609,3,2,4,4,0,1,0,3,3,2,2,1,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15061610,1,3,4,4,0,2,0,4,1,0,2,1,1,4,3,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061614,2,3,4,4,1,1,1,3,2,2,1,2,0,4,2,3,3,0,3,3,0,2,4,4,4,2,4,3,4,3,3,4,1,3,4
15061621,4,2,4,4,0,1,0,3,2,1,3,3,0,4,4,4,4,0,3,3,0,3,4,4,4,2,4,3,4,4,4,3,0,4,2
15061622,2,1,4,4,0,1,0,3,2,2,2,1,1,4,1,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061626,2,2,3,3,0,1,0,3,1,1,3,1,2,3,2,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,2,1,4,3
15061627,1,1,4,4,0,0,0,4,2,2,3,2,1,3,2,4,4,1,3,3,1,3,4,4,4,4,4,NA,4,4,4,4,0,4,4
15061628,1,2,4,4,1,1,0,4,0,2,3,2,1,4,3,4,3,0,4,4,0,1,4,4,4,2,4,3,4,4,4,3,0,3,4
15061629,2,2,4,4,0,1,0,3,1,3,3,2,2,4,1,4,4,0,3,3,0,2,4,4,4,2,4,3,4,4,4,3,0,4,4
15061630,3,1,4,4,0,2,0,4,2,1,3,3,1,4,2,4,4,0,3,3,0,3,4,4,4,3,3,3,4,4,4,2,0,4,3
15061632,2,3,4,4,1,1,1,3,2,2,1,2,0,4,2,3,3,0,3,3,0,2,4,4,4,2,4,3,4,3,3,4,1,3,4
15061633,3,1,4,4,1,2,1,3,1,1,3,2,0,4,1,3,3,1,2,2,0,2,4,4,4,3,4,3,4,4,3,4,1,3,4
15061638,2,0,4,4,0,1,0,3,2,2,1,0,0,4,2,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061639,1,3,4,4,0,1,0,3,0,3,1,3,1,3,1,4,4,1,2,2,2,3,4,4,4,1,3,2,4,2,4,4,0,4,4
15061640,2,2,4,4,0,2,0,3,2,1,2,1,2,3,2,4,4,0,4,4,0,0,4,4,4,2,4,3,4,4,4,2,0,4,4
15061641,1,3,4,4,0,1,0,3,0,3,1,3,1,3,1,4,4,1,2,2,2,3,4,4,4,1,2,2,4,2,4,4,0,4,4
15061642,2,0,4,4,0,1,0,3,2,2,1,0,0,4,2,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061645,2,2,4,4,0,2,0,3,2,1,2,1,2,3,2,4,4,0,4,4,0,0,4,4,4,2,4,3,4,4,4,2,0,4,4
15061646,3,2,3,3,0,2,0,4,2,3,2,2,1,3,1,4,4,0,3,3,0,0,4,4,4,2,4,3,4,4,4,4,1,4,4
15061649,2,3,4,3,1,2,1,2,0,1,3,2,0,4,3,3,3,1,4,4,2,2,4,4,4,3,3,3,4,4,3,2,1,2,4
15061650,1,3,3,3,1,0,1,2,3,4,2,3,2,2,0,3,3,0,2,2,0,2,4,4,4,1,2,3,4,4,3,4,1,3,4
15061651,2,2,4,4,0,1,0,3,1,0,3,1,1,4,3,4,4,0,4,4,0,3,4,4,4,2,4,3,4,4,4,4,0,4,4
15061653,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061654,2,3,4,4,1,1,1,3,2,2,1,2,0,4,2,3,3,0,3,3,0,2,4,4,4,2,4,2,4,3,3,4,1,3,4
15061658,2,3,4,4,1,1,1,3,2,2,1,2,0,4,2,3,3,NA,3,3,0,2,4,4,4,2,4,3,4,3,3,4,1,3,4
15061659,2,2,3,3,1,3,1,3,0,1,1,1,1,3,3,3,3,0,3,3,1,0,4,4,4,2,2,2,4,4,3,4,1,4,3
15061665,3,3,4,4,1,1,1,3,2,2,2,2,0,4,2,3,3,0,4,4,2,1,3,3,3,3,4,3,4,4,3,4,1,3,4
15061666,1,2,4,4,0,2,0,3,1,2,1,2,0,4,4,4,4,0,3,3,0,3,3,3,3,4,1,3,2,4,4,4,0,4,4
15061667,2,1,4,4,0,3,0,3,1,1,3,0,1,4,1,4,4,0,3,3,1,0,4,4,4,3,2,3,4,4,4,4,1,4,4
15061668,3,3,4,4,1,1,1,3,1,2,2,2,0,4,2,3,3,0,4,4,2,1,3,3,3,3,4,2,4,4,3,4,1,3,4
15061669,2,1,4,4,0,2,0,4,2,0,1,2,1,4,3,4,4,0,2,2,1,1,4,4,4,2,4,3,4,3,4,4,0,4,4
15061670,1,3,4,4,0,1,0,3,0,3,1,3,1,3,1,4,4,1,2,2,2,3,4,4,4,1,2,3,4,2,4,4,0,4,4
15061671,1,1,3,3,0,3,0,4,1,1,3,1,2,4,1,4,4,0,2,2,0,2,3,3,3,3,4,3,3,3,4,3,0,4,4
15061673,3,1,4,4,0,1,0,3,1,2,1,2,0,4,3,4,4,NA,4,4,NA,2,4,4,4,2,4,3,4,NA,4,3,0,4,3
15061677,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,2
15061678,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,2
15061679,1,2,3,3,0,1,0,3,0,2,2,2,1,3,2,4,4,0,2,2,1,1,4,4,4,3,4,3,4,3,4,4,1,4,4
15061680,1,3,4,4,0,1,0,3,0,3,1,3,1,3,1,4,4,1,2,2,2,3,4,4,4,1,2,3,4,2,4,4,0,4,4
15061682,2,0,4,4,0,1,0,3,2,2,1,0,0,4,2,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061683,1,3,4,4,0,2,0,4,1,0,2,1,1,4,3,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061684,2,4,4,3,2,1,2,2,0,3,2,0,2,3,1,2,2,1,4,4,2,3,3,3,3,0,2,3,3,4,2,3,1,2,4
15061686,1,3,4,4,0,2,0,4,1,0,2,1,1,4,3,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061687,0,2,4,4,0,2,0,3,2,2,3,0,0,4,2,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061688,1,3,4,4,0,2,0,4,1,0,2,1,1,4,3,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061690,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,2
15061702,2,2,4,4,0,2,0,3,2,1,2,1,2,3,2,4,4,0,4,4,0,0,4,4,4,2,4,3,4,4,4,2,0,4,4
15061706,3,1,4,4,1,1,1,2,3,4,3,4,1,4,0,3,3,0,2,2,1,3,4,4,4,2,1,3,4,3,3,3,0,3,3
15061707,2,2,4,4,0,2,0,3,0,1,3,0,0,4,3,4,4,1,3,3,0,2,4,4,4,2,2,3,4,3,4,3,1,4,4
15061709,2,1,4,4,0,2,0,4,2,0,1,2,1,4,3,4,4,0,2,2,1,1,4,4,4,2,4,3,4,3,4,4,0,4,4
15061712,3,0,3,3,0,2,0,4,2,1,2,3,1,3,3,4,4,0,3,3,0,3,4,4,4,1,3,3,4,3,4,3,0,4,4
15061714,3,1,4,4,0,2,0,4,2,2,3,3,2,4,2,4,4,0,2,2,0,3,4,4,4,3,4,3,4,4,4,3,0,4,4
15061717,1,0,4,4,0,0,0,4,2,2,1,1,1,3,2,4,4,1,3,3,1,2,4,4,4,3,4,3,4,4,4,4,0,4,4
15061719,3,2,3,3,0,2,0,4,2,3,2,2,1,3,1,4,4,0,3,3,0,0,4,4,4,2,4,3,4,4,4,4,1,4,4
15061720,3,1,4,4,0,2,0,4,3,2,3,3,1,4,2,4,4,0,2,2,0,3,4,4,4,4,4,3,4,4,4,3,0,4,4
15061722,3,1,3,NA,0,2,0,3,2,1,2,2,0,4,4,4,4,0,3,3,0,2,4,4,4,2,4,3,4,4,4,3,0,4,2
15061723,4,2,4,4,0,1,0,3,3,1,3,3,0,4,4,4,4,0,3,3,0,3,4,4,4,2,4,3,4,4,4,3,0,4,2
15061724,3,2,4,4,0,1,0,4,2,1,2,2,1,4,3,4,4,0,3,3,0,3,4,4,4,2,3,3,4,4,4,3,0,4,3
15061725,3,1,4,4,0,2,0,4,3,2,3,3,2,4,2,4,4,0,2,2,0,3,4,4,4,3,4,3,4,4,4,3,0,4,4
15061726,2,1,4,4,0,2,0,3,2,2,1,2,1,4,1,4,4,0,2,2,0,3,3,3,3,2,4,3,3,2,4,4,0,4,4
15061729,3,2,4,4,0,0,0,4,1,1,2,2,1,4,3,4,4,0,3,3,0,3,4,4,4,2,2,3,4,4,4,3,0,4,4
15061733,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,2,3,1,2,3,3,3,4,3,1,4,2
15061734,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,2
15061735,3,1,4,4,0,2,0,4,3,2,3,3,2,4,2,4,4,0,2,2,0,3,4,4,4,3,4,3,4,4,4,3,0,4,4
15061736,3,2,4,4,0,0,0,4,1,1,2,2,1,4,3,4,4,0,3,3,0,3,4,4,4,2,2,3,4,4,4,3,0,4,4
15061737,3,2,4,4,0,0,0,4,1,1,2,2,1,4,3,4,4,0,3,3,0,3,4,4,4,2,2,3,4,4,4,3,0,4,4
15061738,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,2
15061740,3,0,3,3,0,3,0,4,2,2,2,1,1,4,3,4,4,0,2,2,0,3,4,4,4,2,2,3,4,4,4,4,0,4,4
15061744,1,1,3,3,1,2,0,3,3,2,2,2,1,4,2,4,3,1,3,3,0,3,3,3,3,2,3,3,3,4,4,4,0,3,4
15061747,3,2,3,3,0,2,0,4,2,3,2,2,1,3,1,4,4,0,3,3,0,0,4,4,4,2,4,3,4,4,4,4,1,4,4
15061751,2,2,3,3,1,3,1,3,0,1,1,1,1,3,3,3,3,0,3,3,1,0,4,4,4,2,2,3,4,4,3,4,1,4,3
15061752,3,0,3,3,0,3,0,4,2,2,2,1,1,4,3,4,4,0,2,2,0,3,4,4,4,2,2,3,4,4,4,4,0,4,4
15061753,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,2
15061754,2,1,4,4,0,0,0,4,3,0,1,2,0,4,2,4,4,1,4,4,2,2,4,4,4,3,4,3,4,4,4,4,1,4,4
15061755,2,3,3,3,0,2,0,4,1,2,3,1,0,4,2,4,4,0,4,4,0,1,3,3,3,3,4,3,3,3,4,4,1,4,4
15061756,2,3,3,3,0,2,0,4,2,2,3,1,0,4,2,4,4,0,4,4,0,1,3,3,3,3,4,3,3,3,4,4,1,4,4
15061757,1,2,3,3,0,1,0,3,0,2,2,2,1,3,2,4,4,0,2,2,1,1,4,4,4,3,4,3,4,3,4,4,1,4,4
15061758,2,1,4,4,0,1,0,3,2,0,2,1,1,4,2,4,4,0,3,3,0,3,4,4,4,4,4,3,4,4,4,3,0,4,4
15061760,3,2,4,4,0,0,0,4,1,1,2,2,1,4,3,4,4,0,3,3,0,3,4,4,4,2,2,3,4,4,4,3,0,4,4
15061761,3,2,3,3,0,2,0,4,2,3,2,2,1,3,1,4,4,0,3,3,0,0,4,4,4,2,4,3,4,4,4,4,1,4,4
15061762,3,1,4,4,0,2,0,4,3,0,2,3,1,4,3,4,4,0,2,2,0,4,4,4,4,2,4,3,4,4,4,3,0,4,4
15061764,1,2,4,4,1,1,0,4,0,2,3,2,1,4,3,4,3,0,4,4,0,1,4,4,4,2,4,3,4,4,4,3,0,3,4
15061766,2,1,4,4,0,1,0,4,3,3,2,1,0,4,1,4,4,0,4,4,0,0,4,4,4,3,4,3,4,4,4,4,1,4,4
15061769,3,1,4,4,0,1,0,3,1,2,3,2,2,3,1,4,4,0,3,3,1,2,3,3,3,2,4,3,3,4,4,3,0,4,4
15061771,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,3
15061772,2,1,4,4,0,1,0,4,2,2,2,3,1,4,1,4,4,1,4,4,1,1,4,4,4,4,4,3,4,4,4,4,1,4,4
15061773,2,1,4,4,0,2,0,4,3,2,3,1,1,4,3,4,4,0,4,4,0,4,4,4,4,2,4,3,4,4,4,3,0,4,3
15061776,2,2,4,4,1,1,1,4,3,2,2,2,1,3,1,3,3,1,3,3,1,1,4,4,4,2,4,3,4,4,3,4,0,3,4
15061777,1,2,3,3,0,1,0,3,0,2,2,2,1,3,2,4,4,0,2,2,1,1,4,4,4,3,4,3,4,3,4,4,1,4,4
15061784,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,3
15061785,0,1,4,4,0,0,0,4,3,1,2,2,0,4,3,4,4,3,3,3,0,4,4,4,4,4,4,3,4,4,4,4,0,4,4
15061788,2,2,4,4,0,2,0,4,3,1,3,3,1,4,2,4,4,0,2,2,0,4,3,3,3,2,4,3,3,4,4,4,0,4,4
15061789,2,2,4,4,1,1,1,4,3,2,2,2,1,3,1,3,3,1,3,3,1,1,4,4,4,2,4,3,4,4,3,4,0,3,4
15061790,1,2,3,3,0,1,0,3,0,2,2,2,1,3,2,4,4,0,2,2,1,1,4,4,4,3,4,3,4,3,4,4,1,4,4
15061795,3,1,4,4,0,2,0,4,3,1,3,3,1,4,2,4,4,0,3,3,0,3,4,4,4,3,3,3,4,4,4,2,0,4,3
15061797,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,3
15061798,3,1,3,3,0,3,0,4,3,0,1,2,0,4,4,4,4,0,3,3,0,0,4,4,4,2,4,3,4,4,4,4,0,4,4
15061799,1,2,3,3,0,1,0,3,0,2,2,2,1,3,2,4,4,0,2,2,1,1,4,4,4,3,4,3,4,3,4,4,1,4,4
15061800,2,3,4,4,0,2,0,2,1,3,2,3,0,4,2,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,4,3,4,3
15061811,2,0,4,4,0,1,0,3,2,2,1,0,0,4,2,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061813,2,2,4,4,1,1,1,4,3,2,2,2,1,3,1,3,3,1,3,3,1,1,4,4,4,2,4,3,4,4,3,4,0,3,4
15061814,1,3,4,4,0,1,0,3,0,3,1,3,1,3,1,4,4,1,2,2,2,3,4,4,4,1,3,2,4,2,4,4,0,4,4
15061815,2,3,4,4,1,1,1,3,2,2,1,2,0,4,2,3,3,0,3,3,0,2,4,4,4,2,4,2,4,3,3,4,1,3,4
15061826,3,1,3,3,0,3,0,4,3,0,1,1,0,4,4,4,4,0,2,3,0,0,4,4,4,2,4,3,4,4,4,4,0,4,4
15061905,1,2,4,4,1,1,1,3,1,1,2,1,2,4,1,3,3,1,4,4,1,1,4,4,4,2,4,3,4,4,3,4,0,3,4
15061906,1,1,4,4,0,1,0,4,2,2,1,1,2,3,1,4,4,0,3,3,1,2,4,4,4,2,4,3,4,4,4,4,0,4,4
15061907,3,4,2,2,4,2,4,4,1,4,1,0,3,1,0,0,0,2,0,0,0,3,3,3,3,0,3,0,2,4,0,2,1,0,2
15061908,2,1,3,3,0,3,0,4,0,1,4,0,1,4,1,4,4,0,3,3,0,3,NA,4,4,2,4,3,4,3,4,3,2,4,4
15061909,3,2,4,4,1,0,0,4,1,1,2,3,0,4,4,4,3,0,3,3,1,2,3,3,3,3,4,3,3,4,4,3,0,3,2
15061910,2,3,4,4,1,1,1,3,2,2,1,2,0,4,2,3,3,0,3,3,0,2,4,4,4,2,4,3,4,3,3,4,1,3,4
15061911,2,2,4,4,2,0,2,3,2,1,2,1,1,4,2,2,2,2,4,4,2,1,4,4,4,3,4,3,4,4,2,4,0,2,4
15061915,2,2,4,4,2,0,2,3,2,1,2,1,1,4,2,2,2,2,4,4,2,1,4,4,4,3,4,3,4,4,2,4,0,2,4
15061917,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061918,2,2,3,3,1,3,1,3,0,1,1,1,1,3,3,3,3,0,3,3,1,0,4,4,4,2,3,3,4,4,3,4,1,4,3
15061926,2,3,4,4,1,1,1,3,2,2,1,2,0,4,2,3,3,0,3,3,0,2,4,4,4,2,4,3,4,3,3,4,1,3,4
15061927,2,2,4,4,0,1,0,3,1,3,2,3,1,4,0,4,4,1,3,3,0,4,4,3,3,1,4,3,4,4,4,4,0,4,4
15061929,4,1,4,4,0,2,0,4,2,2,2,2,1,4,3,4,4,0,3,3,0,3,4,4,4,1,3,3,4,4,4,4,0,4,3
15061930,2,2,3,3,1,3,1,3,0,1,1,1,1,3,3,3,3,0,3,3,1,0,4,4,4,2,2,3,4,4,3,4,1,4,3
15061933,1,3,4,4,0,2,0,4,1,0,2,1,1,4,3,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061934,3,2,4,4,0,0,0,4,1,1,2,2,1,4,3,4,4,0,3,3,0,3,4,4,4,2,2,3,4,4,4,3,0,4,4
15061937,1,1,3,3,0,1,0,4,1,1,2,1,1,4,2,4,4,1,3,3,0,2,4,4,4,3,2,3,4,4,4,3,1,4,4
15061939,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,3,3,3,3,4,3,1,4,2
15061941,2,1,4,4,0,2,0,4,2,0,1,2,1,4,3,4,4,0,2,2,1,1,4,4,4,2,4,3,4,3,4,4,0,4,4
15061944,3,0,3,3,0,1,0,3,2,2,3,3,2,3,1,4,4,0,4,4,1,2,4,4,4,2,4,3,4,4,4,2,1,4,4
15061945,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061948,1,3,4,4,0,2,0,4,1,0,2,1,1,4,3,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061949,1,1,3,3,0,2,0,3,1,1,2,2,2,3,1,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,4,0,4,4
15061951,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061952,3,2,4,4,0,0,0,4,1,1,2,2,1,4,3,4,4,0,3,3,0,3,4,4,4,2,2,3,4,4,4,3,0,4,4
15061953,3,2,4,4,0,1,0,3,3,2,2,1,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15061954,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061957,1,3,3,3,0,3,0,3,2,0,3,2,2,4,2,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15061958,4,1,3,3,0,1,0,3,1,3,3,2,2,2,1,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,NA,2,4,2
15061960,1,1,4,4,0,1,0,4,2,2,1,1,2,3,1,4,4,0,3,3,1,2,4,4,4,2,4,3,4,4,4,4,0,4,4
15061961,3,2,4,4,0,1,0,3,3,2,2,1,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15061964,3,2,3,3,0,2,0,4,2,3,2,2,1,3,1,4,4,0,3,3,0,0,4,4,4,2,4,3,4,4,4,4,1,4,4
