SAMPLES,c1_10932,c1_1318,c1_13962,c1_15684,c1_16171,c1_1874,c1_2519,c1_3612,c1_3894,c1_3992,c1_4359,c1_4748,c1_5286,c1_7342,c2_10411,c2_12780,c2_15268,c2_15528,c2_21041,c2_23170,c2_2464,c2_2466,c2_2506,c2_2508,c2_26210,c2_26938,c2_27929,c2_28521,c2_2957,c2_3021,c2_31156,c2_36460,c2_37600,c2_43736,c2_44298,c2_45071,c2_48821,c2_4910,c2_49313,c2_50137,c2_50176,c2_50231,c2_50332,c2_5151,c2_5152,c2_55240,c2_55639,c2_56059,c2_56125,c2_8431
15061411,0,2,1,4,0,3,2,3,2,0,2,2,3,4,3,3,0,1,0,2,0,0,1,1,2,0,4,2,1,3,2,4,4,1,4,1,1,1,0,4,3,1,1,1,1,4,3,2,3,2
15061414,0,1,0,3,0,2,4,2,2,1,3,2,3,3,3,3,0,1,0,4,0,0,0,0,3,1,4,3,2,1,2,4,3,1,3,1,0,1,2,4,4,2,2,0,0,3,4,2,3,3
15061415,0,3,1,2,1,4,2,3,3,1,1,3,4,3,4,2,1,1,0,2,1,0,1,0,2,1,4,3,0,2,2,4,4,3,4,0,0,1,1,4,3,0,3,0,0,3,4,1,3,1
15061417,0,1,0,3,0,2,4,2,2,1,3,2,3,3,3,3,0,1,0,4,0,0,0,0,3,1,4,3,2,1,2,4,3,1,3,1,0,1,2,4,4,2,2,0,0,3,4,2,3,3
15061418,0,1,0,3,0,2,4,2,2,1,3,2,3,3,3,3,0,1,0,4,0,0,0,0,3,1,4,3,2,1,2,4,3,1,3,1,0,1,2,4,4,2,2,0,0,3,4,2,3,3
15061419,0,2,0,2,0,3,4,3,1,2,2,2,3,3,4,3,0,1,0,2,0,0,0,0,2,1,4,2,2,1,2,4,4,2,3,2,0,0,2,4,4,1,3,0,0,2,3,0,2,2
15061420,2,4,0,1,1,4,4,3,3,2,3,4,1,1,3,3,1,3,1,1,3,3,4,3,4,0,3,2,2,2,0,2,1,4,3,2,0,2,2,2,3,2,4,0,0,2,3,4,2,3
15061421,0,3,0,1,0,3,3,3,1,NA,3,2,4,3,3,3,1,1,1,3,0,1,1,1,1,1,4,2,1,2,2,3,4,1,3,0,1,2,2,4,3,0,3,1,1,2,2,1,1,2
15061422,0,2,0,2,1,4,4,4,1,1,3,3,4,4,4,3,0,1,1,4,1,0,1,0,3,2,4,3,1,2,4,4,4,3,4,3,0,0,1,4,3,1,3,0,0,1,4,1,3,1
15061423,0,2,0,2,1,4,4,4,1,1,3,3,4,4,4,3,0,1,2,4,1,0,1,0,3,2,4,3,1,2,4,4,4,3,4,2,0,0,2,4,3,2,3,0,0,1,4,1,3,1
15061424,0,2,0,2,1,3,1,4,3,1,2,2,3,3,3,4,0,2,0,2,0,1,2,2,3,1,4,2,0,2,2,3,4,2,4,1,1,2,1,4,3,1,4,1,1,3,2,1,1,1
15061425,0,0,0,3,0,4,4,4,1,1,1,2,1,3,4,3,0,1,0,4,0,0,0,0,1,0,2,3,0,3,4,4,3,2,4,0,0,2,1,4,2,0,2,0,0,1,3,1,3,1
15061430,0,0,0,3,0,4,4,4,1,NA,1,2,1,3,4,3,0,1,0,4,0,0,0,0,1,0,2,3,0,3,4,4,3,2,4,0,0,2,1,4,2,0,2,0,0,1,3,1,3,1
15061434,0,3,1,2,1,4,2,3,3,1,1,3,4,3,4,2,1,1,0,2,1,0,1,0,2,1,4,3,0,2,2,4,4,3,4,0,0,1,1,4,3,0,3,0,0,3,4,1,3,2
15061435,0,2,0,3,0,3,4,3,3,2,2,1,3,4,4,4,0,1,0,2,0,0,0,0,2,2,4,3,2,2,2,4,3,2,3,1,0,1,2,4,3,2,3,0,0,2,4,1,2,1
15061436,1,0,0,1,0,3,4,3,2,2,0,3,1,4,3,3,0,2,0,1,1,1,1,1,2,2,3,3,0,2,2,3,3,2,2,2,1,2,3,3,4,1,2,0,0,3,2,1,2,3
15061437,0,4,1,2,0,3,2,3,3,0,4,2,3,4,3,2,0,1,0,3,1,0,2,2,3,0,4,1,2,3,1,3,4,2,4,3,1,1,0,4,2,1,2,1,1,4,3,1,1,1
15061438,0,1,0,3,0,2,4,2,2,1,3,2,3,3,3,3,0,1,0,4,0,0,0,0,3,1,4,3,2,1,2,4,3,1,3,1,0,1,2,4,4,2,2,0,0,3,4,2,3,3
15061439,0,4,1,2,0,3,2,3,3,0,4,2,3,4,3,2,0,1,0,3,1,0,2,2,3,0,4,1,2,2,1,4,4,2,4,3,1,1,0,4,2,1,2,1,1,4,3,1,1,1
15061441,0,2,0,3,0,3,4,2,1,1,3,3,3,3,3,4,0,2,1,2,0,0,0,0,1,0,3,3,3,2,4,4,4,1,4,1,0,1,1,4,3,2,2,0,0,3,3,1,3,2
15061442,0,2,1,4,0,3,2,3,2,0,2,2,3,4,3,3,0,1,0,2,0,0,1,1,2,0,4,2,1,3,2,4,4,1,4,1,1,1,0,4,3,1,1,1,1,4,3,2,3,2
15061443,1,0,0,1,0,3,4,3,2,2,0,3,1,4,3,3,0,2,0,1,1,1,1,1,2,2,3,3,0,2,2,3,3,2,2,2,1,2,3,3,4,1,2,0,0,3,2,1,2,3
15061444,0,2,1,3,0,3,2,4,3,0,2,2,3,4,4,4,0,0,0,2,1,0,2,1,2,0,3,2,2,2,3,4,4,2,4,1,1,3,0,4,3,0,1,1,1,2,3,1,1,0
15061445,0,2,0,3,0,3,4,2,1,1,3,3,3,3,3,4,0,2,1,2,0,0,0,0,1,0,3,3,3,2,4,4,4,1,4,1,0,1,1,4,3,2,2,0,0,3,3,1,3,1
15061447,0,2,NA,2,2,3,4,4,2,1,3,2,4,4,4,2,0,2,1,3,1,0,1,0,3,1,4,2,1,2,4,4,4,2,4,3,NA,0,2,4,3,1,2,1,1,2,4,1,3,1
15061453,0,2,0,3,0,3,4,2,1,1,3,3,3,3,3,4,0,2,1,2,0,0,0,0,1,0,3,3,3,2,4,4,4,1,4,1,0,1,1,4,3,2,2,0,0,3,3,1,3,1
15061458,0,0,0,3,0,4,4,4,1,1,1,2,1,3,4,3,0,1,0,4,0,0,0,0,1,0,2,3,0,3,4,4,3,2,4,0,0,2,1,4,2,0,2,0,0,1,3,1,3,1
15061459,0,1,0,3,0,2,4,2,2,1,3,2,3,3,3,3,0,1,0,4,0,0,0,0,3,1,4,3,2,1,2,4,3,1,3,1,0,1,2,4,4,2,2,0,0,3,4,2,3,3
15061461,0,0,0,3,0,4,4,4,1,1,1,2,1,3,4,3,0,1,0,4,0,0,0,0,1,0,2,3,0,3,4,4,3,2,4,0,0,2,1,4,2,0,2,0,0,1,3,1,3,1
15061462,0,4,1,2,0,3,2,3,3,0,4,2,3,4,3,2,0,1,0,3,1,0,2,2,3,0,4,1,2,3,1,3,4,2,4,3,1,1,0,4,2,1,2,1,1,4,3,1,1,1
15061463,0,2,0,2,1,4,4,4,1,1,3,2,4,4,4,3,0,1,2,4,1,0,1,0,2,1,4,2,1,2,3,4,4,2,4,2,NA,0,1,4,3,1,3,NA,NA,2,4,1,2,1
15061469,0,3,0,1,0,3,4,3,0,1,3,2,3,4,2,3,0,1,0,2,0,0,1,0,3,0,4,3,2,4,2,3,4,2,3,2,1,0,1,2,3,0,2,0,0,3,4,3,2,3
15061470,1,4,0,1,1,4,3,4,1,0,4,4,2,2,3,4,1,2,1,3,1,1,1,1,3,1,4,1,2,3,1,3,4,2,3,2,0,3,1,3,4,1,2,0,0,2,4,0,2,3
15061471,1,4,0,1,1,4,3,4,1,0,4,4,2,2,3,4,1,2,1,3,1,1,1,1,3,1,4,1,2,3,1,3,4,2,3,2,0,3,1,3,4,1,2,0,0,2,4,0,2,3
15061475,0,3,0,1,0,3,3,3,1,1,3,2,4,3,3,3,1,1,1,3,0,1,1,1,1,1,4,2,1,2,2,3,4,1,3,0,1,2,2,4,3,0,3,1,1,2,2,1,1,2
15061477,0,2,1,3,0,3,2,4,3,0,2,2,3,4,4,4,0,0,0,2,1,0,2,1,2,0,3,2,2,2,3,4,4,2,4,1,1,3,0,4,3,0,1,1,1,2,3,1,1,0
15061478,0,2,0,2,0,3,4,3,1,2,2,2,3,3,4,3,0,1,0,2,0,0,0,0,2,1,4,2,2,1,2,4,4,2,3,2,0,0,2,4,4,1,3,0,0,2,3,0,2,2
15061479,0,2,0,2,1,4,4,4,2,1,3,3,4,4,4,3,0,1,2,4,1,0,1,0,3,2,4,3,1,2,4,4,4,3,4,3,0,0,1,4,3,1,3,0,0,1,4,1,3,1
15061480,0,2,0,3,0,3,4,2,1,1,3,3,3,3,3,4,0,2,1,2,0,0,0,0,1,0,3,3,3,2,4,4,4,1,4,1,0,1,1,4,3,2,2,0,0,3,3,1,3,2
15061481,0,2,0,0,0,3,4,4,2,2,3,2,2,3,4,4,0,3,0,2,0,1,2,1,1,1,4,1,2,2,2,4,4,1,3,2,1,0,2,4,3,0,4,0,0,3,2,2,2,2
15061482,1,0,0,1,0,3,4,3,2,2,0,3,1,4,3,3,0,2,0,1,1,1,1,1,2,2,3,3,0,2,2,3,3,2,2,2,1,2,3,3,4,1,2,0,0,3,2,1,2,3
15061484,0,2,0,3,0,4,3,3,1,2,3,3,3,3,4,4,0,1,0,3,0,1,1,1,2,0,4,3,2,1,4,4,3,2,4,0,0,2,2,4,2,0,3,0,0,2,2,1,1,2
15061485,1,0,0,1,0,3,4,3,2,2,0,3,1,4,3,3,0,2,0,1,1,1,1,2,2,2,3,3,0,2,2,3,3,2,2,2,1,2,3,3,4,1,2,0,0,3,2,1,2,3
15061487,0,2,1,3,1,3,1,4,3,0,2,3,3,3,3,3,0,1,2,1,1,0,3,1,3,0,4,1,1,1,1,4,4,2,4,2,1,3,0,4,3,1,2,1,1,4,3,2,2,1
15061488,0,1,0,3,0,2,4,2,2,1,3,2,3,3,3,3,0,1,0,4,0,0,0,0,3,1,4,3,2,1,2,4,3,1,2,1,0,1,2,4,4,2,2,0,0,3,4,2,3,3
15061489,0,1,0,3,0,2,4,2,2,1,3,2,3,3,3,3,0,1,0,4,0,0,0,0,3,1,4,3,2,1,2,4,3,1,3,1,0,1,2,4,4,2,2,0,0,3,4,2,3,3
15061490,0,1,0,3,0,2,4,2,2,1,3,2,3,3,3,3,0,1,0,4,0,0,0,0,3,1,4,3,2,1,2,4,3,1,3,1,0,1,2,4,4,2,2,0,0,2,4,2,3,3
15061492,0,1,0,3,0,2,4,2,2,1,3,2,3,3,3,3,0,1,0,4,0,0,0,0,3,1,4,3,2,1,2,4,3,1,3,1,0,1,2,4,4,2,2,0,0,3,4,2,3,3
15061493,0,3,2,2,1,3,2,3,3,1,2,2,3,3,3,2,1,1,0,1,1,0,2,1,2,0,4,1,1,3,2,4,3,3,3,2,1,2,1,4,3,1,3,1,1,4,3,1,2,3
15061495,0,3,2,2,1,3,2,3,3,1,2,2,3,3,3,2,1,1,0,1,1,0,2,1,2,0,4,1,1,3,2,4,3,3,3,2,1,2,1,4,3,1,3,1,1,4,3,1,2,3
15061498,0,1,NA,3,1,2,4,2,2,1,3,2,3,3,3,3,0,1,0,3,0,0,0,0,3,1,4,3,2,1,2,4,3,1,3,1,NA,1,2,4,4,2,2,NA,NA,3,4,2,3,3
15061500,1,0,0,1,0,3,4,3,2,2,0,3,1,4,3,3,0,2,0,1,1,1,1,1,2,2,3,2,0,2,2,3,3,2,2,2,1,2,3,3,4,1,2,0,0,3,2,1,2,3
15061501,0,2,0,3,0,3,3,4,3,1,3,4,4,3,4,3,0,1,2,2,1,1,1,2,2,1,4,4,2,0,3,4,4,2,4,3,0,0,1,4,4,2,3,0,0,2,2,3,2,1
15061503,0,2,0,2,1,4,4,4,1,1,3,3,4,4,4,3,0,1,2,4,1,0,1,0,3,1,4,2,1,2,4,4,4,3,4,3,0,0,1,4,3,1,2,0,0,1,4,1,3,1
15061504,1,1,0,2,0,2,3,3,2,2,1,2,2,3,2,3,0,1,1,3,0,0,1,0,1,0,4,1,2,3,2,2,4,1,2,2,1,1,3,2,2,2,2,1,1,3,3,2,2,4
15061505,0,2,0,1,0,3,4,4,1,0,3,1,3,1,4,2,0,1,0,3,0,0,0,0,2,1,4,4,1,2,2,4,4,2,3,1,0,1,0,4,2,1,3,0,0,2,4,1,3,1
15061507,0,2,1,4,0,3,2,3,2,0,2,2,3,4,3,3,0,1,0,2,0,0,1,1,2,0,4,2,1,3,2,4,4,1,4,1,1,1,0,4,3,1,1,1,1,4,3,2,3,2
15061508,0,2,1,4,0,3,2,3,2,0,2,2,3,4,3,3,0,1,0,2,0,0,1,1,2,0,4,2,1,3,2,4,4,1,4,1,1,1,0,4,3,1,1,1,1,4,3,2,3,2
15061509,0,2,1,2,0,3,4,3,0,1,2,1,3,4,3,3,0,0,0,2,0,0,0,1,2,1,4,3,1,3,1,4,3,1,4,2,0,1,1,4,3,0,2,1,1,3,3,2,1,2
15061511,0,2,1,2,0,3,4,3,0,1,2,1,3,4,3,3,0,0,0,2,0,0,0,1,2,1,4,3,1,3,1,4,3,1,4,2,0,1,1,4,3,0,2,1,1,3,3,2,1,2
15061514,0,3,0,1,0,3,3,3,1,1,3,2,4,3,3,3,1,1,1,3,0,1,1,1,1,1,4,2,1,2,2,3,4,1,3,0,1,2,2,4,3,0,3,1,1,2,2,1,1,2
15061516,0,2,0,3,0,3,3,4,3,1,3,4,4,3,4,3,0,1,2,2,1,1,1,2,2,1,4,4,2,0,3,4,4,2,4,3,0,0,1,4,4,2,3,0,0,2,2,3,1,1
15061517,0,2,0,3,0,4,3,3,1,1,2,3,3,4,3,3,0,1,0,3,0,1,1,1,2,1,3,3,1,2,4,3,4,2,4,1,0,1,1,4,4,1,2,0,0,2,3,1,1,2
15061518,0,2,0,2,1,4,4,4,1,1,3,3,4,4,4,3,0,1,2,4,1,0,1,0,3,1,4,3,1,2,4,4,4,3,4,3,0,0,1,4,3,2,3,0,0,1,4,1,3,1
15061520,0,1,1,2,1,2,1,4,1,1,2,3,3,3,4,4,0,2,0,2,0,1,3,2,1,0,4,2,3,2,3,3,3,2,4,2,1,2,1,4,2,1,1,2,2,2,3,1,2,0
15061521,0,3,0,0,1,4,3,3,2,1,3,3,3,3,4,4,1,1,0,2,0,1,1,1,2,0,4,2,2,1,3,4,4,1,4,2,0,1,1,4,4,0,0,0,0,3,4,1,2,2
15061523,0,2,0,2,0,3,4,3,1,2,2,2,3,3,4,3,0,1,0,2,0,0,0,0,2,1,4,2,2,1,2,4,4,2,3,2,0,0,2,4,4,1,3,0,0,2,3,0,2,2
15061524,0,0,2,1,0,2,3,3,1,1,3,2,2,4,4,2,2,1,1,2,0,0,0,0,3,0,4,2,1,3,2,4,3,4,4,1,1,1,2,4,4,0,4,1,1,4,4,3,3,2
15061525,0,2,1,4,0,3,2,3,2,0,2,2,3,4,3,3,0,1,0,2,0,0,1,1,2,0,4,2,1,3,2,4,4,1,4,1,1,1,0,4,3,1,1,1,1,4,3,2,3,2
15061526,0,2,0,2,1,3,2,4,3,1,2,2,3,3,3,4,0,2,0,2,0,1,2,2,2,1,4,2,1,2,2,3,4,2,4,2,1,1,1,4,3,1,4,1,1,3,3,1,2,1
15061528,0,3,2,2,1,3,2,3,3,1,3,2,3,3,3,2,1,1,0,1,1,0,2,2,2,0,4,1,1,3,2,4,3,3,3,2,1,2,1,4,3,1,3,1,1,4,3,1,2,3
15061530,0,2,1,4,0,3,1,3,2,0,2,2,3,4,3,3,0,1,0,2,0,0,1,1,2,0,4,2,1,3,2,4,4,1,4,1,1,1,0,4,3,1,1,1,1,4,3,2,3,2
15061533,0,2,2,4,0,3,2,3,2,0,2,2,3,4,3,3,0,1,0,2,0,0,1,1,1,0,4,2,1,3,2,4,4,1,4,1,1,1,0,4,3,1,1,1,1,4,3,2,3,1
15061534,0,3,2,2,1,3,3,3,1,1,3,2,2,3,4,3,1,0,0,1,0,0,1,1,1,0,4,3,2,3,3,4,3,1,4,4,1,1,1,4,4,0,1,1,1,3,2,2,2,2
15061535,0,3,NA,2,1,3,2,3,3,1,2,2,3,3,3,2,1,1,0,1,1,0,2,1,2,0,4,1,1,3,2,4,3,3,3,2,1,1,1,4,3,1,3,1,1,4,3,1,2,2
15061536,0,2,2,4,0,3,2,3,2,0,2,2,3,4,3,3,0,1,0,2,0,0,1,2,2,0,4,2,1,3,2,4,4,1,4,1,1,1,0,4,3,1,1,1,1,4,3,2,3,1
15061537,0,1,0,1,1,3,4,4,2,1,2,1,2,3,4,3,0,2,0,3,0,0,1,0,1,1,4,1,3,2,2,4,4,2,3,4,1,1,2,4,3,0,3,0,0,4,3,1,3,3
15061538,0,2,0,2,0,3,4,3,1,2,2,2,3,3,4,3,0,1,0,2,0,0,0,0,2,1,4,2,2,1,2,4,4,2,3,2,0,0,2,4,4,1,3,0,0,2,3,0,2,2
15061539,0,2,0,2,0,3,4,3,1,2,2,2,3,3,4,3,0,1,0,2,0,0,0,0,2,1,4,2,2,1,2,4,4,2,3,2,0,0,2,4,4,1,3,0,0,2,3,0,2,2
15061542,0,2,0,0,0,3,4,4,2,2,3,2,2,3,4,4,0,3,0,2,0,1,2,1,1,1,4,1,2,2,3,4,4,1,3,2,1,0,2,4,3,0,4,0,0,3,2,2,2,2
15061543,1,0,1,1,0,3,1,4,1,1,2,4,1,4,3,4,1,2,1,2,1,2,2,2,1,1,4,3,3,3,3,3,2,2,4,3,1,2,1,4,4,1,3,1,1,3,2,2,3,1
15061546,0,2,0,2,0,3,4,3,1,2,2,2,3,3,4,3,0,1,0,2,0,0,0,1,2,1,4,2,2,1,2,4,4,2,3,2,0,0,2,4,4,1,3,0,0,2,3,0,2,2
15061549,0,1,0,2,0,4,3,3,1,1,2,3,2,4,4,4,1,0,0,1,0,1,1,1,2,1,4,3,1,1,4,4,4,1,3,1,0,2,1,4,2,0,2,0,0,2,3,1,1,1
15061550,0,2,0,2,1,3,1,4,3,1,2,2,3,3,3,4,0,2,0,2,0,1,2,2,3,1,4,2,0,2,2,3,4,2,4,1,1,2,1,4,3,1,4,1,1,3,2,1,1,1
15061551,1,0,0,1,0,3,4,3,2,2,0,3,1,4,3,3,0,2,0,1,1,2,1,2,2,2,3,3,0,2,2,3,3,2,2,2,1,2,3,3,4,1,2,0,0,3,2,1,2,3
15061553,0,3,0,2,1,3,2,4,0,1,3,2,1,3,4,4,0,2,0,4,1,3,2,2,2,2,4,1,2,1,2,4,4,3,2,1,1,4,2,4,2,2,4,0,0,2,3,1,2,2
15061555,0,3,0,1,0,3,3,3,1,1,3,2,4,3,3,3,NA,1,1,3,0,2,1,1,1,1,4,2,1,2,2,3,4,1,3,0,1,1,2,4,3,0,3,1,1,2,2,1,1,2
15061556,1,0,0,1,0,3,4,3,2,2,0,3,1,4,3,3,0,2,0,1,1,1,1,2,2,2,3,3,0,2,2,3,3,2,2,2,1,2,3,3,4,1,2,0,0,3,2,1,2,3
15061557,0,3,0,1,0,3,3,3,1,1,3,2,4,3,3,3,1,1,1,3,0,1,1,1,1,1,4,2,1,2,2,3,4,1,3,0,1,2,2,4,3,0,3,1,1,2,2,1,1,2
15061561,0,2,0,2,1,2,3,2,2,1,2,2,2,3,4,3,1,2,0,3,0,0,0,0,4,0,4,3,1,2,3,4,2,1,4,2,1,1,2,4,3,2,4,0,0,2,4,1,3,3
15061564,0,2,0,2,1,4,4,4,1,1,3,3,4,4,4,3,0,1,2,4,1,0,1,0,3,2,4,3,1,2,4,4,4,3,4,3,0,0,2,4,3,2,3,0,0,1,4,1,3,1
15061565,2,2,1,1,1,3,3,3,1,2,2,3,1,3,3,4,1,1,0,2,0,0,1,0,3,2,4,2,1,3,0,2,4,3,3,3,1,1,2,4,2,1,2,0,0,3,2,1,3,3
15061566,0,2,0,2,0,3,4,3,1,2,2,2,3,3,4,3,0,1,0,2,0,0,0,0,2,1,4,2,2,1,2,4,4,2,3,2,0,0,2,4,4,1,3,0,0,2,3,0,2,2
15061567,0,2,0,1,0,2,4,4,4,2,2,1,2,3,4,4,0,1,0,1,0,0,0,0,3,1,4,2,1,3,1,4,4,2,1,1,1,2,2,4,1,1,3,1,1,3,4,2,3,1
15061571,0,2,0,2,0,4,3,3,2,1,2,3,4,3,3,3,0,1,0,2,0,1,1,1,3,1,3,3,0,2,2,4,4,0,4,0,2,1,2,4,2,1,4,0,0,2,3,1,1,2
15061575,0,2,0,3,0,4,3,3,1,2,3,3,3,3,4,4,0,1,0,3,0,1,1,1,2,0,4,3,2,1,4,4,3,2,4,0,0,2,2,4,2,0,3,0,0,2,2,1,1,2
15061576,1,4,0,1,1,4,3,4,1,0,4,4,2,2,3,4,1,2,1,3,1,1,1,1,3,1,4,1,2,3,1,3,4,2,3,2,0,3,1,3,4,1,2,0,0,2,4,0,2,3
15061577,0,2,0,4,0,3,4,4,2,1,4,1,3,3,2,3,0,2,0,2,0,0,0,0,3,0,4,2,2,2,3,4,3,2,3,2,1,2,1,4,4,0,3,1,1,2,4,1,1,2
15061580,0,2,0,3,0,4,3,3,1,1,2,3,3,4,3,3,0,1,0,3,0,1,1,1,2,1,3,3,1,2,4,3,4,2,4,1,0,1,1,4,4,1,2,0,0,2,3,1,1,2
15061585,1,4,0,1,1,4,3,4,1,0,4,4,2,2,3,4,1,2,1,3,1,1,1,1,3,1,4,1,2,3,1,3,4,2,3,2,0,3,1,3,4,1,2,0,0,2,4,0,2,3
15061586,1,4,0,1,1,4,3,4,1,0,4,4,2,2,3,4,1,2,1,3,1,1,1,1,3,1,4,1,2,3,1,3,4,2,3,2,0,3,1,3,4,1,2,0,0,2,4,0,2,3
15061588,1,0,0,1,0,3,4,3,2,2,0,3,1,4,3,3,0,2,0,1,1,1,1,1,2,2,3,2,0,2,2,3,3,2,2,2,1,2,3,3,4,1,2,0,0,3,2,1,2,3
15061601,0,2,0,3,0,4,3,3,1,1,2,3,3,4,3,3,0,1,0,3,0,1,1,1,2,1,3,3,1,2,4,3,4,2,4,1,0,1,1,4,4,1,2,0,0,2,3,1,1,2
15061602,0,2,0,2,1,3,3,4,0,1,2,2,2,3,4,4,0,2,0,3,1,1,1,1,2,2,4,1,2,1,2,4,4,3,2,2,1,3,2,4,3,1,4,0,0,2,3,1,2,2
15061604,1,1,0,0,3,4,2,3,2,3,1,4,1,4,4,3,0,1,1,1,1,0,2,0,1,0,3,3,2,3,2,4,3,1,3,2,1,4,3,3,2,0,1,0,0,3,4,2,3,1
15061608,1,4,0,1,1,4,3,4,1,0,4,4,2,2,3,4,1,2,1,3,1,1,1,1,3,1,4,1,2,3,1,3,4,2,3,2,0,3,1,3,4,1,2,0,0,2,4,0,2,3
15061609,0,2,0,2,0,3,4,3,1,2,2,2,3,3,4,3,0,1,0,2,0,0,0,0,2,1,4,2,2,1,2,4,4,2,3,2,0,0,2,4,4,1,3,0,0,2,3,0,2,2
15061610,0,2,0,3,0,4,3,3,1,1,3,3,3,4,3,3,0,1,0,3,0,1,1,1,2,1,3,3,1,2,4,3,4,2,4,1,0,1,1,4,4,1,2,0,0,2,3,1,1,2
15061614,1,1,0,2,0,2,3,3,2,2,1,2,2,3,2,3,0,1,1,3,0,0,1,0,1,0,4,1,2,3,2,2,4,1,2,2,1,1,3,2,2,2,2,1,1,3,3,2,2,4
15061621,0,2,0,3,0,3,3,4,3,1,3,4,4,3,4,3,0,1,2,2,1,1,1,2,2,1,4,4,2,0,3,4,4,2,4,3,0,0,1,4,4,2,3,0,0,2,2,3,2,1
15061622,0,3,0,1,1,3,3,3,1,1,3,2,4,3,3,3,1,1,1,3,0,1,1,1,1,1,4,2,1,2,2,3,4,1,4,0,1,2,2,4,3,0,3,1,1,2,2,1,1,2
15061626,0,1,NA,2,0,3,3,3,3,3,2,2,3,4,3,4,0,1,1,1,0,1,1,1,1,1,4,2,2,2,3,4,3,4,2,1,0,2,3,4,3,2,3,0,0,2,4,2,2,1
15061627,0,4,0,1,0,4,3,3,2,1,2,3,4,4,3,4,0,0,1,3,0,1,1,1,1,1,3,2,1,2,3,4,4,0,2,0,0,2,1,4,2,1,3,0,0,2,1,2,2,2
15061628,0,2,1,2,0,3,4,3,0,1,2,1,3,4,3,3,0,0,0,2,0,0,0,1,2,1,4,3,1,3,1,4,3,1,4,2,0,1,1,4,3,0,2,1,1,3,3,2,1,2
15061629,0,2,0,2,1,3,1,3,1,1,3,3,3,4,4,3,1,1,0,2,0,2,2,2,2,1,4,3,1,2,1,4,4,2,4,0,0,1,1,4,4,1,2,1,1,3,2,2,1,2
15061630,0,3,2,2,1,3,3,3,1,1,3,2,2,3,4,3,1,0,0,1,0,0,1,1,1,0,4,3,2,3,3,4,3,1,4,4,1,1,1,4,4,0,1,1,1,3,2,2,2,2
15061632,1,1,0,2,0,2,3,3,2,2,1,2,2,3,2,3,0,1,1,3,0,0,1,0,1,0,4,1,2,3,2,2,4,1,2,2,1,1,3,2,2,2,2,1,1,3,3,2,2,4
15061633,2,2,0,2,0,3,3,4,1,1,1,4,1,4,4,4,0,1,1,2,0,0,0,0,2,3,4,3,1,2,2,3,4,2,3,2,1,2,2,3,3,1,2,0,0,3,1,2,1,2
15061638,0,3,0,1,0,3,3,3,1,1,3,2,4,3,3,3,1,1,1,3,0,1,1,1,1,1,4,2,1,2,2,3,4,1,3,0,1,2,2,4,3,0,3,1,1,2,2,1,1,2
15061639,2,1,0,1,1,2,4,3,1,1,3,2,3,3,3,3,0,1,1,3,0,0,1,0,2,2,4,2,2,2,2,1,2,1,3,2,1,1,2,3,3,2,2,0,0,3,4,2,4,3
15061640,0,4,0,3,0,3,3,3,1,0,3,3,3,4,3,2,1,1,0,2,0,1,1,1,2,3,3,2,2,3,1,4,4,2,4,2,1,3,0,4,3,1,2,1,1,3,4,2,2,2
15061641,2,2,0,1,1,2,4,3,1,1,3,2,3,3,3,3,0,1,1,3,0,0,1,0,2,2,4,2,2,2,2,1,2,1,3,2,1,1,2,3,3,2,2,0,0,3,4,2,4,3
15061642,0,3,0,1,0,3,3,3,1,0,3,2,4,3,3,3,1,1,1,3,0,1,1,1,1,1,4,2,1,3,2,3,4,1,3,0,1,2,2,4,3,0,3,1,1,2,2,1,1,2
15061645,0,4,0,3,0,3,3,3,1,0,3,3,3,4,3,2,1,1,0,2,0,1,1,1,2,3,3,2,2,3,1,4,4,2,4,2,1,3,0,4,3,1,2,1,1,3,4,1,2,2
15061646,0,1,0,1,1,3,4,4,2,1,2,1,2,3,4,3,0,2,0,3,0,0,1,0,1,1,4,1,3,2,2,4,4,2,3,4,1,1,2,4,3,0,3,0,0,4,3,1,3,3
15061649,2,4,0,2,1,3,4,3,0,0,3,4,0,3,3,3,0,2,0,1,1,1,1,0,2,0,4,2,3,4,1,2,3,4,3,1,2,1,1,3,3,1,2,1,1,3,3,2,3,3
15061650,1,4,1,1,0,3,3,4,1,1,2,2,2,2,4,4,2,2,2,2,1,1,2,1,3,3,3,0,3,3,0,3,4,3,3,3,1,1,3,3,4,2,1,0,0,4,2,2,3,1
15061651,0,2,1,4,0,3,2,3,2,0,2,2,3,4,3,3,0,1,0,2,0,0,1,1,2,0,4,2,1,3,2,4,4,1,4,1,1,1,0,4,3,1,1,1,1,4,3,2,3,2
15061653,0,0,0,3,0,4,4,4,1,1,1,2,1,3,4,3,0,1,0,4,0,0,0,0,1,0,2,3,0,3,4,4,3,2,4,0,0,2,1,4,2,0,2,0,0,1,3,1,3,1
15061654,1,1,0,2,0,2,3,3,2,2,1,2,2,3,2,3,0,1,1,3,0,0,1,0,1,0,4,1,2,3,2,2,4,1,2,2,1,1,3,2,2,2,2,1,1,3,3,2,2,4
15061658,1,1,0,2,0,2,3,3,2,2,1,2,2,3,2,3,0,1,1,3,0,0,1,0,1,0,4,1,2,3,2,2,4,1,2,2,1,1,3,2,2,2,2,1,1,3,3,2,2,4
