SAMPLES,c1_13962,c1_15225,c1_15470,c1_16540,c1_16542,c1_3098,c1_3497,c1_3499,c1_4347,c1_5112,c1_7187,c1_7871,c1_7872,c1_7874,c1_8069,c1_8541,c1_9014,c2_10681,c2_11101,c2_1296,c2_12976,c2_14491,c2_14939,c2_14980,c2_15047,c2_16362,c2_19135,c2_20799,c2_21041,c2_22024,c2_22744,c2_23776,c2_27887,c2_27900,c2_32257,c2_34091,c2_4030,c2_45035,c2_47199,c2_47202,c2_48818,c2_49017,c2_50028,c2_53347,c2_53914,c2_58249,c2_686,c2_7401,c2_791,c2_9137
15061411,1,1,2,3,3,4,2,0,1,3,4,4,4,0,3,0,2,4,2,1,2,3,3,0,1,0,3,2,0,2,3,4,3,2,4,0,1,0,0,4,0,1,4,0,1,1,4,0,4,4
15061414,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,1,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061415,1,1,1,2,3,4,3,1,2,1,4,3,3,1,4,1,1,4,0,0,1,3,2,0,3,0,3,1,0,1,3,3,2,0,4,0,3,0,1,3,0,1,3,0,2,4,2,0,4,4
15061417,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,2,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061418,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,1,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061419,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,3,2,0,0,3,4,4,2,4,0,0,0,0,4,2,1,3,0,1,3,3,0,4,4
15061420,0,2,3,0,4,4,2,2,2,1,3,3,3,0,3,1,2,4,3,0,3,1,3,1,3,1,1,1,1,2,2,1,4,2,3,0,3,1,1,4,0,2,1,2,3,2,0,0,3,4
15061421,0,1,0,1,4,4,2,1,3,1,3,3,3,1,4,0,1,3,1,0,2,2,4,2,2,0,2,2,1,1,3,3,4,2,4,0,2,1,2,3,0,1,4,0,2,3,3,1,4,4
15061422,0,1,1,1,4,4,3,0,1,0,4,4,4,0,4,0,0,4,2,0,4,4,4,0,3,0,0,3,1,1,1,3,1,0,4,0,1,0,0,4,0,NA,2,0,3,2,1,2,4,4
15061423,0,1,1,1,4,4,3,0,1,0,4,4,4,0,4,0,0,4,2,0,4,4,4,0,3,0,0,3,2,1,2,3,1,0,4,0,1,0,0,4,0,NA,2,0,2,2,2,2,4,4
15061424,0,1,1,2,3,4,2,0,1,2,4,3,3,1,3,0,2,4,1,0,1,3,3,3,1,1,2,1,0,2,3,3,3,1,3,1,1,0,1,3,0,1,4,0,3,1,3,1,3,3
15061425,0,2,1,2,4,3,3,1,3,3,4,3,3,1,4,0,2,3,1,0,2,3,4,2,2,0,2,1,0,1,4,3,3,0,4,1,1,0,1,3,0,0,4,0,3,1,3,1,4,3
15061430,0,2,1,2,4,3,3,1,3,3,4,3,3,1,4,0,2,3,1,0,2,3,4,2,2,0,2,1,0,1,4,3,3,0,4,1,1,0,1,3,0,0,4,0,3,1,3,1,4,3
15061434,1,1,1,2,3,4,3,1,2,1,4,3,3,1,4,1,1,4,0,0,1,3,2,0,3,0,3,1,0,2,3,3,2,0,4,0,3,0,1,3,0,1,3,0,2,4,2,0,4,4
15061435,0,3,0,1,4,3,1,1,3,4,3,2,3,1,4,0,1,3,3,0,1,4,4,2,0,0,3,1,0,1,3,4,4,2,4,0,3,1,1,3,0,1,3,1,2,1,2,1,4,3
15061436,0,2,1,0,4,4,0,0,3,3,4,2,3,0,4,1,2,4,3,1,3,3,3,1,4,1,2,1,0,1,4,2,4,2,3,1,1,0,1,4,2,0,3,1,2,2,2,0,3,3
15061437,1,0,2,1,4,4,4,1,2,3,4,4,4,0,2,0,1,4,1,1,2,4,3,0,2,0,4,1,0,2,2,4,4,2,4,1,1,0,1,4,0,1,4,0,NA,2,3,0,4,4
15061438,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,2,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061439,1,0,2,1,4,4,4,1,2,3,4,4,4,0,2,0,1,4,1,1,2,4,3,0,2,0,4,1,0,2,2,4,4,2,4,1,1,0,1,4,0,1,4,0,NA,2,3,0,4,4
15061441,0,1,1,2,3,4,3,2,3,1,4,3,4,0,3,0,2,2,1,0,0,3,4,0,2,0,2,1,1,3,3,4,2,2,4,0,1,0,1,3,0,1,4,0,3,1,4,0,4,4
15061442,1,1,2,3,3,4,2,0,1,3,4,4,4,0,3,0,2,4,2,1,2,3,3,0,1,0,3,2,0,2,3,4,3,2,4,0,1,0,0,4,0,1,4,0,1,1,4,0,4,4
15061443,0,2,1,0,4,4,0,0,3,3,4,2,3,0,4,1,2,4,3,1,3,3,3,1,4,1,2,1,0,1,4,2,4,2,3,1,1,0,1,4,2,0,3,1,2,2,2,0,3,3
15061444,1,1,1,3,3,4,1,0,2,2,4,4,4,0,3,0,2,4,0,0,3,3,3,0,2,0,3,1,0,2,3,3,3,0,4,0,2,1,1,4,0,1,3,0,2,1,2,0,4,4
15061445,0,1,1,2,3,4,3,2,3,1,4,3,4,0,3,0,2,2,1,0,0,3,4,0,2,0,2,1,1,3,3,4,2,2,4,0,1,0,1,3,0,1,4,0,3,1,4,0,4,4
15061447,NA,1,1,1,4,4,2,0,1,0,4,3,4,0,4,0,0,4,2,0,4,4,4,1,3,0,1,2,1,2,2,3,2,0,4,0,2,0,0,4,0,2,3,0,2,2,2,2,4,4
15061453,0,1,1,2,3,4,3,2,3,1,4,3,4,0,3,0,2,2,1,0,0,3,4,0,2,0,2,1,1,3,3,4,2,2,4,0,1,0,1,3,0,1,4,0,3,1,4,0,4,4
15061458,0,2,1,2,4,3,3,1,3,3,4,3,3,1,4,0,2,3,1,0,2,3,4,2,2,0,2,1,0,1,4,3,3,0,4,1,1,0,1,3,0,0,4,0,3,1,3,1,4,3
15061459,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,1,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061461,0,2,1,2,4,3,3,1,3,3,4,3,3,1,4,0,2,3,1,0,2,3,4,2,2,0,2,1,0,1,4,3,3,0,4,1,1,0,1,3,0,0,4,0,3,1,3,1,4,3
15061462,1,0,2,1,4,4,4,1,2,3,4,4,4,0,2,0,1,4,1,1,2,4,3,0,2,0,4,1,0,2,2,4,4,2,4,1,1,0,1,4,0,1,4,0,NA,2,3,0,4,4
15061463,0,1,1,1,4,4,3,0,2,0,4,4,4,NA,4,0,0,4,2,0,4,3,4,1,2,0,1,2,2,1,2,3,2,1,4,0,1,0,1,4,0,2,3,0,2,2,2,2,4,4
15061469,0,3,1,3,4,2,2,1,3,2,4,4,4,0,3,0,1,3,1,0,2,3,4,0,2,1,2,2,0,3,1,2,3,2,3,0,1,0,0,4,1,2,2,1,2,1,1,0,3,2
15061470,0,2,1,2,2,3,1,0,4,1,4,2,2,1,3,1,1,4,1,0,2,3,3,2,1,1,2,1,1,2,1,1,3,1,3,0,2,1,1,3,0,3,3,1,2,2,1,0,3,4
15061471,0,2,1,2,2,3,1,0,4,1,4,2,2,1,3,1,1,4,1,0,2,3,3,3,1,1,2,1,1,2,1,1,3,1,3,0,2,1,1,3,0,3,3,1,2,2,1,0,3,4
15061475,0,1,0,1,4,4,2,1,3,1,3,3,3,1,4,0,1,3,1,0,2,1,4,2,2,0,2,2,1,1,3,2,4,2,4,0,2,1,2,3,0,1,4,0,2,3,3,1,4,4
15061477,1,1,1,3,3,4,1,0,2,2,4,4,4,0,3,0,2,4,0,0,3,3,3,0,2,0,3,1,0,2,3,3,3,0,4,0,2,1,1,4,0,1,3,0,2,1,2,0,4,4
15061478,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,3,2,0,0,3,4,4,2,4,0,0,0,0,4,2,1,3,0,1,3,3,0,4,4
15061479,0,1,1,1,4,4,3,0,1,0,4,4,4,0,4,0,0,4,2,0,4,4,4,0,3,0,0,3,2,2,2,2,1,0,4,0,1,0,0,4,0,NA,2,0,3,2,2,2,4,4
15061480,0,1,1,2,3,4,3,2,3,1,4,3,4,0,3,0,2,2,1,0,0,3,4,0,2,0,2,1,1,3,3,4,2,2,4,0,1,0,1,3,0,1,4,0,3,1,4,0,4,4
15061481,0,0,0,1,4,4,2,1,2,1,4,3,3,1,4,0,2,3,0,0,1,3,4,2,3,0,3,0,0,1,1,2,4,4,4,0,2,0,1,3,0,2,4,0,2,3,4,0,4,4
15061482,0,2,1,0,4,4,0,0,3,3,4,2,3,0,4,1,2,4,3,1,3,3,3,1,4,1,2,1,0,1,4,2,4,2,3,1,1,0,1,4,2,0,3,1,2,2,2,0,3,3
15061484,0,1,0,1,4,3,1,1,3,2,3,3,3,1,4,0,1,3,1,1,2,3,4,2,1,0,3,2,0,1,3,4,4,2,4,1,2,1,1,3,0,1,4,0,2,2,3,1,4,3
15061485,0,2,1,0,4,4,0,0,3,3,4,2,3,0,4,1,2,4,3,1,3,3,3,1,4,1,2,1,0,1,4,2,4,2,3,1,1,0,1,4,2,0,3,1,2,2,2,0,3,3
15061487,1,0,1,3,2,4,2,0,1,1,4,4,4,0,3,0,2,4,1,1,2,1,3,2,2,1,2,1,2,2,3,4,3,1,3,1,2,1,1,4,0,1,4,0,2,2,3,0,3,3
15061488,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,1,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061489,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,2,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061490,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,2,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061492,0,1,1,1,4,4,2,1,3,3,3,4,4,0,4,0,2,3,2,0,2,2,4,0,0,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,1,2,0,3,4
15061493,2,1,0,1,3,4,4,1,1,2,4,4,4,0,4,0,1,4,0,0,2,3,3,0,4,0,3,1,0,3,3,4,3,0,4,0,2,0,1,4,0,1,4,0,2,4,3,0,4,4
15061495,2,1,0,1,3,4,4,1,1,2,4,4,4,0,4,0,1,4,0,0,2,3,3,0,4,0,3,1,0,3,3,4,3,0,4,0,2,0,1,4,0,1,4,0,2,4,3,0,4,4
15061498,NA,1,1,1,4,4,3,1,3,3,3,4,4,0,4,0,2,3,2,0,2,2,4,0,1,1,2,2,0,1,3,4,3,1,3,0,1,1,0,4,0,1,4,0,3,2,2,0,3,4
15061500,0,2,1,0,4,4,0,0,3,3,4,2,3,0,4,1,2,4,3,1,3,3,3,1,4,1,2,1,0,1,4,2,4,2,3,1,1,0,1,4,2,0,3,1,2,2,2,0,3,3
15061501,0,1,4,1,4,4,1,0,2,2,4,3,3,1,2,1,1,4,1,0,2,2,3,1,2,0,0,1,2,3,3,4,4,1,4,1,1,1,0,3,1,2,3,1,2,2,1,0,4,4
15061503,0,1,1,1,4,4,3,0,1,0,4,4,4,0,4,0,0,4,1,0,4,4,4,0,2,0,0,3,2,1,2,3,1,0,4,0,1,0,0,4,0,NA,3,0,3,2,1,2,4,4
15061504,0,3,1,2,3,NA,3,2,1,2,4,3,3,0,3,0,0,3,1,0,2,2,4,1,3,0,1,1,1,3,1,1,3,2,4,0,2,0,0,4,1,2,3,1,3,1,3,0,4,3
15061505,0,1,0,0,4,4,1,1,3,2,4,2,2,2,3,1,3,4,1,0,3,3,3,0,0,0,4,1,0,0,1,2,3,2,4,1,1,0,2,2,1,2,3,0,3,3,0,0,4,4
15061507,1,1,2,3,3,4,2,0,1,3,4,4,4,0,3,0,2,4,2,1,2,3,3,0,1,0,3,2,0,2,3,4,3,2,4,0,1,0,0,4,0,1,4,0,1,1,4,0,4,4
15061508,1,1,2,3,3,4,2,0,1,3,4,4,4,0,3,0,2,4,2,1,2,3,3,0,1,0,3,2,0,2,3,4,3,2,4,0,1,0,0,4,0,1,4,0,1,1,4,0,4,4
15061509,1,2,1,1,3,4,2,2,2,1,4,1,2,2,4,1,1,4,2,0,2,2,3,NA,0,0,3,2,0,1,3,4,4,0,4,0,2,0,2,2,1,1,2,0,2,3,2,1,4,4
15061511,1,2,1,1,3,4,2,2,2,1,4,1,2,2,4,1,1,4,2,0,2,2,3,NA,0,0,3,2,0,1,3,4,4,0,4,0,2,0,2,2,1,1,2,0,2,3,2,1,4,4
15061514,0,1,0,1,4,4,2,1,3,1,3,3,3,1,4,0,1,3,1,0,2,2,4,2,2,0,2,2,1,1,3,3,4,2,4,0,2,1,2,3,0,1,4,0,2,3,3,1,4,4
15061516,0,1,4,1,4,4,1,0,2,2,4,3,3,1,2,1,1,4,1,0,2,2,3,1,2,0,0,1,2,3,3,4,4,1,4,1,1,1,0,3,1,2,3,1,2,2,1,0,4,4
15061517,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,1,0,2,4,4,2,1,0,2,2,0,2,3,3,3,1,4,0,1,0,1,3,0,1,3,0,2,1,2,1,4,3
15061518,0,1,1,1,4,4,3,0,1,0,4,4,4,0,4,0,0,4,2,0,4,4,4,0,3,0,0,3,2,2,1,3,1,0,4,0,1,0,0,4,0,NA,3,0,3,2,1,2,4,4
15061520,1,1,2,1,3,3,2,0,2,2,4,4,4,0,4,1,1,4,2,0,2,3,3,2,1,0,3,1,0,1,2,2,4,1,4,0,3,1,0,4,0,2,2,1,2,1,2,0,4,3
15061521,0,2,2,2,3,4,3,1,3,2,4,3,3,1,2,0,2,3,1,0,2,3,4,2,2,0,3,1,0,1,1,2,3,0,4,0,2,0,1,3,0,2,4,0,2,3,3,0,4,4
15061523,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,3,2,0,0,3,4,4,1,4,0,0,0,0,4,2,1,3,0,1,3,3,0,4,4
15061524,2,1,1,0,4,4,2,1,2,2,4,4,4,0,4,0,2,4,1,0,3,2,4,0,4,0,3,2,1,2,2,4,4,0,4,0,4,0,0,4,1,2,4,0,2,3,3,1,4,4
15061525,1,1,2,3,3,4,2,0,1,3,4,4,4,0,3,0,2,4,2,1,2,3,3,0,1,0,3,2,0,2,3,4,3,2,4,0,1,0,0,4,0,1,4,0,1,1,4,0,4,4
15061526,0,1,1,2,NA,4,2,0,1,2,4,3,3,1,3,0,1,NA,1,0,1,3,3,3,1,1,2,1,0,2,3,3,3,2,3,1,1,0,1,3,0,1,4,0,3,2,3,1,3,3
15061528,2,1,0,1,3,4,4,1,1,2,4,4,4,0,4,0,1,4,0,0,2,3,3,0,4,0,3,1,0,3,3,4,3,0,4,0,2,0,1,4,0,1,4,0,2,4,3,0,4,4
15061530,1,1,2,3,3,4,2,0,1,3,4,4,4,0,3,0,2,4,2,1,2,3,3,0,1,0,3,2,0,2,3,4,3,2,4,0,1,0,0,4,0,1,4,0,1,1,4,0,4,4
15061533,2,1,2,3,3,4,3,0,1,3,4,4,4,0,3,0,2,4,2,1,2,3,3,0,1,0,3,2,0,2,3,4,3,2,4,0,1,0,0,4,0,1,4,0,1,1,4,0,4,4
15061534,2,1,1,1,3,3,4,2,3,3,4,3,3,1,4,1,1,3,1,0,1,3,2,2,2,0,2,1,0,1,1,4,4,1,4,0,3,1,1,3,0,NA,3,1,3,4,1,1,4,2
15061535,NA,1,0,1,3,4,4,1,1,2,4,4,4,0,4,0,1,4,0,0,2,3,3,0,4,0,3,1,0,3,3,4,3,0,4,0,2,0,1,4,0,1,4,0,2,4,3,0,4,4
15061536,2,1,2,3,3,4,3,0,1,3,4,4,4,0,3,0,2,4,2,1,2,3,3,0,1,0,3,2,0,2,3,4,3,1,4,0,1,0,0,4,0,1,4,0,1,1,4,0,4,4
15061537,0,2,1,1,4,4,3,2,3,2,4,3,3,0,4,0,0,2,2,0,2,3,4,1,3,1,1,1,0,1,2,3,4,3,3,1,2,0,0,4,1,1,2,1,3,4,2,1,3,4
15061538,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,3,2,0,0,3,4,4,2,4,0,0,0,0,4,2,1,3,0,1,3,3,0,4,4
15061539,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,3,2,0,0,3,4,4,2,4,0,0,0,0,4,2,1,3,0,1,3,3,0,4,4
15061542,0,0,0,1,4,4,2,1,2,0,4,3,3,1,4,0,2,3,0,0,1,3,4,2,3,0,3,0,0,1,1,2,4,4,4,0,2,0,1,3,0,2,4,0,2,3,4,0,4,4
15061543,1,1,1,2,3,3,2,0,3,3,3,3,4,0,4,2,1,4,2,0,2,4,2,2,1,1,2,0,1,0,3,2,4,1,3,1,2,1,1,4,0,1,3,2,2,2,2,0,3,3
15061546,0,2,1,3,3,4,3,0,4,3,4,4,4,0,4,0,1,4,2,0,2,2,4,0,4,0,3,2,0,0,3,4,4,1,4,0,0,0,0,4,2,1,3,0,1,3,3,0,4,4
15061549,0,3,1,1,4,3,3,1,1,2,4,2,3,1,3,0,1,3,1,0,2,3,4,2,0,0,4,1,0,1,2,4,4,3,4,1,1,0,1,3,0,2,4,0,2,2,3,1,4,3
15061550,0,1,1,2,3,4,2,0,1,2,4,3,3,1,3,0,2,4,1,0,1,3,3,3,1,1,2,1,0,2,3,3,3,1,3,1,1,0,1,3,0,1,4,0,3,1,3,1,3,2
15061551,0,2,1,0,4,4,0,0,3,3,4,2,3,0,4,1,1,4,3,1,3,3,3,1,4,1,2,1,0,1,4,1,4,1,3,1,1,0,1,4,2,0,3,1,2,2,2,0,3,3
15061553,0,1,0,2,4,4,2,1,1,2,3,3,3,0,4,0,1,3,1,0,2,1,4,1,3,2,2,1,0,1,2,2,4,2,2,1,2,1,1,4,0,1,4,2,3,4,2,1,2,4
15061555,0,1,0,1,4,4,2,1,3,1,3,3,3,1,4,0,1,3,1,0,2,2,4,2,2,0,2,2,1,1,3,2,4,2,4,0,2,1,2,3,0,1,4,0,2,3,3,1,4,4
15061556,0,2,1,0,4,4,0,0,3,3,4,2,3,0,4,1,2,4,3,1,3,3,3,1,4,1,2,1,0,1,4,2,4,1,3,1,1,0,1,4,2,0,3,1,2,2,2,0,3,3
15061557,0,1,0,1,4,4,2,1,3,1,3,3,3,1,4,0,1,3,1,0,2,2,4,2,2,0,2,2,1,1,3,3,4,2,4,0,2,1,2,3,0,1,4,0,2,3,3,1,4,4
15061561,0,1,1,1,4,4,3,2,1,2,3,3,4,0,4,0,2,4,3,1,1,1,4,0,1,0,1,0,0,0,3,4,4,2,4,1,4,0,0,4,1,0,4,0,2,2,1,1,4,4
15061564,0,1,2,2,4,4,3,0,1,0,4,4,4,0,4,0,0,4,2,0,4,4,4,0,3,0,0,3,2,1,2,3,1,0,4,0,1,0,0,4,0,NA,3,0,3,2,2,2,4,4
15061565,1,2,1,1,4,3,3,2,3,2,3,2,3,1,3,1,2,3,2,0,2,3,2,3,1,2,2,1,0,2,2,0,4,3,2,0,3,2,2,3,1,1,2,3,3,1,2,1,2,4
15061566,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,3,2,0,0,3,4,4,2,4,0,0,0,0,4,2,1,3,0,1,3,3,0,4,4
15061567,0,0,1,0,4,4,1,0,3,3,2,3,4,0,3,0,3,4,2,0,0,3,4,0,1,0,4,0,0,1,3,4,4,3,4,1,4,1,0,4,0,1,4,0,2,3,3,1,4,4
15061571,0,1,0,2,4,4,2,1,2,1,4,4,4,0,3,0,3,3,2,0,1,1,4,0,2,0,1,3,0,1,3,3,3,1,4,0,2,1,0,4,1,1,4,0,2,2,3,0,4,4
15061575,0,1,0,1,4,3,1,1,3,2,3,3,3,1,4,0,1,3,1,1,2,3,4,2,1,0,3,2,0,1,3,4,4,2,4,1,2,1,1,3,0,1,4,0,2,2,3,1,4,3
15061576,0,2,1,2,2,3,1,0,4,1,4,2,2,1,3,1,1,4,1,0,2,3,3,3,1,1,2,1,1,2,1,1,3,1,3,0,2,1,1,3,0,3,3,1,2,2,1,0,3,4
15061577,0,1,1,0,4,3,3,0,2,2,4,3,3,1,4,0,1,4,2,0,2,3,4,2,0,0,1,1,0,2,4,4,4,2,4,1,3,0,1,3,2,0,3,0,2,3,1,2,4,3
15061580,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,1,0,2,4,4,2,1,0,2,2,0,2,3,2,3,1,4,0,1,0,1,3,0,1,3,0,2,1,2,1,4,3
15061585,0,2,1,2,2,3,1,0,4,1,4,2,2,1,3,1,1,4,1,0,2,3,3,3,1,1,2,1,1,2,1,1,3,1,3,0,2,1,1,3,0,3,3,1,2,2,1,0,3,4
15061586,0,2,1,2,2,3,1,0,4,1,4,2,2,1,3,1,1,4,1,0,2,3,3,3,1,1,2,1,1,2,1,1,3,1,3,0,2,1,1,3,0,3,3,1,2,2,1,0,3,4
15061588,0,2,1,0,4,4,0,0,3,3,4,2,3,0,4,1,2,4,3,1,3,3,3,1,4,1,2,1,0,1,4,2,4,2,3,1,1,0,1,4,2,0,3,1,2,2,2,0,3,3
15061601,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,1,0,2,4,4,2,1,0,2,2,0,2,3,3,3,1,4,0,1,0,1,3,0,1,3,0,2,1,2,1,4,3
15061602,0,1,0,2,4,4,2,1,1,2,3,3,3,0,4,0,1,3,2,0,2,1,4,1,3,2,2,1,0,1,3,3,4,3,2,1,1,1,1,4,1,1,3,1,2,4,2,1,2,4
15061604,0,1,3,1,4,4,3,2,3,2,4,2,2,2,4,2,1,3,3,0,3,3,2,2,1,1,2,1,1,3,2,1,4,4,3,0,3,2,3,2,0,1,2,2,4,4,1,2,3,3
15061608,0,2,1,2,2,3,1,0,4,1,4,2,2,1,3,1,1,4,1,0,2,3,3,3,1,1,2,1,1,2,1,1,3,1,3,0,2,1,1,3,0,3,3,1,2,2,1,0,3,4
15061609,0,2,1,2,3,4,2,0,4,3,4,4,4,0,4,0,1,4,3,0,2,2,4,0,4,0,3,2,0,0,3,4,4,2,4,0,0,0,0,4,2,1,3,0,1,3,3,0,4,4
15061610,0,2,2,2,4,3,3,1,2,2,4,3,3,1,4,0,0,3,1,0,2,4,4,2,1,0,2,2,0,2,3,3,3,1,4,0,1,0,1,3,0,1,3,0,2,1,2,1,4,3
15061614,0,3,1,2,3,NA,3,2,1,2,4,3,3,0,3,0,0,3,1,0,2,2,4,1,3,0,1,1,1,3,1,1,3,2,4,0,2,0,0,4,1,2,3,1,3,1,3,0,4,3
15061621,0,1,4,1,4,4,1,0,2,2,4,3,3,1,2,1,1,4,1,0,2,2,3,1,2,0,0,1,2,3,3,4,4,1,4,1,1,1,0,3,1,2,3,1,2,2,1,0,4,4
15061622,0,1,1,2,NA,4,2,1,3,1,3,3,3,1,4,0,2,3,1,0,2,2,4,2,2,0,2,2,1,1,3,4,3,2,4,0,2,1,1,3,0,1,4,0,2,2,3,1,4,3
15061626,NA,1,2,1,4,3,3,2,3,3,4,4,4,NA,3,0,2,2,2,0,1,3,4,0,1,0,2,2,1,3,2,4,3,2,4,0,2,0,0,4,0,2,4,0,2,1,3,1,4,3
15061627,0,1,0,1,4,4,2,0,3,1,3,4,4,0,4,0,1,4,2,0,2,2,4,0,2,0,2,2,1,1,2,4,3,1,4,0,2,0,2,4,1,2,4,0,2,1,4,0,4,4
15061628,1,2,1,1,3,4,2,2,2,1,4,1,2,2,4,1,1,4,2,0,2,2,3,NA,0,0,3,2,0,1,3,4,4,0,4,0,2,0,2,2,1,1,1,0,2,3,2,1,4,4
15061629,0,1,2,4,2,4,1,0,2,2,4,4,4,0,4,0,2,4,1,0,1,1,3,2,1,0,2,1,0,0,2,4,2,1,4,0,1,0,0,4,0,2,4,1,1,2,4,0,4,2
15061630,2,1,1,1,3,3,4,2,3,3,4,3,3,1,4,1,1,3,1,0,1,3,2,2,2,0,2,1,0,1,1,4,4,1,4,0,3,1,1,3,0,NA,3,1,3,4,1,1,4,2
15061632,0,3,1,2,3,NA,3,2,2,2,4,3,3,0,3,0,0,3,1,0,2,2,4,1,3,0,1,1,1,3,1,1,3,2,4,0,2,0,0,4,1,2,3,1,3,1,3,0,4,3
15061633,0,1,1,1,4,4,2,0,3,2,4,2,4,0,2,0,2,3,2,1,2,3,4,0,2,1,1,0,1,3,3,2,4,1,3,1,1,0,1,4,1,1,3,0,4,2,3,0,3,3
15061638,0,1,0,1,4,4,2,1,3,1,3,3,3,1,4,0,1,3,1,0,2,2,4,2,2,0,2,2,1,1,3,3,4,2,4,0,2,1,2,3,0,1,4,0,2,3,3,1,4,4
15061639,0,2,1,1,4,4,1,0,4,2,4,3,3,0,2,0,3,4,1,0,3,1,4,2,1,1,0,1,1,1,2,2,4,2,3,0,3,1,0,4,1,0,3,1,4,1,1,0,3,4
15061640,0,1,1,3,4,4,3,1,3,1,3,3,3,1,4,0,0,3,1,0,2,3,4,2,2,0,1,1,0,1,4,3,3,2,4,0,2,0,1,3,0,0,3,0,2,2,3,1,4,4
15061641,0,2,1,1,4,4,1,0,4,2,4,3,3,0,2,0,3,4,1,0,3,1,4,2,1,1,0,1,1,1,2,2,4,2,3,0,3,1,0,4,1,0,3,1,4,1,1,0,3,4
15061642,0,1,0,1,4,4,2,1,3,1,3,3,3,1,4,0,1,3,1,0,2,2,4,2,2,0,2,2,1,1,3,3,4,2,4,0,2,1,2,3,0,1,4,0,2,3,3,1,4,4
15061645,0,1,1,3,4,4,3,1,3,1,3,3,3,1,4,0,0,3,1,0,2,3,4,2,2,0,1,1,0,1,4,2,3,2,4,0,2,0,1,3,0,0,3,0,2,2,3,1,4,4
15061646,0,2,1,2,4,4,3,2,3,2,4,3,3,0,4,0,0,2,2,0,2,3,4,1,3,1,1,1,0,1,2,3,4,3,3,1,2,0,0,4,1,1,2,1,3,4,2,1,3,4
15061649,0,2,2,2,4,3,3,2,3,1,3,1,1,1,2,0,1,4,1,0,2,1,4,3,2,1,2,1,0,3,3,3,2,2,4,1,2,1,1,3,0,1,4,2,3,1,2,2,4,2
15061650,1,2,2,1,3,3,2,1,1,1,2,3,3,0,4,1,0,2,4,1,0,3,3,1,4,0,0,2,2,4,3,2,3,1,4,2,2,3,0,4,0,1,3,1,4,3,2,0,4,3
15061651,1,1,2,3,3,4,2,0,1,3,4,4,4,0,3,0,2,4,2,1,2,3,3,0,1,0,3,2,0,2,3,4,3,2,4,0,1,0,0,4,0,1,4,0,1,1,4,0,4,4
15061653,0,2,1,2,4,3,3,1,3,3,4,3,3,1,4,0,2,3,1,0,2,3,4,2,2,0,2,1,0,1,4,3,3,0,4,1,1,0,1,3,0,0,4,0,3,1,3,1,4,3
15061654,0,3,1,2,3,NA,3,2,1,2,4,3,3,0,3,0,0,3,1,0,2,2,4,1,3,0,1,1,1,3,1,1,3,2,4,0,2,0,0,4,1,2,3,1,3,1,3,0,4,3
15061658,0,3,1,2,3,NA,3,2,2,2,4,3,3,0,3,0,0,3,1,0,2,2,4,1,3,0,1,1,1,3,1,1,3,2,4,0,2,0,0,4,1,2,3,1,3,1,3,NA,4,3
