SAMPLES,c1_11495,c1_11920,c1_12108,c1_12152,c1_13135,c1_13863,c1_14992,c1_15218,c1_15485,c1_216,c1_4464,c1_449,c1_7192,c1_7964,c1_8763,c1_9619,c2_10683,c2_17060,c2_18549,c2_21309,c2_21572,c2_26167,c2_31181,c2_32056,c2_39191,c2_49265,c2_50283,c2_50324,c2_51051,c2_52205,c2_54613,c2_55240,c2_6683,c2_8253,c2_8867
15061505,0,1,4,3,0,4,4,1,3,1,3,1,3,2,1,4,4,2,4,4,1,1,4,4,4,2,4,4,3,0,0,2,4,1,4
15061507,0,0,4,4,0,4,3,1,1,4,2,4,2,4,1,4,4,0,4,4,0,2,4,4,4,0,4,4,4,0,0,4,4,2,4
15061508,0,0,4,4,0,4,3,1,1,4,2,4,2,4,1,4,4,0,4,4,0,2,4,4,4,0,4,4,4,0,0,4,4,2,4
15061509,0,1,3,3,1,3,2,0,0,2,4,3,0,2,1,3,4,2,4,3,0,2,3,3,3,0,2,2,4,1,1,3,4,3,3
15061511,0,1,3,3,1,3,2,0,0,2,4,3,0,2,1,3,4,2,4,2,0,2,3,3,3,0,1,2,4,1,1,3,4,3,3
15061514,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061516,0,0,4,4,0,4,2,2,4,2,1,3,3,4,1,4,3,3,4,4,2,1,4,4,4,1,2,2,4,0,0,2,4,0,4
15061517,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061518,0,1,4,4,0,4,4,2,0,1,3,1,4,3,2,4,3,2,4,4,0,3,4,4,4,0,4,4,4,0,0,1,4,1,4
15061520,0,1,4,4,0,4,3,2,2,4,4,4,1,2,0,4,3,3,4,4,NA,1,4,4,4,1,4,4,4,0,0,2,4,0,4
15061521,0,1,4,4,0,4,2,1,2,3,4,4,3,2,0,4,3,3,4,4,2,1,4,4,4,2,3,3,4,0,0,3,4,2,4
15061523,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,3,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061524,0,2,4,4,0,4,3,2,1,2,3,3,4,3,1,4,3,3,4,4,2,3,4,4,2,0,2,2,4,0,0,4,4,4,4
15061525,0,0,4,4,0,4,3,1,1,4,2,4,2,4,1,4,4,0,4,4,0,2,4,4,4,0,4,4,4,0,0,4,4,2,4
15061526,NA,3,4,4,0,4,3,2,1,2,3,3,2,2,1,4,3,2,4,4,2,2,4,3,4,0,4,4,4,NA,0,3,4,2,4
15061528,0,1,4,4,0,4,3,2,0,1,2,2,2,3,1,4,3,3,4,4,1,3,4,4,3,0,2,2,4,0,0,4,4,2,4
15061530,0,0,4,4,0,4,3,1,1,4,2,4,2,4,1,4,4,0,4,4,0,2,4,4,4,0,4,4,4,0,0,4,4,2,4
15061533,0,0,4,4,0,4,3,1,1,4,2,4,2,4,1,4,4,0,4,4,0,2,4,4,4,0,4,4,4,0,0,4,4,2,4
15061534,0,1,4,4,0,4,3,0,2,1,4,3,1,2,0,4,4,2,4,4,0,2,4,4,3,0,1,1,4,0,0,3,4,3,4
15061535,0,1,4,4,0,4,3,2,0,1,2,2,2,3,1,4,3,3,4,4,1,3,4,4,3,0,2,2,4,0,0,4,4,2,4
15061536,0,0,4,4,0,4,3,1,1,4,2,4,2,4,1,4,4,0,4,4,0,2,4,4,4,0,4,4,4,0,0,4,4,2,4
15061537,1,2,4,3,0,4,2,0,3,0,4,3,2,3,1,2,4,2,2,3,0,1,4,2,2,1,3,3,2,2,1,4,3,1,4
15061538,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061539,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061542,0,0,4,4,0,4,4,1,4,1,3,4,4,2,0,1,4,4,4,4,0,1,4,NA,4,0,4,4,3,2,0,3,4,2,4
15061543,0,1,4,3,1,4,3,3,2,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,4,4,3,0,0,3,4,0,3
15061546,0,1,4,4,0,4,2,1,1,1,3,3,1,3,1,4,4,3,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061549,0,0,4,4,0,4,3,0,1,2,4,3,3,3,0,4,4,2,4,4,1,2,4,4,4,1,4,4,4,0,0,2,4,1,4
15061550,0,2,4,4,0,4,3,2,0,3,3,3,2,1,1,4,3,2,4,4,2,2,4,4,4,0,4,4,4,0,0,3,4,2,4
15061551,0,1,4,3,1,3,2,2,1,2,3,4,3,4,2,4,4,3,4,4,0,1,4,4,4,0,1,2,4,0,0,3,4,1,3
15061553,1,3,4,3,0,4,3,1,3,1,3,3,3,2,2,2,4,3,4,3,1,2,4,2,3,1,3,3,4,NA,2,2,3,2,4
15061555,0,3,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,4,0,0,2,4,1,4
15061556,0,1,4,3,1,3,2,2,1,2,3,4,3,4,2,4,4,2,4,4,0,1,4,4,4,0,2,2,3,0,0,3,4,1,3
15061557,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061561,0,1,3,4,0,3,4,2,0,3,2,3,2,4,2,4,4,2,4,4,0,2,4,4,3,1,3,3,4,0,0,2,4,3,4
15061564,0,1,4,4,0,4,4,2,0,1,3,1,4,3,3,4,3,2,4,4,0,2,4,4,4,0,4,4,4,0,0,1,4,1,4
15061565,0,2,4,3,1,4,2,1,3,4,3,4,3,1,0,3,3,3,4,4,0,2,3,3,2,1,4,4,3,1,0,3,2,3,4
15061566,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061567,0,0,4,4,0,4,4,1,3,1,3,2,2,2,1,3,4,3,4,4,2,3,4,3,4,0,3,3,4,0,0,3,4,1,4
15061571,0,1,4,4,0,4,4,1,2,2,2,3,2,3,1,4,4,1,4,4,0,2,4,4,4,0,4,4,3,0,0,2,4,1,4
15061575,0,0,4,4,0,4,3,1,3,3,3,4,2,2,0,3,4,3,4,4,1,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15061576,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15061577,0,1,4,4,0,4,2,3,2,1,3,2,2,2,2,4,3,2,4,4,2,3,4,4,4,1,4,4,4,0,0,2,4,1,4
15061580,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061585,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15061586,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15061588,0,1,4,3,1,3,2,2,1,2,3,4,3,4,2,4,4,2,4,4,0,2,4,4,4,0,2,2,3,0,0,3,4,2,3
15061601,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061602,1,1,4,3,0,4,3,1,3,1,3,3,3,2,2,2,4,3,4,3,1,2,4,2,2,NA,3,3,2,1,1,2,3,1,4
15061604,0,3,4,3,0,4,4,2,0,0,3,1,4,2,2,3,3,2,2,2,1,1,4,3,3,1,3,3,1,2,1,3,4,0,4
15061608,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15061609,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061610,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061614,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
15061621,0,0,4,4,0,4,2,2,4,2,1,3,3,4,1,4,3,3,4,4,2,1,4,4,4,1,2,2,4,0,0,2,4,0,4
15061622,0,1,4,4,0,4,3,1,3,1,3,2,1,1,1,3,4,2,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,2,4
15061626,0,1,4,4,0,4,3,1,1,3,2,3,3,3,2,4,4,2,4,4,2,1,4,4,4,0,4,NA,4,0,0,2,4,1,4
15061627,0,2,4,4,0,4,3,0,1,3,3,4,2,2,2,3,4,1,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061628,0,1,3,3,1,3,2,0,0,2,4,3,0,2,1,3,4,2,4,2,0,2,3,3,3,0,2,2,4,1,1,3,4,3,3
15061629,0,1,3,4,0,4,3,1,2,2,4,2,0,2,1,4,4,1,4,4,1,1,4,4,4,1,3,3,4,0,0,3,4,3,4
15061630,0,1,4,4,0,4,3,0,2,1,4,3,1,2,0,4,4,2,4,4,0,2,4,4,3,0,1,1,4,0,0,3,4,3,4
15061632,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
15061633,0,3,4,4,1,3,2,1,1,2,2,4,3,4,3,3,3,0,3,3,1,1,4,3,4,1,1,2,3,0,1,3,4,2,3
15061638,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061639,0,2,4,3,0,4,4,3,1,3,1,3,3,3,2,4,4,1,4,4,0,2,4,4,4,1,4,4,2,1,0,3,3,3,4
15061640,0,2,4,4,0,4,3,1,2,2,2,3,1,3,1,4,4,2,4,4,2,2,4,4,3,1,4,4,3,0,0,3,4,0,4
15061641,0,2,4,3,0,4,4,3,1,3,1,3,3,3,2,4,4,1,4,4,0,2,4,4,4,1,4,4,2,1,0,3,3,3,4
15061642,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061645,0,2,4,4,0,4,3,1,2,2,2,3,1,3,1,4,4,2,4,4,2,2,4,4,3,1,4,4,3,0,0,3,4,0,4
15061646,1,2,4,3,0,4,2,0,3,0,4,3,2,3,1,2,4,2,2,3,0,1,4,2,2,1,3,3,2,2,1,4,3,1,4
15061649,0,0,3,4,1,4,2,1,2,3,4,3,1,1,0,3,2,3,4,4,2,0,3,4,4,0,3,3,4,0,0,3,3,1,2
15061650,0,2,4,3,1,4,2,1,2,1,1,2,2,2,0,3,4,3,4,3,0,2,3,3,4,0,3,3,1,2,1,4,4,0,3
15061651,0,0,4,4,0,4,3,1,1,4,2,4,2,4,1,4,4,0,4,4,0,2,4,4,4,0,4,4,4,0,0,4,4,2,4
15061653,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061654,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
15061658,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,2,3
15061659,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15061665,0,1,4,3,1,4,4,1,2,2,2,3,1,3,0,3,3,4,3,3,2,4,3,4,2,1,3,3,3,0,1,3,3,1,3
15061666,0,1,3,4,0,4,3,1,3,3,3,3,2,3,1,4,4,1,4,4,2,0,4,4,3,0,2,2,4,0,0,3,4,2,4
15061667,0,0,4,4,0,4,3,1,3,3,3,4,2,2,0,3,4,3,4,4,1,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15061668,0,1,4,3,1,4,4,1,2,2,2,3,1,3,0,3,3,4,3,3,1,4,3,4,2,1,3,3,3,0,1,3,3,1,3
15061669,0,0,4,4,0,4,2,2,2,3,4,3,2,3,0,4,4,3,4,4,2,3,4,4,4,1,4,4,4,0,0,3,4,3,4
15061670,0,2,4,3,0,4,4,3,1,3,1,3,3,3,2,4,4,1,4,4,0,2,4,4,4,1,4,4,2,1,0,3,3,3,4
15061671,0,0,4,4,0,4,4,1,2,2,2,3,3,2,0,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,0,4,0,4
15061673,0,1,4,4,0,4,2,2,1,4,3,4,1,3,2,4,4,1,4,4,0,3,4,4,4,0,2,3,3,1,0,3,4,3,4
15061677,0,1,4,4,0,4,4,1,0,2,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,2,4,2,4
15061678,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061679,0,1,4,4,0,4,3,1,1,3,3,3,2,4,2,4,4,2,4,4,0,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15061680,0,2,4,3,0,4,4,3,1,3,1,3,3,3,2,4,4,1,4,4,0,2,4,4,4,1,4,4,2,1,0,3,3,3,4
15061682,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061683,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061684,0,2,3,3,2,4,2,0,2,4,2,4,0,1,2,3,3,3,3,4,1,1,3,3,4,0,3,3,3,0,0,4,4,1,2
15061686,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061687,0,0,4,4,0,4,2,1,3,2,2,2,2,3,2,3,3,2,4,4,0,1,4,3,4,0,4,4,4,0,0,2,4,0,4
15061688,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061690,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061702,0,2,4,4,0,4,3,1,2,2,2,3,1,3,1,4,4,2,4,4,2,2,4,4,3,1,4,4,3,0,0,3,4,0,4
15061706,0,1,3,3,1,3,2,1,2,2,4,2,1,1,2,3,4,2,4,4,0,0,3,3,3,0,3,3,3,1,0,3,2,3,3
15061707,0,1,4,4,0,4,3,1,2,3,3,3,2,3,2,3,3,1,4,4,1,1,4,3,4,0,4,4,4,0,0,3,4,2,4
15061709,0,0,4,4,0,4,2,2,2,3,4,3,2,3,0,4,4,3,4,4,2,3,4,4,4,1,4,4,4,0,0,3,4,3,4
15061712,1,1,4,4,0,4,3,3,1,2,4,3,0,2,1,4,3,2,4,3,1,3,4,4,3,1,2,2,3,0,1,4,4,1,4
15061714,0,1,4,3,0,4,3,2,1,1,3,2,3,3,1,3,4,2,4,4,1,2,4,3,4,2,4,4,3,1,0,3,4,2,4
15061717,0,2,4,4,0,4,2,0,3,2,3,4,1,2,2,4,4,1,4,4,0,1,4,4,4,1,4,4,3,0,0,2,4,2,4
15061719,1,2,4,3,0,4,2,0,3,0,4,3,2,3,1,2,4,2,2,3,0,1,4,2,2,1,3,3,2,2,1,4,3,1,4
15061720,0,1,4,3,0,4,3,2,1,1,3,2,3,3,1,4,4,2,4,4,1,2,4,3,4,2,4,4,3,NA,0,3,4,2,4
15061722,0,0,4,4,0,4,3,2,2,2,2,2,3,3,1,4,3,2,4,4,1,2,4,4,4,NA,3,3,4,0,0,2,4,0,4
15061723,0,0,4,4,0,4,2,2,4,2,1,3,3,4,1,4,3,3,4,4,2,1,4,4,4,1,2,2,4,0,0,2,4,0,4
15061724,0,1,4,4,0,4,3,2,1,2,2,3,2,2,1,4,3,2,4,4,2,2,4,4,4,0,3,NA,4,0,0,2,4,1,4
15061725,0,1,4,3,0,4,3,2,1,1,3,2,3,3,1,3,4,2,4,4,1,2,4,3,4,2,4,4,3,1,0,3,4,2,4
15061726,0,1,4,2,0,4,3,2,4,3,4,4,3,2,0,3,3,3,4,4,0,1,4,3,2,1,4,4,3,1,0,1,3,2,4
15061729,0,2,4,4,0,4,3,2,0,3,3,3,2,1,1,4,3,2,4,4,2,2,4,4,4,0,4,4,4,0,0,3,4,2,4
15061733,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,2,4,2,4
15061734,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,2,4,2,4
15061735,0,1,4,3,0,4,3,2,1,1,3,2,3,3,1,3,4,2,4,4,1,2,4,3,4,2,4,4,3,1,0,3,4,2,4
15061736,0,1,4,4,0,4,3,2,0,3,3,3,2,1,1,4,3,2,4,4,2,2,4,4,4,0,4,4,4,0,0,3,4,2,4
15061737,0,2,4,4,0,4,3,2,0,3,3,3,2,1,1,4,3,2,4,4,2,2,4,4,4,0,4,4,4,0,0,3,4,2,4
15061738,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,2,4,2,4
15061740,0,1,4,3,0,4,4,2,1,1,2,2,3,3,1,3,3,4,4,4,2,3,4,3,3,1,1,2,4,1,0,4,4,2,4
15061744,0,2,4,3,1,4,3,0,1,2,2,2,3,2,2,4,3,2,4,4,2,0,3,4,4,1,2,2,3,0,0,4,4,3,3
15061747,1,2,4,3,0,4,2,0,3,0,4,3,2,3,1,2,4,2,2,3,0,1,4,2,2,1,3,3,2,2,1,4,3,1,4
15061751,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15061752,0,1,4,3,0,4,4,2,1,1,2,2,3,3,1,3,3,4,4,4,2,3,4,3,3,1,2,2,4,1,0,4,4,2,4
15061753,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061754,0,2,4,3,0,3,3,1,1,2,3,4,2,3,2,4,4,2,4,3,1,1,4,4,3,2,2,2,2,0,1,3,3,1,4
15061755,0,1,4,4,0,4,1,1,2,2,2,3,1,2,1,3,4,0,4,4,0,0,4,3,4,1,3,3,4,0,0,1,4,1,4
15061756,0,1,4,4,0,4,1,1,2,2,2,3,1,2,1,3,4,0,4,4,0,0,4,3,4,1,3,3,4,0,0,1,4,1,4
15061757,0,1,4,4,0,4,3,1,1,3,3,3,2,4,2,4,4,2,4,4,0,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15061758,0,0,4,4,0,4,4,1,1,3,2,3,1,4,1,4,3,2,4,4,0,2,4,4,3,0,3,3,3,0,0,4,4,1,4
15061760,0,2,4,4,0,4,3,2,0,3,3,3,2,1,1,4,3,2,4,4,2,2,4,4,4,0,4,4,4,0,0,3,4,2,4
15061761,1,2,4,3,0,4,2,0,3,0,4,3,2,3,1,2,4,2,2,2,0,1,4,2,2,1,3,3,2,2,1,4,3,1,4
15061762,0,1,4,4,0,4,3,2,0,1,2,2,2,3,1,4,3,3,4,4,1,3,4,4,3,0,2,2,4,0,0,4,4,2,4
15061764,0,1,3,3,1,3,2,0,0,2,4,3,0,2,1,3,4,2,4,3,0,2,3,3,3,0,1,2,4,1,1,3,4,3,3
15061766,0,0,4,4,0,4,4,1,4,1,3,4,4,2,0,1,4,4,4,4,0,1,4,NA,4,0,4,4,3,2,0,3,4,2,4
15061769,0,0,4,4,0,4,3,3,2,1,4,2,2,2,1,3,4,1,4,4,1,2,4,3,3,1,2,2,3,0,0,3,4,3,4
15061771,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061772,0,2,4,4,0,4,2,1,2,1,4,2,2,1,2,3,3,1,4,4,0,0,4,3,4,1,4,4,3,0,0,3,4,3,4
15061773,0,2,4,4,0,4,2,2,1,0,3,1,3,2,1,4,3,3,4,4,2,2,4,4,3,0,2,2,4,0,0,4,4,4,4
15061776,0,1,4,3,1,3,2,2,1,2,3,4,3,4,2,4,4,2,4,4,0,1,4,4,4,0,2,2,3,0,0,3,4,1,3
15061777,0,1,4,4,0,4,3,1,1,3,3,3,2,4,2,4,4,2,4,4,0,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15061784,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061785,0,2,4,4,0,4,2,0,1,3,3,4,1,1,3,3,4,0,4,4,0,0,4,3,4,0,4,4,2,0,0,2,4,1,4
15061788,0,2,4,4,0,4,3,2,1,2,3,3,4,3,1,4,3,3,4,4,2,3,4,4,2,0,2,2,4,0,0,4,4,4,4
15061789,0,1,4,3,1,3,2,2,1,2,3,4,3,4,2,4,4,2,4,4,0,1,4,4,4,0,2,2,3,0,0,3,4,2,3
15061790,0,1,4,4,0,4,3,1,1,3,3,3,2,4,2,4,4,2,4,4,0,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15061795,0,1,4,4,0,4,3,0,2,1,4,3,1,2,0,4,4,2,4,4,0,2,4,4,3,0,1,1,4,0,0,3,4,3,4
15061797,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061798,0,1,4,4,0,4,4,1,0,1,3,1,4,3,3,4,3,2,4,4,0,3,4,4,4,0,4,4,4,0,0,1,4,1,4
15061799,0,1,4,4,0,4,3,1,1,3,3,3,2,4,2,4,4,2,4,4,0,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15061800,0,0,4,3,0,4,4,2,2,2,2,2,3,2,2,4,4,2,4,3,0,2,4,4,3,1,4,4,4,0,1,4,4,3,4
15061811,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15061813,0,1,4,3,1,3,2,2,1,2,3,4,3,4,2,4,4,2,4,4,0,1,4,4,4,0,2,2,3,0,0,3,4,2,3
15061814,0,2,4,3,0,4,4,3,1,3,1,3,3,3,3,4,4,1,4,4,0,2,4,4,4,1,4,4,2,1,0,3,3,3,4
15061815,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
15061826,0,1,4,4,0,4,4,1,0,1,3,1,4,3,3,4,3,2,4,4,0,3,4,4,4,0,4,4,4,0,0,1,4,1,4
15061905,0,1,4,3,1,4,3,3,2,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,4,4,3,0,0,3,4,0,3
15061906,0,1,4,4,0,4,2,0,1,3,2,4,2,1,3,3,4,0,4,4,1,1,4,3,4,1,4,4,4,0,0,2,4,2,4
15061907,0,4,4,2,4,3,1,0,0,2,2,3,2,0,1,3,4,1,0,4,1,1,3,3,1,0,2,2,0,2,0,4,3,1,0
15061908,0,0,4,4,0,4,3,0,1,2,4,3,3,3,0,4,4,2,4,4,1,2,4,4,4,1,4,4,4,0,0,2,4,1,4
15061909,0,0,3,4,1,4,2,1,2,3,1,3,3,2,1,4,3,3,4,4,1,2,4,4,3,1,3,3,4,0,0,3,4,1,3
15061910,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
15061911,0,2,4,3,2,4,3,2,1,3,3,3,3,3,3,4,4,1,4,4,1,1,3,4,4,1,2,2,2,0,0,4,4,1,2
15061915,0,2,4,3,2,4,3,2,1,3,3,3,3,3,3,4,4,1,4,4,1,1,3,4,4,1,2,2,2,0,0,4,4,1,2
15061917,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061918,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,3,4,2,2,3,3,4,0,0,2,3,3,4
15061926,0,0,4,4,1,3,2,1,2,3,3,3,3,2,1,2,2,3,4,4,0,1,3,2,3,0,4,4,4,2,0,3,2,3,3
15061927,0,2,4,4,0,3,3,2,1,2,3,3,4,1,0,2,4,1,4,2,0,3,4,2,3,0,2,2,2,2,1,3,4,0,4
15061929,0,1,4,4,0,2,2,1,2,2,2,3,2,2,0,3,4,3,4,4,2,2,4,3,4,0,2,2,3,1,0,3,4,3,4
15061930,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15061933,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061934,0,2,4,4,0,4,3,2,0,3,3,3,2,1,1,4,3,2,4,4,2,2,4,4,4,0,4,4,4,0,0,3,4,2,4
15061937,0,2,4,4,0,4,3,1,2,3,4,3,3,1,2,4,3,0,4,4,1,1,4,4,4,0,4,4,3,0,0,3,4,2,4
15061939,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15061941,0,0,4,4,0,4,2,2,2,3,4,3,2,3,0,4,4,3,4,4,2,3,4,4,4,1,4,4,4,0,0,3,4,3,4
15061944,0,1,4,4,0,4,4,2,3,4,4,4,3,2,1,3,4,1,4,4,2,2,4,3,3,1,4,4,4,0,0,2,4,0,4
15061945,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061948,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15061949,0,0,4,4,0,4,3,1,1,3,3,3,3,3,0,3,4,2,4,4,2,3,4,3,3,0,4,4,4,0,0,2,4,1,4
15061951,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061952,0,2,4,4,0,4,3,2,0,3,3,3,2,1,1,4,3,2,4,4,2,2,4,4,4,0,4,4,4,0,0,3,4,2,4
15061953,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061954,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15061957,0,0,4,4,0,4,2,0,3,3,2,4,2,1,0,4,3,2,4,4,1,0,4,4,4,2,4,4,4,0,0,2,4,1,4
15061958,0,0,4,4,0,4,4,1,3,1,3,2,2,2,1,3,4,3,4,4,2,2,4,3,4,0,3,3,4,0,0,3,4,1,4
15061960,0,1,4,4,0,4,2,0,1,3,2,4,2,1,3,2,4,0,4,4,1,1,4,3,4,1,4,4,4,0,0,2,4,2,4
15061961,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15061964,1,2,4,3,0,4,2,0,3,0,4,3,2,3,1,2,4,2,2,2,0,1,4,2,2,1,3,3,2,2,1,4,3,1,4
