SAMPLES,c1_14108,c1_14423,c1_15909,c1_16643,c1_4238,c1_4925,c1_5126,c1_7132,c2_10615,c2_10690,c2_11330,c2_12770,c2_13133,c2_13177,c2_13180,c2_19081,c2_22165,c2_25179,c2_27635,c2_30460,c2_33657,c2_4030,c2_4156,c2_42761,c2_44816,c2_45472,c2_48128,c2_50220,c2_51370,c2_51567,c2_52196,c2_52202,c2_52203,c2_56602,c2_58249
15061505,4,4,4,4,4,3,4,2,4,0,0,2,0,0,0,3,2,3,2,NA,1,1,0,1,2,2,1,2,0,4,2,2,2,0,3
15061507,4,3,3,4,3,1,4,0,3,1,2,3,1,1,1,2,2,4,3,4,4,1,0,0,2,3,1,2,0,4,0,3,4,0,1
15061508,4,3,3,4,3,1,4,0,3,1,2,3,1,1,1,2,2,4,3,4,4,1,0,0,2,3,1,2,0,4,0,3,4,0,1
15061509,3,4,4,4,3,1,4,2,4,0,1,3,1,1,1,1,2,2,3,3,3,2,1,1,3,1,0,2,0,4,0,3,4,0,3
15061511,3,4,4,4,3,1,4,2,4,0,1,3,1,1,1,1,1,2,3,3,3,2,1,1,3,1,0,2,0,4,0,3,4,0,3
15061514,2,4,3,4,4,3,3,1,3,1,1,4,0,0,0,2,1,3,4,2,2,2,0,1,1,2,2,2,0,4,0,4,4,0,3
15061516,4,4,3,4,4,1,3,1,4,0,0,3,0,0,0,3,0,4,3,4,3,1,0,0,3,1,1,3,0,3,0,4,4,0,2
15061517,4,4,3,4,3,2,4,1,3,1,3,3,1,1,1,2,2,3,3,4,3,1,0,1,2,2,2,1,0,4,0,4,4,1,1
15061518,4,4,4,4,2,1,4,0,3,3,3,2,1,1,2,3,2,3,3,4,2,1,0,1,2,1,1,1,0,4,0,3,4,0,2
15061520,3,3,3,3,3,2,4,1,4,0,3,2,1,1,1,1,2,2,2,4,4,3,0,1,3,2,0,0,0,4,0,4,4,2,1
15061521,4,4,3,3,3,1,4,2,4,0,2,4,1,1,1,1,1,2,4,4,3,2,0,1,2,2,3,0,0,4,0,4,4,0,3
15061523,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,1,3,3,0,0,3,1,3,3,2,3
15061524,3,4,4,4,4,2,3,1,4,0,1,3,0,0,0,1,1,4,3,2,2,4,1,0,4,0,2,3,0,2,0,4,4,0,3
15061525,4,3,3,4,3,1,4,0,3,1,2,3,1,1,1,2,2,4,3,4,4,1,0,0,2,3,1,2,0,4,0,3,4,0,1
15061526,4,4,3,4,4,2,4,0,4,0,3,2,0,0,0,1,1,2,3,3,2,1,0,1,3,2,2,1,0,4,0,4,4,0,2
15061528,4,3,4,4,3,1,4,0,3,1,3,3,1,1,1,1,0,4,3,3,3,2,0,0,3,1,1,1,0,4,0,4,4,0,4
15061530,4,3,3,4,3,1,4,0,3,1,2,3,1,1,1,2,2,4,3,4,4,1,0,0,2,3,1,2,0,4,0,3,4,0,1
15061533,4,3,3,4,3,1,4,0,3,1,2,3,1,1,1,2,2,4,3,4,4,1,0,0,2,3,1,2,0,4,0,3,4,0,1
15061534,4,3,4,3,3,0,4,1,3,1,1,4,1,1,1,2,0,2,4,3,2,3,0,0,3,1,0,2,0,4,0,4,4,1,4
15061535,4,3,4,4,3,1,4,0,3,1,3,3,1,1,1,1,0,4,3,3,3,2,0,0,3,2,1,1,0,4,0,4,4,0,4
15061536,4,3,3,4,3,1,4,0,3,1,2,3,1,1,1,2,2,4,3,4,4,1,0,0,2,3,1,2,0,4,0,3,4,0,1
15061537,4,4,4,4,3,2,4,2,3,1,2,4,1,1,1,2,2,3,4,4,4,2,0,3,0,1,2,1,0,NA,1,1,3,0,4
15061538,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,2,3,2,0,0,3,1,3,3,1,3
15061539,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,1,3,2,0,0,3,1,3,3,1,3
15061542,3,4,3,4,4,2,3,1,3,1,1,4,0,0,0,1,1,4,4,3,3,2,0,1,0,0,1,2,0,3,0,2,4,0,3
15061543,2,3,2,3,2,0,4,2,3,1,2,4,2,2,2,2,0,4,4,4,4,2,0,2,2,2,1,1,1,3,0,4,4,2,2
15061546,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,2,3,3,0,0,3,1,3,3,2,3
15061549,4,4,2,4,4,3,4,2,3,1,1,3,0,0,0,2,2,3,3,2,3,1,0,0,2,2,1,2,0,4,0,4,4,2,2
15061550,4,4,3,4,4,2,4,0,4,0,3,2,0,0,0,1,1,1,2,3,2,1,0,0,3,2,2,1,0,4,0,4,4,0,1
15061551,3,4,3,4,4,3,4,2,4,1,2,3,0,0,0,2,1,4,3,4,2,1,0,2,3,3,3,1,1,3,1,4,3,0,2
15061553,2,4,3,4,3,1,4,0,3,0,2,3,1,1,1,2,1,3,3,3,2,2,0,1,2,2,3,2,0,3,0,4,4,0,4
15061555,2,4,3,4,4,3,3,1,3,1,1,4,0,0,0,2,1,3,4,2,2,2,0,1,2,3,3,2,0,4,0,4,4,0,3
15061556,3,4,3,3,4,3,4,2,4,1,2,3,0,0,0,2,2,4,3,4,2,1,0,2,3,3,3,1,1,3,1,3,3,0,2
15061557,2,4,3,4,4,3,3,1,3,1,1,4,0,0,0,2,1,3,4,2,2,2,0,1,1,2,2,2,0,4,0,4,4,0,3
15061561,3,4,3,4,4,2,4,1,3,1,1,3,0,0,0,1,3,4,3,2,3,4,1,0,2,1,1,1,1,3,0,4,4,0,2
15061564,4,4,4,4,3,1,4,0,3,3,3,2,2,1,2,3,2,3,3,4,2,1,0,1,2,1,1,1,0,4,0,2,4,0,2
15061565,3,3,4,3,2,1,3,2,4,0,1,2,2,2,2,3,0,2,2,3,2,3,0,1,2,1,3,3,1,3,0,3,4,0,1
15061566,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,1,3,2,0,0,3,1,3,3,1,3
15061567,2,4,4,4,4,3,1,1,4,0,1,3,0,0,0,1,2,4,3,2,1,4,0,1,1,0,1,2,0,4,0,4,4,2,3
15061571,3,4,3,4,4,2,3,2,3,1,0,4,0,0,0,3,1,4,4,4,4,2,0,2,1,2,2,3,0,3,0,4,4,1,2
15061575,3,4,3,4,4,1,4,0,4,0,1,3,0,0,0,2,0,3,3,3,3,2,0,2,3,2,2,2,1,4,0,4,4,1,2
15061576,4,4,4,3,3,1,2,2,4,0,3,3,1,1,1,1,1,2,3,4,3,2,1,2,2,1,2,2,1,4,1,2,3,0,2
15061577,2,4,3,4,3,2,4,0,3,1,2,4,1,1,1,1,1,3,4,3,3,3,0,2,2,2,2,0,1,4,0,4,4,2,3
15061580,4,4,3,4,3,2,4,1,3,1,3,3,1,1,1,2,2,3,3,4,3,1,0,1,2,2,2,1,0,4,0,4,4,1,1
15061585,4,4,4,3,3,1,2,2,4,0,3,3,1,1,1,1,1,2,3,4,3,2,1,2,2,1,2,2,1,4,1,2,3,0,2
15061586,4,4,4,3,3,1,2,2,4,0,3,3,1,1,1,1,1,2,3,4,3,2,1,2,2,1,2,2,1,4,1,2,3,0,2
15061588,3,4,3,3,4,3,4,2,4,1,2,3,0,0,0,2,2,4,3,4,2,1,0,2,2,3,3,1,1,3,1,3,3,0,2
15061601,4,4,3,4,3,2,4,1,3,1,3,3,1,1,1,2,2,3,3,4,3,1,0,1,2,2,2,1,0,4,0,4,4,1,1
15061602,2,4,3,4,3,1,4,0,3,0,2,3,1,1,1,1,2,3,3,3,2,1,0,1,1,1,2,1,0,3,0,3,4,NA,4
15061604,1,4,3,3,3,1,4,2,4,0,1,4,1,1,1,2,1,3,4,4,2,3,1,1,3,1,3,3,2,4,0,3,4,2,4
15061608,4,4,4,3,3,1,2,2,4,0,3,3,1,1,1,1,1,2,3,4,3,2,1,2,2,1,2,2,1,4,1,2,3,0,2
15061609,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,1,3,2,0,0,3,1,3,3,1,3
15061610,4,4,3,4,3,2,4,1,3,1,3,3,1,1,1,2,2,3,3,4,3,1,0,1,2,2,2,1,0,4,0,4,4,1,1
15061614,4,4,4,3,4,0,4,2,4,0,2,3,0,0,0,2,1,3,3,4,4,2,0,1,2,2,1,2,0,4,0,2,4,1,1
15061621,4,4,3,4,4,1,3,1,4,0,0,3,0,0,0,3,0,4,3,4,3,1,0,0,3,1,1,3,0,3,0,4,4,0,2
15061622,2,4,3,4,4,2,3,1,4,1,1,3,0,0,0,1,1,3,NA,2,2,2,0,1,2,1,2,2,0,4,0,4,4,0,2
15061626,3,4,4,4,4,1,3,0,4,0,3,3,0,0,0,1,2,4,3,4,2,2,0,1,1,2,1,2,0,4,0,4,4,1,1
15061627,1,4,3,4,4,4,4,2,2,2,0,4,0,0,0,2,2,4,4,2,2,2,0,1,2,1,1,2,1,3,0,4,4,0,1
15061628,3,4,4,4,3,1,4,2,4,0,1,3,1,1,1,1,2,2,3,3,3,2,1,1,3,1,0,2,0,4,0,3,4,0,3
15061629,3,4,4,3,4,1,4,1,4,0,2,2,0,0,0,1,1,2,2,3,2,1,0,0,3,1,1,2,0,4,0,4,4,0,2
15061630,4,3,4,3,3,0,4,1,3,1,1,4,1,1,1,2,0,2,4,3,2,3,0,0,3,1,0,2,0,4,0,4,4,1,4
15061632,4,4,4,3,4,0,4,2,4,0,2,3,0,0,0,2,1,3,3,4,4,2,0,1,2,2,1,2,0,4,0,2,4,1,1
15061633,4,4,3,3,4,1,2,4,4,1,1,3,0,0,0,2,1,4,3,4,2,1,0,2,1,2,0,1,0,3,0,4,4,0,2
15061638,2,4,3,4,4,3,3,1,3,1,1,4,0,0,0,2,1,3,4,2,2,2,0,1,1,2,2,2,0,4,0,4,4,0,3
15061639,1,4,3,3,3,2,4,2,3,1,2,2,1,1,1,1,3,3,2,2,2,3,0,1,3,2,3,2,3,4,1,3,3,0,1
15061640,3,4,3,4,4,3,4,0,3,1,2,4,0,0,0,1,1,3,4,2,4,2,0,3,1,2,1,1,0,4,1,3,3,1,2
15061641,1,4,3,3,3,2,4,2,3,1,2,2,1,1,1,2,3,3,2,2,2,3,0,1,3,2,3,2,3,4,1,3,3,0,1
15061642,2,4,3,4,4,3,3,1,3,1,1,4,0,0,0,2,1,3,4,2,2,2,0,1,1,2,2,2,0,4,0,4,4,0,3
15061645,3,4,3,4,4,3,4,0,3,1,2,4,0,0,0,1,1,3,4,2,4,2,0,3,1,2,1,1,0,4,1,3,3,1,2
15061646,4,4,4,4,3,2,4,2,3,1,2,4,1,1,1,2,2,3,4,4,4,2,0,3,0,1,2,1,0,NA,1,1,3,0,4
15061649,4,4,4,4,3,2,4,2,4,0,1,2,1,1,1,1,0,1,2,4,3,2,0,0,2,1,1,1,2,4,0,4,4,1,1
15061650,3,4,4,4,3,3,3,3,4,0,1,3,1,1,1,3,0,3,3,3,2,2,0,1,3,1,0,3,1,NA,2,1,2,0,3
15061651,4,3,3,4,3,1,4,0,3,1,2,3,1,1,1,2,2,4,3,4,4,1,0,0,2,3,1,2,0,4,0,3,4,0,1
15061653,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15061654,4,4,4,3,4,0,4,2,4,0,2,3,0,0,0,1,1,3,3,4,4,2,0,1,2,2,1,2,0,4,0,2,4,1,1
15061658,4,4,4,3,4,0,4,2,4,0,2,3,0,0,0,2,1,3,3,4,4,2,0,1,2,2,1,2,NA,4,0,2,4,1,1
15061659,4,4,4,3,3,1,2,2,4,0,3,3,1,1,1,1,1,2,3,4,3,2,1,2,2,1,2,2,1,4,1,2,3,0,2
15061665,3,4,2,3,2,1,4,1,2,1,1,4,2,2,2,2,3,4,4,4,2,3,1,3,2,2,0,2,2,4,0,4,4,0,2
15061666,3,NA,4,4,4,3,3,1,4,0,0,2,0,0,0,1,0,4,2,2,2,2,0,0,4,0,0,4,0,3,0,4,4,0,1
15061667,3,4,3,4,4,1,4,0,4,0,1,3,0,0,0,2,0,3,3,3,3,2,0,2,3,2,2,2,1,4,0,4,4,1,2
15061668,3,4,2,3,2,1,4,1,2,1,1,4,2,2,2,2,3,4,4,4,2,3,1,3,1,2,0,2,2,4,0,4,4,0,2
15061669,3,4,3,4,4,2,3,1,4,0,1,3,0,0,0,1,1,4,3,3,2,1,0,2,2,1,1,2,1,4,0,4,4,1,1
15061670,1,4,3,3,3,3,4,2,3,1,2,2,1,1,1,2,3,3,2,2,2,3,0,1,3,2,3,2,3,4,1,3,3,0,1
15061671,4,4,3,4,4,3,3,0,3,1,1,3,0,0,0,4,2,3,3,2,4,1,0,0,1,1,1,2,0,4,1,3,3,1,2
15061673,3,4,4,2,4,1,4,3,3,1,2,2,0,0,0,1,1,3,2,3,3,2,0,0,3,2,1,2,1,4,0,4,4,0,0
15061677,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15061678,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15061679,2,4,4,4,4,1,3,2,4,0,2,3,0,0,0,1,0,4,3,3,2,3,0,0,2,3,2,1,1,4,0,4,4,1,1
15061680,1,4,3,3,3,2,4,2,3,1,2,2,1,1,1,2,3,3,2,2,2,3,0,1,3,2,3,2,3,4,1,3,3,0,1
15061682,2,4,3,4,4,3,3,1,3,1,1,4,0,0,0,2,1,3,4,2,2,2,0,1,1,2,2,2,0,4,0,4,4,0,3
15061683,4,4,3,4,3,2,4,1,3,1,3,3,1,1,1,2,2,3,3,4,3,1,0,1,3,2,2,1,0,4,0,4,4,1,1
15061684,4,4,3,3,4,1,4,2,4,0,0,3,0,0,0,3,1,2,3,3,3,3,0,2,1,1,0,1,2,4,1,3,3,1,0
15061686,4,4,3,4,3,2,4,1,3,1,3,3,1,1,1,2,2,3,3,4,3,1,0,1,2,2,2,1,0,4,0,4,4,1,1
15061687,3,4,4,4,3,4,4,2,3,1,1,3,1,1,1,1,2,4,3,3,3,1,0,1,1,2,2,2,0,4,0,4,4,0,2
15061688,4,4,3,4,3,2,4,1,3,1,3,3,1,1,1,2,2,3,3,4,3,1,0,1,2,2,2,1,0,4,0,4,4,1,1
15061690,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15061702,3,4,3,4,4,3,4,0,3,1,2,4,0,0,0,1,1,3,4,2,4,2,0,3,1,2,1,1,0,4,1,3,3,1,2
15061706,3,3,4,3,3,1,4,2,4,0,1,1,1,1,1,1,0,2,1,3,3,3,0,1,2,1,1,2,1,3,0,3,4,0,2
15061707,4,4,4,4,3,3,3,2,3,1,1,4,1,1,1,2,1,3,4,3,3,1,0,1,0,0,1,2,0,4,0,4,4,2,1
15061709,3,4,3,4,4,2,3,1,4,0,1,3,0,0,0,1,1,4,3,3,2,1,0,2,2,1,1,2,1,4,0,4,4,1,1
15061712,4,3,4,2,3,0,4,0,3,1,2,4,1,1,1,2,0,2,4,4,3,3,0,1,3,1,1,2,0,4,1,3,3,0,2
15061714,4,3,4,4,4,1,4,1,4,0,2,4,0,0,0,3,0,4,4,3,3,3,1,0,3,0,2,2,0,4,0,3,4,0,4
15061717,2,4,4,4,4,2,4,1,3,1,0,3,0,0,0,2,0,4,3,3,2,2,0,1,2,2,2,3,1,3,0,4,4,1,2
15061719,4,4,4,4,3,2,4,2,3,1,2,4,1,1,1,2,2,3,4,4,4,2,0,3,0,1,2,1,0,NA,1,1,3,0,4
15061720,4,NA,4,4,4,0,4,1,4,0,2,4,0,0,0,3,0,4,4,3,2,3,1,0,3,0,2,2,0,4,0,4,4,0,4
15061722,4,4,3,4,3,1,3,1,4,1,1,3,0,0,1,3,1,3,3,4,3,1,0,0,2,1,1,2,0,4,0,3,4,0,2
15061723,4,4,3,4,4,1,3,1,4,0,0,3,0,0,0,3,0,4,3,4,3,1,0,0,3,1,1,3,0,3,0,4,4,0,2
15061724,4,4,3,4,4,1,4,0,4,0,2,2,0,0,0,1,1,2,2,3,2,1,0,0,3,2,2,2,0,4,0,4,4,0,1
15061725,4,3,4,4,4,1,4,1,4,0,2,4,0,0,0,3,0,4,4,3,3,3,1,0,3,0,2,2,0,4,0,3,4,0,4
15061726,4,4,3,3,3,3,3,2,3,1,1,3,1,1,1,3,1,1,3,4,4,2,0,1,2,0,2,2,0,4,0,3,4,1,1
15061729,4,4,3,4,4,2,4,0,4,0,3,2,0,0,0,1,1,1,2,3,2,1,0,0,3,2,2,1,0,4,0,4,4,0,1
15061733,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15061734,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15061735,4,3,4,4,4,1,4,1,4,0,2,4,0,0,0,3,0,4,4,3,3,3,1,0,3,0,2,2,0,4,0,3,4,0,4
15061736,4,4,3,4,4,2,4,0,4,0,3,2,0,0,0,1,1,1,2,3,2,1,0,0,3,2,2,1,0,4,0,4,4,0,1
15061737,4,4,3,4,4,2,4,0,4,0,3,2,0,0,0,1,1,1,2,3,2,1,0,0,3,2,2,1,0,4,0,4,4,0,1
15061738,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15061740,3,3,4,4,4,2,4,2,3,1,2,3,0,0,0,2,0,3,3,2,2,2,1,1,2,1,3,2,0,4,0,3,4,0,4
15061744,4,4,4,4,4,0,4,2,4,0,1,3,0,0,0,0,2,2,3,3,2,2,0,1,2,1,0,2,0,2,0,4,4,0,2
15061747,4,4,4,4,3,2,4,2,3,1,2,4,1,1,1,2,2,3,4,4,4,2,0,3,0,1,2,1,0,NA,1,1,3,0,4
15061751,4,4,4,3,3,1,2,2,4,0,3,3,1,1,1,1,1,2,3,4,3,2,1,2,2,1,2,2,1,4,1,2,3,0,2
15061752,3,3,4,4,4,2,4,2,3,1,2,3,0,0,0,2,0,3,3,2,2,2,1,1,2,1,3,2,0,4,0,3,4,0,4
15061753,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15061754,2,4,3,4,4,1,3,1,3,2,1,4,0,0,0,1,2,3,4,4,3,3,0,0,3,2,2,2,2,3,0,4,4,0,2
15061755,4,4,4,4,4,2,4,2,3,1,2,3,0,0,0,3,1,3,3,2,2,2,0,1,2,2,1,0,0,4,1,3,3,1,2
15061756,4,4,4,4,4,2,4,2,3,1,2,3,0,0,0,3,1,3,3,2,2,2,0,1,2,2,1,0,0,4,1,3,3,1,2
15061757,2,4,4,4,4,1,3,2,4,0,2,3,0,0,0,1,0,4,3,3,2,3,0,0,2,3,2,1,1,4,0,4,4,1,1
15061758,3,4,3,4,4,1,4,2,3,1,2,2,0,0,0,1,1,4,2,2,2,1,0,0,3,2,1,2,0,4,0,4,4,0,2
15061760,4,4,3,4,4,1,4,0,4,0,3,2,0,0,0,1,1,1,2,3,2,1,0,0,3,2,2,1,0,4,0,4,4,0,1
15061761,4,4,4,4,3,2,4,2,3,1,2,4,1,1,1,2,2,3,4,4,4,2,0,3,0,1,2,1,0,NA,1,1,3,0,4
15061762,4,3,4,4,3,1,4,0,3,1,3,3,1,1,1,1,0,4,3,3,3,2,0,0,3,1,1,1,0,4,0,4,4,0,4
15061764,3,4,4,4,3,1,4,2,4,0,1,3,1,1,1,1,2,2,3,3,3,2,1,1,3,1,0,2,0,4,0,3,4,0,3
15061766,3,4,3,4,4,1,3,1,3,1,1,4,0,0,0,1,1,4,4,3,3,2,0,1,0,0,1,2,0,3,0,2,4,0,3
15061769,2,3,3,4,4,2,4,2,4,0,1,3,0,0,0,2,2,3,3,3,3,1,0,1,3,1,2,1,1,4,1,3,3,NA,3
15061771,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15061772,2,4,4,4,3,1,2,1,4,0,2,3,1,1,1,3,1,3,3,4,2,1,0,2,2,1,2,2,1,4,0,4,4,1,3
15061773,3,4,4,4,2,1,4,2,4,0,2,3,1,1,1,1,1,4,3,2,3,2,1,0,4,0,2,2,0,3,0,4,4,0,4
15061776,3,4,3,3,4,3,4,2,4,1,2,3,0,0,0,2,2,4,3,4,2,1,0,2,2,3,3,1,1,3,1,3,3,0,2
15061777,2,4,4,4,4,1,3,2,4,0,2,3,0,0,0,1,0,4,3,3,2,3,0,0,2,3,2,1,1,4,0,4,4,1,1
15061784,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15061785,1,4,4,4,4,4,4,0,2,2,0,4,0,0,0,3,2,4,4,NA,1,2,0,1,3,2,2,3,0,3,0,4,4,0,1
15061788,3,4,4,4,4,1,3,1,4,0,1,3,0,0,0,1,1,4,3,2,2,4,1,0,4,0,2,3,0,2,0,4,4,0,3
15061789,3,4,3,3,4,3,4,2,4,1,2,3,0,0,0,2,2,4,3,4,2,1,0,2,2,3,3,1,1,3,1,3,3,0,2
15061790,2,4,4,4,4,1,3,2,4,0,2,3,0,0,0,1,0,4,3,3,2,3,0,0,2,3,2,1,1,4,0,4,4,1,1
15061795,4,3,4,3,3,0,4,1,3,1,1,4,1,1,1,2,0,2,4,3,2,3,0,0,3,1,0,2,0,4,0,4,4,1,4
15061797,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15061798,4,4,4,4,3,1,4,0,3,3,3,3,1,1,1,3,2,2,3,4,2,1,0,1,2,1,1,2,0,4,0,3,4,0,2
15061799,2,4,4,4,4,1,3,2,4,0,2,3,0,0,0,1,0,4,3,3,2,3,0,0,2,3,2,1,1,4,0,4,4,1,1
15061800,2,NA,4,4,4,1,4,0,4,0,0,1,0,0,0,2,0,2,1,3,2,1,0,0,3,1,1,3,0,3,0,4,4,1,2
15061811,2,4,3,4,4,3,3,1,3,1,1,4,0,0,0,1,1,3,4,2,2,2,0,1,1,2,2,2,0,4,0,4,4,0,3
15061813,3,4,3,3,4,3,4,2,4,1,2,3,0,0,0,2,2,4,3,4,2,1,0,2,2,3,3,1,1,3,1,3,3,0,2
15061814,1,4,3,3,3,2,4,2,3,1,2,2,1,1,1,1,3,3,2,2,2,3,0,1,3,2,3,2,3,4,1,3,3,0,1
15061815,4,4,4,3,4,0,4,2,4,0,2,3,0,0,0,1,1,3,3,4,4,2,0,1,2,2,1,2,0,4,0,3,4,1,1
15061826,4,4,4,4,3,1,4,0,3,3,3,2,1,1,1,3,2,3,3,4,2,1,0,1,1,1,1,1,0,4,0,3,4,0,2
15061905,2,3,2,3,2,0,4,2,3,1,2,4,2,2,2,2,0,4,4,4,4,2,0,2,2,2,1,1,1,3,0,4,4,1,2
15061906,3,4,4,4,4,3,4,1,3,1,1,3,0,0,0,2,2,3,3,3,2,2,0,1,1,1,1,2,1,3,1,3,3,0,1
15061907,2,4,3,4,4,1,4,2,4,1,2,2,0,0,0,3,2,0,2,4,2,3,2,2,3,2,1,1,2,4,1,2,3,0,2
15061908,4,4,2,4,4,3,4,2,3,1,1,3,0,0,0,2,2,3,3,2,3,1,0,0,1,2,1,2,0,4,0,4,4,2,2
15061909,2,3,2,4,4,0,4,2,3,1,1,4,0,0,0,0,2,3,4,3,3,2,0,0,2,2,1,2,1,3,0,4,4,0,2
15061910,4,4,4,3,4,0,4,2,4,0,2,3,0,0,0,2,1,3,3,4,4,2,0,1,2,2,1,2,0,4,0,3,4,1,1
15061911,3,4,3,4,3,0,3,1,3,1,1,3,1,1,1,1,1,4,3,4,3,1,0,3,2,1,1,1,2,3,0,4,4,0,1
15061915,3,4,3,4,3,0,3,1,3,1,1,3,1,1,1,1,1,4,3,4,3,1,0,3,2,1,1,1,2,3,0,4,4,0,1
15061917,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15061918,4,4,4,3,3,1,2,2,4,0,3,3,1,1,1,1,1,2,3,4,3,2,1,2,2,1,2,2,1,4,1,2,3,0,2
15061926,4,4,4,3,4,0,4,2,4,0,2,3,0,0,0,2,1,3,3,4,4,2,0,1,2,2,1,2,0,4,0,2,4,1,1
15061927,2,4,3,4,3,1,4,2,4,0,1,4,0,0,0,4,1,3,4,3,4,1,0,1,1,0,1,3,NA,4,0,3,4,0,2
15061929,4,3,4,3,3,3,4,2,4,0,0,4,0,0,0,2,1,2,4,3,3,2,0,0,3,2,0,2,0,3,0,3,4,1,3
15061930,4,4,4,3,3,1,2,2,4,0,3,3,1,1,1,1,1,2,3,4,3,2,1,2,2,1,2,2,1,4,1,2,3,0,2
15061933,4,4,3,4,3,2,4,1,3,1,3,3,1,1,1,2,2,3,3,4,3,1,0,1,2,2,2,1,0,4,0,4,4,1,1
15061934,4,4,3,4,4,2,4,0,4,0,3,2,0,0,0,1,1,1,2,3,2,1,0,0,3,2,2,1,0,4,0,4,4,0,1
15061937,2,4,4,4,4,3,2,1,4,0,1,4,0,0,0,2,1,3,4,3,2,2,0,2,1,1,2,2,0,4,0,4,4,0,1
15061939,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15061941,3,4,3,4,4,2,3,1,4,0,1,3,0,0,0,1,1,4,3,3,2,1,0,2,2,1,1,2,1,4,0,4,4,1,1
15061944,2,4,3,4,4,2,2,1,4,0,1,4,0,0,0,1,2,4,4,3,1,1,0,2,0,0,3,1,1,3,0,4,4,1,1
15061945,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15061948,4,4,3,4,3,2,4,1,3,1,3,3,1,1,1,2,2,3,3,4,3,1,0,1,2,2,2,1,0,4,0,4,4,1,1
15061949,4,4,2,4,3,0,4,2,3,1,1,4,1,1,1,2,0,3,4,4,2,0,0,3,0,1,2,2,0,4,0,4,4,1,1
15061951,3,4,2,4,3,3,4,0,3,1,2,2,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15061952,4,4,3,4,4,2,4,0,4,0,3,2,0,0,0,1,1,1,2,3,2,1,0,0,3,2,2,1,0,4,0,4,4,0,1
15061953,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,1,3,2,0,0,3,1,3,3,1,3
15061954,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15061957,4,4,4,3,4,2,3,1,3,1,1,4,0,0,0,3,2,3,4,3,4,2,0,0,1,1,1,1,0,4,0,4,4,0,2
15061958,2,4,4,4,4,3,1,1,4,0,1,3,0,0,0,1,1,4,3,2,1,4,0,1,1,0,1,2,0,4,0,4,4,2,3
15061960,3,4,4,4,4,3,4,1,3,1,1,3,0,0,0,2,2,3,3,3,2,2,0,2,1,1,1,2,1,3,1,3,3,0,1
15061961,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,1,3,2,0,0,3,1,3,3,1,3
15061964,4,4,4,4,3,2,4,2,3,1,2,4,1,1,1,2,2,3,4,4,4,2,0,3,0,1,2,1,0,NA,1,1,3,0,4
