SAMPLES,c1_8132,c2_1506,c2_23841,c2_26165,c2_26167,c2_26210,c2_26211,c2_2653,c2_31180,c2_32644,c2_35101,c2_49128,c2_50502,c2_52067,c2_56238
15062124,3,3,3,2,2,2,3,1,3,4,4,1,2,3,3
15062126,3,3,3,2,2,2,2,1,2,4,4,2,0,3,3
15062133,3,3,3,2,3,2,4,0,4,4,3,2,1,3,3
15062136,4,2,4,1,3,3,1,1,4,2,2,3,0,3,2
15062139,3,3,3,3,2,2,3,1,3,4,3,2,1,3,3
15062143,4,4,4,1,2,2,2,1,3,3,4,1,2,4,4
15062144,3,3,3,2,2,2,2,0,2,4,4,2,0,3,3
15062145,4,3,3,3,1,2,2,2,4,2,3,2,1,3,3
15062146,4,2,3,3,2,1,3,1,3,4,3,1,1,2,2
15062147,3,3,3,3,2,2,3,1,3,4,3,2,1,3,3
15062149,3,3,3,3,2,2,3,1,3,4,3,2,1,3,3
15062150,3,2,3,1,3,2,2,0,3,4,4,1,3,3,2
15062151,4,3,3,1,3,3,2,0,4,4,4,0,2,3,3
15062152,3,3,4,3,1,3,1,1,3,4,3,3,0,4,3
15062153,3,3,4,3,1,3,1,1,3,4,3,3,0,4,3
15062332,4,4,2,2,2,3,2,2,4,3,4,1,0,2,4
15062333,4,2,3,3,1,1,3,3,2,4,4,2,2,3,2
15062334,4,4,2,2,2,3,2,2,4,3,4,1,0,2,4
15062335,4,2,3,2,1,2,2,2,1,3,3,1,1,3,2
15062337,3,3,3,3,1,1,3,2,2,4,4,1,1,4,4
15062338,3,3,3,3,1,1,3,2,2,4,4,1,1,4,4
15062339,4,2,3,4,2,3,3,0,3,3,4,1,1,3,3
15062344,4,3,4,3,1,2,2,1,4,4,3,3,0,3,4
15062346,3,3,1,2,1,1,3,1,3,4,2,1,2,3,3
15062347,3,4,3,4,0,0,4,2,1,4,3,0,1,4,4
15062349,3,3,4,2,3,3,2,2,3,4,4,1,0,4,4
15062350,3,4,4,1,3,3,1,2,2,2,4,2,0,4,4
15062351,3,3,3,2,3,2,4,0,4,4,3,1,1,3,3
15062353,4,4,3,1,3,3,1,1,3,4,4,1,0,3,4
15062354,3,3,3,3,1,1,3,2,2,4,4,1,1,4,4
15062356,4,2,3,3,2,1,3,1,3,4,3,1,1,2,2
15062357,3,3,3,2,2,2,2,0,2,4,4,2,0,3,3
15062358,3,3,4,3,1,3,1,1,3,4,3,3,0,4,3
15062359,3,4,3,0,4,4,0,2,1,4,3,3,2,4,4
15062360,3,4,3,2,3,3,3,2,1,4,4,1,1,4,4
15062361,4,3,3,1,2,2,2,2,3,3,3,2,2,3,3
15062363,3,4,2,3,1,1,3,3,2,2,3,2,2,2,4
15062366,3,4,4,1,3,2,1,0,2,4,4,1,0,4,4
15062367,3,3,4,2,1,1,3,0,3,4,3,3,1,4,3
15062368,3,3,3,3,1,1,3,2,2,4,4,1,1,4,4
15062369,3,3,3,3,2,2,3,1,3,4,3,2,1,3,3
15062371,4,4,2,2,2,3,2,2,4,3,4,1,0,2,4
