SAMPLES,c1_16540,c1_16542,c1_3098,c1_3499,c1_7871,c1_7872,c1_7874,c2_10681,c2_12976,c2_14980,c2_32257,c2_4030,c2_47202,c2_53914,c2_686
15062124,1,3,4,2,1,2,2,4,2,NA,4,2,2,2,2
15062126,1,NA,4,0,4,4,NA,4,2,1,4,1,4,2,2
15062133,1,3,4,1,4,4,0,4,2,0,4,2,4,2,3
15062136,2,3,3,0,2,2,2,4,2,1,3,3,3,2,1
15062139,2,3,4,1,3,3,1,4,1,0,4,3,3,2,2
15062143,1,4,3,1,3,3,1,3,2,2,4,2,3,2,3
15062144,2,3,4,0,4,4,0,4,2,0,4,0,4,1,3
15062145,1,4,2,0,2,3,1,4,2,2,3,1,3,4,2
15062146,1,3,3,2,3,3,1,3,1,2,4,3,3,3,1
15062147,2,3,4,1,3,3,1,4,1,0,4,3,3,2,2
15062149,2,3,4,1,3,3,1,4,1,0,4,3,3,2,2
15062150,1,4,4,2,4,4,0,4,4,0,4,3,4,2,1
15062151,2,3,4,1,3,3,1,3,2,2,4,3,3,2,3
15062152,1,4,4,1,4,4,0,3,2,0,3,1,4,3,2
15062153,1,4,4,1,4,4,0,3,2,0,3,1,4,3,2
15062332,2,2,3,0,2,2,1,4,2,2,3,2,3,2,1
15062333,1,4,3,2,4,4,0,2,0,0,4,2,4,2,3
15062334,2,2,3,0,2,2,1,4,2,3,3,2,3,2,1
15062335,0,4,4,1,2,2,2,4,3,0,4,1,2,3,0
15062337,2,4,3,1,3,3,1,3,2,2,4,1,3,3,3
15062338,2,4,3,1,3,3,1,3,2,2,4,1,3,3,3
15062339,1,3,4,2,3,3,1,4,2,1,1,2,2,3,3
15062344,0,4,4,0,3,3,1,4,4,1,3,0,1,2,3
15062346,0,4,4,1,2,2,2,3,0,3,4,2,2,2,3
15062347,1,4,3,1,3,3,1,3,2,2,4,1,3,2,1
15062349,0,4,3,0,3,3,1,4,2,2,4,3,3,2,1
15062350,2,4,4,1,3,3,1,3,1,2,4,0,3,2,2
15062351,1,NA,4,1,4,4,0,4,2,0,4,2,4,2,3
15062353,2,3,3,1,3,3,1,3,2,2,4,1,2,1,2
15062354,2,4,3,1,3,3,1,3,2,2,4,1,3,3,3
15062356,1,3,3,2,3,3,1,3,1,2,4,3,3,3,1
15062357,2,3,4,0,4,4,0,4,2,0,4,0,4,2,3
15062358,1,4,4,1,4,4,0,3,3,0,3,1,4,3,2
15062359,2,4,4,1,3,4,0,4,4,0,3,3,4,2,3
15062360,1,3,2,1,3,4,0,3,3,1,4,3,4,3,2
15062361,1,4,3,1,2,3,1,3,2,2,4,1,3,2,3
15062363,2,3,3,0,3,4,0,4,2,2,3,2,4,3,2
15062366,1,4,4,0,4,4,0,4,4,0,4,1,4,3,1
15062367,2,3,4,2,3,4,0,2,0,0,4,1,3,3,4
15062368,2,4,3,1,3,3,1,3,2,2,4,1,3,3,3
15062369,2,3,4,1,3,3,1,4,1,0,4,3,3,2,2
15062371,2,2,3,0,2,2,1,4,2,3,3,2,3,2,1
