SAMPLES,c1_12320,c1_12345,c1_13135,c1_2112,c1_2978,c1_4604,c1_5546,c2_1506,c2_19584,c2_21934,c2_22301,c2_33008,c2_34863,c2_41405,c2_41412,c2_42655,c2_46081,c2_46100,c2_46107,c2_49184,c2_51974,c2_52905,c2_56145,c2_56238,c2_8867
15061649,4,3,1,1,2,2,3,2,1,3,4,1,0,3,3,1,4,4,4,3,3,4,3,2,2
15061650,3,3,1,1,1,0,3,4,4,2,1,2,2,3,3,0,4,4,4,2,3,4,3,4,3
15061651,4,4,0,0,0,3,2,4,0,3,2,2,1,4,4,0,4,4,4,2,3,4,4,4,4
15061653,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15061654,4,4,1,1,1,1,3,4,2,1,2,2,0,3,3,0,4,4,4,2,2,4,3,4,3
15061658,4,4,1,1,1,1,3,4,2,1,2,2,0,3,3,NA,4,4,4,2,3,4,3,4,3
15061659,3,3,1,1,0,1,3,4,1,1,1,1,1,3,3,0,4,4,4,3,2,4,3,4,4
15061665,4,4,1,1,0,1,4,4,2,2,3,0,0,3,3,0,3,3,3,4,3,4,3,4,3
15061666,4,4,0,0,0,2,3,4,2,1,3,0,0,4,4,0,3,3,3,4,3,2,4,4,4
15061667,4,4,0,0,0,2,3,4,1,3,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15061668,4,4,1,1,1,1,4,4,2,2,3,0,0,3,3,0,3,3,3,4,2,4,3,4,3
15061669,4,4,0,0,0,2,3,4,0,1,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15061670,4,4,0,0,0,2,1,4,3,1,1,1,1,4,4,1,4,4,4,3,3,4,4,4,4
15061671,3,3,0,0,0,2,2,3,1,3,2,1,2,4,4,0,3,3,3,3,3,3,4,3,4
15061673,4,4,0,0,0,0,2,3,2,1,2,1,0,4,4,NA,4,4,4,3,3,4,4,3,4
15061677,4,4,0,0,0,2,2,3,2,2,2,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15061678,4,4,0,0,0,2,2,3,2,2,2,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15061679,3,3,0,0,0,3,3,4,2,2,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15061680,4,4,0,0,0,2,1,4,3,1,1,1,1,4,4,1,4,4,4,3,3,4,4,4,4
15061682,4,4,0,0,1,2,3,4,2,1,3,1,0,4,4,0,4,4,4,3,3,4,4,4,4
15061683,4,4,0,0,0,1,2,4,0,2,4,2,1,4,4,0,4,4,4,2,3,4,4,4,4
15061684,4,3,2,2,2,1,3,3,3,2,3,1,2,2,2,1,3,3,3,3,3,3,2,3,2
15061686,4,4,0,0,0,1,2,4,0,2,4,2,1,4,4,0,4,4,4,2,3,4,4,4,4
15061687,4,4,0,0,0,1,2,4,2,3,4,2,0,4,4,0,4,4,4,2,3,4,4,4,4
15061688,4,4,0,0,0,1,2,4,0,2,4,2,1,4,4,0,4,4,4,2,3,4,4,4,4
15061690,4,4,0,0,0,2,2,3,2,2,2,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15061702,4,4,0,0,0,1,4,2,1,2,3,1,2,4,4,0,4,4,4,3,3,4,4,2,4
15061706,4,4,1,1,1,1,3,3,4,3,1,1,1,3,3,0,4,4,4,3,3,4,3,3,3
15061707,4,4,0,0,0,2,3,3,1,3,2,1,0,4,4,1,4,4,4,3,3,4,4,3,4
15061709,4,4,0,0,0,2,3,4,0,1,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15061712,3,3,0,0,0,2,3,3,1,2,2,0,1,4,4,0,4,4,4,4,3,4,4,3,4
15061714,4,4,0,0,0,1,3,3,2,3,2,0,2,4,4,0,4,4,4,4,3,4,4,3,4
15061717,4,4,0,0,2,1,3,4,2,1,2,1,1,4,4,1,4,4,4,3,3,4,4,4,4
15061719,3,3,0,0,0,1,3,4,3,2,2,3,1,4,4,0,4,4,4,1,3,4,4,4,4
15061720,4,4,0,0,0,0,3,3,2,3,2,0,1,4,4,0,4,4,4,4,3,4,4,3,4
15061722,3,NA,0,0,0,0,3,3,1,2,3,1,0,4,4,0,4,4,4,2,3,4,4,3,4
15061723,4,4,0,0,0,1,4,3,1,3,2,0,0,4,4,0,4,4,4,4,3,4,4,3,4
15061724,4,4,0,0,0,1,4,3,1,2,2,1,1,4,4,0,4,4,4,3,3,4,4,3,4
15061725,4,4,0,0,0,1,3,3,2,3,2,0,2,4,4,0,4,4,4,4,3,4,4,3,4
15061726,4,4,0,0,0,1,3,4,2,1,1,3,1,4,4,0,3,3,3,1,3,3,4,4,4
15061729,4,4,0,0,0,2,4,3,1,2,2,1,1,4,4,0,4,4,4,3,3,4,4,3,4
15061733,4,4,0,0,0,2,2,3,2,2,2,0,3,4,4,1,3,2,3,4,3,3,4,3,4
15061734,4,4,0,0,0,2,2,3,2,2,3,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15061735,4,4,0,0,0,1,3,3,2,3,2,0,2,4,4,0,4,4,4,4,3,4,4,3,4
15061736,4,4,0,0,0,2,4,3,1,2,2,1,1,4,4,0,4,4,4,3,3,4,4,3,4
15061737,4,4,0,0,0,2,4,3,1,2,2,1,1,4,4,0,4,4,4,3,3,4,4,3,4
15061738,4,4,0,0,0,2,2,3,2,2,2,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15061740,3,3,0,0,0,2,4,4,2,2,1,0,1,4,4,0,4,4,4,4,3,4,4,4,4
15061744,3,3,1,0,1,2,3,4,2,2,2,1,1,4,3,1,3,3,3,3,3,3,4,4,3
15061747,3,3,0,0,0,1,3,4,3,2,2,3,1,4,4,0,4,4,4,1,3,4,4,4,4
15061751,3,3,1,1,0,1,3,4,1,1,1,1,1,3,3,0,4,4,4,3,3,4,3,4,4
15061752,3,3,0,0,0,2,4,4,2,2,1,0,1,4,4,0,4,4,4,4,3,4,4,4,4
15061753,4,4,0,0,0,2,2,3,2,2,2,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15061754,4,4,0,0,0,1,3,4,0,1,3,3,0,4,4,1,4,4,4,1,3,4,4,4,4
15061755,3,3,0,0,0,2,2,4,2,3,2,2,0,4,4,0,3,3,3,2,3,3,4,4,4
15061756,3,3,0,0,0,2,2,4,2,3,2,2,0,4,4,0,3,3,3,2,3,3,4,4,4
15061757,3,3,0,0,0,3,3,4,2,2,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15061758,4,4,0,0,0,2,2,3,0,2,3,2,1,4,4,0,4,4,4,2,3,4,4,3,4
15061760,4,4,0,0,0,2,4,3,1,2,2,1,1,4,4,0,4,4,4,3,3,4,4,3,4
15061761,3,3,0,0,0,1,3,4,3,2,2,3,1,4,4,0,4,4,4,1,3,4,4,4,4
15061762,4,4,0,0,0,2,4,3,0,2,3,0,1,4,4,0,4,4,4,4,3,4,4,3,4
15061764,4,4,1,0,1,3,3,3,2,3,2,0,1,4,3,0,4,4,4,4,3,4,4,3,3
15061766,4,4,0,0,1,2,4,4,3,2,2,1,0,4,4,0,4,4,4,3,3,4,4,4,4
15061769,4,4,0,0,1,2,3,2,2,3,3,0,2,4,4,0,3,3,3,4,3,3,4,3,4
15061771,4,4,0,0,0,2,2,3,2,2,2,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15061772,4,4,0,0,0,2,2,4,2,2,3,0,1,4,4,1,4,4,4,4,3,4,4,4,4
15061773,4,4,0,0,0,3,3,3,2,3,3,0,1,4,4,0,4,4,4,4,3,4,4,3,4
15061776,4,4,1,1,1,2,3,4,2,2,3,2,1,3,3,1,4,4,4,2,3,4,3,4,3
15061777,3,3,0,0,0,3,3,4,2,2,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15061784,4,4,0,0,0,2,2,3,2,2,3,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15061785,4,4,0,0,2,3,1,4,1,2,1,0,0,4,4,3,4,4,4,4,3,4,4,4,4
15061788,4,4,0,0,0,2,3,4,1,3,3,0,1,4,4,0,3,3,3,4,3,3,4,4,4
15061789,4,4,1,1,1,2,3,4,2,2,3,2,1,3,3,1,4,4,4,2,3,4,3,4,3
15061790,3,3,0,0,0,3,3,4,2,2,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15061795,4,4,0,0,0,2,2,2,1,3,3,1,1,4,4,0,4,4,4,3,3,4,4,2,4
15061797,4,4,0,0,0,2,2,3,2,2,3,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15061798,3,3,0,0,0,0,3,4,0,1,4,3,0,4,4,0,4,4,4,1,3,4,4,4,4
15061799,3,3,0,0,0,3,3,4,2,2,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15061800,4,4,0,0,0,2,2,4,3,2,4,0,0,4,4,0,4,4,4,4,3,4,4,4,4
15061811,4,4,0,0,1,2,3,4,2,1,3,1,0,4,4,0,4,4,4,3,3,4,4,4,4
15061813,4,4,1,1,1,2,3,4,2,2,3,2,1,3,3,1,4,4,4,2,3,4,3,4,3
15061814,4,4,0,0,0,2,1,4,3,1,1,1,1,4,4,1,4,4,4,3,2,4,4,4,4
15061815,4,4,1,1,1,1,3,4,2,1,2,2,0,3,3,0,4,4,4,2,2,4,3,4,3
15061826,3,3,0,0,0,0,3,4,0,1,4,3,0,4,4,0,4,4,4,1,3,4,4,4,4
15061905,4,4,1,1,1,1,3,4,1,2,4,2,2,3,3,1,4,4,4,2,3,4,3,4,3
15061906,4,4,0,0,0,2,2,4,2,1,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15061907,2,2,4,4,4,4,0,2,4,1,0,3,3,0,0,2,3,3,3,1,0,2,0,2,0
15061908,3,3,0,0,0,2,2,3,1,4,2,1,1,4,4,0,NA,4,4,3,3,4,4,3,4
15061909,4,4,1,0,1,2,4,3,1,2,3,2,0,4,3,0,3,3,3,2,3,3,4,3,3
15061910,4,4,1,1,1,1,3,4,2,1,2,2,0,3,3,0,4,4,4,2,3,4,3,4,3
15061911,4,4,2,2,2,2,3,4,1,2,4,2,1,2,2,2,4,4,4,2,3,4,2,4,2
15061915,4,4,2,2,2,2,3,4,1,2,4,2,1,2,2,2,4,4,4,2,3,4,2,4,2
15061917,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15061918,3,3,1,1,0,1,3,4,1,1,1,1,1,3,3,0,4,4,4,3,3,4,3,4,4
15061926,4,4,1,1,1,1,3,4,2,1,2,2,0,3,3,0,4,4,4,2,3,4,3,4,3
15061927,4,4,0,0,0,4,3,4,3,2,2,0,1,4,4,1,4,3,3,3,3,4,4,4,4
15061929,4,4,0,0,0,2,4,3,2,2,3,0,1,4,4,0,4,4,4,4,3,4,4,4,4
15061930,3,3,1,1,0,1,3,4,1,1,1,1,1,3,3,0,4,4,4,3,3,4,3,4,4
15061933,4,4,0,0,0,1,2,4,0,2,4,2,1,4,4,0,4,4,4,2,3,4,4,4,4
15061934,4,4,0,0,0,2,4,3,1,2,2,1,1,4,4,0,4,4,4,3,3,4,4,3,4
15061937,3,3,0,0,1,3,2,3,1,2,2,0,1,4,4,1,4,4,4,4,3,4,4,3,4
15061939,4,4,0,0,0,2,2,3,2,2,3,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15061941,4,4,0,0,0,2,3,4,0,1,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15061944,3,3,0,0,0,1,4,2,2,3,1,0,2,4,4,0,4,4,4,4,3,4,4,2,4
15061945,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15061948,4,4,0,0,0,1,2,4,0,2,4,2,1,4,4,0,4,4,4,2,3,4,4,4,4
15061949,3,3,0,0,0,1,3,4,1,2,3,1,2,4,4,0,4,4,4,3,3,4,4,4,4
15061951,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15061952,4,4,0,0,0,2,4,3,1,2,2,1,1,4,4,0,4,4,4,3,3,4,4,3,4
15061953,4,4,0,0,0,3,3,3,2,2,2,2,1,4,4,0,4,4,4,2,3,4,4,3,4
15061954,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15061957,3,3,0,0,0,2,3,4,0,3,2,1,2,4,4,0,4,4,4,3,3,4,4,4,4
15061958,3,3,0,0,0,3,4,NA,3,3,1,0,2,4,4,0,4,4,4,4,3,4,4,NA,4
15061960,4,4,0,0,0,2,2,4,2,1,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15061961,4,4,0,0,0,3,3,3,2,2,2,2,1,4,4,0,4,4,4,2,3,4,4,3,4
15061964,3,3,0,0,0,1,3,4,3,2,2,3,1,4,4,0,4,4,4,1,3,4,4,4,4
15061965,3,NA,0,0,0,2,3,4,3,2,2,2,1,4,4,NA,4,4,4,2,3,4,4,4,4
15061966,4,4,0,0,0,2,4,2,1,3,3,1,1,4,4,0,4,4,4,3,3,4,4,2,4
15061967,4,4,0,0,0,3,3,4,2,3,3,1,2,4,4,0,4,4,4,3,3,4,4,4,4
15061968,3,3,0,0,0,3,3,4,2,2,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15061969,4,4,1,1,1,1,2,4,2,2,1,3,2,3,3,0,4,4,4,1,3,4,3,4,3
15062036,4,4,0,0,0,1,3,4,0,3,2,2,1,4,4,0,4,4,4,2,3,4,4,4,4
15062038,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15062039,4,4,1,1,1,1,3,4,1,2,4,2,2,3,3,1,4,4,4,2,3,4,3,4,3
15062050,4,4,1,1,0,1,3,3,0,4,3,1,1,3,3,1,4,4,4,3,3,4,3,3,3
15062051,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15062052,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15062053,4,4,1,1,1,1,3,4,1,2,4,2,2,3,3,1,4,4,4,2,2,4,3,4,3
15062063,4,4,0,0,0,1,2,4,0,2,4,2,1,4,4,0,4,4,4,2,3,4,4,4,4
15062067,4,4,1,1,1,1,2,4,2,2,1,3,2,3,3,0,4,4,4,1,3,4,3,4,3
15062069,4,4,0,0,0,2,3,4,1,3,3,0,1,4,4,0,3,4,3,4,3,2,4,4,4
15062071,3,3,0,0,0,1,3,4,2,2,2,3,1,4,4,0,4,4,4,1,3,4,4,4,4
15062080,4,NA,0,1,0,1,2,3,2,2,3,1,2,4,3,NA,NA,4,NA,4,3,4,4,3,3
15062081,4,4,0,0,0,3,2,4,2,1,3,3,1,4,4,1,4,4,4,1,3,4,4,4,4
15062092,4,4,0,0,0,1,2,4,0,2,4,2,1,4,4,0,4,4,4,2,3,4,4,4,4
15062094,4,4,0,0,0,3,3,3,2,2,2,2,1,4,4,0,4,4,4,2,3,4,4,3,4
15062097,4,4,0,0,1,2,3,4,2,1,3,1,0,4,4,0,4,4,4,3,3,4,4,4,4
15062100,4,4,1,1,1,1,2,4,4,2,0,2,1,3,3,0,4,4,4,2,3,4,3,4,3
15062101,4,4,0,0,0,2,3,4,1,3,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15062102,4,4,0,0,0,0,2,4,3,3,4,3,1,4,4,0,4,4,4,1,3,4,4,4,4
15062103,4,4,0,0,0,3,4,2,2,1,1,0,2,4,4,1,2,2,NA,4,3,2,4,2,4
15062105,4,4,0,0,0,3,3,3,2,2,2,2,1,4,4,0,4,4,4,2,3,4,4,3,4
15062106,4,4,0,0,0,2,2,3,2,2,2,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15062107,4,4,0,0,0,3,2,4,0,3,2,2,1,4,4,0,4,4,4,2,3,4,4,4,4
15062108,4,4,0,0,0,2,2,3,2,2,2,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15062109,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15062112,4,4,0,0,0,3,3,3,2,2,2,2,1,4,4,0,4,4,4,2,3,4,4,3,4
15062115,4,4,0,0,0,3,4,3,2,2,2,1,2,4,4,0,4,4,4,3,3,4,4,3,4
15062117,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15062118,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15062119,4,4,0,0,0,3,3,3,1,3,2,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15062122,4,4,0,0,0,2,3,4,2,1,3,0,0,4,4,0,3,3,3,4,3,3,4,4,4
15062124,4,4,1,0,1,3,3,3,2,3,2,0,1,4,3,0,4,4,4,4,3,4,4,3,3
15062126,4,4,0,0,0,3,3,3,2,2,2,2,1,4,4,0,4,4,4,2,3,4,4,3,4
15062133,4,4,0,0,0,2,4,3,0,2,3,0,1,4,4,0,4,4,4,4,3,4,4,3,4
15062136,3,3,0,0,0,1,2,2,4,4,2,0,3,4,4,1,4,4,4,4,3,4,4,2,4
15062139,4,4,0,0,0,1,3,3,2,3,2,0,2,4,4,0,4,4,4,4,3,4,4,3,4
15062143,4,4,0,0,0,2,3,4,1,3,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15062144,4,4,0,0,0,3,3,3,2,2,2,2,1,4,4,0,4,4,4,2,3,4,4,3,4
15062145,4,4,0,0,0,2,3,3,1,3,2,1,0,4,4,1,4,4,4,3,3,4,4,3,4
15062146,4,4,0,0,0,2,2,2,1,3,3,1,1,4,4,0,4,4,4,3,3,4,4,2,4
15062147,4,4,0,0,0,1,3,3,2,3,2,0,2,4,4,0,4,4,4,4,3,4,4,3,4
15062149,4,4,0,0,0,1,3,3,2,3,2,0,2,4,4,0,4,4,4,4,3,4,4,3,4
15062150,4,4,0,0,0,1,3,2,2,4,3,3,1,4,4,0,4,4,4,1,3,4,4,2,4
15062151,4,4,0,0,0,1,2,3,1,3,2,1,1,4,4,0,4,4,4,3,3,4,4,3,4
15062152,4,4,0,0,0,2,2,3,2,2,2,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15062153,4,4,0,0,0,2,2,3,2,2,2,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15062332,3,3,1,1,0,1,3,4,1,1,1,1,1,3,3,0,4,4,4,3,3,4,3,4,4
15062333,3,3,0,0,0,2,3,2,1,3,3,2,2,4,4,0,4,4,4,2,3,4,4,2,4
15062334,3,3,1,1,0,1,3,4,1,1,1,1,1,3,3,0,4,4,4,3,2,4,3,4,4
15062335,3,3,0,0,0,4,2,2,3,4,0,0,2,4,4,0,3,3,3,4,3,3,4,2,4
15062337,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15062338,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15062339,4,4,0,0,0,3,3,2,2,3,1,1,2,4,4,0,4,4,4,3,3,4,4,3,4
15062344,4,4,0,0,0,3,3,3,1,3,2,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15062346,4,4,0,0,1,1,4,3,2,2,1,2,1,4,4,0,4,4,4,2,3,4,4,3,4
15062347,4,4,0,0,0,2,2,4,2,2,2,0,1,4,4,1,4,4,4,4,3,4,4,4,4
15062349,4,4,0,0,1,3,3,3,1,3,2,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15062350,3,3,0,0,0,1,3,4,1,2,3,1,2,4,4,0,4,4,4,3,3,4,4,4,4
15062351,4,4,0,0,0,2,4,3,0,2,3,0,1,4,4,0,4,4,4,4,3,4,4,3,4
15062353,4,4,0,0,0,2,3,4,0,1,3,1,1,4,4,0,4,4,4,3,3,4,4,4,4
15062354,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15062356,4,4,0,0,0,2,2,2,1,3,3,1,1,4,4,0,4,4,4,3,3,4,4,2,4
15062357,4,4,0,0,0,3,3,3,2,2,2,2,1,4,4,0,4,4,4,2,3,4,4,3,4
15062358,4,4,0,0,0,2,2,3,2,2,3,0,3,4,4,1,3,3,3,4,3,3,4,3,4
15062359,4,4,1,1,1,1,4,4,2,2,3,0,0,3,3,0,3,3,3,4,3,4,3,4,3
15062360,4,4,1,1,1,1,2,4,2,2,1,3,2,3,3,0,4,4,4,1,3,4,3,4,3
15062361,3,3,0,0,0,2,2,3,1,4,3,1,1,4,4,0,4,4,4,3,3,4,4,3,4
15062363,4,4,1,1,1,1,3,4,1,2,4,2,2,3,3,1,4,4,4,2,3,4,3,4,3
15062366,3,3,0,0,0,0,3,4,0,1,4,3,0,4,4,0,4,4,4,1,3,4,4,4,4
15062367,4,4,0,0,0,3,4,3,2,2,2,1,2,4,4,0,4,4,4,3,3,4,4,3,4
15062368,4,4,0,0,0,2,3,3,0,2,2,2,2,4,4,0,4,4,4,2,3,4,4,4,4
15062369,4,4,0,0,0,1,3,3,2,3,2,0,2,4,4,0,4,4,4,4,3,4,4,3,4
15062371,3,3,1,1,0,1,3,4,1,1,1,1,1,3,3,0,4,4,4,3,3,4,3,4,4
