Prefix,HCL_component,Traits,Models,Predictive_ability
PriTuber,H,PriTuber.LCH.H,GBLUP,0.395
PriTuber,H,PriTuber.LCH.H,GBLUP,0.361
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.393
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.411
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.305
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.347
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.436
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.417
PriTuber,H,PriTuber.LCH.H,RKHS,0.415
PriTuber,H,PriTuber.LCH.H,RKHS,0.34
PriTuber,H,PriTuber.LCH.H,RKHS,0.517
PriTuber,H,PriTuber.LCH.H,RKHS,0.408
PriTuber,H,PriTuber.LCH.H,RKHS,0.464
PriTuber,H,PriTuber.LCH.H,RKHS,0.308
PriTuber,L,PriTuber.LCH.L,BA,0.573
PriTuber,L,PriTuber.LCH.L,BA,0.447
PriTuber,L,PriTuber.LCH.L,BA,0.498
PriTuber,L,PriTuber.LCH.L,BA,0.519
PriTuber,L,PriTuber.LCH.L,BA,0.489
PriTuber,L,PriTuber.LCH.L,BA,0.408
PriTuber,L,PriTuber.LCH.L,BB,0.488
PriTuber,L,PriTuber.LCH.L,BB,0.521
PriTuber,L,PriTuber.LCH.L,BB,0.431
PriTuber,L,PriTuber.LCH.L,BB,0.529
PriTuber,L,PriTuber.LCH.L,BB,0.352
PriTuber,L,PriTuber.LCH.L,BB,0.587
PriTuber,L,PriTuber.LCH.L,BC,0.457
PriTuber,L,PriTuber.LCH.L,BC,0.517
PriTuber,L,PriTuber.LCH.L,BC,0.511
PriTuber,L,PriTuber.LCH.L,BC,0.463
PriTuber,L,PriTuber.LCH.L,BC,0.52
PriTuber,L,PriTuber.LCH.L,BC,0.456
PriTuber,L,PriTuber.LCH.L,BL,0.363
PriTuber,L,PriTuber.LCH.L,BL,0.444
PriTuber,L,PriTuber.LCH.L,BL,0.567
PriTuber,L,PriTuber.LCH.L,BL,0.477
PriTuber,L,PriTuber.LCH.L,BL,0.546
PriTuber,L,PriTuber.LCH.L,BL,0.404
PriTuber,L,PriTuber.LCH.L,BRR,0.442
PriTuber,L,PriTuber.LCH.L,BRR,0.58
PriTuber,L,PriTuber.LCH.L,BRR,0.392
PriTuber,L,PriTuber.LCH.L,BRR,0.49
PriTuber,L,PriTuber.LCH.L,BRR,0.47
PriTuber,L,PriTuber.LCH.L,BRR,0.51
PriTuber,L,PriTuber.LCH.L,GBLUP,0.538
PriTuber,L,PriTuber.LCH.L,GBLUP,0.416
PriTuber,L,PriTuber.LCH.L,GBLUP,0.401
PriTuber,L,PriTuber.LCH.L,GBLUP,0.458
PriTuber,L,PriTuber.LCH.L,GBLUP,0.473
PriTuber,L,PriTuber.LCH.L,GBLUP,0.54
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.489
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.513
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.499
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.528
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.433
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.5
PriTuber,L,PriTuber.LCH.L,RKHS,0.465
PriTuber,L,PriTuber.LCH.L,RKHS,0.47
PriTuber,L,PriTuber.LCH.L,RKHS,0.52
PriTuber,L,PriTuber.LCH.L,RKHS,0.489
PriTuber,L,PriTuber.LCH.L,RKHS,0.523
PriTuber,L,PriTuber.LCH.L,RKHS,0.546
Pulpa,C,Pulpa.LCH.C,BA,0.411
Pulpa,C,Pulpa.LCH.C,BA,0.384
Pulpa,C,Pulpa.LCH.C,BA,0.51
Pulpa,C,Pulpa.LCH.C,BA,0.444
Pulpa,C,Pulpa.LCH.C,BA,0.409
Pulpa,C,Pulpa.LCH.C,BA,0.514
Pulpa,C,Pulpa.LCH.C,BB,0.509
Pulpa,C,Pulpa.LCH.C,BB,0.527
Pulpa,C,Pulpa.LCH.C,BB,0.422
Pulpa,C,Pulpa.LCH.C,BB,0.571
Pulpa,C,Pulpa.LCH.C,BB,0.356
Pulpa,C,Pulpa.LCH.C,BB,0.444
Pulpa,C,Pulpa.LCH.C,BC,0.415
Pulpa,C,Pulpa.LCH.C,BC,0.466
Pulpa,C,Pulpa.LCH.C,BC,0.487
Pulpa,C,Pulpa.LCH.C,BC,0.463
Pulpa,C,Pulpa.LCH.C,BC,0.516
Pulpa,C,Pulpa.LCH.C,BC,0.353
Pulpa,C,Pulpa.LCH.C,BL,0.466
Pulpa,C,Pulpa.LCH.C,BL,0.333
Pulpa,C,Pulpa.LCH.C,BL,0.462
Pulpa,C,Pulpa.LCH.C,BL,0.384
Pulpa,C,Pulpa.LCH.C,BL,0.433
Pulpa,C,Pulpa.LCH.C,BL,0.534
Pulpa,C,Pulpa.LCH.C,BRR,0.484
Pulpa,C,Pulpa.LCH.C,BRR,0.428
Pulpa,C,Pulpa.LCH.C,BRR,0.392
Pulpa,C,Pulpa.LCH.C,BRR,0.365
Pulpa,C,Pulpa.LCH.C,BRR,0.412
Pulpa,C,Pulpa.LCH.C,BRR,0.581
Pulpa,C,Pulpa.LCH.C,GBLUP,0.561
Pulpa,C,Pulpa.LCH.C,GBLUP,0.291
Pulpa,C,Pulpa.LCH.C,GBLUP,0.382
Pulpa,C,Pulpa.LCH.C,GBLUP,0.399
Pulpa,C,Pulpa.LCH.C,GBLUP,0.408
Pulpa,C,Pulpa.LCH.C,GBLUP,0.488
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.434
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.519
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.445
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.464
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.509
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.352
Pulpa,C,Pulpa.LCH.C,RKHS,0.367
Pulpa,C,Pulpa.LCH.C,RKHS,0.447
Pulpa,C,Pulpa.LCH.C,RKHS,0.48
Pulpa,C,Pulpa.LCH.C,RKHS,0.527
Pulpa,C,Pulpa.LCH.C,RKHS,0.459
Pulpa,C,Pulpa.LCH.C,RKHS,0.504
Pulpa,H,Pulpa.LCH.H,BA,0.265
Pulpa,H,Pulpa.LCH.H,BA,0.365
Pulpa,H,Pulpa.LCH.H,BA,0.266
Pulpa,H,Pulpa.LCH.H,BA,0.43
Pulpa,H,Pulpa.LCH.H,BA,0.235
Pulpa,H,Pulpa.LCH.H,BA,0.228
Pulpa,H,Pulpa.LCH.H,BB,0.401
Pulpa,H,Pulpa.LCH.H,BB,0.202
Pulpa,H,Pulpa.LCH.H,BB,0.111
Pulpa,H,Pulpa.LCH.H,BB,0.124
Pulpa,H,Pulpa.LCH.H,BB,0.106
Pulpa,H,Pulpa.LCH.H,BB,0.35
Pulpa,H,Pulpa.LCH.H,BC,0.415
Pulpa,H,Pulpa.LCH.H,BC,0.213
Pulpa,H,Pulpa.LCH.H,BC,0.237
Pulpa,H,Pulpa.LCH.H,BC,0.409
Pulpa,H,Pulpa.LCH.H,BC,0.218
Pulpa,H,Pulpa.LCH.H,BC,0.27
Pulpa,H,Pulpa.LCH.H,BL,0.349
Pulpa,H,Pulpa.LCH.H,BL,0.26
Pulpa,H,Pulpa.LCH.H,BL,0.278
Pulpa,H,Pulpa.LCH.H,BL,0.15
Pulpa,H,Pulpa.LCH.H,BL,0.287
Pulpa,H,Pulpa.LCH.H,BL,0.408
Pulpa,H,Pulpa.LCH.H,BRR,0.227
Pulpa,H,Pulpa.LCH.H,BRR,0.424
Pulpa,H,Pulpa.LCH.H,BRR,0.28
Pulpa,H,Pulpa.LCH.H,BRR,0.341
Pulpa,H,Pulpa.LCH.H,BRR,0.226
Pulpa,H,Pulpa.LCH.H,BRR,0.412
Pulpa,H,Pulpa.LCH.H,GBLUP,0.226
Pulpa,H,Pulpa.LCH.H,GBLUP,0.421
Pulpa,H,Pulpa.LCH.H,GBLUP,0.249
Pulpa,H,Pulpa.LCH.H,GBLUP,0.425
Pulpa,H,Pulpa.LCH.H,GBLUP,0.277
Pulpa,H,Pulpa.LCH.H,GBLUP,0.344
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.261
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.348
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.233
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.406
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.184
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.244
Pulpa,H,Pulpa.LCH.H,RKHS,0.246
Pulpa,H,Pulpa.LCH.H,RKHS,0.263
Pulpa,H,Pulpa.LCH.H,RKHS,0.345
Pulpa,H,Pulpa.LCH.H,RKHS,0.45
Pulpa,H,Pulpa.LCH.H,RKHS,0.262
Pulpa,H,Pulpa.LCH.H,RKHS,0.244
Pulpa,L,Pulpa.LCH.L,BA,0.455
Pulpa,L,Pulpa.LCH.L,BA,0.441
Pulpa,L,Pulpa.LCH.L,BA,0.357
Pulpa,L,Pulpa.LCH.L,BA,0.423
Pulpa,L,Pulpa.LCH.L,BA,0.458
Pulpa,L,Pulpa.LCH.L,BA,0.501
Pulpa,L,Pulpa.LCH.L,BB,0.44
Pulpa,L,Pulpa.LCH.L,BB,0.467
Pulpa,L,Pulpa.LCH.L,BB,0.412
Pulpa,L,Pulpa.LCH.L,BB,0.483
Pulpa,L,Pulpa.LCH.L,BB,0.573
Pulpa,L,Pulpa.LCH.L,BB,0.354
Pulpa,L,Pulpa.LCH.L,BC,0.395
Pulpa,L,Pulpa.LCH.L,BC,0.404
Pulpa,L,Pulpa.LCH.L,BC,0.417
Pulpa,L,Pulpa.LCH.L,BC,0.422
Pulpa,L,Pulpa.LCH.L,BC,0.484
Pulpa,L,Pulpa.LCH.L,BC,0.462
Pulpa,L,Pulpa.LCH.L,BL,0.391
Pulpa,L,Pulpa.LCH.L,BL,0.47
Pulpa,L,Pulpa.LCH.L,BL,0.352
Pulpa,L,Pulpa.LCH.L,BL,0.431
Pulpa,L,Pulpa.LCH.L,BL,0.414
Pulpa,L,Pulpa.LCH.L,BL,0.466
Pulpa,L,Pulpa.LCH.L,BRR,0.298
Pulpa,L,Pulpa.LCH.L,BRR,0.47
Pulpa,L,Pulpa.LCH.L,BRR,0.447
Pulpa,L,Pulpa.LCH.L,BRR,0.345
Pulpa,L,Pulpa.LCH.L,BRR,0.452
Pulpa,L,Pulpa.LCH.L,BRR,0.441
Pulpa,L,Pulpa.LCH.L,GBLUP,0.459
Pulpa,L,Pulpa.LCH.L,GBLUP,0.404
Pulpa,L,Pulpa.LCH.L,GBLUP,0.455
Pulpa,L,Pulpa.LCH.L,GBLUP,0.312
Pulpa,L,Pulpa.LCH.L,GBLUP,0.315
Pulpa,L,Pulpa.LCH.L,GBLUP,0.506
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.361
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.427
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.483
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.398
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.376
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.438
Pulpa,L,Pulpa.LCH.L,RKHS,0.448
Pulpa,L,Pulpa.LCH.L,RKHS,0.301
Pulpa,L,Pulpa.LCH.L,RKHS,0.537
Pulpa,L,Pulpa.LCH.L,RKHS,0.526
Pulpa,L,Pulpa.LCH.L,RKHS,0.43
Pulpa,L,Pulpa.LCH.L,RKHS,0.449
SecBrote,C,SecBrote.LCH.C,BA,0.086
SecBrote,C,SecBrote.LCH.C,BA,0.213
SecBrote,C,SecBrote.LCH.C,BA,0.307
SecBrote,C,SecBrote.LCH.C,BA,0.089
SecBrote,C,SecBrote.LCH.C,BA,0.151
SecBrote,C,SecBrote.LCH.C,BA,0.165
SecBrote,C,SecBrote.LCH.C,BB,0.381
SecBrote,C,SecBrote.LCH.C,BB,0.196
SecBrote,C,SecBrote.LCH.C,BB,0.124
SecBrote,C,SecBrote.LCH.C,BB,0.284
SecBrote,C,SecBrote.LCH.C,BB,0.184
SecBrote,C,SecBrote.LCH.C,BB,0.131
SecBrote,C,SecBrote.LCH.C,BC,0.248
SecBrote,C,SecBrote.LCH.C,BC,0.124
SecBrote,C,SecBrote.LCH.C,BC,0.18
SecBrote,C,SecBrote.LCH.C,BC,0.2
SecBrote,C,SecBrote.LCH.C,BC,-0.086
SecBrote,C,SecBrote.LCH.C,BC,0.185
SecBrote,C,SecBrote.LCH.C,BL,0.052
SecBrote,C,SecBrote.LCH.C,BL,0.33
SecBrote,C,SecBrote.LCH.C,BL,0.217
SecBrote,C,SecBrote.LCH.C,BL,0.094
SecBrote,C,SecBrote.LCH.C,BL,0.195
SecBrote,C,SecBrote.LCH.C,BL,-0.037
SecBrote,C,SecBrote.LCH.C,BRR,0.104
SecBrote,C,SecBrote.LCH.C,BRR,0.188
SecBrote,C,SecBrote.LCH.C,BRR,0.25
SecBrote,C,SecBrote.LCH.C,BRR,0.232
SecBrote,C,SecBrote.LCH.C,BRR,0.229
SecBrote,C,SecBrote.LCH.C,BRR,0.041
SecBrote,C,SecBrote.LCH.C,GBLUP,-0.022
SecBrote,C,SecBrote.LCH.C,GBLUP,0.258
SecBrote,C,SecBrote.LCH.C,GBLUP,0.152
SecBrote,C,SecBrote.LCH.C,GBLUP,0.056
SecBrote,C,SecBrote.LCH.C,GBLUP,0.309
SecBrote,C,SecBrote.LCH.C,GBLUP,0.139
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.088
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.005
SecBrote,C,SecBrote.LCH.C,EGBLUP,-0.001
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.238
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.2
SecBrote,C,SecBrote.LCH.C,EGBLUP,-0.053
SecBrote,C,SecBrote.LCH.C,RKHS,0.022
SecBrote,C,SecBrote.LCH.C,RKHS,0.21
SecBrote,C,SecBrote.LCH.C,RKHS,0.341
SecBrote,C,SecBrote.LCH.C,RKHS,0.104
SecBrote,C,SecBrote.LCH.C,RKHS,0.213
SecBrote,C,SecBrote.LCH.C,RKHS,0.189
SecBrote,H,SecBrote.LCH.H,BA,0.187
SecBrote,H,SecBrote.LCH.H,BA,0.135
SecBrote,H,SecBrote.LCH.H,BA,0.139
SecBrote,H,SecBrote.LCH.H,BA,0.157
SecBrote,H,SecBrote.LCH.H,BA,0.212
SecBrote,H,SecBrote.LCH.H,BA,0.123
SecBrote,H,SecBrote.LCH.H,BB,0.174
SecBrote,H,SecBrote.LCH.H,BB,0.081
SecBrote,H,SecBrote.LCH.H,BB,0.188
SecBrote,H,SecBrote.LCH.H,BB,0.149
SecBrote,H,SecBrote.LCH.H,BB,0.269
SecBrote,H,SecBrote.LCH.H,BB,0.079
SecBrote,H,SecBrote.LCH.H,BC,0.157
SecBrote,H,SecBrote.LCH.H,BC,0.189
SecBrote,H,SecBrote.LCH.H,BC,0.304
SecBrote,H,SecBrote.LCH.H,BC,0.13
SecBrote,H,SecBrote.LCH.H,BC,0.197
SecBrote,H,SecBrote.LCH.H,BC,0.21
SecBrote,H,SecBrote.LCH.H,BL,0.17
SecBrote,H,SecBrote.LCH.H,BL,0.237
SecBrote,H,SecBrote.LCH.H,BL,0.203
SecBrote,H,SecBrote.LCH.H,BL,0.158
SecBrote,H,SecBrote.LCH.H,BL,0.222
SecBrote,H,SecBrote.LCH.H,BL,0.184
SecBrote,H,SecBrote.LCH.H,BRR,0.172
SecBrote,H,SecBrote.LCH.H,BRR,0.19
SecBrote,H,SecBrote.LCH.H,BRR,0.221
SecBrote,H,SecBrote.LCH.H,BRR,0.065
SecBrote,H,SecBrote.LCH.H,BRR,0.192
SecBrote,H,SecBrote.LCH.H,BRR,0.149
SecBrote,H,SecBrote.LCH.H,GBLUP,0.2
SecBrote,H,SecBrote.LCH.H,GBLUP,0.083
SecBrote,H,SecBrote.LCH.H,GBLUP,0.214
SecBrote,H,SecBrote.LCH.H,GBLUP,0.241
SecBrote,H,SecBrote.LCH.H,GBLUP,0.078
SecBrote,H,SecBrote.LCH.H,GBLUP,0.101
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.119
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.122
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.181
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.256
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.185
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.225
SecBrote,H,SecBrote.LCH.H,RKHS,0.268
SecBrote,H,SecBrote.LCH.H,RKHS,0.309
SecBrote,H,SecBrote.LCH.H,RKHS,0.212
SecBrote,H,SecBrote.LCH.H,RKHS,0.146
SecBrote,H,SecBrote.LCH.H,RKHS,0.234
SecBrote,H,SecBrote.LCH.H,RKHS,0.206
SecBrote,L,SecBrote.LCH.L,BA,0.228
SecBrote,L,SecBrote.LCH.L,BA,0.266
SecBrote,L,SecBrote.LCH.L,BA,0.057
SecBrote,L,SecBrote.LCH.L,BA,0.138
SecBrote,L,SecBrote.LCH.L,BA,0.327
SecBrote,L,SecBrote.LCH.L,BA,0.277
SecBrote,L,SecBrote.LCH.L,BB,0.15
SecBrote,L,SecBrote.LCH.L,BB,0.302
SecBrote,L,SecBrote.LCH.L,BB,0.356
SecBrote,L,SecBrote.LCH.L,BB,0.276
SecBrote,L,SecBrote.LCH.L,BB,0.171
SecBrote,L,SecBrote.LCH.L,BB,0.397
SecBrote,L,SecBrote.LCH.L,BC,0.374
SecBrote,L,SecBrote.LCH.L,BC,0.172
SecBrote,L,SecBrote.LCH.L,BC,0.249
SecBrote,L,SecBrote.LCH.L,BC,0.254
SecBrote,L,SecBrote.LCH.L,BC,0.324
SecBrote,L,SecBrote.LCH.L,BC,-0.016
SecBrote,L,SecBrote.LCH.L,BL,0.342
SecBrote,L,SecBrote.LCH.L,BL,0.143
SecBrote,L,SecBrote.LCH.L,BL,0.29
SecBrote,L,SecBrote.LCH.L,BL,0.264
SecBrote,L,SecBrote.LCH.L,BL,0.222
SecBrote,L,SecBrote.LCH.L,BL,0.334
SecBrote,L,SecBrote.LCH.L,BRR,0.2
SecBrote,L,SecBrote.LCH.L,BRR,0.207
SecBrote,L,SecBrote.LCH.L,BRR,0.292
SecBrote,L,SecBrote.LCH.L,BRR,0.284
SecBrote,L,SecBrote.LCH.L,BRR,0.175
SecBrote,L,SecBrote.LCH.L,BRR,0.275
SecBrote,L,SecBrote.LCH.L,GBLUP,0.274
SecBrote,L,SecBrote.LCH.L,GBLUP,0.1
SecBrote,L,SecBrote.LCH.L,GBLUP,0.319
SecBrote,L,SecBrote.LCH.L,GBLUP,0.233
SecBrote,L,SecBrote.LCH.L,GBLUP,0.239
SecBrote,L,SecBrote.LCH.L,GBLUP,0.348
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.222
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.321
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.266
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.017
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.259
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.433
SecBrote,L,SecBrote.LCH.L,RKHS,0.353
SecBrote,L,SecBrote.LCH.L,RKHS,0.164
SecBrote,L,SecBrote.LCH.L,RKHS,0.254
SecBrote,L,SecBrote.LCH.L,RKHS,0.221
SecBrote,L,SecBrote.LCH.L,RKHS,0.085
SecBrote,L,SecBrote.LCH.L,RKHS,0.228
SecTuber,C,SecTuber.LCH.C,BA,0.206
SecTuber,C,SecTuber.LCH.C,BA,0.2
SecTuber,C,SecTuber.LCH.C,BA,0.187
SecTuber,C,SecTuber.LCH.C,BA,0.126
SecTuber,C,SecTuber.LCH.C,BA,0.218
SecTuber,C,SecTuber.LCH.C,BA,0.166
SecTuber,C,SecTuber.LCH.C,BB,0.096
SecTuber,C,SecTuber.LCH.C,BB,0.084
SecTuber,C,SecTuber.LCH.C,BB,0.111
SecTuber,C,SecTuber.LCH.C,BB,0.105
SecTuber,C,SecTuber.LCH.C,BB,0.349
SecTuber,C,SecTuber.LCH.C,BB,0.075
SecTuber,C,SecTuber.LCH.C,BC,0.232
SecTuber,C,SecTuber.LCH.C,BC,0.152
SecTuber,C,SecTuber.LCH.C,BC,0.198
SecTuber,C,SecTuber.LCH.C,BC,0.166
SecTuber,C,SecTuber.LCH.C,BC,0.176
SecTuber,C,SecTuber.LCH.C,BC,0.066
SecTuber,C,SecTuber.LCH.C,BL,0.232
SecTuber,C,SecTuber.LCH.C,BL,0.165
SecTuber,C,SecTuber.LCH.C,BL,0.299
SecTuber,C,SecTuber.LCH.C,BL,0.139
SecTuber,C,SecTuber.LCH.C,BL,0.209
SecTuber,C,SecTuber.LCH.C,BL,0.21
SecTuber,C,SecTuber.LCH.C,BRR,0.154
SecTuber,C,SecTuber.LCH.C,BRR,0.169
SecTuber,C,SecTuber.LCH.C,BRR,0.232
SecTuber,C,SecTuber.LCH.C,BRR,0.188
SecTuber,C,SecTuber.LCH.C,BRR,0.149
SecTuber,C,SecTuber.LCH.C,BRR,0.309
SecTuber,C,SecTuber.LCH.C,GBLUP,0.203
SecTuber,C,SecTuber.LCH.C,GBLUP,0.197
SecTuber,C,SecTuber.LCH.C,GBLUP,0.092
SecTuber,C,SecTuber.LCH.C,GBLUP,0.089
SecTuber,C,SecTuber.LCH.C,GBLUP,0.206
SecTuber,C,SecTuber.LCH.C,GBLUP,0.134
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.143
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.131
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.063
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.06
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.128
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.156
SecTuber,C,SecTuber.LCH.C,RKHS,0.228
SecTuber,C,SecTuber.LCH.C,RKHS,0.215
SecTuber,C,SecTuber.LCH.C,RKHS,0.091
SecTuber,C,SecTuber.LCH.C,RKHS,0.247
SecTuber,C,SecTuber.LCH.C,RKHS,0.165
SecTuber,C,SecTuber.LCH.C,RKHS,0.262
SecTuber,H,SecTuber.LCH.H,BA,0.126
SecTuber,H,SecTuber.LCH.H,BA,0.258
SecTuber,H,SecTuber.LCH.H,BA,0.253
SecTuber,H,SecTuber.LCH.H,BA,0.107
SecTuber,H,SecTuber.LCH.H,BA,0.276
SecTuber,H,SecTuber.LCH.H,BA,0.264
SecTuber,H,SecTuber.LCH.H,BB,0.127
SecTuber,H,SecTuber.LCH.H,BB,0.17
SecTuber,H,SecTuber.LCH.H,BB,0.195
SecTuber,H,SecTuber.LCH.H,BB,0.201
SecTuber,H,SecTuber.LCH.H,BB,0.171
SecTuber,H,SecTuber.LCH.H,BB,0.222
SecTuber,H,SecTuber.LCH.H,BC,0.295
SecTuber,H,SecTuber.LCH.H,BC,0.129
SecTuber,H,SecTuber.LCH.H,BC,0.066
SecTuber,H,SecTuber.LCH.H,BC,0.087
SecTuber,H,SecTuber.LCH.H,BC,0.221
SecTuber,H,SecTuber.LCH.H,BC,0.16
SecTuber,H,SecTuber.LCH.H,BL,0.178
SecTuber,H,SecTuber.LCH.H,BL,0.172
SecTuber,H,SecTuber.LCH.H,BL,0.189
SecTuber,H,SecTuber.LCH.H,BL,0.222
SecTuber,H,SecTuber.LCH.H,BL,0.214
SecTuber,H,SecTuber.LCH.H,BL,0.283
SecTuber,H,SecTuber.LCH.H,BRR,0.107
SecTuber,H,SecTuber.LCH.H,BRR,0.175
SecTuber,H,SecTuber.LCH.H,BRR,0.057
SecTuber,H,SecTuber.LCH.H,BRR,0.213
SecTuber,H,SecTuber.LCH.H,BRR,0.16
SecTuber,H,SecTuber.LCH.H,BRR,0.234
SecTuber,H,SecTuber.LCH.H,GBLUP,0.139
SecTuber,H,SecTuber.LCH.H,GBLUP,0.161
SecTuber,H,SecTuber.LCH.H,GBLUP,0.214
SecTuber,H,SecTuber.LCH.H,GBLUP,0.154
SecTuber,H,SecTuber.LCH.H,GBLUP,0.2
SecTuber,H,SecTuber.LCH.H,GBLUP,0.188
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.149
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.288
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.239
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.131
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.316
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.297
SecTuber,H,SecTuber.LCH.H,RKHS,0.177
SecTuber,H,SecTuber.LCH.H,RKHS,0.101
SecTuber,H,SecTuber.LCH.H,RKHS,0.138
SecTuber,H,SecTuber.LCH.H,RKHS,0.138
SecTuber,H,SecTuber.LCH.H,RKHS,0.186
SecTuber,H,SecTuber.LCH.H,RKHS,0.391
SecTuber,L,SecTuber.LCH.L,BA,0.303
SecTuber,L,SecTuber.LCH.L,BA,0.299
SecTuber,L,SecTuber.LCH.L,BA,0.373
SecTuber,L,SecTuber.LCH.L,BA,0.376
SecTuber,L,SecTuber.LCH.L,BA,0.225
SecTuber,L,SecTuber.LCH.L,BA,0.388
SecTuber,L,SecTuber.LCH.L,BB,0.302
SecTuber,L,SecTuber.LCH.L,BB,0.256
SecTuber,L,SecTuber.LCH.L,BB,0.322
SecTuber,L,SecTuber.LCH.L,BB,0.392
SecTuber,L,SecTuber.LCH.L,BB,0.268
SecTuber,L,SecTuber.LCH.L,BB,0.289
SecTuber,L,SecTuber.LCH.L,BC,0.348
SecTuber,L,SecTuber.LCH.L,BC,0.384
SecTuber,L,SecTuber.LCH.L,BC,0.382
SecTuber,L,SecTuber.LCH.L,BC,0.44
SecTuber,L,SecTuber.LCH.L,BC,0.321
SecTuber,L,SecTuber.LCH.L,BC,0.193
SecTuber,L,SecTuber.LCH.L,BL,0.322
SecTuber,L,SecTuber.LCH.L,BL,0.286
SecTuber,L,SecTuber.LCH.L,BL,0.351
SecTuber,L,SecTuber.LCH.L,BL,0.4
SecTuber,L,SecTuber.LCH.L,BL,0.283
SecTuber,L,SecTuber.LCH.L,BL,0.412
SecTuber,L,SecTuber.LCH.L,BRR,0.287
SecTuber,L,SecTuber.LCH.L,BRR,0.393
SecTuber,L,SecTuber.LCH.L,BRR,0.34
SecTuber,L,SecTuber.LCH.L,BRR,0.298
SecTuber,L,SecTuber.LCH.L,BRR,0.414
SecTuber,L,SecTuber.LCH.L,BRR,0.316
SecTuber,L,SecTuber.LCH.L,GBLUP,0.387
SecTuber,L,SecTuber.LCH.L,GBLUP,0.326
SecTuber,L,SecTuber.LCH.L,GBLUP,0.296
SecTuber,L,SecTuber.LCH.L,GBLUP,0.416
SecTuber,L,SecTuber.LCH.L,GBLUP,0.34
SecTuber,L,SecTuber.LCH.L,GBLUP,0.399
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.368
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.368
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.321
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.307
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.362
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.351
SecTuber,L,SecTuber.LCH.L,RKHS,0.323
SecTuber,L,SecTuber.LCH.L,RKHS,0.337
SecTuber,L,SecTuber.LCH.L,RKHS,0.354
SecTuber,L,SecTuber.LCH.L,RKHS,0.291
SecTuber,L,SecTuber.LCH.L,RKHS,0.354
