SAMPLES,c1_10924,c1_11495,c1_11920,c1_12108,c1_12152,c1_13135,c1_13863,c1_14992,c1_15218,c1_15485,c1_16695,c1_216,c1_4464,c1_449,c1_7192,c1_7964,c1_8763,c1_9619,c2_10683,c2_10692,c2_12720,c2_17060,c2_18549,c2_21309,c2_21318,c2_21572,c2_21577,c2_24,c2_26167,c2_28697,c2_30288,c2_31042,c2_31181,c2_32056,c2_33314,c2_36650,c2_39191,c2_45698,c2_49265,c2_50283,c2_50324,c2_51051,c2_52205,c2_54613,c2_55240,c2_6683,c2_689,c2_8253,c2_8867,c2_9892
15061411,4,0,0,4,4,0,4,3,1,1,3,4,2,4,2,4,1,4,4,4,3,0,4,4,3,0,0,1,2,3,2,0,4,4,0,4,4,2,0,4,4,4,0,0,4,4,3,2,4,0
15061414,4,0,1,4,4,0,4,4,1,0,3,3,1,3,2,3,2,4,4,4,3,1,4,4,4,1,1,4,1,3,2,1,4,4,0,4,4,2,1,4,4,4,0,0,3,4,4,2,4,1
15061415,4,0,1,4,3,0,4,3,2,1,2,1,3,2,3,3,1,3,4,4,3,2,4,4,3,1,1,0,2,3,1,0,4,3,0,4,4,3,2,4,4,3,1,0,3,4,3,2,4,0
15061417,4,0,1,4,4,0,4,4,1,0,3,3,1,3,2,3,2,4,4,4,3,1,4,4,4,1,1,4,1,3,2,1,4,4,0,4,4,2,1,4,4,4,0,0,3,4,4,2,4,1
15061418,4,0,1,4,4,0,4,4,1,0,3,3,1,3,2,3,2,4,4,4,3,1,4,4,4,1,1,4,1,3,2,1,4,4,0,4,4,2,1,4,4,4,0,0,3,4,4,2,4,1
15061419,4,0,1,4,4,0,4,2,1,2,3,1,3,3,2,3,1,4,4,4,1,2,4,4,4,1,1,3,2,3,1,2,4,4,0,4,4,3,0,3,3,4,0,0,2,4,4,0,4,2
15061420,3,0,1,4,1,1,4,2,0,0,2,2,2,3,3,0,2,3,3,3,2,3,1,4,3,2,2,3,4,2,3,1,NA,3,2,3,4,1,0,4,4,2,0,0,2,3,3,1,3,1
15061421,4,0,3,4,4,0,4,3,1,3,3,1,3,2,2,1,1,3,4,4,3,3,4,4,4,0,0,1,1,3,2,1,4,3,0,4,4,3,0,4,4,3,0,0,2,4,4,1,4,1
15061422,4,0,1,4,4,0,4,4,1,0,3,1,3,1,4,3,3,4,3,2,1,2,4,4,4,0,0,3,3,1,2,0,4,4,0,4,4,2,0,4,4,4,0,0,1,4,4,1,4,0
15061423,4,0,1,4,4,0,4,4,1,0,3,1,3,1,4,3,3,4,3,2,1,2,4,4,4,0,0,2,3,1,2,0,4,4,0,4,4,3,0,4,4,4,0,0,1,4,4,1,4,0
15061424,4,0,1,4,4,0,4,3,2,0,4,3,3,3,2,1,1,4,3,3,2,2,4,4,4,2,2,2,2,1,1,0,4,4,0,4,4,1,0,4,4,4,0,0,3,4,4,3,4,0
15061425,4,0,0,4,4,0,4,2,1,3,3,3,3,3,1,2,1,4,4,4,1,2,4,4,4,2,2,2,1,3,2,0,4,4,0,4,4,2,1,4,4,4,0,0,1,4,4,1,4,0
15061430,4,0,0,4,4,0,4,2,1,3,3,3,3,3,1,2,1,4,4,4,1,2,4,4,4,2,2,1,1,3,2,0,4,4,0,4,4,2,1,4,4,4,0,0,1,4,4,1,4,0
15061434,4,0,1,4,3,0,4,3,2,1,2,1,3,2,3,3,1,3,4,4,3,2,4,4,3,1,1,0,2,3,1,0,4,3,0,4,4,3,2,4,4,3,1,0,3,4,3,2,4,0
15061435,4,0,1,4,4,0,4,3,1,1,2,3,3,3,2,4,2,4,4,4,2,2,4,4,4,0,0,3,2,3,1,0,4,3,0,4,4,2,1,4,4,4,0,0,2,4,4,1,4,1
15061436,4,0,1,4,3,1,3,2,2,1,3,2,3,4,3,4,2,4,4,4,1,2,4,4,4,0,0,2,1,2,1,1,4,4,0,4,4,2,0,1,2,3,0,0,3,4,4,1,3,1
15061437,4,0,0,4,4,0,4,4,1,1,4,3,2,3,1,4,1,4,3,3,3,2,4,4,3,0,0,0,2,3,1,0,4,4,0,4,3,2,0,1,2,3,0,0,4,4,3,0,4,0
15061438,4,0,1,4,4,0,4,4,1,0,3,3,1,3,2,3,2,4,4,4,3,1,4,4,4,1,1,4,1,3,2,1,4,4,0,4,4,2,1,4,4,4,0,0,3,4,4,2,4,1
15061439,4,0,0,4,4,0,4,4,1,1,4,3,2,3,1,4,1,4,3,3,3,2,4,4,3,0,0,0,2,3,1,0,4,4,0,4,3,2,0,2,2,3,0,0,4,4,3,0,4,0
15061441,4,0,2,4,4,0,4,3,2,2,3,3,2,4,4,3,3,4,4,4,3,2,4,4,4,1,1,3,1,2,1,1,4,4,0,4,4,1,0,4,4,4,0,0,3,4,4,0,4,1
15061442,4,0,0,4,4,0,4,3,1,1,3,4,2,4,2,4,1,4,4,4,3,0,4,4,3,0,0,1,2,3,2,0,4,4,0,4,4,2,0,4,4,4,0,0,4,4,3,2,4,0
15061443,4,0,1,4,3,1,3,2,2,1,3,2,3,4,3,4,2,4,4,4,1,2,4,4,4,0,0,2,1,2,1,1,4,4,0,4,4,2,0,2,2,3,0,0,3,4,4,1,3,1
15061444,4,0,1,4,4,0,4,3,1,1,3,3,3,3,3,4,0,4,3,3,3,2,4,4,4,1,1,2,2,4,2,0,4,4,0,4,4,1,0,4,4,4,0,0,2,4,4,0,4,0
15061445,4,0,1,4,4,0,4,3,2,2,3,3,2,4,4,3,3,4,4,4,3,2,4,4,4,1,1,3,1,2,1,1,4,4,0,4,4,1,0,4,4,4,0,0,3,4,4,0,4,1
15061447,4,NA,1,4,4,0,4,4,2,0,3,2,3,1,3,3,2,4,2,2,2,2,4,4,4,0,NA,2,2,2,2,0,4,4,0,4,4,2,0,4,NA,4,0,0,2,4,4,1,4,0
15061453,4,0,2,4,4,0,4,3,2,2,3,3,2,4,4,3,3,4,4,4,3,2,4,4,4,1,1,3,1,2,1,1,4,4,0,4,4,1,0,4,4,4,0,0,3,4,4,0,4,1
15061458,4,0,0,4,4,0,4,2,1,3,3,3,3,3,1,2,1,4,4,4,1,2,4,4,4,2,2,2,1,3,2,0,4,4,0,4,4,2,1,4,4,4,0,0,1,4,4,1,4,0
15061459,4,0,1,4,4,0,4,4,1,0,3,3,1,3,2,3,2,4,4,4,3,1,4,4,4,1,1,4,1,3,2,1,4,4,0,4,4,2,1,4,4,4,0,0,3,4,4,2,4,1
15061461,4,0,0,4,4,0,4,2,1,3,3,3,3,3,1,2,1,4,4,4,1,2,4,4,4,2,2,2,1,3,2,0,4,4,0,4,4,2,1,4,4,4,0,0,1,4,4,1,4,0
15061462,4,0,0,4,4,0,4,4,1,1,4,3,2,3,1,4,1,4,3,3,3,2,4,4,3,0,0,0,2,3,1,0,4,4,0,4,3,2,0,2,2,3,0,0,4,4,3,0,4,0
15061463,4,0,1,4,4,0,4,4,2,1,3,1,3,1,4,2,2,4,3,3,2,2,4,4,4,0,0,2,2,2,2,0,4,3,0,4,4,3,0,4,4,4,0,0,2,4,4,1,4,NA
15061469,3,0,0,4,3,0,4,2,1,1,3,3,4,3,3,3,1,4,3,3,1,0,4,4,4,1,1,1,3,3,3,0,4,4,0,2,4,4,0,3,3,3,1,0,3,4,4,1,4,1
15061470,3,0,1,4,3,1,4,2,1,3,2,3,3,4,4,2,0,4,3,3,3,3,3,4,3,1,1,2,2,1,3,1,2,4,0,3,2,1,2,3,3,4,0,0,2,3,3,3,4,2
15061471,3,0,1,4,3,1,4,2,1,3,2,3,3,4,4,2,0,4,3,3,3,3,3,4,3,1,1,1,2,1,3,1,2,4,0,3,2,1,2,3,3,4,0,0,2,3,3,3,4,2
15061475,4,0,2,4,4,0,4,3,1,3,3,1,3,2,2,1,1,3,4,4,3,3,4,4,4,0,0,1,1,3,2,1,4,3,0,4,4,3,0,4,4,3,0,0,2,4,4,1,4,1
15061477,4,0,1,4,4,0,4,3,1,1,3,3,3,3,3,4,0,4,3,3,3,2,4,4,4,1,1,2,2,4,2,0,4,4,0,4,4,1,0,4,4,4,0,0,2,4,4,0,4,0
15061478,4,0,1,4,4,0,4,2,1,2,3,1,3,3,2,3,1,4,4,4,1,2,4,4,4,1,1,3,2,3,1,2,4,4,0,4,4,3,0,3,3,4,0,0,2,4,4,0,4,2
15061479,4,0,1,4,4,0,4,4,2,0,3,1,3,1,4,3,3,4,2,2,1,2,4,4,4,0,0,3,3,1,2,0,4,4,0,4,4,3,0,4,4,4,0,0,1,4,4,1,4,0
15061480,4,0,2,4,4,0,4,3,2,2,3,3,2,4,4,3,3,4,4,4,3,2,4,4,4,1,1,3,1,2,1,1,4,4,0,4,4,1,0,4,4,4,0,0,3,4,4,0,4,1
15061481,4,0,0,4,4,0,4,4,1,4,2,1,3,4,4,2,0,1,4,4,1,4,4,4,4,0,0,3,1,2,2,2,4,NA,0,4,4,4,0,4,4,3,2,0,3,4,4,2,4,2
15061482,4,0,1,4,3,1,3,2,2,1,3,2,3,4,3,4,2,4,4,4,1,2,4,4,4,0,0,2,1,2,1,1,4,4,0,4,4,2,0,2,2,3,0,0,3,4,4,2,3,1
15061484,4,0,0,4,4,0,4,3,1,3,4,3,3,4,2,2,0,3,4,4,1,3,4,4,3,1,1,0,2,3,2,0,4,3,0,4,4,3,1,4,4,4,0,0,2,4,3,1,4,0
15061485,4,0,1,4,3,1,3,2,2,1,3,2,3,4,3,4,2,4,4,4,1,2,4,4,4,0,0,2,1,2,1,1,4,4,0,4,4,2,0,2,2,3,0,0,3,4,4,2,3,1
15061487,4,0,1,4,4,0,4,4,2,1,3,2,3,2,3,2,0,4,3,3,4,3,4,4,3,2,2,2,2,2,3,0,4,4,0,4,4,2,1,3,3,4,0,0,4,4,3,0,4,0
15061488,4,0,1,4,4,0,4,4,1,0,3,3,1,3,2,3,2,4,4,4,3,1,4,4,4,1,1,4,1,3,2,1,4,4,0,4,4,2,1,4,4,4,0,0,3,4,4,2,4,1
15061489,4,0,1,4,4,0,4,4,1,0,3,3,1,3,2,3,2,4,4,4,3,1,4,4,4,1,1,4,1,3,2,1,4,4,0,4,4,2,1,4,4,4,0,0,3,4,4,2,4,1
15061490,4,0,1,4,4,0,4,4,1,0,3,3,1,3,2,3,2,4,4,4,3,1,4,4,4,1,1,4,1,3,2,1,4,4,0,4,4,2,1,4,4,4,0,0,2,4,4,2,4,1
15061492,4,0,1,4,4,0,4,4,1,0,3,3,1,3,2,3,2,4,4,4,3,1,4,4,4,1,1,4,1,3,2,1,4,4,0,4,4,2,1,4,4,4,0,0,3,4,4,2,4,1
15061493,4,0,1,4,4,0,4,3,2,0,3,1,2,2,2,3,1,4,3,3,3,3,4,4,3,1,1,2,3,3,2,1,4,4,0,4,3,2,0,2,2,4,0,0,4,4,3,2,4,0
15061495,4,0,1,4,4,0,4,3,2,0,3,1,2,2,2,3,1,4,3,3,3,3,4,4,3,1,1,2,3,3,2,1,4,4,0,4,3,2,0,2,2,4,0,0,4,4,3,2,4,0
15061498,4,0,1,4,4,0,4,4,1,0,3,3,1,3,2,3,2,4,4,4,3,2,4,4,4,1,1,3,2,3,2,1,4,4,0,4,4,2,1,4,NA,4,0,0,3,4,4,2,4,1
15061500,4,0,1,4,3,1,3,2,2,1,3,2,3,4,3,4,2,4,4,4,1,2,4,4,4,0,0,2,1,2,1,1,4,4,0,4,4,2,0,2,2,3,0,0,3,4,4,2,3,1
15061501,4,0,0,4,4,0,4,2,2,4,3,2,1,3,3,4,1,4,3,3,4,3,4,4,4,2,2,2,1,2,1,1,4,4,1,4,4,4,1,2,2,4,0,0,2,4,4,0,4,1
15061503,4,0,1,4,4,0,4,4,1,0,3,1,3,1,4,3,3,4,2,2,1,2,4,4,4,0,0,3,3,1,3,0,4,4,0,4,4,3,0,4,4,4,0,0,1,4,4,1,4,0
15061504,2,0,0,4,4,1,3,2,1,2,3,3,3,3,3,2,1,2,2,2,1,3,4,4,4,0,0,1,1,3,2,0,3,2,2,1,3,3,0,4,4,4,2,0,3,2,4,3,3,0
15061505,4,0,1,4,3,0,4,4,1,3,2,1,3,1,3,2,1,4,4,4,4,2,4,4,4,1,1,2,1,3,1,0,4,4,0,4,4,2,2,4,4,3,0,0,2,4,4,1,4,1
15061507,4,0,0,4,4,0,4,3,1,1,3,4,2,4,2,4,1,4,4,4,3,0,4,4,3,0,0,1,2,3,2,0,4,4,0,4,4,2,0,4,4,4,0,0,4,4,3,2,4,0
15061508,4,0,0,4,4,0,4,3,1,1,3,4,2,4,2,4,1,4,4,4,3,0,4,4,3,0,0,1,2,3,2,0,4,4,0,4,4,2,0,4,4,4,0,0,4,4,3,2,4,0
15061509,4,0,1,3,3,1,3,2,0,0,4,2,4,3,0,2,1,3,4,4,2,2,4,3,3,0,0,1,2,4,1,1,3,3,1,4,3,1,0,2,2,4,1,1,3,4,3,3,3,0
15061511,4,0,1,3,3,1,3,2,0,0,4,2,4,3,0,2,1,3,4,4,2,2,4,2,3,0,0,2,2,4,1,1,3,3,1,4,3,1,0,1,2,4,1,1,3,4,3,3,3,0
15061514,4,0,2,4,4,0,4,3,1,3,3,1,3,2,2,1,1,3,4,4,3,3,4,4,4,0,0,1,1,3,2,1,4,3,0,4,4,3,0,4,4,3,0,0,2,4,4,1,4,1
15061516,4,0,0,4,4,0,4,2,2,4,3,2,1,3,3,4,1,4,3,3,4,3,4,4,4,2,2,2,1,2,1,1,4,4,1,4,4,4,1,2,2,4,0,0,2,4,4,0,4,1
15061517,4,0,1,4,4,0,4,2,1,1,3,3,2,3,2,3,2,4,3,3,1,1,4,4,4,1,1,2,2,3,1,0,4,4,0,4,4,3,0,4,4,4,0,0,2,4,4,1,4,0
15061518,4,0,1,4,4,0,4,4,2,0,3,1,3,1,4,3,2,4,3,2,1,2,4,4,4,0,0,2,3,1,2,0,4,4,0,4,4,3,0,4,4,4,0,0,1,4,4,1,4,0
15061520,4,0,1,4,4,0,4,3,2,2,3,4,4,4,1,2,0,4,3,3,3,3,4,4,3,NA,2,2,1,3,4,0,4,4,0,4,4,2,1,4,4,4,0,0,2,4,3,0,4,0
15061521,4,0,1,4,4,0,4,2,1,2,2,3,4,4,3,2,0,4,3,3,4,3,4,4,NA,2,2,3,1,3,3,1,4,4,0,4,4,1,2,3,3,4,0,0,3,4,NA,2,4,1
15061523,4,0,1,4,4,0,4,2,1,2,3,1,3,3,2,3,1,4,4,4,1,3,4,4,4,1,1,3,2,3,1,2,4,4,0,4,4,3,0,3,3,4,0,0,2,4,4,0,4,2
15061524,4,0,2,4,4,0,4,3,2,1,2,2,3,3,4,3,1,4,3,3,3,3,4,4,3,2,2,1,3,3,2,1,4,4,0,4,2,1,0,2,2,4,0,0,4,4,3,4,4,0
15061525,4,0,0,4,4,0,4,3,1,1,3,4,2,4,2,4,1,4,4,4,3,0,4,4,3,0,0,1,2,3,2,0,4,4,0,4,4,2,0,4,4,4,0,0,4,4,3,2,4,0
15061526,4,NA,3,4,4,0,4,3,2,1,4,2,3,3,2,2,1,4,3,3,1,2,4,4,4,2,1,2,2,1,1,0,4,3,0,4,4,1,0,4,4,4,NA,0,3,4,4,2,4,0
15061528,4,0,1,4,4,0,4,3,2,0,3,1,2,2,2,3,1,4,3,3,3,3,4,4,3,1,1,3,3,3,2,2,4,4,0,4,3,2,0,2,2,4,0,0,4,4,3,2,4,0
15061530,4,0,0,4,4,0,4,3,1,1,3,4,2,4,2,4,1,4,4,4,3,0,4,4,3,0,0,1,2,3,2,0,4,4,0,4,4,2,0,4,4,4,0,0,4,4,3,2,4,0
15061533,4,0,0,4,4,0,4,3,1,1,3,4,2,4,2,4,1,4,4,4,3,0,4,4,3,0,0,1,2,3,2,0,4,4,0,4,4,2,0,4,4,4,0,0,4,4,3,2,4,0
15061534,4,0,1,4,4,0,4,3,0,2,4,1,4,3,1,2,0,4,4,4,3,2,4,4,3,0,0,3,2,4,2,3,4,4,0,4,3,2,0,1,1,4,0,0,3,4,3,3,4,2
15061535,4,0,1,4,4,0,4,3,2,0,3,1,2,2,2,3,1,4,3,3,3,3,4,4,3,1,1,2,3,3,2,1,4,4,0,4,3,2,0,2,2,4,0,0,4,4,3,2,4,0
15061536,4,0,0,4,4,0,4,3,1,1,3,4,2,4,2,4,1,4,4,4,3,0,4,4,3,0,0,1,2,3,2,0,4,4,0,4,4,2,0,4,4,4,0,0,4,4,3,2,4,0
15061537,3,1,2,4,3,0,4,2,0,3,3,0,4,3,2,3,1,2,4,4,1,2,2,3,3,0,0,2,1,3,0,0,4,2,0,3,2,2,1,3,3,2,2,1,4,3,3,1,4,0
15061538,4,0,1,4,4,0,4,2,1,2,3,1,3,3,2,3,1,4,4,4,1,2,4,4,4,1,1,3,2,3,1,2,4,4,0,4,4,3,0,3,3,4,0,0,2,4,4,0,4,2
15061539,4,0,1,4,4,0,4,2,1,2,3,1,3,3,2,3,1,4,4,4,1,2,4,4,4,1,1,3,2,3,1,2,4,4,0,4,4,3,0,3,3,4,0,0,2,4,4,0,4,2
15061542,4,0,0,4,4,0,4,4,1,4,2,1,3,4,4,2,0,1,4,4,1,4,4,4,4,0,0,3,1,2,2,2,4,NA,0,4,4,4,0,4,4,3,2,0,3,4,4,2,4,2
15061543,4,0,1,4,3,1,4,3,3,2,3,3,4,3,2,4,2,4,4,4,3,1,4,4,3,1,1,3,1,3,3,0,4,4,0,4,4,1,1,4,4,3,0,0,3,4,3,0,3,0
15061546,4,0,1,4,4,0,4,2,1,1,3,1,3,3,1,3,1,4,4,4,1,3,4,4,4,1,1,3,2,3,1,2,4,4,0,4,4,3,0,3,3,4,0,0,2,4,4,0,4,2
15061549,4,0,0,4,4,0,4,3,0,1,3,2,4,3,3,3,0,4,4,4,3,2,4,4,4,1,1,2,2,4,1,0,4,4,0,4,4,3,1,4,4,4,0,0,2,4,4,1,4,0
15061550,4,0,2,4,4,0,4,3,2,0,4,3,3,3,2,1,1,4,3,3,1,2,4,4,4,2,2,2,2,1,1,0,4,4,0,4,4,1,0,4,4,4,0,0,3,4,4,2,4,0
15061551,4,0,1,4,3,1,3,2,2,1,3,2,3,4,3,4,2,4,4,4,1,3,4,4,4,0,0,2,1,2,1,1,4,4,0,4,4,2,0,1,2,4,0,0,3,4,4,1,3,1
15061553,3,1,3,4,3,0,4,3,1,3,2,1,3,3,3,2,2,2,4,4,2,3,4,3,NA,1,1,1,2,4,2,0,4,2,0,3,3,1,1,3,3,4,NA,2,2,3,NA,2,4,0
15061555,4,0,3,4,4,0,4,3,1,3,3,1,3,2,2,1,1,3,4,4,3,3,4,4,4,0,0,1,1,3,2,1,4,3,0,4,4,3,0,4,4,4,0,0,2,4,4,1,4,1
15061556,4,0,1,4,3,1,3,2,2,1,3,2,3,4,3,4,2,4,4,4,1,2,4,4,4,0,0,2,1,2,1,1,4,4,0,4,4,2,0,2,2,3,0,0,3,4,4,1,3,1
15061557,4,0,2,4,4,0,4,3,1,3,3,1,3,2,2,1,1,3,4,4,3,3,4,4,4,0,0,1,1,3,2,1,4,3,0,4,4,3,0,4,4,3,0,0,2,4,4,1,4,1
15061561,4,0,1,3,4,0,3,4,2,0,2,3,2,3,2,4,2,4,4,4,3,2,4,4,3,0,0,4,2,2,2,3,4,4,0,4,3,2,1,3,3,4,0,0,2,4,3,3,4,1
15061564,4,0,1,4,4,0,4,4,2,0,3,1,3,1,4,3,3,4,3,3,1,2,4,4,4,0,0,2,2,1,2,0,4,4,0,4,4,3,0,4,4,4,0,0,1,4,4,1,4,0
15061565,2,0,2,4,3,1,4,2,1,3,3,4,3,4,3,1,0,3,3,3,3,3,4,4,3,0,0,2,2,2,2,0,3,3,1,2,2,2,1,4,4,3,1,0,3,2,3,3,4,1
15061566,4,0,1,4,4,0,4,2,1,2,3,1,3,3,2,3,1,4,4,4,1,2,4,4,4,1,1,3,2,3,1,2,4,4,0,4,4,3,0,3,3,4,0,0,2,4,4,0,4,2
15061567,4,0,0,4,4,0,4,4,1,3,3,1,3,2,2,2,1,3,4,4,2,3,4,4,4,2,2,4,3,3,0,3,4,3,0,4,4,0,0,3,3,4,0,0,3,4,4,1,4,2
15061571,4,0,1,4,4,0,4,4,1,2,3,2,2,3,2,3,1,4,4,4,3,1,4,4,4,0,0,2,2,3,0,0,4,4,0,4,4,2,0,4,4,3,0,0,2,4,4,1,4,2
15061575,4,0,0,4,4,0,4,3,1,3,4,3,3,4,2,2,0,3,4,4,1,3,4,4,3,1,1,0,2,3,2,0,4,3,0,4,4,3,1,4,4,4,0,0,2,4,3,1,4,0
15061576,3,0,1,4,3,1,4,2,1,3,2,3,3,4,4,2,0,4,3,3,3,3,3,4,3,1,1,2,2,1,3,1,2,4,0,2,2,1,2,3,3,4,0,0,2,3,3,3,4,2
15061577,4,0,1,4,4,0,4,2,3,2,4,1,3,2,2,2,2,4,3,3,1,2,4,4,4,2,2,2,3,2,2,0,4,4,0,4,4,2,1,4,4,4,0,0,2,4,4,1,4,1
15061580,4,0,1,4,4,0,4,2,1,1,3,3,2,3,2,3,2,4,3,3,2,1,4,4,4,1,1,2,2,3,1,0,4,4,0,4,4,3,0,4,4,4,0,0,2,4,4,1,4,0
15061585,3,0,1,4,3,1,4,2,1,3,2,3,3,4,4,2,0,4,3,3,3,3,3,4,3,1,1,2,2,1,3,1,2,4,0,2,2,1,2,3,3,4,0,0,2,3,3,3,4,2
15061586,2,0,1,4,3,1,4,2,1,3,2,3,3,4,4,2,0,4,3,3,3,3,3,4,3,1,1,2,2,1,3,1,2,4,0,2,2,1,2,3,3,4,0,0,2,3,3,3,4,2
15061588,4,0,1,4,3,1,3,2,2,1,3,2,3,4,3,4,2,4,4,4,1,2,4,4,4,0,0,2,2,2,1,1,4,4,0,4,4,2,0,2,2,3,0,0,3,4,4,2,3,1
15061601,4,0,1,4,4,0,4,2,1,1,3,3,2,3,2,3,2,4,3,3,2,1,4,4,4,1,1,2,2,3,1,0,4,4,0,4,4,3,0,4,4,4,0,0,2,4,4,1,4,0
15061602,3,1,1,4,3,0,4,3,1,3,2,1,3,3,3,2,2,2,4,4,2,3,4,3,3,1,1,1,2,4,2,0,4,2,0,3,2,2,NA,3,3,2,1,1,2,3,NA,1,4,NA
15061604,3,0,3,4,3,0,4,4,2,0,3,0,3,1,4,2,2,3,3,3,3,2,2,2,4,1,1,3,1,4,3,1,4,3,0,3,3,1,1,3,3,1,2,1,3,4,4,0,4,0
15061608,2,0,1,4,3,1,4,2,1,3,2,3,3,4,4,2,0,4,3,3,3,3,3,4,3,1,1,2,2,1,3,1,2,4,0,2,2,1,2,3,3,4,0,0,2,3,3,3,4,2
15061609,4,0,1,4,4,0,4,2,1,2,2,1,3,3,2,3,1,4,4,4,1,2,4,4,4,1,1,3,2,3,1,2,4,4,0,4,4,3,0,3,3,4,0,0,2,4,4,0,4,2
15061610,4,0,1,4,4,0,4,2,1,1,3,3,2,3,2,3,2,4,3,3,2,1,4,4,4,1,1,2,2,3,1,0,4,4,0,4,4,3,0,4,4,4,0,0,2,4,4,1,4,0
15061614,2,0,0,4,4,1,3,2,1,2,3,3,3,3,3,2,1,2,2,2,1,3,4,4,4,0,0,1,1,3,2,0,3,2,2,2,3,3,0,4,4,4,2,0,3,2,4,3,3,0
15061621,4,0,0,4,4,0,4,2,2,4,3,2,1,3,3,4,1,4,3,3,4,3,4,4,4,2,2,2,1,2,1,1,4,4,1,4,4,4,1,2,2,4,0,0,2,4,4,0,4,1
15061622,4,0,1,4,4,0,4,3,1,3,3,1,3,2,1,1,1,3,4,4,3,2,4,4,4,0,NA,1,1,3,2,0,4,3,0,4,4,2,0,4,4,3,0,0,2,4,4,2,4,1
15061626,4,0,1,4,4,0,4,3,1,1,3,3,2,3,3,3,2,4,4,4,1,2,4,4,4,2,2,2,1,3,1,1,4,4,0,4,4,2,0,4,NA,4,0,0,2,4,4,1,4,NA
15061627,4,0,2,4,4,0,4,3,0,1,3,3,3,4,2,2,2,3,4,4,3,1,4,4,4,0,0,2,1,4,1,1,4,3,0,4,4,1,0,4,4,3,0,0,2,4,4,1,4,1
15061628,4,0,1,3,3,1,3,2,0,0,4,2,4,3,0,2,1,3,4,4,2,2,4,2,3,0,0,2,2,4,1,1,3,3,1,4,3,1,0,2,2,4,1,1,3,4,3,3,3,0
15061629,4,0,1,3,4,0,4,3,1,2,3,2,4,2,0,2,1,4,4,4,2,1,4,4,4,1,1,1,1,3,1,0,4,4,0,4,4,1,1,3,3,4,0,0,3,4,4,3,4,1
15061630,4,0,1,4,4,0,4,3,0,2,4,1,4,3,1,2,0,4,4,4,3,2,4,4,3,0,0,3,2,4,2,3,4,4,0,4,3,2,0,1,1,4,0,0,3,4,3,3,4,2
15061632,2,0,0,4,4,1,3,2,1,2,3,3,3,3,3,2,1,2,2,2,1,3,4,4,4,0,0,1,1,3,2,0,3,2,2,2,3,3,0,4,4,4,2,0,3,2,4,3,3,0
15061633,4,0,3,4,4,1,3,2,1,1,3,2,2,4,3,4,3,3,3,3,1,0,3,3,4,1,1,2,1,4,2,0,4,3,0,4,4,1,1,1,2,3,0,1,3,4,4,2,3,0
15061638,4,0,2,4,4,0,4,3,1,3,3,1,3,2,2,1,1,3,4,4,3,3,4,4,4,0,0,1,1,3,2,1,4,3,0,4,4,3,0,4,4,3,0,0,2,4,4,1,4,1
15061639,1,0,2,4,3,0,4,4,3,1,2,3,1,3,3,3,2,4,4,4,3,1,4,4,4,0,0,2,2,3,4,1,4,4,2,1,4,2,1,4,4,2,1,0,3,3,4,3,4,1
15061640,4,0,2,4,4,0,4,3,1,2,4,2,2,3,1,3,1,4,4,4,2,2,4,4,4,2,1,1,2,3,3,0,4,4,0,4,3,2,1,4,4,3,0,0,3,4,4,0,4,0
15061641,2,0,2,4,3,0,4,4,3,1,2,3,1,3,3,3,2,4,4,4,3,1,4,4,4,0,0,1,2,3,4,1,4,4,2,2,4,2,1,4,4,2,1,0,3,3,4,3,4,1
15061642,4,0,2,4,4,0,4,3,1,3,3,1,3,2,2,1,1,3,4,4,3,3,4,4,4,0,0,1,1,3,2,1,4,3,0,4,4,3,0,4,4,3,0,0,2,4,4,1,4,1
15061645,4,0,2,4,4,0,4,3,1,2,4,2,2,3,1,3,1,4,4,4,2,2,4,4,4,2,2,1,2,3,3,0,4,4,0,4,3,2,1,4,4,3,0,0,3,4,4,0,4,0
15061646,3,1,2,4,3,0,4,2,0,3,3,0,4,3,2,3,1,2,4,4,1,2,2,3,3,0,0,2,1,3,0,0,4,2,0,3,2,2,1,3,3,2,2,1,4,3,3,1,4,0
15061649,3,0,0,3,4,1,4,2,1,2,4,3,4,3,1,1,0,3,2,2,2,3,4,4,4,2,2,2,0,3,2,0,3,4,0,3,4,2,0,3,3,4,0,0,3,3,4,1,2,0
15061650,4,0,2,4,3,1,4,2,1,2,3,1,1,2,2,2,0,3,4,4,1,3,4,3,4,0,0,1,2,3,1,3,3,3,0,4,4,2,0,3,3,1,2,1,4,4,4,0,3,0
15061651,4,0,0,4,4,0,4,3,1,1,3,4,2,4,2,4,1,4,4,4,3,0,4,4,3,0,0,1,2,3,2,0,4,4,0,4,4,2,0,4,4,4,0,0,4,4,3,2,4,0
15061653,4,0,0,4,4,0,4,2,1,3,3,3,3,3,1,2,1,4,4,4,1,2,4,4,4,2,2,1,1,3,2,0,4,4,0,4,4,2,1,4,4,4,0,0,1,4,4,1,4,0
15061654,2,0,0,4,4,1,3,2,1,2,3,3,3,3,3,2,1,2,2,2,1,3,4,4,4,0,0,1,1,3,2,0,3,2,2,2,3,3,0,4,4,4,2,0,3,2,4,3,3,0
15061658,2,0,0,4,4,1,3,2,1,2,3,3,3,3,3,2,1,2,2,2,1,3,4,4,4,0,0,1,1,3,2,0,3,2,2,2,3,3,0,4,4,4,2,0,3,2,4,2,3,0
