SAMPLES,c1_11196,c1_11356,c1_11920,c1_11991,c1_15204,c1_16171,c1_16540,c1_16651,c1_2640,c1_4803,c1_8118,c1_8344,c2_10088,c2_12760,c2_12788,c2_13766,c2_15268,c2_25897,c2_26498,c2_26938,c2_30741,c2_31439,c2_3146,c2_34179,c2_36370,c2_37692,c2_40858,c2_44000,c2_45570,c2_55779,c2_55781,c2_5732,c2_5774,c2_7919,c2_9908
15061504,0,2,0,2,0,0,2,1,3,3,1,3,0,1,1,1,0,4,4,0,2,1,2,1,4,4,0,3,3,0,4,0,3,0,0
15061505,1,0,1,2,1,0,0,1,4,3,0,4,1,0,1,2,0,4,3,1,3,0,0,2,3,4,1,3,4,NA,NA,1,2,0,1
15061507,1,3,0,0,1,0,3,1,3,1,1,4,1,1,1,1,0,4,4,0,3,0,4,1,3,2,2,4,3,2,2,1,1,0,0
15061508,1,3,0,0,1,0,3,1,3,1,1,4,1,1,1,1,0,4,4,0,3,0,4,1,3,2,2,4,3,2,2,1,1,0,0
15061509,0,3,1,2,0,0,1,0,3,2,0,4,0,0,0,2,0,4,4,1,3,0,4,2,3,3,1,4,4,1,3,0,4,1,0
15061511,0,3,1,2,0,0,1,0,3,2,0,4,0,0,0,2,0,4,4,1,3,0,4,2,3,2,1,4,4,1,3,0,4,1,0
15061514,1,3,2,3,1,0,1,0,3,1,0,4,1,0,0,1,1,4,3,1,3,0,3,2,3,3,1,3,4,1,3,1,2,0,1
15061516,0,3,0,3,2,0,1,2,2,3,0,4,1,1,1,2,0,4,3,1,3,0,3,2,3,3,1,3,3,1,3,2,3,2,1
15061517,0,3,1,2,0,0,2,0,3,3,1,4,0,1,1,1,0,3,4,1,4,0,3,2,4,4,1,3,3,1,3,0,2,1,1
15061518,0,1,1,3,0,1,1,0,3,4,0,4,0,0,0,3,0,4,4,1,4,0,3,1,4,2,3,3,4,0,4,0,1,0,3
15061520,1,2,1,2,1,1,1,1,4,3,1,4,2,1,1,1,0,4,4,0,2,0,3,2,4,1,1,3,4,2,2,1,3,1,2
15061521,0,3,1,1,0,1,2,1,3,3,1,4,1,1,1,2,1,4,3,0,3,1,4,3,3,2,2,3,4,2,2,0,3,1,2
15061523,1,2,1,2,0,0,2,1,2,2,0,4,2,0,0,1,0,4,3,1,3,0,2,3,3,4,0,4,4,0,4,0,1,1,1
15061524,1,1,2,0,1,0,0,1,3,3,1,4,2,0,0,1,2,3,3,0,4,1,3,2,2,2,2,2,4,1,3,1,0,1,2
15061525,1,3,0,0,1,0,3,1,3,1,1,4,1,1,1,1,0,4,4,0,3,0,4,1,3,2,2,4,3,2,2,1,1,0,0
15061526,0,2,3,1,0,1,2,0,4,3,2,4,0,0,0,2,0,3,3,1,4,0,2,3,3,2,2,3,4,1,3,0,0,1,1
15061528,1,0,1,0,1,1,1,0,3,3,2,4,1,0,0,3,1,4,3,0,4,0,4,1,1,3,3,2,4,1,3,1,0,0,2
15061530,1,3,0,0,1,0,3,1,3,1,1,4,1,1,1,1,0,4,4,0,3,0,4,1,3,2,2,4,3,2,2,1,1,0,0
15061533,1,3,0,0,1,0,3,1,3,1,1,4,1,1,1,1,0,4,4,0,3,0,4,1,3,2,2,4,3,2,2,1,1,0,0
15061534,1,2,1,1,1,1,1,0,4,2,1,4,1,1,1,1,1,3,4,0,4,1,3,3,3,3,2,3,4,2,2,1,2,0,0
15061535,1,0,1,0,1,1,1,0,3,3,2,4,1,0,0,3,1,4,3,0,4,0,4,1,1,3,3,2,4,1,3,1,0,0,1
15061536,1,3,0,0,1,0,3,1,3,1,1,4,1,1,1,1,0,4,4,0,3,0,4,1,3,2,2,4,3,2,2,1,1,0,0
15061537,1,2,2,3,0,1,1,0,2,4,2,4,1,0,0,0,0,3,3,1,3,0,0,3,2,2,1,3,4,0,4,0,0,1,2
15061538,1,2,1,2,0,0,2,1,2,2,0,4,2,0,0,1,0,4,3,1,3,0,2,3,3,4,0,4,4,0,4,0,1,1,1
15061539,1,2,1,2,0,0,2,1,2,2,0,4,2,0,0,1,0,4,3,1,3,0,2,2,3,4,0,4,4,0,4,0,1,1,1
15061542,2,3,0,4,1,0,1,0,3,2,0,4,2,0,0,0,0,4,2,1,2,0,1,1,3,2,0,4,4,1,3,1,1,0,1
15061543,1,3,1,2,1,0,2,0,4,2,1,4,2,1,1,1,1,3,4,1,2,0,3,2,4,3,2,4,3,2,2,1,3,0,1
15061546,1,2,1,2,0,0,3,1,2,2,0,4,2,0,0,1,0,4,3,1,3,0,1,3,3,4,0,4,4,0,4,0,1,1,2
15061549,0,3,0,3,1,0,1,0,3,3,0,4,0,1,1,1,1,4,3,1,4,1,2,3,3,3,0,3,3,1,3,1,3,0,0
15061550,0,2,2,0,0,1,2,0,4,3,2,4,0,0,0,2,0,3,3,1,4,0,2,2,3,2,2,3,4,1,3,0,0,1,1
15061551,1,2,1,2,0,0,0,2,4,2,0,3,1,0,1,1,0,4,3,2,3,1,3,2,2,4,2,3,4,0,4,0,1,0,NA
15061553,1,4,3,2,1,1,2,0,2,1,2,3,1,0,0,2,0,3,1,2,3,1,1,3,2,NA,1,2,2,1,3,1,3,1,2
15061555,1,3,3,3,1,0,1,0,3,1,0,4,1,0,0,1,NA,4,3,1,3,0,3,2,NA,3,1,3,4,1,3,1,2,0,2
15061556,1,2,1,2,0,0,0,2,4,2,0,3,1,0,1,1,0,4,3,2,3,1,3,2,2,4,2,3,4,0,4,0,1,0,3
15061557,1,3,2,3,1,0,1,0,3,1,0,4,1,0,0,1,1,4,3,1,3,0,3,2,3,3,1,3,4,1,3,1,2,0,1
15061561,0,2,1,1,0,1,1,0,4,1,1,4,0,1,1,3,1,3,4,0,4,0,3,1,4,3,0,4,4,2,2,0,1,1,1
15061564,0,1,1,3,0,1,2,0,3,4,0,4,0,0,0,3,0,4,4,2,4,0,3,1,4,3,3,3,4,0,4,0,1,0,3
15061565,0,3,2,3,0,1,1,0,4,3,2,3,0,2,2,2,1,2,4,2,4,2,3,4,4,3,2,2,3,0,4,0,2,1,2
15061566,1,2,1,2,0,0,2,1,2,2,0,4,2,0,0,1,0,4,3,1,3,0,2,2,3,4,0,4,4,0,4,0,1,1,1
15061567,1,2,0,3,2,0,0,1,3,2,0,4,1,0,0,2,0,4,1,1,3,0,1,3,3,3,2,4,4,1,3,2,2,0,0
15061571,1,4,1,4,1,0,2,0,2,1,0,4,1,0,0,0,0,4,2,1,3,0,2,2,3,4,2,4,4,0,4,1,4,2,1
15061575,2,3,0,2,1,0,1,0,3,2,0,4,2,0,0,3,0,4,3,0,2,0,2,1,3,2,1,3,4,2,2,1,2,0,0
15061576,0,2,1,1,0,1,2,0,3,1,1,3,1,0,0,3,1,3,2,1,1,2,3,3,2,2,3,3,4,0,4,0,2,1,0
15061577,0,2,1,2,1,0,0,0,4,3,0,4,0,1,1,3,0,4,4,0,4,1,3,1,4,4,3,3,3,1,3,1,3,1,1
15061580,0,3,1,2,0,0,2,0,3,3,1,4,0,1,1,1,0,3,4,1,4,0,3,2,4,4,1,3,3,1,3,0,2,1,1
15061585,0,2,1,1,0,1,2,0,3,1,1,3,1,0,0,3,1,3,2,1,1,2,3,3,2,2,3,3,4,0,4,0,2,1,0
15061586,0,2,1,1,0,1,2,0,3,1,1,3,1,0,0,3,1,3,2,1,1,2,3,3,2,2,3,3,4,0,4,0,2,1,0
15061588,1,2,1,2,0,0,0,2,4,2,0,3,1,0,1,1,0,4,3,2,2,1,3,2,2,4,2,3,4,0,4,0,1,0,3
15061601,0,3,1,2,0,0,2,0,3,3,1,4,0,1,1,1,0,3,4,1,4,0,3,2,4,4,1,3,3,1,3,0,2,1,1
15061602,1,3,1,2,1,1,2,0,2,1,1,NA,1,0,0,2,0,3,2,2,3,1,2,2,2,2,1,2,3,1,3,1,2,1,1
15061604,1,2,3,2,1,3,1,1,2,2,2,4,1,0,1,4,0,3,4,0,2,2,4,1,2,3,2,4,3,1,3,1,1,0,1
15061608,0,2,1,1,0,1,2,0,3,1,1,3,1,0,0,3,1,3,2,1,1,2,3,3,2,2,3,3,4,0,4,0,2,1,0
15061609,1,2,1,2,0,0,2,1,2,2,0,4,2,0,0,1,0,4,3,1,3,0,2,2,3,4,0,4,4,0,4,0,1,1,1
15061610,0,3,1,2,0,0,2,0,3,3,1,4,0,1,1,1,0,3,4,1,4,0,3,2,4,4,1,3,3,1,3,0,2,1,1
15061614,0,2,0,2,0,0,2,1,3,3,1,3,0,1,1,1,0,4,4,0,2,1,2,1,4,4,0,3,3,0,4,0,3,0,0
15061621,0,3,0,3,2,0,1,2,2,3,0,4,1,1,1,2,0,4,3,1,3,0,3,2,3,3,1,3,3,1,3,2,3,2,1
15061622,1,2,1,3,1,1,2,0,3,1,1,4,1,0,0,1,1,4,3,1,3,NA,3,3,3,3,1,3,4,1,2,1,2,NA,1
15061626,0,2,1,3,1,0,1,0,3,3,1,4,0,2,1,2,0,3,2,1,4,0,3,3,3,3,1,3,3,1,3,1,2,1,0
15061627,0,3,2,3,1,0,1,0,3,2,0,4,1,0,0,2,0,4,3,1,4,0,3,2,3,3,1,3,4,1,3,1,4,1,1
15061628,0,3,1,2,0,0,1,0,3,2,0,4,0,0,0,2,0,4,4,1,3,0,4,2,3,2,1,4,4,1,3,0,4,1,0
15061629,0,2,1,2,0,1,4,0,3,2,2,4,1,0,0,0,1,3,3,1,3,1,2,3,3,3,2,3,4,2,2,0,1,1,0
15061630,1,2,1,1,1,1,1,0,4,2,1,4,1,1,1,1,1,3,4,0,4,1,3,3,3,3,2,3,4,2,2,1,2,0,0
15061632,0,2,0,1,0,0,2,1,3,3,1,3,0,1,1,1,0,4,4,0,2,1,2,1,4,4,0,3,3,0,4,0,3,0,0
15061633,0,1,3,2,0,0,1,2,4,3,1,3,1,0,1,2,0,3,4,3,3,1,2,3,3,3,4,2,4,1,3,0,1,0,1
15061638,1,3,2,3,1,0,1,0,3,1,0,4,1,0,0,1,1,4,3,1,3,0,3,2,3,3,1,3,4,1,3,1,2,0,1
15061639,0,1,2,1,2,1,1,1,4,3,2,3,1,1,1,2,0,3,4,2,3,1,3,1,4,4,0,2,3,1,3,2,4,1,1
15061640,1,3,2,2,0,0,3,0,1,2,1,4,1,1,1,2,1,3,4,3,3,0,1,1,4,3,0,4,3,2,2,0,2,1,1
15061641,0,1,2,1,2,1,1,1,4,3,2,3,1,1,1,2,0,3,4,2,2,1,3,1,4,4,0,2,3,1,3,2,4,1,1
15061642,1,3,2,3,1,0,1,0,3,1,0,4,1,0,0,1,1,4,3,1,3,0,3,3,3,3,1,3,4,1,3,1,2,0,1
15061645,1,3,2,2,0,0,3,0,1,2,1,4,1,1,1,2,1,3,4,3,3,0,1,1,4,3,0,4,3,2,2,0,2,1,1
15061646,1,2,2,3,0,1,2,0,2,4,2,4,1,0,0,0,0,3,3,1,3,0,0,3,2,2,1,3,4,0,4,0,0,1,2
15061649,0,1,0,3,2,1,2,0,3,2,3,4,1,0,0,3,0,3,3,0,2,1,3,2,4,3,2,4,3,0,4,2,3,1,1
15061650,0,1,2,4,0,0,1,1,4,2,1,4,1,0,0,2,2,4,3,3,3,0,2,4,2,3,1,2,3,0,4,0,4,0,1
15061651,1,3,0,0,1,0,3,1,3,1,1,4,1,1,1,1,0,4,4,0,3,0,4,1,3,2,2,4,3,2,2,1,1,0,0
15061653,1,3,0,2,1,0,2,0,2,2,0,4,1,0,0,0,0,4,3,0,3,0,2,0,3,2,2,4,4,2,2,1,3,0,0
15061654,0,2,0,2,0,0,2,1,3,3,1,3,0,1,1,1,0,4,4,0,2,1,2,1,4,4,0,3,3,0,4,0,3,0,0
15061658,0,2,0,2,0,0,2,1,3,3,1,3,0,1,1,1,0,4,4,0,2,1,2,1,4,4,0,3,3,0,NA,0,3,0,0
15061659,0,2,1,1,0,1,2,0,3,1,1,3,1,0,0,3,1,3,2,1,1,2,3,3,2,2,3,3,4,0,4,0,2,1,0
15061665,0,2,1,3,1,1,2,0,2,1,1,4,0,1,2,1,0,3,4,1,2,0,3,2,4,3,2,4,3,0,4,1,4,0,1
15061666,0,3,1,3,0,0,3,0,2,3,1,4,2,0,0,3,0,4,3,0,4,0,4,0,4,2,2,3,4,1,3,0,4,1,0
15061667,2,3,0,2,1,0,1,0,3,2,0,4,2,0,0,3,0,4,3,0,2,0,2,1,3,2,1,3,4,2,2,1,2,0,0
15061668,0,2,1,3,1,1,2,0,2,1,1,4,0,1,2,1,0,3,4,1,2,0,3,2,4,3,2,4,3,0,4,1,4,0,1
15061669,0,2,0,2,2,0,2,1,2,2,0,4,0,0,0,1,0,4,3,1,4,1,2,2,4,4,2,2,4,2,2,2,3,0,0
15061670,0,1,2,1,2,1,1,1,4,3,2,3,1,1,1,2,0,3,4,2,3,1,3,1,4,4,0,2,3,1,3,2,4,1,1
15061671,0,1,0,2,1,0,1,1,3,4,0,4,0,0,0,0,1,4,3,1,4,1,2,2,3,3,1,2,4,2,2,1,2,0,0
15061673,1,2,1,1,2,1,2,2,3,2,1,3,1,1,1,3,0,4,2,NA,1,1,3,1,2,2,1,4,3,1,3,2,2,1,0
15061677,0,3,1,2,1,0,1,0,4,3,1,4,1,0,0,1,0,3,4,1,4,0,3,3,4,4,1,3,4,2,2,1,3,1,1
15061678,0,3,1,2,1,0,1,0,4,3,1,4,1,0,0,1,0,3,4,1,4,0,3,3,4,4,1,3,4,2,2,1,3,1,1
15061679,0,1,1,1,2,0,1,1,4,3,1,4,0,0,0,1,0,3,4,2,4,0,1,3,4,4,3,2,4,1,3,2,4,1,0
15061680,0,1,2,1,2,1,1,1,4,3,2,3,1,1,1,2,0,3,4,2,2,1,3,1,4,4,0,2,3,1,3,2,4,1,1
15061682,1,3,2,3,1,0,1,0,3,1,0,4,1,0,0,1,1,4,3,1,3,0,3,2,3,3,1,3,4,1,3,1,2,0,1
15061683,0,3,1,2,0,0,2,0,3,3,1,4,0,1,1,1,0,3,4,1,4,0,3,3,4,4,1,3,3,1,3,0,2,1,1
15061684,0,1,2,3,2,1,0,1,4,2,1,3,1,1,1,2,1,4,4,1,2,1,4,1,4,2,2,4,3,1,3,2,3,1,1
15061686,0,3,1,2,0,0,2,0,3,3,1,4,0,1,1,1,0,3,4,1,4,0,3,2,4,4,1,3,3,1,3,0,2,1,1
15061687,0,3,0,3,1,0,2,0,3,1,1,4,0,0,0,2,1,3,4,2,4,0,2,2,3,4,0,3,4,1,3,1,2,0,2
15061688,0,3,1,2,0,0,2,0,3,3,1,4,0,1,1,1,0,3,4,1,4,0,3,2,4,4,1,3,3,1,3,0,2,1,1
15061690,0,3,1,2,1,0,1,0,4,3,1,4,1,0,0,1,0,3,4,1,4,0,3,3,4,4,1,3,4,2,2,1,3,1,1
15061702,1,3,2,2,0,0,3,0,1,2,1,4,1,1,1,2,1,3,4,3,3,0,1,1,4,3,0,4,3,2,2,0,2,1,1
15061706,0,3,1,2,1,0,2,1,2,2,0,3,1,0,0,1,0,3,3,2,2,1,3,2,3,3,3,2,4,1,3,1,3,0,0
15061707,0,2,1,2,0,0,1,0,4,3,1,4,1,1,1,1,1,3,3,1,4,1,3,2,4,3,3,3,3,1,3,0,2,2,0
15061709,0,2,0,2,2,0,2,1,2,2,0,4,0,0,0,1,0,4,3,1,4,1,2,2,4,4,2,2,4,2,2,2,3,0,0
15061712,1,0,1,0,0,1,1,2,1,3,2,4,1,1,1,3,0,3,3,0,3,1,3,1,2,3,2,3,2,0,4,0,2,0,2
15061714,1,2,1,0,0,1,2,0,3,3,2,4,1,0,0,4,1,4,3,1,2,1,3,1,2,3,1,2,4,0,4,0,2,0,2
15061717,1,3,2,1,0,0,2,1,2,2,0,4,1,0,0,1,1,4,2,1,3,0,2,1,3,4,3,3,4,0,4,0,4,1,2
15061719,1,2,2,3,0,1,2,0,2,4,2,4,1,0,0,0,0,3,3,1,3,0,0,3,2,2,1,3,4,0,4,0,0,1,2
15061720,1,1,1,0,0,1,2,0,3,4,2,4,1,0,0,4,1,4,3,1,2,1,3,1,2,3,1,2,4,0,4,0,2,0,2
15061722,0,2,0,3,1,1,1,1,2,3,0,4,1,NA,NA,2,0,4,3,1,3,0,3,1,NA,2,2,3,3,0,3,1,2,1,1
15061723,0,3,0,3,1,0,1,2,2,3,0,4,1,1,1,2,0,4,3,1,3,0,3,2,3,3,1,3,3,1,3,2,3,2,1
15061724,0,2,1,1,0,1,2,1,3,3,1,4,0,NA,NA,2,0,3,3,1,3,0,2,2,3,2,1,3,NA,1,3,1,1,1,1
15061725,1,2,1,0,0,1,2,0,3,3,2,4,1,0,0,4,NA,4,3,1,2,1,3,1,2,3,1,2,4,0,4,0,2,0,2
15061726,0,1,1,3,2,1,2,0,3,3,1,3,0,1,1,1,1,4,4,1,3,2,1,1,4,3,0,2,3,0,4,2,3,0,1
15061729,0,2,2,0,0,1,2,0,4,3,2,4,0,0,0,2,0,3,3,1,4,0,2,2,3,2,2,3,4,1,3,0,0,1,1
15061733,0,3,1,2,1,0,1,0,4,3,1,4,1,0,0,1,0,3,4,1,4,0,3,3,4,4,1,3,4,2,2,1,3,1,1
15061734,0,3,1,2,1,0,1,0,4,3,1,4,1,0,0,1,0,3,4,1,4,0,3,3,4,4,1,3,4,2,2,1,3,1,1
15061735,1,2,1,0,0,1,2,0,3,3,2,4,1,0,0,4,1,4,3,1,2,1,3,1,2,3,1,2,4,0,4,0,2,0,2
15061736,0,2,1,0,0,1,2,0,4,3,2,4,0,0,0,2,0,3,3,1,4,0,2,2,3,2,2,3,4,1,3,0,0,1,1
15061737,0,2,2,0,0,1,2,0,4,3,2,4,0,0,0,2,0,3,3,1,4,0,2,2,3,2,2,3,4,1,3,0,0,1,2
15061738,0,3,1,2,1,0,1,0,4,3,1,4,1,0,0,1,0,3,4,1,4,0,3,3,4,4,1,3,4,2,2,1,3,1,1
15061740,2,2,1,1,1,0,1,1,4,3,1,4,2,0,1,2,2,4,2,0,2,1,2,2,1,3,2,2,4,0,4,1,0,0,2
15061744,0,1,2,0,0,0,2,1,3,2,1,4,0,0,0,2,1,4,3,2,4,1,4,2,1,4,3,3,4,1,3,0,2,1,1
15061747,1,2,2,3,0,1,2,0,2,4,2,4,1,0,0,0,0,3,3,1,3,0,0,3,2,2,1,3,4,0,4,0,0,1,2
15061751,0,2,1,1,0,1,2,0,3,1,1,3,1,0,0,3,1,3,2,1,1,2,3,3,2,2,3,3,4,0,4,0,2,1,0
15061752,2,2,1,1,1,0,1,1,4,3,1,4,2,0,1,2,2,4,2,0,2,1,2,2,1,3,2,2,4,0,4,1,0,0,2
15061753,0,3,1,2,1,0,1,0,4,3,1,4,1,0,0,1,0,3,4,1,4,0,3,2,4,4,1,3,4,2,2,1,3,1,1
15061754,1,2,2,1,0,0,1,0,3,3,0,4,1,0,1,1,1,4,4,2,2,0,2,3,2,4,2,4,4,0,4,0,2,0,1
15061755,0,2,1,2,0,0,1,1,3,1,0,4,0,0,0,2,1,4,4,2,4,1,1,4,4,4,1,4,4,2,2,0,2,1,0
15061756,0,2,1,2,0,0,1,1,3,1,0,4,0,0,0,2,1,4,4,2,4,1,1,4,4,4,1,4,4,2,2,0,2,1,0
15061757,0,1,1,1,2,0,1,1,4,3,1,4,0,0,0,1,0,3,4,2,4,0,1,3,4,4,3,2,4,1,3,2,4,1,0
15061758,1,1,0,1,2,0,1,2,3,1,0,4,1,0,0,3,0,4,3,0,2,0,3,0,2,2,3,3,4,1,3,2,2,0,0
15061760,0,2,2,0,0,1,2,0,4,3,2,4,0,0,0,2,0,3,3,1,4,0,2,2,3,2,2,3,4,1,3,0,0,1,1
15061761,1,2,2,3,0,1,2,0,2,4,2,4,1,0,0,0,0,3,3,1,2,0,0,3,2,2,1,3,4,0,4,0,0,1,2
15061762,1,0,1,0,1,1,1,0,3,3,2,4,1,0,0,3,1,4,3,0,4,0,4,1,1,3,3,2,4,1,3,1,0,0,1
15061764,0,3,1,2,0,0,1,0,3,2,0,4,0,0,0,2,0,4,4,1,2,0,4,2,3,3,1,4,4,1,3,0,4,1,0
15061766,2,3,0,4,1,0,1,0,3,2,0,4,2,0,0,0,0,4,2,1,2,0,1,2,3,2,0,4,4,1,3,1,1,0,1
15061769,0,1,0,2,1,0,1,0,4,3,1,4,0,0,0,4,0,4,3,1,4,NA,2,1,3,4,3,3,4,NA,NA,1,2,0,0
15061771,0,3,1,2,1,0,1,0,4,3,1,4,1,0,0,1,0,3,4,1,4,0,3,3,4,4,1,3,4,2,2,1,3,1,1
15061772,1,2,2,2,1,0,1,1,3,2,0,4,1,0,0,3,0,4,3,0,2,0,2,1,3,3,1,4,4,2,2,1,4,0,1
15061773,1,1,2,1,1,1,1,0,3,2,2,4,2,0,0,2,0,4,2,0,4,1,3,1,2,2,2,4,4,1,3,1,1,0,0
15061776,1,2,1,2,0,0,0,2,4,2,0,3,1,0,1,1,0,4,3,2,3,1,3,2,2,4,2,3,4,0,4,0,1,0,3
15061777,0,1,1,1,2,0,1,1,4,3,1,4,0,0,0,1,0,3,4,2,4,0,1,2,4,4,3,2,4,1,3,1,4,1,0
15061784,0,3,1,2,1,0,1,0,4,3,1,4,1,0,0,1,0,3,4,1,4,0,3,3,4,4,1,3,4,2,2,1,3,1,1
15061785,0,2,2,2,0,0,0,0,4,3,0,4,0,0,0,2,0,4,3,1,4,0,2,1,3,4,2,3,4,1,3,0,4,2,3
15061788,1,1,2,0,1,0,0,1,3,3,1,4,2,0,0,1,2,3,3,0,4,1,3,2,2,2,2,2,4,1,3,1,0,1,2
15061789,1,2,1,2,0,0,0,2,4,2,0,3,1,0,1,1,0,4,3,2,3,1,3,2,2,4,2,3,4,0,4,0,1,0,3
15061790,0,1,1,1,2,0,1,1,4,3,1,4,0,0,0,1,0,3,4,2,4,0,1,3,4,4,3,2,4,1,3,2,4,1,0
15061795,1,2,1,1,1,1,1,0,4,2,1,4,1,1,1,1,1,3,4,0,4,1,3,3,3,3,2,3,4,2,2,1,2,0,0
15061797,0,3,1,2,1,0,1,0,4,3,1,4,1,0,0,1,0,3,4,1,4,0,3,3,4,4,1,3,4,2,2,1,3,1,1
15061798,0,1,1,3,0,2,2,0,3,4,0,4,0,0,0,3,0,4,4,2,4,0,3,1,4,3,3,3,4,0,4,0,1,0,3
15061799,0,1,1,1,2,0,1,1,4,3,1,4,0,0,0,1,0,3,4,2,4,0,1,3,4,4,3,2,4,1,3,2,4,1,0
15061800,0,2,0,2,0,0,1,0,4,3,1,3,1,0,1,3,1,3,2,1,4,2,3,1,4,3,1,3,4,NA,2,0,1,0,0
15061811,1,3,2,3,1,0,1,0,3,1,0,4,1,0,0,1,1,4,3,1,3,0,3,2,3,3,1,3,4,1,3,1,2,0,1
15061813,1,2,1,2,0,0,0,2,4,2,0,3,1,0,1,1,0,4,3,2,3,1,3,2,2,4,2,3,4,0,4,0,1,0,3
15061814,0,1,2,1,2,1,1,1,4,3,2,3,1,1,1,2,0,3,4,2,3,1,3,2,4,4,0,2,3,1,3,2,4,1,1
15061815,0,2,0,1,0,0,2,1,3,3,1,3,0,1,1,1,0,4,4,0,2,1,2,1,4,4,0,3,3,0,4,0,3,0,0
15061826,0,1,1,3,0,1,1,0,2,4,0,4,0,0,0,3,0,4,4,1,4,0,3,1,4,3,3,3,4,0,4,0,1,0,3
15061905,1,3,1,2,1,0,2,0,4,2,1,4,2,1,1,1,1,3,4,1,2,0,3,2,4,3,2,4,3,2,2,1,3,0,1
15061906,0,2,1,2,0,0,1,0,3,3,0,4,1,1,1,1,0,4,3,0,4,0,1,1,4,4,2,3,3,NA,NA,0,3,1,0
15061907,0,2,4,4,1,3,1,0,1,3,4,4,0,0,1,1,0,4,2,0,3,1,3,2,4,3,2,0,1,1,3,1,4,1,1
15061908,0,3,0,3,1,0,1,0,3,3,0,4,0,1,1,1,1,4,3,1,4,1,2,2,3,3,0,3,3,1,3,1,3,NA,0
15061909,0,0,0,1,2,0,0,0,4,3,0,4,0,1,1,3,1,4,3,0,3,1,2,1,4,3,2,3,4,1,3,2,2,2,0
15061910,0,2,0,1,0,0,2,1,3,3,1,3,0,1,1,1,0,4,4,0,2,1,2,1,4,4,0,3,3,0,4,0,3,0,0
15061911,0,2,2,3,0,0,1,0,4,1,1,4,0,0,0,1,1,3,4,1,4,0,1,1,2,4,2,4,3,0,4,0,3,1,1
15061915,0,2,2,3,0,0,1,0,4,1,1,4,0,0,0,1,1,3,4,1,4,0,1,1,2,4,2,4,3,0,4,0,3,1,1
15061917,1,3,0,2,1,0,2,0,2,2,0,4,1,0,0,0,0,4,3,0,3,0,2,0,3,2,2,4,4,2,2,1,3,0,0
15061918,0,2,1,1,0,1,2,0,3,1,1,3,1,0,0,3,1,3,2,1,1,2,3,3,2,2,3,3,4,0,4,0,2,1,0
15061926,0,2,0,1,0,0,2,1,3,3,1,3,0,1,1,1,0,4,4,0,2,1,2,1,4,4,0,3,3,0,4,0,3,0,0
15061927,1,4,2,2,NA,0,2,0,3,0,1,4,2,1,1,0,0,4,4,1,3,1,3,3,4,3,4,3,4,1,3,NA,1,0,0
15061929,0,0,1,1,0,0,2,0,1,2,0,4,1,0,0,4,1,4,4,2,4,1,1,3,4,3,2,3,4,1,3,0,2,0,0
15061930,0,2,1,1,0,1,2,0,3,1,1,3,1,0,0,3,1,3,2,1,1,2,3,3,2,2,3,3,4,0,4,0,2,1,0
15061933,0,3,1,2,0,0,2,0,3,3,1,4,0,1,1,1,0,3,4,1,4,0,3,2,4,4,1,3,3,1,3,0,2,1,1
15061934,0,2,2,0,0,1,2,0,4,3,2,4,0,0,0,2,0,3,3,1,4,0,2,2,3,2,2,3,4,1,3,0,0,1,1
15061937,1,2,2,3,0,0,2,1,4,2,0,4,1,1,1,2,1,4,4,2,3,0,2,2,3,2,1,3,4,1,3,0,2,0,0
15061939,0,3,1,2,1,0,1,0,4,3,1,4,1,0,0,1,0,3,4,1,4,0,3,3,4,4,1,3,4,2,2,1,3,1,1
15061941,0,2,0,2,2,0,2,1,2,2,0,4,0,0,0,1,0,4,3,1,4,1,2,3,4,4,2,2,4,2,2,2,3,0,0
15061944,1,2,1,2,2,0,1,1,2,2,0,4,1,0,0,1,1,4,2,2,3,2,1,1,3,2,4,4,4,2,2,2,1,0,0
15061945,1,3,0,2,1,0,2,0,2,2,0,4,1,0,0,0,0,4,3,0,3,0,3,0,3,2,2,4,4,2,2,1,3,0,0
15061948,0,3,1,2,0,0,2,0,3,3,1,4,0,1,1,1,0,3,4,1,4,0,3,2,4,4,1,3,3,1,3,0,2,1,1
15061949,0,3,0,3,1,0,2,1,3,4,1,4,0,1,1,1,0,3,3,1,4,0,1,2,4,3,2,4,3,2,2,1,3,1,0
15061951,1,3,0,2,1,0,2,0,2,2,0,4,1,0,0,0,0,4,3,0,3,0,2,0,3,2,2,4,4,2,2,1,3,0,0
15061952,0,2,2,0,0,1,2,0,4,3,2,4,0,0,0,2,0,3,3,1,4,0,2,2,3,2,2,3,4,1,3,0,0,1,1
15061953,1,2,1,2,0,0,2,1,2,2,0,4,2,0,0,1,0,4,3,1,3,0,2,3,3,4,0,4,4,0,4,0,1,1,1
15061954,1,3,0,2,1,0,2,0,2,2,0,4,1,0,0,0,0,4,3,0,3,0,2,0,3,2,2,4,4,2,2,1,3,0,0
15061957,0,2,0,0,0,2,0,2,4,3,2,4,0,1,1,1,1,4,4,1,4,1,3,1,4,2,2,3,4,2,2,0,3,1,0
15061958,1,2,0,3,2,0,0,1,3,2,0,4,1,0,0,2,0,4,1,1,3,0,1,3,3,3,2,4,4,1,3,2,2,0,0
15061960,0,2,1,2,0,0,1,0,3,3,0,4,1,1,1,1,0,4,3,0,4,0,1,2,4,4,2,3,3,NA,NA,0,3,2,0
