SAMPLES,c1_11319,c1_12106,c1_14089,c1_4359,c1_513,c2_15676,c2_15796,c2_20714,c2_24454,c2_26210,c2_27699,c2_27715,c2_27763,c2_28665,c2_28666,c2_28697,c2_2957,c2_34115,c2_3747,c2_39100,c2_4366,c2_45071,c2_46398,c2_48817,c2_49476,c2_50176,c2_51578,c2_52206,c2_52898,c2_53708,c2_54811,c2_55639,c2_55830,c2_55835,c2_58236
15061505,3,2,1,3,4,2,1,2,2,2,1,3,1,4,2,3,1,3,1,4,4,1,2,2,3,2,0,2,1,3,2,4,3,1,3
15061507,3,1,2,2,2,3,0,1,1,2,1,3,1,2,2,3,1,2,1,3,4,1,2,3,3,3,0,1,3,3,2,3,3,1,1
15061508,3,1,2,2,2,3,0,1,1,2,1,3,1,2,2,3,1,2,1,3,4,1,2,3,3,3,0,1,3,3,2,3,3,1,1
15061509,4,1,1,2,3,4,0,2,0,2,0,4,0,1,4,4,1,4,1,3,3,2,2,4,2,3,1,1,1,2,0,3,3,1,3
15061511,4,1,1,2,3,4,0,2,0,2,0,4,0,1,4,4,1,4,1,3,3,2,2,4,2,3,1,1,1,2,0,3,3,1,3
15061514,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15061516,3,2,0,3,4,1,0,2,0,2,0,4,0,1,3,2,2,3,3,3,3,3,0,2,3,4,0,1,1,2,1,2,3,1,3
15061517,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061518,3,1,3,3,2,3,0,3,0,3,0,4,0,3,1,1,1,1,1,4,3,3,1,3,3,3,0,1,1,3,1,4,3,1,3
15061520,2,0,0,2,0,3,0,2,0,1,0,4,0,1,3,3,3,3,2,4,4,2,1,3,3,2,1,1,1,2,1,3,3,1,3
15061521,3,0,2,3,2,4,0,1,2,2,0,4,0,1,3,3,2,2,3,4,4,2,2,3,2,4,1,0,2,1,2,4,3,1,2
15061523,3,1,2,2,2,3,0,2,1,2,1,3,1,1,3,3,2,3,3,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061524,3,2,0,3,2,3,0,2,2,3,0,4,0,2,3,3,1,4,1,3,4,1,1,3,2,4,1,0,2,0,2,4,3,1,2
15061525,3,1,2,2,2,3,0,1,1,2,1,3,1,2,2,3,1,2,2,3,4,1,2,3,3,3,0,1,3,3,2,3,3,1,1
15061526,3,1,1,2,2,3,0,2,1,2,1,3,1,2,2,1,1,2,2,3,3,2,2,3,4,3,0,1,2,2,1,3,3,2,2
15061528,3,0,1,3,1,3,0,2,1,2,1,3,1,1,3,3,1,2,1,2,4,2,2,3,2,3,0,0,2,1,1,3,2,2,2
15061530,3,1,2,2,2,3,0,1,1,2,1,3,1,2,2,3,1,2,1,3,4,1,2,3,3,3,0,1,3,3,2,3,3,1,1
15061533,3,1,2,2,2,3,0,1,2,1,1,3,1,1,2,3,1,2,2,3,4,1,2,3,3,3,0,1,3,3,2,3,3,1,1
15061534,4,0,1,3,0,4,0,2,1,1,0,4,0,0,4,4,2,3,3,3,4,4,2,4,2,4,0,1,2,1,2,2,3,1,2
15061535,3,0,1,2,1,3,0,2,2,2,1,3,1,1,3,3,1,2,2,3,4,2,2,3,2,3,0,0,2,1,1,3,2,2,2
15061536,3,1,2,2,2,3,0,1,1,2,1,3,1,1,2,3,1,2,2,3,4,1,2,3,3,3,0,1,3,3,2,3,3,1,1
15061537,4,1,2,2,3,3,2,2,1,1,0,4,0,1,2,3,3,3,2,4,3,4,3,4,2,3,1,3,2,1,2,3,1,3,2
15061538,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061539,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061542,3,1,2,3,3,3,2,1,0,1,0,4,0,3,1,2,2,3,1,4,2,2,2,4,2,3,1,3,2,2,3,2,2,2,2
15061543,2,1,2,2,0,3,1,1,0,1,1,3,1,1,3,3,3,3,3,4,4,3,2,3,3,4,1,1,1,2,0,2,2,2,3
15061546,3,1,2,2,3,3,0,2,1,2,1,3,1,1,3,3,2,3,3,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061549,4,1,2,2,2,3,0,1,1,2,0,4,0,1,4,4,1,3,0,4,4,1,3,4,2,2,0,1,3,3,3,3,3,1,1
15061550,2,1,1,2,2,3,0,2,1,3,1,3,1,3,2,1,0,2,2,3,3,1,2,3,4,3,0,0,2,2,1,2,3,1,2
15061551,1,1,3,0,2,3,1,1,2,2,2,2,2,3,2,2,0,2,0,4,4,2,3,2,3,4,0,1,3,2,1,2,2,2,1
15061553,3,2,3,3,3,3,2,1,0,2,0,4,0,1,3,4,2,2,0,4,3,1,4,4,2,2,1,2,3,0,2,3,2,2,2
15061555,3,3,1,3,2,3,1,1,0,1,0,4,0,1,3,3,1,3,2,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15061556,1,1,3,0,2,3,1,1,2,2,2,2,2,3,2,2,0,3,0,4,4,2,3,2,3,4,0,1,3,2,1,2,2,2,1
15061557,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15061561,2,1,2,2,2,2,0,3,1,4,0,4,0,3,2,2,1,2,0,4,4,2,0,3,1,3,1,1,2,1,3,4,4,0,2
15061564,3,1,3,3,3,3,0,3,0,3,0,4,0,3,1,1,1,1,1,4,3,3,2,3,3,3,0,1,1,2,1,4,3,1,3
15061565,2,1,2,2,1,3,1,2,0,3,1,3,1,3,1,2,1,3,2,4,2,3,2,3,2,2,1,2,1,4,3,2,3,1,3
15061566,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061567,3,2,1,2,4,3,0,2,1,3,0,4,0,4,3,3,1,3,1,4,4,1,0,3,2,1,0,3,1,3,4,4,3,1,3
15061571,3,2,2,2,4,3,1,2,1,3,0,4,0,1,3,3,0,4,2,4,4,0,0,4,1,2,0,1,1,2,3,3,4,0,3
15061575,3,0,2,3,3,3,0,3,0,2,0,4,0,2,3,3,2,2,3,4,4,0,3,3,3,2,1,1,3,3,2,2,3,1,1
15061576,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15061577,1,1,1,4,3,4,0,2,1,3,1,3,1,2,2,2,2,4,2,4,4,2,1,2,4,4,0,1,1,2,2,4,3,1,3
15061580,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061585,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15061586,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15061588,1,1,3,0,2,3,1,1,2,2,2,2,2,3,2,2,0,3,0,4,4,2,3,2,3,4,0,1,3,2,1,2,2,2,1
15061601,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061602,3,2,3,2,2,2,1,1,0,2,0,4,0,2,3,4,2,2,1,4,3,2,3,4,2,3,1,2,3,0,2,3,2,2,1
15061604,3,1,4,1,2,4,2,0,1,1,0,4,0,3,2,4,2,4,1,4,3,2,3,4,2,2,1,2,2,2,1,4,2,2,2
15061608,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15061609,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061610,3,1,3,3,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061614,3,1,3,1,3,2,0,2,0,1,1,3,1,2,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15061621,3,2,0,3,4,1,0,2,0,2,0,4,0,2,3,2,2,3,3,3,3,3,0,2,3,4,0,1,1,2,1,2,3,1,3
15061622,3,1,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,3,3,3,0,1,1,2,2,2,3,1,3
15061626,3,2,1,2,3,2,0,2,1,1,0,4,0,2,3,3,2,3,2,3,4,1,1,3,2,3,0,1,2,2,3,4,2,2,2
15061627,4,1,2,2,3,2,1,1,2,1,0,4,0,1,4,4,1,4,2,4,4,0,2,4,2,2,0,2,1,4,2,1,2,2,3
15061628,4,1,1,2,3,4,0,2,0,2,0,4,0,1,4,4,1,4,1,3,3,2,2,4,2,3,1,1,1,2,0,3,3,1,3
15061629,3,0,1,3,3,3,0,2,0,2,0,4,0,1,3,3,1,3,2,4,4,0,1,2,3,4,2,1,2,4,3,2,4,0,2
15061630,4,0,1,3,0,4,0,2,1,1,0,4,0,0,4,4,2,3,3,3,4,4,2,4,2,4,0,1,2,1,2,2,3,1,2
15061632,3,1,3,1,3,2,0,2,0,1,1,3,1,2,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15061633,2,1,3,1,2,3,1,3,0,2,0,4,0,2,4,4,1,4,1,4,4,2,2,3,1,3,0,1,2,2,2,1,3,1,2
15061638,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15061639,3,2,2,3,3,3,2,2,1,2,1,2,2,3,1,3,2,4,0,4,2,2,1,3,2,3,1,3,1,2,3,4,3,1,3
15061640,3,1,1,3,2,2,1,2,1,2,0,4,0,2,3,3,2,3,1,3,3,2,3,2,3,3,0,1,2,1,3,4,2,2,2
15061641,3,2,2,3,3,3,2,2,1,2,2,2,2,3,1,3,2,4,0,4,2,2,1,3,2,3,1,3,1,2,3,4,3,1,3
15061642,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15061645,3,1,1,3,2,2,1,2,1,2,0,4,0,1,3,3,2,3,2,3,3,2,3,2,3,3,0,1,2,1,3,4,2,2,2
15061646,4,1,2,2,3,3,2,2,1,1,0,4,0,2,2,3,3,3,1,4,3,4,3,4,2,3,1,3,2,1,2,3,1,3,2
15061649,2,1,4,3,2,2,0,3,0,2,2,2,2,1,3,3,3,3,2,4,3,1,2,4,3,3,0,1,1,4,3,3,3,1,3
15061650,2,1,2,2,3,1,3,1,1,3,1,3,1,3,2,3,3,3,1,4,3,3,2,4,2,4,1,4,1,3,2,2,2,2,3
15061651,3,1,2,2,2,3,0,1,1,2,1,3,1,2,2,3,1,2,1,3,4,1,2,3,3,3,0,1,3,3,2,3,3,1,1
15061653,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061654,3,1,3,1,3,2,0,2,0,1,1,3,1,2,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15061658,3,1,3,1,3,2,0,2,0,1,1,3,1,3,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15061659,2,1,4,4,3,3,2,1,0,2,0,4,1,3,1,1,1,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15061665,2,0,3,2,2,2,1,1,0,4,1,2,2,1,4,4,2,3,0,4,4,2,2,2,3,3,1,1,2,4,3,2,3,1,2
15061666,3,2,0,4,3,2,0,4,1,3,0,4,0,1,4,4,3,2,3,4,3,2,1,3,2,3,0,2,0,3,1,3,3,1,4
15061667,3,0,2,3,3,3,0,3,0,2,0,4,0,2,3,3,2,2,3,4,4,0,3,3,3,2,1,1,3,3,2,2,3,1,1
15061668,2,0,3,2,2,2,1,1,0,4,2,2,2,1,4,4,2,3,0,4,4,2,2,2,3,3,1,1,2,4,3,2,3,1,2
15061669,2,1,2,2,3,4,0,3,0,3,0,4,0,2,3,3,1,4,2,3,3,2,2,2,2,3,2,0,1,2,1,3,4,0,3
15061670,3,2,2,3,3,3,2,2,1,2,2,2,1,3,1,3,2,4,0,4,2,2,1,3,2,3,1,3,1,2,3,4,3,1,3
15061671,3,1,2,2,4,2,0,1,2,2,1,3,1,3,3,3,2,3,1,3,3,2,3,4,1,3,0,2,3,1,2,4,3,1,1
15061673,2,0,1,3,3,3,1,2,0,3,1,4,1,3,2,2,2,3,2,4,3,2,2,2,3,3,1,1,2,3,2,3,4,0,2
15061677,3,2,2,3,3,2,0,1,1,3,1,3,1,1,3,3,1,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061678,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061679,3,2,2,2,3,2,0,3,2,2,0,4,0,2,3,3,2,4,1,4,3,1,1,4,2,3,0,1,2,2,2,4,2,2,2
15061680,3,2,2,3,3,3,2,2,1,2,2,2,2,3,1,3,2,4,0,4,2,2,1,3,2,3,1,3,1,2,3,4,3,1,3
15061682,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15061683,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061684,3,1,4,4,2,2,1,2,0,2,2,2,2,0,4,4,2,2,2,3,3,1,2,3,2,4,0,2,1,4,2,4,3,1,3
15061686,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061687,3,1,1,2,2,4,0,1,0,1,0,4,0,2,3,3,1,3,1,3,3,1,3,4,3,4,0,1,1,2,1,2,3,1,3
15061688,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061690,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061702,3,1,1,3,2,2,1,2,1,2,0,4,0,2,3,3,2,3,1,3,3,2,3,2,3,3,0,1,2,1,3,4,2,2,2
15061706,3,1,3,1,2,3,1,3,1,2,1,3,1,1,4,4,1,3,1,4,4,4,1,2,2,3,1,3,1,3,1,2,3,1,3
15061707,3,1,3,4,4,2,0,3,0,2,0,4,0,3,3,3,3,2,3,3,4,0,2,4,2,3,0,1,2,3,3,4,3,1,2
15061709,2,1,2,2,3,4,0,3,0,3,0,4,0,2,3,3,1,4,2,3,3,2,2,2,2,3,2,0,1,2,1,3,4,0,3
15061712,2,1,0,2,2,3,1,1,1,3,0,4,0,0,4,4,2,3,2,2,4,3,1,4,3,3,0,1,3,0,1,4,3,1,1
15061714,3,1,1,1,2,4,1,3,1,2,0,4,0,1,3,3,0,3,1,3,3,0,3,4,3,3,1,2,2,2,1,4,2,2,2
15061717,4,1,2,3,2,4,1,2,1,1,0,4,0,1,4,4,2,3,3,4,4,0,2,4,2,2,0,1,3,2,3,2,2,2,1
15061719,4,1,2,2,3,3,2,2,1,1,0,4,0,2,2,3,3,3,1,4,3,4,3,4,2,3,1,3,2,1,2,3,1,3,2
15061720,3,1,1,2,2,4,1,3,1,2,0,4,0,1,3,3,0,3,1,3,3,0,3,4,3,3,1,1,2,2,1,4,2,2,2
15061722,3,1,1,3,3,2,0,2,0,2,0,4,0,2,2,1,1,2,2,3,3,3,1,2,3,3,0,1,1,2,1,3,3,1,3
15061723,3,2,0,3,4,1,0,2,0,2,0,4,0,1,3,2,2,3,3,3,3,3,0,2,3,4,0,1,1,2,1,2,3,1,3
15061724,2,1,1,2,2,2,0,2,1,2,1,3,1,2,2,1,1,2,2,3,3,1,1,3,4,3,0,0,2,2,1,2,3,1,2
15061725,3,1,1,1,2,4,1,3,1,2,0,4,0,1,3,3,0,3,1,3,3,0,3,4,3,3,1,2,2,2,1,4,2,2,2
15061726,2,1,1,2,3,2,1,2,1,2,0,4,0,4,1,2,3,3,0,4,3,3,2,3,1,2,1,2,3,3,3,3,3,1,1
15061729,2,1,1,2,2,3,0,2,1,3,1,3,1,3,2,1,0,2,2,3,3,1,2,3,4,3,0,0,2,2,1,2,3,1,2
15061733,3,1,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061734,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061735,3,1,1,1,2,4,1,3,1,2,0,4,0,1,3,3,0,3,1,3,3,0,3,4,3,3,1,2,2,2,1,4,2,2,2
15061736,2,1,1,2,2,3,0,2,1,3,1,3,1,3,2,1,0,2,2,3,3,1,2,3,4,3,0,0,2,2,1,2,3,1,2
15061737,2,1,1,2,2,3,0,2,1,3,1,3,1,3,2,1,0,2,2,3,3,1,2,3,4,3,0,0,2,2,1,2,3,1,2
15061738,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061740,3,1,1,3,1,3,0,2,1,2,1,3,1,1,3,3,1,3,2,3,3,1,2,3,3,2,0,2,1,1,1,4,3,1,3
15061744,3,2,2,1,2,2,1,0,0,2,1,3,1,1,4,4,2,2,3,4,4,3,2,4,2,3,0,0,2,2,1,3,2,2,2
15061747,4,1,2,2,3,3,2,2,1,1,0,4,0,2,2,3,3,3,1,4,3,4,3,4,2,3,1,3,2,1,2,3,1,3,2
15061751,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15061752,3,1,1,3,1,3,0,2,1,2,1,3,1,1,3,3,1,3,2,3,3,1,2,3,3,2,0,2,1,1,1,4,3,1,3
15061753,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061754,3,0,3,1,3,2,2,3,1,2,1,3,1,3,3,3,1,3,1,4,4,2,2,3,2,3,0,0,3,4,3,2,2,2,1
15061755,3,1,3,2,3,3,0,2,1,2,0,4,0,1,4,4,2,4,1,3,4,1,2,3,2,3,0,2,2,3,3,3,3,1,2
15061756,3,1,3,2,3,2,0,2,1,2,0,4,0,1,4,4,1,4,1,3,4,1,2,3,2,3,0,2,2,3,3,3,3,1,2
15061757,3,2,2,2,3,2,0,3,2,2,0,4,0,2,3,3,2,4,1,4,3,1,1,4,2,3,0,1,2,2,2,4,2,2,2
15061758,3,1,2,4,1,3,1,2,0,3,1,3,1,2,2,3,1,2,2,4,4,2,2,3,3,2,0,0,1,2,1,3,3,1,2
15061760,2,1,1,2,2,3,0,2,1,3,1,3,1,3,1,1,0,2,2,3,3,1,2,3,4,3,0,0,2,2,1,2,3,1,2
15061761,4,1,2,2,3,3,2,2,1,1,0,4,0,2,2,3,3,3,1,4,3,4,3,4,2,3,1,3,2,1,2,3,1,3,2
15061762,3,0,1,2,1,3,0,2,1,2,1,3,1,1,3,3,1,2,1,2,4,2,2,3,2,3,0,0,2,1,1,3,2,2,2
15061764,4,1,1,2,3,4,0,2,0,2,0,4,0,1,4,4,1,4,1,3,3,2,2,4,2,3,1,1,1,2,0,3,3,1,3
15061766,3,1,2,3,3,3,2,1,0,1,0,4,0,3,1,2,2,3,1,4,2,2,2,4,2,3,1,3,2,2,3,2,2,2,2
15061769,2,0,1,4,2,3,1,1,3,4,0,4,0,1,4,4,2,3,2,4,4,1,1,3,4,2,1,2,1,3,2,2,4,0,3
15061771,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061772,3,1,4,3,4,4,1,3,2,0,0,4,0,1,4,4,2,3,3,4,3,2,2,4,4,4,0,1,2,2,2,4,2,2,2
15061773,3,2,0,2,2,4,0,1,2,1,1,3,1,2,3,3,0,2,1,3,4,2,1,2,3,2,1,2,0,0,1,4,3,1,4
15061776,1,1,3,0,2,3,1,1,2,2,2,2,2,3,2,2,0,3,0,4,4,2,3,2,3,4,0,1,3,2,1,2,2,2,1
15061777,3,2,2,2,3,2,0,3,2,2,0,4,0,2,3,3,2,4,1,4,3,1,1,4,2,3,0,1,2,2,2,4,2,2,2
15061784,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061785,4,1,2,3,4,3,2,2,1,0,0,4,0,1,4,4,1,4,2,4,4,0,1,4,2,3,0,1,1,4,2,1,3,1,3
15061788,3,2,0,3,2,3,0,2,2,3,0,4,0,2,3,3,1,4,1,3,4,1,1,3,2,4,1,0,2,0,2,4,3,1,2
15061789,1,1,3,0,2,3,1,1,2,2,2,2,2,3,2,2,0,3,0,4,4,2,3,2,3,4,0,1,3,2,1,2,2,2,1
15061790,3,2,2,2,3,2,0,3,2,2,0,4,0,2,3,3,2,4,1,4,3,1,1,4,2,3,0,1,2,2,2,4,2,2,2
15061795,4,0,1,3,0,4,0,2,1,1,0,4,0,0,4,4,2,3,3,3,4,4,2,4,2,4,0,1,2,1,2,2,3,1,2
15061797,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061798,3,1,3,3,3,3,0,3,0,3,0,4,0,3,1,1,1,1,1,4,3,3,2,3,3,3,0,1,1,2,1,4,3,1,3
15061799,3,2,2,2,3,2,0,3,2,2,0,4,0,2,3,3,2,4,1,4,3,1,1,4,2,3,0,1,2,2,2,4,2,2,2
15061800,2,1,2,3,3,2,1,3,1,4,0,4,0,3,1,2,0,2,2,3,4,2,2,2,1,3,0,0,2,3,2,3,4,0,2
15061811,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15061813,1,1,3,0,2,3,1,1,2,2,2,2,2,3,2,2,0,3,0,4,4,2,3,2,3,4,0,1,3,2,1,2,2,2,1
15061814,3,2,2,3,3,3,2,2,1,2,2,2,2,3,1,3,2,4,0,4,2,2,1,3,2,3,1,3,1,2,3,4,3,1,3
15061815,3,1,3,1,3,2,0,2,0,1,1,3,1,2,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15061826,3,1,3,3,3,3,0,3,0,3,0,4,0,3,1,1,1,1,1,4,3,3,1,3,3,3,0,1,1,2,1,4,3,1,3
15061905,2,1,2,2,0,2,1,1,0,1,1,3,1,2,3,3,3,3,3,4,4,3,2,3,3,4,1,1,1,2,0,2,2,2,3
15061906,4,1,2,3,3,3,0,1,1,2,1,3,1,1,4,4,2,4,1,3,3,0,1,4,2,3,0,2,4,2,3,4,2,2,0
15061907,2,1,4,0,2,1,3,0,1,4,1,3,1,3,3,3,2,3,1,3,4,1,3,4,3,4,0,3,0,2,1,2,2,2,4
15061908,4,1,2,2,2,3,0,1,1,2,0,4,0,2,4,4,1,3,0,4,4,1,3,4,2,2,0,1,3,3,3,3,3,1,1
15061909,3,0,1,2,3,2,0,3,0,3,0,4,0,1,3,3,2,4,3,3,3,3,0,3,1,4,0,0,2,1,1,3,3,1,2
15061910,3,1,3,1,3,2,0,2,0,1,1,3,1,2,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15061911,2,1,4,1,2,3,2,3,1,2,1,3,1,3,3,3,1,3,1,4,4,1,3,3,3,4,0,0,1,3,2,2,1,3,3
15061915,2,1,4,1,2,3,2,3,1,2,1,3,1,3,3,3,1,3,2,4,4,1,3,3,3,4,0,0,1,3,2,2,1,3,3
15061917,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061918,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,3,1,2,3,4,2,2,3
15061926,3,1,3,1,3,2,0,2,0,1,1,3,1,2,2,3,2,2,2,3,2,2,4,3,3,2,1,2,1,3,3,3,1,3,3
15061927,2,1,0,3,2,3,1,2,4,4,0,4,0,4,3,3,0,3,1,NA,3,3,2,2,4,3,0,3,3,4,3,3,2,2,1
15061929,3,0,0,4,2,2,0,1,2,4,2,2,2,4,2,3,2,3,1,4,3,0,3,2,3,4,0,2,1,2,3,4,2,2,3
15061930,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15061933,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061934,2,1,1,2,2,3,0,2,1,3,1,3,1,3,2,1,0,2,2,3,3,1,2,3,4,3,0,0,2,2,1,2,3,1,2
15061937,3,1,3,2,4,3,1,1,0,1,0,4,0,2,3,3,2,3,1,3,4,1,2,2,3,2,0,0,2,3,2,3,2,2,2
15061939,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15061941,2,1,2,2,3,4,0,3,0,3,0,4,0,2,3,3,1,4,2,3,3,2,2,2,2,3,2,0,1,2,1,3,4,0,3
15061944,2,2,0,3,4,4,0,3,2,2,0,4,0,4,2,2,2,3,2,4,4,1,0,3,2,2,0,2,3,2,3,3,2,2,1
15061945,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061948,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15061949,3,1,2,2,3,4,0,2,1,3,0,4,0,2,3,3,2,3,3,3,4,1,1,3,3,3,0,1,3,0,2,3,2,2,1
15061951,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061952,2,1,1,2,2,3,0,2,1,3,1,3,1,3,2,1,0,2,2,3,3,1,2,3,4,3,0,0,2,2,1,2,3,1,2
15061953,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061954,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15061957,4,1,3,1,3,3,0,1,2,1,1,3,1,0,4,4,0,2,1,4,4,2,3,3,2,4,1,1,2,0,0,4,3,1,2
15061958,3,2,1,2,4,3,0,2,1,2,0,4,0,4,3,3,1,3,1,4,4,1,0,3,2,1,0,3,1,3,4,4,3,1,3
15061960,4,1,2,3,3,3,0,1,1,2,1,3,1,1,4,4,2,4,2,3,3,0,1,4,2,3,0,2,4,2,3,4,2,2,0
15061961,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15061964,4,1,2,2,3,3,2,2,1,1,0,4,0,2,2,3,3,3,1,4,3,4,3,4,2,3,1,3,2,1,2,3,1,3,2
