SAMPLES,c1_1318,c1_1874,c1_3992,c1_4359,c1_4748,c2_12780,c2_2464,c2_26938,c2_27929,c2_2957,c2_31156,c2_36460,c2_50176,c2_5151,c2_5152
15062124,2,3,1,2,1,3,0,1,4,1,1,4,3,1,1
15062126,2,3,2,3,2,3,0,1,4,2,2,4,4,NA,NA
15062133,3,3,1,2,2,2,1,0,4,1,2,4,3,1,1
15062136,0,3,2,2,4,2,1,1,4,2,1,4,4,0,0
15062139,3,4,1,1,3,2,1,1,4,0,2,4,3,0,0
15062143,2,4,2,3,3,4,0,0,4,2,4,4,2,0,0
15062144,2,3,2,2,2,3,0,1,4,2,2,4,4,0,0
15062145,3,3,1,4,3,3,0,1,4,3,2,3,3,1,1
15062146,3,3,1,3,2,3,0,0,4,2,3,4,4,1,1
15062147,3,4,1,1,3,2,1,1,4,0,2,4,3,0,0
15062149,3,4,1,1,3,2,1,1,4,0,2,4,3,0,0
15062150,1,4,0,3,2,2,0,1,3,1,1,4,2,0,0
15062151,3,3,0,3,4,4,0,0,4,2,2,3,3,1,1
15062152,1,2,1,3,2,3,0,1,4,2,2,4,4,0,0
15062153,1,2,1,3,2,3,0,1,4,2,2,4,4,0,0
15062332,4,4,0,4,4,4,1,1,4,2,1,3,4,0,0
15062333,1,3,3,2,2,4,0,1,4,2,3,4,3,0,0
15062334,4,4,0,4,4,4,1,1,4,2,1,3,4,0,0
15062335,2,3,0,3,1,2,0,1,4,1,2,4,2,0,0
15062337,0,4,1,1,2,3,0,0,2,0,4,4,2,0,0
15062338,0,4,1,1,2,3,0,0,2,0,4,4,2,0,0
15062339,4,3,1,2,1,NA,0,2,4,1,0,4,4,0,0
15062344,0,3,0,3,3,4,1,0,4,3,1,4,4,1,1
15062346,2,4,2,3,3,4,0,0,4,1,3,3,4,0,0
15062347,1,3,0,3,2,2,0,0,4,2,2,4,4,1,1
15062349,2,3,1,4,1,3,0,0,4,2,3,4,4,1,1
15062350,1,4,2,2,1,3,0,1,3,2,1,4,3,0,0
15062351,3,3,1,2,2,2,1,0,4,1,2,4,3,1,1
15062353,0,3,1,2,2,4,0,1,4,1,3,4,3,1,1
15062354,0,4,1,1,2,3,0,0,2,0,4,4,2,0,0
15062356,3,3,1,3,2,3,0,0,4,2,3,4,4,1,1
15062357,2,3,2,2,2,3,0,1,4,2,2,4,4,0,0
15062358,1,2,1,3,2,3,0,1,4,2,2,4,4,0,0
15062359,0,3,0,2,2,3,1,1,4,2,2,2,3,0,0
15062360,2,3,3,3,2,4,0,1,4,2,2,2,3,0,0
15062361,1,4,1,2,3,4,0,1,4,1,4,4,2,0,0
15062363,0,3,1,2,4,4,1,1,4,3,3,3,4,1,1
15062366,2,4,1,3,3,3,1,1,4,1,4,4,3,0,0
15062367,2,3,1,3,3,4,0,0,3,3,4,4,3,0,0
15062368,0,4,1,1,2,3,0,0,2,0,4,4,2,0,0
15062369,3,4,1,1,3,2,1,1,4,0,2,4,3,0,0
15062371,4,4,0,4,4,4,1,1,4,2,1,3,4,0,0
