SAMPLES,c1_11237,c1_11920,c1_12234,c1_5286,c1_5936,c1_5940,c2_19077,c2_23251,c2_25179,c2_44634,c2_4978,c2_49812,c2_4986,c2_52806,c2_54586
15062126,4,1,2,3,0,0,0,0,3,2,2,2,2,4,2
15062133,3,1,3,3,1,1,0,0,4,1,1,1,3,3,3
15062136,4,0,1,4,0,0,0,3,4,1,1,2,4,2,1
15062139,4,1,4,4,0,0,0,0,4,0,0,0,4,3,3
15062143,3,0,2,3,1,1,0,0,3,1,1,3,3,3,1
15062144,4,1,2,3,0,0,0,0,3,1,1,2,3,4,2
15062145,3,1,1,1,1,1,0,2,3,4,4,3,1,2,1
15062146,3,1,1,2,1,1,0,0,2,1,1,2,3,4,1
15062147,4,1,4,4,0,0,0,0,4,0,0,0,4,3,3
15062149,4,1,4,4,0,0,0,0,4,0,0,0,4,3,3
15062150,3,1,1,3,1,1,0,1,3,2,2,1,2,2,3
15062151,2,0,1,3,2,2,0,0,2,4,4,4,0,2,0
15062152,4,1,1,3,0,0,0,1,4,1,1,1,3,4,3
15062153,4,1,1,3,0,0,0,1,4,1,1,1,3,4,3
15062332,3,1,2,2,2,2,0,0,2,2,3,2,2,3,1
15062333,3,1,2,3,1,1,0,0,4,2,2,2,2,2,2
15062334,3,1,2,2,2,2,0,0,2,2,3,1,2,3,1
15062335,4,1,2,3,0,0,0,0,3,2,2,1,2,4,3
15062337,4,0,4,1,0,0,1,2,3,1,1,0,3,4,4
15062338,4,0,4,1,0,0,1,2,3,1,1,0,3,4,4
15062339,3,0,2,3,1,1,0,1,3,1,1,0,3,3,2
15062344,2,0,2,3,0,0,0,2,4,2,2,2,3,2,1
15062346,4,0,3,2,0,0,0,2,4,2,2,2,2,4,2
15062347,3,2,3,0,1,1,0,0,3,1,1,2,3,4,2
15062349,3,1,3,3,1,1,0,1,3,4,4,1,1,3,3
15062350,3,0,2,1,1,1,0,1,3,2,2,2,2,3,2
15062351,3,1,3,3,1,1,0,0,4,1,1,1,3,2,3
15062353,4,0,1,2,0,0,0,0,4,1,1,0,4,4,4
15062354,4,0,4,1,0,0,1,2,3,1,1,0,3,4,4
15062356,3,1,1,2,1,1,0,0,2,1,1,2,3,4,1
15062357,4,1,2,3,0,0,0,0,3,1,1,2,3,4,3
15062358,4,1,1,3,0,0,0,1,4,1,1,1,3,4,3
15062359,4,1,2,2,1,1,1,2,4,2,2,0,2,4,4
15062360,4,1,2,2,0,0,0,0,2,1,1,1,3,2,1
15062361,4,0,1,2,0,0,0,1,3,1,1,0,4,3,4
15062363,3,1,1,1,1,1,1,2,4,2,2,2,2,4,1
15062366,4,1,1,4,0,0,0,0,3,2,2,1,3,4,3
15062367,3,1,1,3,1,1,0,1,3,2,2,3,2,4,1
15062368,4,0,4,1,0,0,1,2,3,1,1,0,3,4,4
15062369,4,1,4,4,0,0,0,0,4,0,0,0,4,3,3
15062371,3,1,2,2,2,2,0,0,2,2,3,1,2,3,1
