Prefix,HCL_component,Traits,Models,Predictive_ability
CPTuber,C,CPTuber.C,BL,0.434
CPTuber,C,CPTuber.C,BL,0.425
CPTuber,C,CPTuber.C,BRR,0.428
CPTuber,C,CPTuber.C,BRR,0.485
CPTuber,C,CPTuber.C,BRR,0.428
CPTuber,C,CPTuber.C,BRR,0.499
CPTuber,C,CPTuber.C,BRR,0.386
CPTuber,C,CPTuber.C,BRR,0.348
CPTuber,C,CPTuber.C,BRR,0.459
CPTuber,C,CPTuber.C,BRR,0.385
CPTuber,C,CPTuber.C,BRR,0.481
CPTuber,C,CPTuber.C,GBLUP,0.255
CPTuber,C,CPTuber.C,GBLUP,0.203
CPTuber,C,CPTuber.C,GBLUP,0.287
CPTuber,C,CPTuber.C,GBLUP,0.242
CPTuber,C,CPTuber.C,GBLUP,0.26
CPTuber,C,CPTuber.C,GBLUP,0.183
CPTuber,C,CPTuber.C,GBLUP,0.234
CPTuber,C,CPTuber.C,GBLUP,0.178
CPTuber,C,CPTuber.C,GBLUP,0.352
CPTuber,C,CPTuber.C,RKHS,0.56
CPTuber,C,CPTuber.C,RKHS,0.513
CPTuber,C,CPTuber.C,RKHS,0.551
CPTuber,C,CPTuber.C,RKHS,0.579
CPTuber,C,CPTuber.C,RKHS,0.52
CPTuber,C,CPTuber.C,RKHS,0.551
CPTuber,C,CPTuber.C,RKHS,0.479
CPTuber,C,CPTuber.C,RKHS,0.526
CPTuber,C,CPTuber.C,RKHS,0.528
CPTuber,H,CPTuber.H,BA,0.393
CPTuber,H,CPTuber.H,BA,0.325
CPTuber,H,CPTuber.H,BA,0.463
CPTuber,H,CPTuber.H,BA,0.34
CPTuber,H,CPTuber.H,BA,0.478
CPTuber,H,CPTuber.H,BA,0.45
CPTuber,H,CPTuber.H,BA,0.39
CPTuber,H,CPTuber.H,BA,0.318
CPTuber,H,CPTuber.H,BA,0.517
CPTuber,H,CPTuber.H,BB,0.378
CPTuber,H,CPTuber.H,BB,0.365
CPTuber,H,CPTuber.H,BB,0.281
CPTuber,H,CPTuber.H,BB,0.277
CPTuber,H,CPTuber.H,BB,0.373
CPTuber,H,CPTuber.H,BB,0.381
CPTuber,H,CPTuber.H,BB,0.384
CPTuber,H,CPTuber.H,BB,0.383
CPTuber,H,CPTuber.H,BB,0.34
CPTuber,H,CPTuber.H,BC,0.496
CPTuber,H,CPTuber.H,BC,0.409
CPTuber,H,CPTuber.H,BC,0.356
CPTuber,H,CPTuber.H,BC,0.278
CPTuber,H,CPTuber.H,BC,0.311
CPTuber,H,CPTuber.H,BC,0.414
CPTuber,H,CPTuber.H,BC,0.428
CPTuber,H,CPTuber.H,BC,0.386
CPTuber,H,CPTuber.H,BC,0.451
CPTuber,H,CPTuber.H,BL,0.447
CPTuber,H,CPTuber.H,BL,0.232
CPTuber,H,CPTuber.H,BL,0.332
CPTuber,H,CPTuber.H,BL,0.377
CPTuber,H,CPTuber.H,BL,0.448
CPTuber,H,CPTuber.H,BL,0.388
CPTuber,H,CPTuber.H,BL,0.392
CPTuber,H,CPTuber.H,BL,0.436
CPTuber,H,CPTuber.H,BL,0.414
CPTuber,H,CPTuber.H,BRR,0.415
CPTuber,H,CPTuber.H,BRR,0.417
CPTuber,H,CPTuber.H,BRR,0.38
CPTuber,H,CPTuber.H,BRR,0.456
CPTuber,H,CPTuber.H,BRR,0.415
CPTuber,H,CPTuber.H,BRR,0.396
CPTuber,H,CPTuber.H,BRR,0.451
CPTuber,H,CPTuber.H,BRR,0.4
CPTuber,H,CPTuber.H,BRR,0.432
CPTuber,H,CPTuber.H,GBLUP,0.143
CPTuber,H,CPTuber.H,GBLUP,0.251
CPTuber,H,CPTuber.H,GBLUP,0.083
CPTuber,H,CPTuber.H,GBLUP,0.213
CPTuber,H,CPTuber.H,GBLUP,0.151
CPTuber,H,CPTuber.H,GBLUP,0.194
CPTuber,H,CPTuber.H,GBLUP,0.227
CPTuber,H,CPTuber.H,GBLUP,0.176
CPTuber,H,CPTuber.H,GBLUP,0.122
CPTuber,H,CPTuber.H,RKHS,0.361
CPTuber,H,CPTuber.H,RKHS,0.456
CPTuber,H,CPTuber.H,RKHS,0.409
CPTuber,H,CPTuber.H,RKHS,0.422
CPTuber,H,CPTuber.H,RKHS,0.451
CPTuber,H,CPTuber.H,RKHS,0.468
CPTuber,H,CPTuber.H,RKHS,0.478
CPTuber,H,CPTuber.H,RKHS,0.413
CPTuber,H,CPTuber.H,RKHS,0.489
CPTuber,L,CPTuber.L,BA,0.348
CPTuber,L,CPTuber.L,BA,0.201
CPTuber,L,CPTuber.L,BA,0.411
CPTuber,L,CPTuber.L,BA,0.291
CPTuber,L,CPTuber.L,BA,0.383
CPTuber,L,CPTuber.L,BA,0.401
CPTuber,L,CPTuber.L,BA,0.265
CPTuber,L,CPTuber.L,BA,0.248
CPTuber,L,CPTuber.L,BA,0.321
CPTuber,L,CPTuber.L,BB,0.245
CPTuber,L,CPTuber.L,BB,0.094
CPTuber,L,CPTuber.L,BB,0.336
CPTuber,L,CPTuber.L,BB,0.271
CPTuber,L,CPTuber.L,BB,0.366
CPTuber,L,CPTuber.L,BB,0.322
CPTuber,L,CPTuber.L,BB,0.411
CPTuber,L,CPTuber.L,BB,0.324
CPTuber,L,CPTuber.L,BB,0.292
CPTuber,L,CPTuber.L,BC,0.324
CPTuber,L,CPTuber.L,BC,0.337
CPTuber,L,CPTuber.L,BC,0.308
CPTuber,L,CPTuber.L,BC,0.383
CPTuber,L,CPTuber.L,BC,0.351
CPTuber,L,CPTuber.L,BC,0.381
CPTuber,L,CPTuber.L,BC,0.425
CPTuber,L,CPTuber.L,BC,0.338
CPTuber,L,CPTuber.L,BC,0.374
CPTuber,L,CPTuber.L,BL,0.288
CPTuber,L,CPTuber.L,BL,0.476
CPTuber,L,CPTuber.L,BL,0.294
CPTuber,L,CPTuber.L,BL,0.245
CPTuber,L,CPTuber.L,BL,0.492
CPTuber,L,CPTuber.L,BL,0.405
CPTuber,L,CPTuber.L,BL,0.275
CPTuber,L,CPTuber.L,BL,0.359
CPTuber,L,CPTuber.L,BL,0.409
CPTuber,L,CPTuber.L,BRR,0.369
CPTuber,L,CPTuber.L,BRR,0.405
CPTuber,L,CPTuber.L,BRR,0.414
CPTuber,L,CPTuber.L,BRR,0.382
CPTuber,L,CPTuber.L,BRR,0.402
CPTuber,L,CPTuber.L,BRR,0.211
CPTuber,L,CPTuber.L,BRR,0.254
CPTuber,L,CPTuber.L,BRR,0.353
CPTuber,L,CPTuber.L,BRR,0.453
CPTuber,L,CPTuber.L,GBLUP,NA
CPTuber,L,CPTuber.L,GBLUP,0.157
CPTuber,L,CPTuber.L,GBLUP,0.009
CPTuber,L,CPTuber.L,GBLUP,0.057
CPTuber,L,CPTuber.L,GBLUP,0.042
CPTuber,L,CPTuber.L,GBLUP,0.206
CPTuber,L,CPTuber.L,GBLUP,0.115
CPTuber,L,CPTuber.L,GBLUP,0.099
CPTuber,L,CPTuber.L,GBLUP,0.18
CPTuber,L,CPTuber.L,RKHS,0.424
CPTuber,L,CPTuber.L,RKHS,0.432
CPTuber,L,CPTuber.L,RKHS,0.446
CPTuber,L,CPTuber.L,RKHS,0.437
CPTuber,L,CPTuber.L,RKHS,0.403
CPTuber,L,CPTuber.L,RKHS,0.359
CPTuber,L,CPTuber.L,RKHS,0.498
CPTuber,L,CPTuber.L,RKHS,0.442
CPTuber,L,CPTuber.L,RKHS,0.438
CPulpa,C,CPulpa.C,BA,0.522
CPulpa,C,CPulpa.C,BA,0.436
CPulpa,C,CPulpa.C,BA,0.455
CPulpa,C,CPulpa.C,BA,0.489
CPulpa,C,CPulpa.C,BA,0.39
CPulpa,C,CPulpa.C,BA,0.461
CPulpa,C,CPulpa.C,BA,0.478
CPulpa,C,CPulpa.C,BA,0.395
CPulpa,C,CPulpa.C,BA,0.429
CPulpa,C,CPulpa.C,BB,0.407
CPulpa,C,CPulpa.C,BB,0.374
CPulpa,C,CPulpa.C,BB,0.508
CPulpa,C,CPulpa.C,BB,0.394
CPulpa,C,CPulpa.C,BB,0.465
CPulpa,C,CPulpa.C,BB,0.519
CPulpa,C,CPulpa.C,BB,0.486
CPulpa,C,CPulpa.C,BB,0.372
CPulpa,C,CPulpa.C,BB,0.435
CPulpa,C,CPulpa.C,BC,0.431
CPulpa,C,CPulpa.C,BC,0.505
CPulpa,C,CPulpa.C,BC,0.377
CPulpa,C,CPulpa.C,BC,0.384
CPulpa,C,CPulpa.C,BC,0.349
CPulpa,C,CPulpa.C,BC,0.406
CPulpa,C,CPulpa.C,BC,0.385
CPulpa,C,CPulpa.C,BC,0.457
CPulpa,C,CPulpa.C,BC,0.398
CPulpa,C,CPulpa.C,BL,0.415
CPulpa,C,CPulpa.C,BL,0.435
CPulpa,C,CPulpa.C,BL,0.426
CPulpa,C,CPulpa.C,BL,0.537
CPulpa,C,CPulpa.C,BL,0.42
CPulpa,C,CPulpa.C,BL,0.482
CPulpa,C,CPulpa.C,BL,0.378
CPulpa,C,CPulpa.C,BL,0.457
CPulpa,C,CPulpa.C,BL,0.48
CPulpa,C,CPulpa.C,BRR,0.521
CPulpa,C,CPulpa.C,BRR,0.474
CPulpa,C,CPulpa.C,BRR,0.418
CPulpa,C,CPulpa.C,BRR,0.514
CPulpa,C,CPulpa.C,BRR,0.448
CPulpa,C,CPulpa.C,BRR,0.401
CPulpa,C,CPulpa.C,BRR,0.456
CPulpa,C,CPulpa.C,BRR,0.49
CPulpa,C,CPulpa.C,BRR,0.411
CPulpa,C,CPulpa.C,GBLUP,0.274
CPulpa,C,CPulpa.C,GBLUP,0.379
CPulpa,C,CPulpa.C,GBLUP,0.23
CPulpa,C,CPulpa.C,GBLUP,0.219
CPulpa,C,CPulpa.C,GBLUP,0.284
CPulpa,C,CPulpa.C,GBLUP,0.354
CPulpa,C,CPulpa.C,GBLUP,0.17
CPulpa,C,CPulpa.C,GBLUP,0.301
CPulpa,C,CPulpa.C,GBLUP,0.267
CPulpa,C,CPulpa.C,RKHS,0.409
CPulpa,C,CPulpa.C,RKHS,0.582
CPulpa,C,CPulpa.C,RKHS,0.457
CPulpa,C,CPulpa.C,RKHS,0.441
CPulpa,C,CPulpa.C,RKHS,0.379
CPulpa,C,CPulpa.C,RKHS,0.515
CPulpa,C,CPulpa.C,RKHS,0.487
CPulpa,C,CPulpa.C,RKHS,0.42
CPulpa,C,CPulpa.C,RKHS,0.492
CPulpa,H,CPulpa.H,BA,0.315
CPulpa,H,CPulpa.H,BA,0.336
CPulpa,H,CPulpa.H,BA,0.305
CPulpa,H,CPulpa.H,BA,0.197
CPulpa,H,CPulpa.H,BA,0.374
CPulpa,H,CPulpa.H,BA,0.188
CPulpa,H,CPulpa.H,BA,0.194
CPulpa,H,CPulpa.H,BA,0.135
CPulpa,H,CPulpa.H,BA,0.385
CPulpa,H,CPulpa.H,BB,0.34
CPulpa,H,CPulpa.H,BB,0.368
CPulpa,H,CPulpa.H,BB,0.117
CPulpa,H,CPulpa.H,BB,0.357
CPulpa,H,CPulpa.H,BB,0.189
CPulpa,H,CPulpa.H,BB,0.077
CPulpa,H,CPulpa.H,BB,0.1
CPulpa,H,CPulpa.H,BB,0.432
CPulpa,H,CPulpa.H,BB,0.206
CPulpa,H,CPulpa.H,BC,0.163
CPulpa,H,CPulpa.H,BC,0.365
CPulpa,H,CPulpa.H,BC,0.252
CPulpa,H,CPulpa.H,BC,0.387
CPulpa,H,CPulpa.H,BC,0.188
CPulpa,H,CPulpa.H,BC,0.208
CPulpa,H,CPulpa.H,BC,0.398
CPulpa,H,CPulpa.H,BC,0.037
CPulpa,H,CPulpa.H,BC,0.188
CPulpa,H,CPulpa.H,BL,0.194
CPulpa,H,CPulpa.H,BL,0.335
CPulpa,H,CPulpa.H,BL,0.174
CPulpa,H,CPulpa.H,BL,0.15
CPulpa,H,CPulpa.H,BL,0.218
CPulpa,H,CPulpa.H,BL,0.377
CPulpa,H,CPulpa.H,BL,0.395
CPulpa,H,CPulpa.H,BL,0.185
CPulpa,H,CPulpa.H,BL,0.144
CPulpa,H,CPulpa.H,BRR,0.079
CPulpa,H,CPulpa.H,BRR,0.226
CPulpa,H,CPulpa.H,BRR,0.382
CPulpa,H,CPulpa.H,BRR,0.191
CPulpa,H,CPulpa.H,BRR,0.097
CPulpa,H,CPulpa.H,BRR,0.437
CPulpa,H,CPulpa.H,BRR,0.019
CPulpa,H,CPulpa.H,BRR,0.181
CPulpa,H,CPulpa.H,BRR,0.408
CPulpa,H,CPulpa.H,GBLUP,0.164
CPulpa,H,CPulpa.H,GBLUP,0.14
CPulpa,H,CPulpa.H,GBLUP,0.193
CPulpa,H,CPulpa.H,GBLUP,0.175
CPulpa,H,CPulpa.H,GBLUP,0.087
CPulpa,H,CPulpa.H,GBLUP,0.113
CPulpa,H,CPulpa.H,GBLUP,0.063
CPulpa,H,CPulpa.H,GBLUP,0.145
CPulpa,H,CPulpa.H,GBLUP,-0.032
CPulpa,H,CPulpa.H,RKHS,0.487
CPulpa,H,CPulpa.H,RKHS,0.217
CPulpa,H,CPulpa.H,RKHS,0.426
CPulpa,H,CPulpa.H,RKHS,0.446
CPulpa,H,CPulpa.H,RKHS,0.427
CPulpa,H,CPulpa.H,RKHS,0.283
CPulpa,H,CPulpa.H,RKHS,0.183
CPulpa,H,CPulpa.H,RKHS,0.499
CPulpa,H,CPulpa.H,RKHS,0.103
CPulpa,L,CPulpa.L,BA,0.376
CPulpa,L,CPulpa.L,BA,0.373
CPulpa,L,CPulpa.L,BA,0.474
CPulpa,L,CPulpa.L,BA,0.425
CPulpa,L,CPulpa.L,BA,0.466
CPulpa,L,CPulpa.L,BA,0.408
CPulpa,L,CPulpa.L,BA,0.401
CPulpa,L,CPulpa.L,BA,0.347
CPulpa,L,CPulpa.L,BA,0.48
CPulpa,L,CPulpa.L,BB,0.313
CPulpa,L,CPulpa.L,BB,0.512
CPulpa,L,CPulpa.L,BB,0.477
CPulpa,L,CPulpa.L,BB,0.389
CPulpa,L,CPulpa.L,BB,0.516
CPulpa,L,CPulpa.L,BB,0.464
CPulpa,L,CPulpa.L,BB,0.438
CPulpa,L,CPulpa.L,BB,0.256
CPulpa,L,CPulpa.L,BB,0.52
CPulpa,L,CPulpa.L,BC,0.29
CPulpa,L,CPulpa.L,BC,0.383
CPulpa,L,CPulpa.L,BC,0.54
CPulpa,L,CPulpa.L,BC,0.421
CPulpa,L,CPulpa.L,BC,0.397
CPulpa,L,CPulpa.L,BC,0.346
CPulpa,L,CPulpa.L,BC,0.359
CPulpa,L,CPulpa.L,BC,0.332
CPulpa,L,CPulpa.L,BC,0.547
CPulpa,L,CPulpa.L,BL,0.552
CPulpa,L,CPulpa.L,BL,0.381
CPulpa,L,CPulpa.L,BL,0.401
CPulpa,L,CPulpa.L,BL,0.443
CPulpa,L,CPulpa.L,BL,0.43
CPulpa,L,CPulpa.L,BL,0.452
CPulpa,L,CPulpa.L,BL,0.427
CPulpa,L,CPulpa.L,BL,0.451
CPulpa,L,CPulpa.L,BL,0.461
CPulpa,L,CPulpa.L,BRR,0.48
CPulpa,L,CPulpa.L,BRR,0.405
CPulpa,L,CPulpa.L,BRR,0.382
CPulpa,L,CPulpa.L,BRR,0.49
CPulpa,L,CPulpa.L,BRR,0.393
CPulpa,L,CPulpa.L,BRR,0.378
CPulpa,L,CPulpa.L,BRR,0.459
CPulpa,L,CPulpa.L,BRR,0.466
CPulpa,L,CPulpa.L,BRR,0.406
CPulpa,L,CPulpa.L,GBLUP,0.383
CPulpa,L,CPulpa.L,GBLUP,0.171
CPulpa,L,CPulpa.L,GBLUP,0.254
CPulpa,L,CPulpa.L,GBLUP,0.299
CPulpa,L,CPulpa.L,GBLUP,0.244
CPulpa,L,CPulpa.L,GBLUP,0.234
CPulpa,L,CPulpa.L,GBLUP,0.31
CPulpa,L,CPulpa.L,GBLUP,0.208
CPulpa,L,CPulpa.L,GBLUP,0.253
CPulpa,L,CPulpa.L,RKHS,0.515
CPulpa,L,CPulpa.L,RKHS,0.437
CPulpa,L,CPulpa.L,RKHS,0.408
CPulpa,L,CPulpa.L,RKHS,0.504
CPulpa,L,CPulpa.L,RKHS,0.411
CPulpa,L,CPulpa.L,RKHS,0.546
CPulpa,L,CPulpa.L,RKHS,0.456
CPulpa,L,CPulpa.L,RKHS,0.404
CPulpa,L,CPulpa.L,RKHS,0.466
CSBrote,C,CSBrote.C,BA,0.042
CSBrote,C,CSBrote.C,BA,0.34
CSBrote,C,CSBrote.C,BA,0.309
CSBrote,C,CSBrote.C,BA,0.366
CSBrote,C,CSBrote.C,BA,0.109
CSBrote,C,CSBrote.C,BA,0.24
CSBrote,C,CSBrote.C,BA,0.365
CSBrote,C,CSBrote.C,BA,0.205
CSBrote,C,CSBrote.C,BA,0.106
CSBrote,C,CSBrote.C,BB,0.161
CSBrote,C,CSBrote.C,BB,0.254
CSBrote,C,CSBrote.C,BB,0.193
CSBrote,C,CSBrote.C,BB,0.13
CSBrote,C,CSBrote.C,BB,0.173
CSBrote,C,CSBrote.C,BB,0.163
CSBrote,C,CSBrote.C,BB,0.179
CSBrote,C,CSBrote.C,BB,0.186
CSBrote,C,CSBrote.C,BB,0.23
CSBrote,C,CSBrote.C,BC,0.296
CSBrote,C,CSBrote.C,BC,0.163
CSBrote,C,CSBrote.C,BC,-0.048
CSBrote,C,CSBrote.C,BC,0.186
CSBrote,C,CSBrote.C,BC,0.209
CSBrote,C,CSBrote.C,BC,0.27
CSBrote,C,CSBrote.C,BC,0.31
CSBrote,C,CSBrote.C,BC,0.238
CSBrote,C,CSBrote.C,BC,0.172
CSBrote,C,CSBrote.C,BL,0.134
CSBrote,C,CSBrote.C,BL,0.319
CSBrote,C,CSBrote.C,BL,0.34
CSBrote,C,CSBrote.C,BL,0.281
CSBrote,C,CSBrote.C,BL,0.245
CSBrote,C,CSBrote.C,BL,0.034
CSBrote,C,CSBrote.C,BL,0.286
CSBrote,C,CSBrote.C,BL,0.216
CSBrote,C,CSBrote.C,BL,0.098
CSBrote,C,CSBrote.C,BRR,0.255
CSBrote,C,CSBrote.C,BRR,0.117
CSBrote,C,CSBrote.C,BRR,0.3
CSBrote,C,CSBrote.C,BRR,0.082
CSBrote,C,CSBrote.C,BRR,0.162
CSBrote,C,CSBrote.C,BRR,0.253
CSBrote,C,CSBrote.C,BRR,0.273
CSBrote,C,CSBrote.C,BRR,0.297
CSBrote,C,CSBrote.C,BRR,-0.026
CSBrote,C,CSBrote.C,GBLUP,0.101
CSBrote,C,CSBrote.C,GBLUP,0.067
CSBrote,C,CSBrote.C,GBLUP,0.173
CSBrote,C,CSBrote.C,GBLUP,-0.099
CSBrote,C,CSBrote.C,GBLUP,0.088
CSBrote,C,CSBrote.C,GBLUP,0.104
CSBrote,C,CSBrote.C,GBLUP,0.158
CSBrote,C,CSBrote.C,GBLUP,0.093
CSBrote,C,CSBrote.C,GBLUP,0.145
CSBrote,C,CSBrote.C,RKHS,0.213
CSBrote,C,CSBrote.C,RKHS,0.21
CSBrote,C,CSBrote.C,RKHS,0.274
CSBrote,C,CSBrote.C,RKHS,0.364
CSBrote,C,CSBrote.C,RKHS,-0.046
CSBrote,C,CSBrote.C,RKHS,0.202
CSBrote,C,CSBrote.C,RKHS,-0.013
CSBrote,C,CSBrote.C,RKHS,0.34
CSBrote,C,CSBrote.C,RKHS,0.312
CSBrote,H,CSBrote.H,BA,0.235
CSBrote,H,CSBrote.H,BA,0.158
CSBrote,H,CSBrote.H,BA,0.124
CSBrote,H,CSBrote.H,BA,0.23
CSBrote,H,CSBrote.H,BA,0.178
CSBrote,H,CSBrote.H,BA,0.268
CSBrote,H,CSBrote.H,BA,0.221
CSBrote,H,CSBrote.H,BA,0.235
CSBrote,H,CSBrote.H,BA,0.169
CSBrote,H,CSBrote.H,BB,0.077
CSBrote,H,CSBrote.H,BB,0.187
CSBrote,H,CSBrote.H,BB,0.197
CSBrote,H,CSBrote.H,BB,0.121
CSBrote,H,CSBrote.H,BB,0.207
CSBrote,H,CSBrote.H,BB,0.097
CSBrote,H,CSBrote.H,BB,0.108
CSBrote,H,CSBrote.H,BB,0.159
CSBrote,H,CSBrote.H,BB,0.07
CSBrote,H,CSBrote.H,BC,0.16
CSBrote,H,CSBrote.H,BC,0.169
CSBrote,H,CSBrote.H,BC,0.078
CSBrote,H,CSBrote.H,BC,0.245
CSBrote,H,CSBrote.H,BC,0.183
CSBrote,H,CSBrote.H,BC,0.266
CSBrote,H,CSBrote.H,BC,0.185
CSBrote,H,CSBrote.H,BC,0.206
CSBrote,H,CSBrote.H,BC,0.154
CSBrote,H,CSBrote.H,BL,0.088
CSBrote,H,CSBrote.H,BL,0.206
CSBrote,H,CSBrote.H,BL,0.177
CSBrote,H,CSBrote.H,BL,0.096
CSBrote,H,CSBrote.H,BL,0.162
CSBrote,H,CSBrote.H,BL,0.156
CSBrote,H,CSBrote.H,BL,0.208
CSBrote,H,CSBrote.H,BL,0.13
CSBrote,H,CSBrote.H,BL,0.164
CSBrote,H,CSBrote.H,BRR,0.164
CSBrote,H,CSBrote.H,BRR,0.209
CSBrote,H,CSBrote.H,BRR,0.173
CSBrote,H,CSBrote.H,BRR,0.273
CSBrote,H,CSBrote.H,BRR,0.132
CSBrote,H,CSBrote.H,BRR,0.143
CSBrote,H,CSBrote.H,BRR,0.216
CSBrote,H,CSBrote.H,BRR,0.167
CSBrote,H,CSBrote.H,BRR,0.131
CSBrote,H,CSBrote.H,GBLUP,NA
CSBrote,H,CSBrote.H,GBLUP,NA
CSBrote,H,CSBrote.H,GBLUP,-0.125
CSBrote,H,CSBrote.H,GBLUP,NA
CSBrote,H,CSBrote.H,GBLUP,-0.078
CSBrote,H,CSBrote.H,GBLUP,NA
CSBrote,H,CSBrote.H,GBLUP,NA
CSBrote,H,CSBrote.H,GBLUP,NA
CSBrote,H,CSBrote.H,GBLUP,NA
CSBrote,H,CSBrote.H,RKHS,0.176
CSBrote,H,CSBrote.H,RKHS,0.143
CSBrote,H,CSBrote.H,RKHS,0.198
CSBrote,H,CSBrote.H,RKHS,0.232
CSBrote,H,CSBrote.H,RKHS,0.031
CSBrote,H,CSBrote.H,RKHS,0.211
CSBrote,H,CSBrote.H,RKHS,0.247
CSBrote,H,CSBrote.H,RKHS,0.153
CSBrote,H,CSBrote.H,RKHS,0.104
CSBrote,L,CSBrote.L,BA,0.258
CSBrote,L,CSBrote.L,BA,0.177
CSBrote,L,CSBrote.L,BA,0.398
CSBrote,L,CSBrote.L,BA,0.433
CSBrote,L,CSBrote.L,BA,0.146
CSBrote,L,CSBrote.L,BA,0.221
CSBrote,L,CSBrote.L,BA,0.312
CSBrote,L,CSBrote.L,BA,0.154
CSBrote,L,CSBrote.L,BA,-0.014
CSBrote,L,CSBrote.L,BB,0.008
CSBrote,L,CSBrote.L,BB,0.311
CSBrote,L,CSBrote.L,BB,0.299
CSBrote,L,CSBrote.L,BB,0.327
CSBrote,L,CSBrote.L,BB,0.248
CSBrote,L,CSBrote.L,BB,0.101
CSBrote,L,CSBrote.L,BB,-0.057
CSBrote,L,CSBrote.L,BB,0.143
CSBrote,L,CSBrote.L,BB,-0.092
CSBrote,L,CSBrote.L,BC,0.073
CSBrote,L,CSBrote.L,BC,0.321
CSBrote,L,CSBrote.L,BC,0.345
CSBrote,L,CSBrote.L,BC,0.309
CSBrote,L,CSBrote.L,BC,-0.083
CSBrote,L,CSBrote.L,BC,0.331
CSBrote,L,CSBrote.L,BC,0.342
CSBrote,L,CSBrote.L,BC,0.203
CSBrote,L,CSBrote.L,BC,0.278
CSBrote,L,CSBrote.L,BL,0.351
CSBrote,L,CSBrote.L,BL,0.252
CSBrote,L,CSBrote.L,BL,0.26
CSBrote,L,CSBrote.L,BL,0.274
CSBrote,L,CSBrote.L,BL,0.449
CSBrote,L,CSBrote.L,BL,0.154
CSBrote,L,CSBrote.L,BL,0.371
CSBrote,L,CSBrote.L,BL,0.126
CSBrote,L,CSBrote.L,BL,0.411
CSBrote,L,CSBrote.L,BRR,0.343
CSBrote,L,CSBrote.L,BRR,0.246
CSBrote,L,CSBrote.L,BRR,0.27
CSBrote,L,CSBrote.L,BRR,0.269
CSBrote,L,CSBrote.L,BRR,0.324
CSBrote,L,CSBrote.L,BRR,0.271
CSBrote,L,CSBrote.L,BRR,0.3
CSBrote,L,CSBrote.L,BRR,0.024
CSBrote,L,CSBrote.L,BRR,0.376
CSBrote,L,CSBrote.L,GBLUP,0.146
CSBrote,L,CSBrote.L,GBLUP,0.193
CSBrote,L,CSBrote.L,GBLUP,0.175
CSBrote,L,CSBrote.L,GBLUP,0.189
CSBrote,L,CSBrote.L,GBLUP,0.125
CSBrote,L,CSBrote.L,GBLUP,0.188
CSBrote,L,CSBrote.L,GBLUP,0.154
CSBrote,L,CSBrote.L,GBLUP,0.117
CSBrote,L,CSBrote.L,GBLUP,0.22
CSBrote,L,CSBrote.L,RKHS,0.296
CSBrote,L,CSBrote.L,RKHS,0.36
CSBrote,L,CSBrote.L,RKHS,0.308
CSBrote,L,CSBrote.L,RKHS,0.384
CSBrote,L,CSBrote.L,RKHS,0.283
CSBrote,L,CSBrote.L,RKHS,0.33
CSBrote,L,CSBrote.L,RKHS,0.225
CSBrote,L,CSBrote.L,RKHS,0.356
CSBrote,L,CSBrote.L,RKHS,0.324
CSPulpa,C,CSPulpa.C,BA,0.219
CSPulpa,C,CSPulpa.C,BA,0.17
CSPulpa,C,CSPulpa.C,BA,0.06
CSPulpa,C,CSPulpa.C,BA,0.201
CSPulpa,C,CSPulpa.C,BA,0.236
CSPulpa,C,CSPulpa.C,BA,0.167
CSPulpa,C,CSPulpa.C,BA,0.118
CSPulpa,C,CSPulpa.C,BA,0.193
CSPulpa,C,CSPulpa.C,BA,0.217
CSPulpa,C,CSPulpa.C,BB,0.134
CSPulpa,C,CSPulpa.C,BB,0.055
CSPulpa,C,CSPulpa.C,BB,0.079
CSPulpa,C,CSPulpa.C,BB,0.116
CSPulpa,C,CSPulpa.C,BB,0.29
CSPulpa,C,CSPulpa.C,BB,0.061
CSPulpa,C,CSPulpa.C,BB,0.089
CSPulpa,C,CSPulpa.C,BB,0.072
CSPulpa,C,CSPulpa.C,BB,0.21
CSPulpa,C,CSPulpa.C,BC,0.205
CSPulpa,C,CSPulpa.C,BC,0.247
CSPulpa,C,CSPulpa.C,BC,0.082
CSPulpa,C,CSPulpa.C,BC,0.102
CSPulpa,C,CSPulpa.C,BC,0.279
CSPulpa,C,CSPulpa.C,BC,0.136
CSPulpa,C,CSPulpa.C,BC,0.14
CSPulpa,C,CSPulpa.C,BC,0.171
CSPulpa,C,CSPulpa.C,BC,0.16
CSPulpa,C,CSPulpa.C,BL,0.135
CSPulpa,C,CSPulpa.C,BL,0.07
CSPulpa,C,CSPulpa.C,BL,0.283
CSPulpa,C,CSPulpa.C,BL,0.117
CSPulpa,C,CSPulpa.C,BL,0.279
CSPulpa,C,CSPulpa.C,BL,0.18
CSPulpa,C,CSPulpa.C,BL,0.21
CSPulpa,C,CSPulpa.C,BL,0.161
CSPulpa,C,CSPulpa.C,BL,0.27
CSPulpa,C,CSPulpa.C,BRR,0.139
CSPulpa,C,CSPulpa.C,BRR,0.196
CSPulpa,C,CSPulpa.C,BRR,0.111
CSPulpa,C,CSPulpa.C,BRR,0.136
CSPulpa,C,CSPulpa.C,BRR,0.222
CSPulpa,C,CSPulpa.C,BRR,0.164
CSPulpa,C,CSPulpa.C,BRR,0.241
CSPulpa,C,CSPulpa.C,BRR,0.205
CSPulpa,C,CSPulpa.C,BRR,0.107
CSPulpa,C,CSPulpa.C,GBLUP,0.028
CSPulpa,C,CSPulpa.C,GBLUP,0.108
CSPulpa,C,CSPulpa.C,GBLUP,0.097
